time,field,node,component,value
6.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
6.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
6.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,9.999999999999593e-06
6.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,9.999999999999593e-06
6.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,3,0,9.999999999999593e-06
6.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,1.000000000000046e-05
6.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
6.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
6.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
6.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
6.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
6.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
6.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,8,0,0.0
6.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
6.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
6.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
6.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
6.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
6.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
6.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
6.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,8,0,0.0
6.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,1,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,0,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,1,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
6.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,-2.0000000000000008e-06
6.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,-2e-06
6.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,3,0,-2.0000000000000003e-06
6.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,-2e-06
6.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.50296691124
6.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.5029669135
6.0,HFL      SECONDARY_TWO/PRIMARY_TWO,3,0,332193.5029669124
6.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.5029669112
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,1,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,0,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,1,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
7.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,9.999999999999593e-06
7.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,9.999999999999593e-06
7.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,3,0,9.999999999999593e-06
7.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,1.000000000000046e-05
7.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
7.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
7.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
7.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
7.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
7.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
7.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,8,0,0.0
7.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
7.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
7.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
7.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
7.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
7.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
7.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
7.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,8,0,0.0
7.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,1,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,0,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,1,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
7.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,-2.0000000000000008e-06
7.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,-2e-06
7.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,3,0,-2.0000000000000003e-06
7.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,-2e-06
7.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.50296691014
7.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.50296691014
7.0,HFL      SECONDARY_TWO/PRIMARY_TWO,3,0,332193.50296691124
7.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.5029669112
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,-1570.7963267949601
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,-1570.7963267949597
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,1570.7963267949601
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,1570.7963267949597
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,0,-3141.5926535898498
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,1,0.0
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,-3141.5926535897142
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,0,3141.5926535898498
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,1,0.0
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,3141.5926535897142
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
8.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,-1.0000000000000412e-05
8.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,-1.0000000000000412e-05
8.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,3,0,-1.0000000000000409e-05
8.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,-9.999999999999545e-06
8.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,10000000.000000412
8.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,10000000.000000412
8.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,10000000.000000412
8.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,10000000.000000412
8.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,3,0,10000000.000000192
8.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,9999999.999999762
8.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,8,0,10000000.00000019
8.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,9999999.99999976
8.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,-7.578063279232073e-24
8.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,5.0201747606346847e-23
8.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,-7.578063279232078e-24
8.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,5.0201747606346847e-23
8.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,3,0,8.400573605792463e-23
8.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,5.511583061513382e-23
8.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,8,0,8.400573605792463e-23
8.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,5.511583061513381e-23
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,1.190359396323702e-27
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,-7.8856720738734037e-27
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,-6.6953126775494312e-30
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,-1.1903593963237027e-27
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,6.6953126775494312e-30
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,7.8856720738734037e-27
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,1,-2.6391180325897889e-26
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,-1.731514885570036e-26
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,0,-2.1853164590798794e-29
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,1,2.6391180325897895e-26
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,2.1853164590798794e-29
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,1.731514885570036e-26
8.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,-2.0000000000000008e-06
8.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,-2e-06
8.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,3,0,-2.0000000000000003e-06
8.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,-2e-06
8.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.5029669112
8.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.5029669112
8.0,HFL      SECONDARY_TWO/PRIMARY_TWO,3,0,332193.50296691235
8.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.5029669112
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,-1570.7963267949606
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,-1570.7963267949604
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,1570.7963267949604
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,1570.7963267949604
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,0,-3141.5926535898507
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,1,0.0
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,-3141.5926535897152
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,0,3141.5926535898507
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,1,0.0
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,3141.5926535897156
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
9.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,-1.0000000000000412e-05
9.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,-1.0000000000000412e-05
9.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,3,0,-1.0000000000000409e-05
9.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,-9.999999999999545e-06
9.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,10000000.000000415
9.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,10000000.000000417
9.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,10000000.000000414
9.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,10000000.000000417
9.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,3,0,10000000.000000196
9.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,9999999.999999763
9.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,8,0,10000000.000000194
9.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,9999999.999999763
9.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,299999.9999999587
9.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,299999.9999999587
9.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,299999.9999999587
9.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,299999.9999999587
9.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,3,0,149999.99999997602
9.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,149999.9999999696
9.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,8,0,149999.99999997605
9.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,149999.99999996956
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,-47.12388980384037
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,-47.123889803840356
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,-0.094247779607676885
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,47.12388980384037
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,0.094247779607676885
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,47.123889803840356
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,1,-47.123889803839312
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,-47.123889803837287
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,0,-0.047123889803838435
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,1,47.123889803839319
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,0.047123889803838435
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,47.123889803837287
9.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,-1.9900000000000025e-06
9.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,-1.9900000000000017e-06
9.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,3,0,-1.990000000000002e-06
9.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,-1.9900000000000017e-06
9.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.5029669112
9.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.5029669112
9.0,HFL      SECONDARY_TWO/PRIMARY_TWO,3,0,332193.5029669112
9.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.5029669112
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,-1570.7963267949601
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,-1570.7963267949599
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,1570.7963267949601
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,1570.7963267949599
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,0,-3141.5926535898502
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,1,0.0
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,-3141.5926535897138
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,0,3141.5926535898502
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,1,0.0
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,3141.5926535897142
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
10.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,-1.0000000000000412e-05
10.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,-1.0000000000000412e-05
10.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,3,0,-1.0000000000000409e-05
10.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,-9.999999999999545e-06
10.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,10000000.000000412
10.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,10000000.000000414
10.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,10000000.000000412
10.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,10000000.000000414
10.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,3,0,10000000.000000194
10.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,9999999.99999976
10.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,8,0,10000000.000000192
10.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,9999999.99999976
10.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,3000000.000000124
10.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,3000000.0000001234
10.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,3000000.000000124
10.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,3000000.0000001234
10.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,3,0,3000000.0000000577
10.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,2999999.9999999274
10.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,8,0,3000000.0000000573
10.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,2999999.999999928
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,-471.23889803848806
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,-471.23889803848789
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,-0.94247779607693749
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,471.23889803848806
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,0.94247779607693749
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,471.23889803848789
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,1,-942.47779607695497
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,-942.47779607691405
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,0,-0.94247779607693727
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,1,942.47779607695497
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,0.94247779607693727
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,942.47779607691427
10.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,1.999999999999999e-06
10.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,1.999999999999999e-06
10.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,3,0,1.9999999999999986e-06
10.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,1.999999999999999e-06
10.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.5029669112
10.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.50296691
10.0,HFL      SECONDARY_TWO/PRIMARY_TWO,3,0,332193.5029669112
10.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.5029669112
