step,node,temperature,rfl,u1,u2,u3
HOLD_A,515,350,-1.0636288309241245e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,516,370,-9.8250933511736459e-21,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,517,390,3.4612840184292742e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,518,410,1.0212379412898269e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,519,430,1.2095585004350241e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,520,450,2.2990751985105088e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,521,310,-2.2470304865009976e-19,0,0,0
HOLD_A,522,333,374446.25437276252,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,523,350,-1.0055892863281386e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,524,370,-1.5541818537838322e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,525,390,2.8930294831557092e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,526,410,1.0743701420736889e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,527,430,1.2292293236364117e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,528,450,2.2777069547754259e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,529,310,-2.2596787695062636e-19,0,0,0
HOLD_A,530,330,-1.5617758924128205e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,531,353,386163.74112572998,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,532,370,-1.4690655417458615e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,533,390,3.1553601569751234e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,534,410,1.0671709301165654e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,535,430,1.2439923110791217e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,536,450,2.2498059274185805e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,537,310,-2.2032906463086811e-19,0,0,0
HOLD_A,538,330,-1.6205945656778719e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,539,350,-1.0558963283893903e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,540,373,362326.15700062498,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,541,390,3.3833733520700907e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,542,410,1.0466405482529045e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,543,430,1.1843937132424187e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,544,450,2.3091005191064606e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,545,310,-2.20435977283035e-19,0,0,0
HOLD_A,546,330,-1.6213218938602496e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,547,350,-1.0389022203936244e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,548,370,-1.0711112666932369e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,549,393,345897.24665620166,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,550,410,1.0319048369599427e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,551,430,1.1789127082207081e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,552,450,2.3129752406861556e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,553,310,-2.2583379885052608e-19,0,0,0
HOLD_A,554,330,-1.5653424552239433e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,555,350,-1.016355061096383e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,556,370,-1.278956687452388e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,557,390,3.0281708183813085e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,558,413,311782.24308422371,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,559,430,1.2363233080809331e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,560,450,2.2564584843211576e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,561,310,-2.232072398452299e-19,0,0,0
HOLD_A,562,330,-1.5725382427534588e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,563,350,-1.0015886492260648e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,564,370,-1.5219747284796212e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,565,390,2.877699840066593e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,566,410,1.0742683389886956e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,567,433,311534.17167186661,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,568,450,2.2603834115234349e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,569,310,-2.2130133058042907e-19,0,0,0
HOLD_A,570,330,-1.5945182170419189e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,571,350,-1.0662326383140798e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,572,370,-9.7948272411394741e-21,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,573,390,3.5137491104463289e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,574,410,1.0239459098014457e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,575,430,1.1899258060959609e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,576,453,308333.4663735443,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,577,303,942861.18923192786,0,0,0
HOLD_A,578,300,1.3345059122961995e-21,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,579,300,-2.7752994282021888e-21,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,580,300,-1.0492039395306064e-21,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,581,300,9.3784594977337566e-23,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,582,300,-2.2217647897993478e-21,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,583,300,-3.5687853571185241e-21,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,584,300,-3.4620547850403469e-21,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,585,300,1.3345059122961662e-21,0,0,0
HOLD_A,586,303,940621.61747418623,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,587,300,-6.1481999306863119e-22,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,588,300,-2.4903058827092826e-21,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,589,300,-2.5895407533183149e-21,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,590,300,-1.0272669843571985e-21,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,591,300,-3.8694892121310163e-21,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,592,300,-2.4495811851734772e-21,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,593,300,-2.7752994282019921e-21,0,0,0
HOLD_A,594,300,-6.1481999306840305e-22,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,595,303,914962.29624501546,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,596,300,1.8444122755011619e-21,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,597,300,-4.0252605321492353e-21,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,598,300,-4.0448212897077793e-21,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,599,300,-3.4875931971830134e-22,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,600,300,-2.2045124624698919e-21,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,601,300,-1.0492039395304919e-21,0,0,0
HOLD_A,602,300,-2.4903058827091743e-21,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,603,300,1.8444122755012503e-21,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,604,303,942384.21119813353,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,605,300,-4.3711927326953481e-21,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,606,300,-3.0977369271459417e-21,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,607,300,-2.6871714401745184e-21,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,608,300,-5.2071466774037628e-22,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,609,300,9.3784594977398127e-23,0,0,0
HOLD_A,610,300,-2.5895407533180437e-21,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,611,300,-4.0252605321495227e-21,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,612,300,-4.3711927326956377e-21,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,613,303,1044591.4521575758,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,614,300,9.4672938538977512e-22,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,615,300,-2.6796639650420733e-21,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,616,300,-1.6473666912816804e-22,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,617,300,-2.2217647897994464e-21,0,0,0
HOLD_A,618,300,-1.0272669843571218e-21,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,619,300,-4.0448212897082096e-21,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,620,300,-3.0977369271464254e-21,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,621,300,9.467293853896051e-22,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,622,303,1036022.3208858053,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,623,300,3.5256888044644438e-22,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,624,300,-1.6884639012034099e-21,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,625,300,-3.5687853571185316e-21,0,0,0
HOLD_A,626,300,-3.869489212130905e-21,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,627,300,-3.4875931971848283e-22,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,628,300,-2.687171440174723e-21,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,629,300,-2.679663965042123e-21,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,630,300,3.525688804466712e-22,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,631,303,1009575.6782088446,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,632,300,3.6723245590050386e-22,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,633,300,-3.4620547850402904e-21,0,0,0
HOLD_A,634,300,-2.4495811851732613e-21,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,635,300,-2.204512462470007e-21,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,636,300,-5.2071466774047051e-22,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,637,300,-1.6473666912810776e-22,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,638,300,-1.6884639012031077e-21,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,639,300,3.6723245590059357e-22,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,640,303,1043267.1621938335,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,641,313,932646.85968191538,0,0,0
HOLD_A,642,330,-3.5101590102011931e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,643,350,-1.6672698875933459e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,644,370,-9.7230725739285053e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,645,390,9.9483045428041538e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,646,410,1.9495651056015245e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,647,430,3.6703589003155784e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,648,450,3.6681259150511002e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,649,310,-4.2362873388624425e-19,0,0,0
HOLD_A,650,333,914754.52299364621,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,651,350,-1.6456650932420128e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,652,370,-9.86718276824641e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,653,390,9.6799720079746273e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,654,410,1.9615100836559493e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,655,430,3.6673518617654529e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,656,450,3.678250651049769e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,657,310,-4.2773853922674255e-19,0,0,0
HOLD_A,658,330,-3.5296522692548398e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,659,353,874551.46149419399,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,660,370,-9.4337109524252987e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,661,390,9.536400030091488e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,662,410,1.9313345406024405e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,663,430,3.7025591606895797e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,664,450,3.6807013382768035e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,665,310,-4.2601244373807075e-19,0,0,0
HOLD_A,666,330,-3.5484071281512467e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,667,350,-1.6210727705563097e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,668,373,844219.18919832783,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,669,390,9.5018068100369019e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,670,410,1.9408053842280585e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,671,430,3.6791750394850167e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,672,450,3.6975393162240983e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,673,310,-4.2486945520356992e-19,0,0,0
HOLD_A,674,330,-3.5493994768574292e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,675,350,-1.6797694986328985e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,676,370,-1.005527145324582e-19,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,677,393,848730.55487801624,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,678,410,1.9812500473534479e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,679,430,3.679250114236385e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,680,450,3.7010990962103355e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,681,310,-4.2718500458834872e-19,0,0,0
HOLD_A,682,330,-3.533776739167943e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,683,350,-1.6799651062085245e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,684,370,-9.9279258726912869e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,685,390,1.0033599021846789e-19,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,686,413,755432.94231253886,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,687,430,3.709572442691449e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,688,450,3.6858618238895759e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,689,310,-4.2853202515566782e-19,0,0,0
HOLD_A,690,330,-3.5621989614456791e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,691,350,-1.6430044865086322e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,692,370,-9.8868693239941491e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,693,390,9.6709596868036255e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,694,410,1.9753084423040647e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,695,433,695765.90489890077,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,696,450,3.7064187874606167e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,697,310,-4.2842529458358953e-19,0,0,0
HOLD_A,698,330,-3.5479998811761018e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,699,350,-1.6615620179361451e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,700,370,-9.6702236467507418e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,701,390,9.9224524163950375e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,702,410,1.9548981144875664e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,703,430,3.7097190784459915e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,704,453,701597.16657532926,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,705,313,948812.7385830381,0,0,0
HOLD_A,706,330,-3.5101590102014026e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,707,350,-1.6672698875934643e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,708,370,-9.7230725739297054e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,709,390,9.9483045428055297e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,710,410,1.9495651056016022e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,711,430,3.6703589003157951e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,712,450,3.6681259150512042e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,713,310,-4.2362873388625272e-19,0,0,0
HOLD_A,714,333,955003.72200533224,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,715,350,-1.6456650932421323e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,716,370,-9.8671827682476173e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,717,390,9.6799720079760032e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,718,410,1.9615100836560247e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,719,430,3.66735186176567e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,720,450,3.6782506510498744e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,721,310,-4.2773853922675132e-19,0,0,0
HOLD_A,722,330,-3.529652269255053e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,723,353,936353.09810641257,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,724,370,-9.4337109524265325e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,725,390,9.536400030092906e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,726,410,1.9313345406025204e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,727,430,3.7025591606897987e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,728,450,3.6807013382769108e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,729,310,-4.260124437380797e-19,0,0,0
HOLD_A,730,330,-3.5484071281514604e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,731,350,-1.6210727705564325e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,732,373,926389.8569469339,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,733,390,9.5018068100383115e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,734,410,1.9408053842281385e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,735,430,3.6791750394852367e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,736,450,3.6975393162242042e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,737,310,-4.2486945520357218e-19,0,0,0
HOLD_A,738,330,-3.5493994768575514e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,739,350,-1.6797694986329375e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,740,370,-1.0055271453246213e-19,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,741,393,953973.14368287532,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,742,410,1.9812500473534944e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,743,430,3.6792501142365641e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,744,450,3.7010990962103288e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,745,310,-4.2718500458834872e-19,0,0,0
HOLD_A,746,330,-3.533776739167943e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,747,350,-1.6799651062085245e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,748,370,-9.9279258726912869e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,749,390,1.0033599021846789e-19,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,750,413,869251.50562096131,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,751,430,3.709572442691449e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,752,450,3.6858618238895759e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,753,310,-4.2853202515566782e-19,0,0,0
HOLD_A,754,330,-3.5621989614456791e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,755,350,-1.6430044865086322e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,756,370,-9.8868693239941491e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,757,390,9.6709596868036255e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,758,410,1.9753084423040647e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,759,433,819148.39203430607,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,760,450,3.7064187874606167e-19,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,761,310,-4.2842529458358953e-19,0,0,0
HOLD_A,762,330,-3.5479998811761018e-19,0.12,0.025000000000000001,0.040000000000000001
HOLD_A,763,350,-1.6615620179361451e-19,0.059999999999999998,0.10000000000000001,-0.035000000000000003
HOLD_A,764,370,-9.6702236467507418e-20,-0.014999999999999999,0.029999999999999999,0.01
HOLD_A,765,390,9.9224524163950375e-20,0.029999999999999999,-0.02,0.080000000000000002
HOLD_A,766,410,1.9548981144875664e-19,0.14000000000000001,0.014999999999999999,0.02
HOLD_A,767,430,3.7097190784459915e-19,0.089999999999999997,0.044999999999999998,0.14999999999999999
HOLD_A,768,453,844722.98855669645,-0.040000000000000001,0.11,0.025000000000000001
HOLD_A,769,303,12390494.62551366,0.029999999999999999,0,0
HOLD_A,770,300,-4.3347233126400463e-20,0.20000000000000001,0.040000000000000001,0
HOLD_A,771,300,-9.8167697188853354e-20,0.11,0.20000000000000001,0
HOLD_A,772,300,-4.2819560574796825e-20,-0.02,0.070000000000000007,0
HOLD_A,773,300,-4.3347233126401504e-20,0.029999999999999999,0,0
HOLD_A,774,303,16231757.578190163,0.20000000000000001,0.040000000000000001,0
HOLD_A,775,300,-6.4657555039079834e-20,0.11,0.20000000000000001,0
HOLD_A,776,300,-1.012061074787767e-19,-0.02,0.070000000000000007,0
HOLD_A,777,300,-9.8167697188852439e-20,0.029999999999999999,0,0
HOLD_A,778,300,-6.4657555039076897e-20,0.20000000000000001,0.040000000000000001,0
HOLD_A,779,303,15844275.739538999,0.11,0.20000000000000001,0
HOLD_A,780,300,-4.7397575409022867e-20,-0.02,0.070000000000000007,0
HOLD_A,781,300,-4.2819560574796283e-20,0.029999999999999999,0,0
HOLD_A,782,300,-1.0120610747877265e-19,0.20000000000000001,0.040000000000000001,0
HOLD_A,783,300,-4.7397575409026063e-20,0.11,0.20000000000000001,0
HOLD_A,784,303,12082139.821374837,-0.02,0.070000000000000007,0
HOLD_A,785,313,11254699.284841573,0.029999999999999999,0,0
HOLD_A,786,330,-5.095761078882882e-18,0.20000000000000001,0.040000000000000001,0
HOLD_A,787,390,2.8648371537816088e-18,0.11,0.20000000000000001,0
HOLD_A,788,450,6.951622406913806e-18,-0.02,0.070000000000000007,0
HOLD_A,789,310,-4.9483802058284984e-18,0.029999999999999999,0,0
HOLD_A,790,333,14743846.466856064,0.20000000000000001,0.040000000000000001,0
HOLD_A,791,390,2.8983472959314091e-18,0.11,0.20000000000000001,0
HOLD_A,792,450,6.8932358600094561e-18,-0.02,0.070000000000000007,0
HOLD_A,793,310,-5.0032006698916208e-18,0.029999999999999999,0,0
HOLD_A,794,330,-5.1170714007958758e-18,0.20000000000000001,0.040000000000000001,0
HOLD_A,795,393,14391883.796747925,0.11,0.20000000000000001,0
HOLD_A,796,450,6.9470443920798615e-18,-0.02,0.070000000000000007,0
HOLD_A,797,310,-4.9478525332773583e-18,0.029999999999999999,0,0
HOLD_A,798,330,-5.1536199532353837e-18,0.20000000000000001,0.040000000000000001,0
HOLD_A,799,390,2.9156072755615146e-18,0.11,0.20000000000000001,0
HOLD_A,800,453,10974610.337748811,-0.02,0.070000000000000007,0
HOLD_A,801,313,11449780.739112161,0.029999999999999999,0,0
HOLD_A,802,330,-5.0957610788829998e-18,0.20000000000000001,0.040000000000000001,0
HOLD_A,803,390,2.864837153781799e-18,0.11,0.20000000000000001,0
HOLD_A,804,450,6.9516224069138784e-18,-0.02,0.070000000000000007,0
HOLD_A,805,310,-4.948380205829023e-18,0.029999999999999999,0,0
HOLD_A,806,333,15392575.711397732,0.20000000000000001,0.040000000000000001,0
HOLD_A,807,390,2.8983472959315093e-18,0.11,0.20000000000000001,0
HOLD_A,808,450,6.8932358600098752e-18,-0.02,0.070000000000000007,0
HOLD_A,809,310,-5.0032006698915939e-18,0.029999999999999999,0,0
HOLD_A,810,330,-5.1170714007957349e-18,0.20000000000000001,0.040000000000000001,0
HOLD_A,811,393,16176477.387544667,0.11,0.20000000000000001,0
HOLD_A,812,450,6.9470443920797675e-18,-0.02,0.070000000000000007,0
HOLD_A,813,310,-4.9478525332776541e-18,0.029999999999999999,0,0
HOLD_A,814,330,-5.15361995323551e-18,0.20000000000000001,0.040000000000000001,0
HOLD_A,815,390,2.9156072755615717e-18,0.11,0.20000000000000001,0
HOLD_A,816,453,13213430.846649569,-0.02,0.070000000000000007,0
HOLD_A,817,303,14304796.916732078,0.029999999999999999,0,0
HOLD_A,818,300,-3.0782173261418389e-20,0.20000000000000001,0.040000000000000001,0
HOLD_A,819,300,-1.0742984451378892e-19,0.11,0.20000000000000001,0
HOLD_A,820,300,-6.0997234760181961e-20,-0.02,0.070000000000000007,0
HOLD_A,821,300,-3.0782173261414067e-20,0.029999999999999999,-1.7516230804060213e-46,0
HOLD_A,822,303,20483237.188437056,0.20000000000000001,0.040000000000000001,0
HOLD_A,823,300,-7.1865574126832803e-20,0.11,0.20000000000000001,0
HOLD_A,824,300,-9.4511906161163036e-20,-0.02,0.070000000000000007,0
HOLD_A,825,300,-1.0742984451380092e-19,0.029999999999999999,-1.7516230804060213e-46,0
HOLD_A,826,300,-7.1865574126836558e-20,0.20000000000000001,0.040000000000000001,0
HOLD_A,827,303,18768517.584727488,0.11,0.20000000000000001,0
HOLD_A,828,300,-3.3521687196549531e-20,-0.02,0.070000000000000007,0
HOLD_A,829,300,-6.0997234760186234e-20,0.029999999999999999,-1.7516230804060213e-46,0
HOLD_A,830,300,-9.4511906161160568e-20,0.20000000000000001,0.040000000000000001,0
HOLD_A,831,300,-3.3521687196548134e-20,0.11,0.20000000000000001,0
HOLD_A,832,303,13029504.602936026,-0.02,0.070000000000000007,0
HOLD_A,833,313,12993523.866031637,0.029999999999999999,0,0
HOLD_A,834,330,-5.0433554138349318e-18,0.20000000000000001,0.040000000000000001,0
HOLD_A,835,390,3.524243747793093e-18,0.11,0.20000000000000001,0
