type	geometry	material	element	node	density_rule	capacity_rule	predicted	actual	relative_error
C3D8RT	warped	CONSTANT	74	2	volume_mean_density	row_sum	953409.7222222169	953409.7222222262	9.769962616701378e-15
C3D8RT	warped	CONSTANT	74	2	current_node	paired_gauss	943814.5893780267	953409.7222222262	0.010064018250029005
C3D8RT	warped	CONSTANT	74	2	current_node	row_sum	953409.7222222169	953409.7222222262	9.769962616701378e-15
C3D8RT	warped	CONSTANT	74	2	paired_node	paired_gauss	943814.5893780267	953409.7222222262	0.010064018250029005
C3D8RT	warped	CONSTANT	74	2	paired_node	row_sum	953409.7222222169	953409.7222222262	9.769962616701378e-15
C3D8RT	warped	CONSTANT	74	2	paired_gauss	paired_gauss	943814.5893780267	953409.7222222262	0.010064018250029005
C3D8RT	warped	CONSTANT	74	2	paired_gauss	row_sum	953409.7222222169	953409.7222222262	9.769962616701378e-15
C3D8RT	warped	CONSTANT	75	3	mean_temperature	paired_gauss	811403.9211962041	895434.0277777812	0.09384287839732486
C3D8RT	warped	CONSTANT	75	3	mean_temperature	row_sum	895434.0277777846	895434.0277777812	3.774758283725532e-15
C3D8RT	warped	CONSTANT	75	3	volume_mean_temperature	paired_gauss	811403.9211962041	895434.0277777812	0.09384287839732486
C3D8RT	warped	CONSTANT	75	3	volume_mean_temperature	row_sum	895434.0277777846	895434.0277777812	3.774758283725532e-15
C3D8RT	warped	CONSTANT	75	3	mean_density	paired_gauss	811403.9211962041	895434.0277777812	0.09384287839732486
C3D8RT	warped	CONSTANT	75	3	mean_density	row_sum	895434.0277777846	895434.0277777812	3.774758283725532e-15
C3D8RT	warped	CONSTANT	75	3	volume_mean_density	paired_gauss	811403.9211962041	895434.0277777812	0.09384287839732486
C3D8RT	warped	CONSTANT	75	3	volume_mean_density	row_sum	895434.0277777846	895434.0277777812	3.774758283725532e-15
C3D8RT	warped	CONSTANT	75	3	current_node	paired_gauss	811403.9211962041	895434.0277777812	0.09384287839732486
C3D8RT	warped	CONSTANT	75	3	current_node	row_sum	895434.0277777846	895434.0277777812	3.774758283725532e-15
C3D8RT	warped	CONSTANT	75	3	paired_node	paired_gauss	811403.9211962041	895434.0277777812	0.09384287839732486
C3D8RT	warped	CONSTANT	75	3	paired_node	row_sum	895434.0277777846	895434.0277777812	3.774758283725532e-15
C3D8RT	warped	CONSTANT	75	3	paired_gauss	paired_gauss	811403.9211962041	895434.0277777812	0.09384287839732486
C3D8RT	warped	CONSTANT	75	3	paired_gauss	row_sum	895434.0277777846	895434.0277777812	3.774758283725532e-15
C3D8RT	warped	CONSTANT	76	4	mean_temperature	paired_gauss	946695.0431966985	949826.3888888872	0.003296755837508103
C3D8RT	warped	CONSTANT	76	4	mean_temperature	row_sum	949826.3888889	949826.3888888872	1.354472090042691e-14
C3D8RT	warped	CONSTANT	76	4	volume_mean_temperature	paired_gauss	946695.0431966985	949826.3888888872	0.003296755837508103
C3D8RT	warped	CONSTANT	76	4	volume_mean_temperature	row_sum	949826.3888889	949826.3888888872	1.354472090042691e-14
C3D8RT	warped	CONSTANT	76	4	mean_density	paired_gauss	946695.0431966985	949826.3888888872	0.003296755837508103
C3D8RT	warped	CONSTANT	76	4	mean_density	row_sum	949826.3888889	949826.3888888872	1.354472090042691e-14
C3D8RT	warped	CONSTANT	76	4	volume_mean_density	paired_gauss	946695.0431966985	949826.3888888872	0.003296755837508103
C3D8RT	warped	CONSTANT	76	4	volume_mean_density	row_sum	949826.3888889	949826.3888888872	1.354472090042691e-14
C3D8RT	warped	CONSTANT	76	4	current_node	paired_gauss	946695.0431966985	949826.3888888872	0.003296755837508103
C3D8RT	warped	CONSTANT	76	4	current_node	row_sum	949826.3888889	949826.3888888872	1.354472090042691e-14
C3D8RT	warped	CONSTANT	76	4	paired_node	paired_gauss	946695.0431966985	949826.3888888872	0.003296755837508103
C3D8RT	warped	CONSTANT	76	4	paired_node	row_sum	949826.3888889	949826.3888888872	1.354472090042691e-14
C3D8RT	warped	CONSTANT	76	4	paired_gauss	paired_gauss	946695.0431966985	949826.3888888872	0.003296755837508103
C3D8RT	warped	CONSTANT	76	4	paired_gauss	row_sum	949826.3888889	949826.3888888872	1.354472090042691e-14
C3D8RT	warped	CONSTANT	77	5	mean_temperature	paired_gauss	1066773.1621371424	1042833.3333333336	0.022956524344390772
C3D8RT	warped	CONSTANT	77	5	mean_temperature	row_sum	1042833.3333333383	1042833.3333333336	4.440892098500626e-15
C3D8RT	warped	CONSTANT	77	5	volume_mean_temperature	paired_gauss	1066773.1621371424	1042833.3333333336	0.022956524344390772
C3D8RT	warped	CONSTANT	77	5	volume_mean_temperature	row_sum	1042833.3333333383	1042833.3333333336	4.440892098500626e-15
C3D8RT	warped	CONSTANT	77	5	mean_density	paired_gauss	1066773.1621371424	1042833.3333333336	0.022956524344390772
C3D8RT	warped	CONSTANT	77	5	mean_density	row_sum	1042833.3333333383	1042833.3333333336	4.440892098500626e-15
C3D8RT	warped	CONSTANT	77	5	volume_mean_density	paired_gauss	1066773.1621371424	1042833.3333333336	0.022956524344390772
C3D8RT	warped	CONSTANT	77	5	volume_mean_density	row_sum	1042833.3333333383	1042833.3333333336	4.440892098500626e-15
C3D8RT	warped	CONSTANT	77	5	current_node	paired_gauss	1066773.1621371424	1042833.3333333336	0.022956524344390772
C3D8RT	warped	CONSTANT	77	5	current_node	row_sum	1042833.3333333383	1042833.3333333336	4.440892098500626e-15
C3D8RT	warped	CONSTANT	77	5	paired_node	paired_gauss	1066773.1621371424	1042833.3333333336	0.022956524344390772
C3D8RT	warped	CONSTANT	77	5	paired_node	row_sum	1042833.3333333383	1042833.3333333336	4.440892098500626e-15
C3D8RT	warped	CONSTANT	77	5	paired_gauss	paired_gauss	1066773.1621371424	1042833.3333333336	0.022956524344390772
C3D8RT	warped	CONSTANT	77	5	paired_gauss	row_sum	1042833.3333333383	1042833.3333333336	4.440892098500626e-15
C3D8RT	warped	CONSTANT	78	6	mean_temperature	paired_gauss	1125565.37347	1053135.4166666707	0.068775539837584
C3D8RT	warped	CONSTANT	78	6	mean_temperature	row_sum	1053135.4166666784	1053135.4166666707	7.327471962526033e-15
C3D8RT	warped	CONSTANT	78	6	volume_mean_temperature	paired_gauss	1125565.37347	1053135.4166666707	0.068775539837584
C3D8RT	warped	CONSTANT	78	6	volume_mean_temperature	row_sum	1053135.4166666784	1053135.4166666707	7.327471962526033e-15
C3D8RT	warped	CONSTANT	78	6	mean_density	paired_gauss	1125565.37347	1053135.4166666707	0.068775539837584
C3D8RT	warped	CONSTANT	78	6	mean_density	row_sum	1053135.4166666784	1053135.4166666707	7.327471962526033e-15
C3D8RT	warped	CONSTANT	78	6	volume_mean_density	paired_gauss	1125565.37347	1053135.4166666707	0.068775539837584
C3D8RT	warped	CONSTANT	78	6	volume_mean_density	row_sum	1053135.4166666784	1053135.4166666707	7.327471962526033e-15
C3D8RT	warped	CONSTANT	78	6	current_node	paired_gauss	1125565.37347	1053135.4166666707	0.068775539837584
C3D8RT	warped	CONSTANT	78	6	current_node	row_sum	1053135.4166666784	1053135.4166666707	7.327471962526033e-15
C3D8RT	warped	CONSTANT	78	6	paired_node	paired_gauss	1125565.37347	1053135.4166666707	0.068775539837584
C3D8RT	warped	CONSTANT	78	6	paired_node	row_sum	1053135.4166666784	1053135.4166666707	7.327471962526033e-15
C3D8RT	warped	CONSTANT	78	6	paired_gauss	paired_gauss	1125565.37347	1053135.4166666707	0.068775539837584
C3D8RT	warped	CONSTANT	78	6	paired_gauss	row_sum	1053135.4166666784	1053135.4166666707	7.327471962526033e-15
C3D8RT	warped	CONSTANT	79	7	mean_temperature	paired_gauss	979540.6694431799	990593.7500000037	0.011158035831362545
C3D8RT	warped	CONSTANT	79	7	mean_temperature	row_sum	990593.7500000063	990593.7500000037	2.6645352591003757e-15
C3D8RT	warped	CONSTANT	79	7	volume_mean_temperature	paired_gauss	979540.6694431799	990593.7500000037	0.011158035831362545
C3D8RT	warped	CONSTANT	79	7	volume_mean_temperature	row_sum	990593.7500000063	990593.7500000037	2.6645352591003757e-15
C3D8RT	warped	CONSTANT	79	7	mean_density	paired_gauss	979540.6694431799	990593.7500000037	0.011158035831362545
C3D8RT	warped	CONSTANT	79	7	mean_density	row_sum	990593.7500000063	990593.7500000037	2.6645352591003757e-15
C3D8RT	warped	CONSTANT	79	7	volume_mean_density	paired_gauss	979540.6694431799	990593.7500000037	0.011158035831362545
C3D8RT	warped	CONSTANT	79	7	volume_mean_density	row_sum	990593.7500000063	990593.7500000037	2.6645352591003757e-15
C3D8RT	warped	CONSTANT	79	7	current_node	paired_gauss	979540.6694431799	990593.7500000037	0.011158035831362545
C3D8RT	warped	CONSTANT	79	7	current_node	row_sum	990593.7500000063	990593.7500000037	2.6645352591003757e-15
C3D8RT	warped	CONSTANT	79	7	paired_node	paired_gauss	979540.6694431799	990593.7500000037	0.011158035831362545
C3D8RT	warped	CONSTANT	79	7	paired_node	row_sum	990593.7500000063	990593.7500000037	2.6645352591003757e-15
C3D8RT	warped	CONSTANT	79	7	paired_gauss	paired_gauss	979540.6694431799	990593.7500000037	0.011158035831362545
C3D8RT	warped	CONSTANT	79	7	paired_gauss	row_sum	990593.7500000063	990593.7500000037	2.6645352591003757e-15
C3D8RT	warped	CONSTANT	80	8	mean_temperature	paired_gauss	1085445.8272886393	1035218.7499999985	0.0485183226140764
C3D8RT	warped	CONSTANT	80	8	mean_temperature	row_sum	1035218.7500000134	1035218.7499999985	1.4432899320127035e-14
C3D8RT	warped	CONSTANT	80	8	volume_mean_temperature	paired_gauss	1085445.8272886393	1035218.7499999985	0.0485183226140764
C3D8RT	warped	CONSTANT	80	8	volume_mean_temperature	row_sum	1035218.7500000134	1035218.7499999985	1.4432899320127035e-14
C3D8RT	warped	CONSTANT	80	8	mean_density	paired_gauss	1085445.8272886393	1035218.7499999985	0.0485183226140764
C3D8RT	warped	CONSTANT	80	8	mean_density	row_sum	1035218.7500000134	1035218.7499999985	1.4432899320127035e-14
C3D8RT	warped	CONSTANT	80	8	volume_mean_density	paired_gauss	1085445.8272886393	1035218.7499999985	0.0485183226140764
C3D8RT	warped	CONSTANT	80	8	volume_mean_density	row_sum	1035218.7500000134	1035218.7499999985	1.4432899320127035e-14
C3D8RT	warped	CONSTANT	80	8	current_node	paired_gauss	1085445.8272886393	1035218.7499999985	0.0485183226140764
C3D8RT	warped	CONSTANT	80	8	current_node	row_sum	1035218.7500000134	1035218.7499999985	1.4432899320127035e-14
C3D8RT	warped	CONSTANT	80	8	paired_node	paired_gauss	1085445.8272886393	1035218.7499999985	0.0485183226140764
C3D8RT	warped	CONSTANT	80	8	paired_node	row_sum	1035218.7500000134	1035218.7499999985	1.4432899320127035e-14
C3D8RT	warped	CONSTANT	80	8	paired_gauss	paired_gauss	1085445.8272886393	1035218.7499999985	0.0485183226140764
C3D8RT	warped	CONSTANT	80	8	paired_gauss	row_sum	1035218.7500000134	1035218.7499999985	1.4432899320127035e-14
C3D8RT	warped	DENSITY	81	1	mean_temperature	paired_gauss	792143.2253714796	944064.6238425929	0.1609226684638949
C3D8RT	warped	DENSITY	81	1	mean_temperature	row_sum	825758.7962963061	944064.6238425929	0.12531539108493528
C3D8RT	warped	DENSITY	81	1	volume_mean_temperature	paired_gauss	785714.8350421258	944064.6238425929	0.16773193783699003
C3D8RT	warped	DENSITY	81	1	volume_mean_temperature	row_sum	819057.6093259818	944064.6238425929	0.13241362016913572
C3D8RT	warped	DENSITY	81	1	mean_density	paired_gauss	773101.3209154344	944064.6238425929	0.18109279662582067
C3D8RT	warped	DENSITY	81	1	mean_density	row_sum	805908.825231491	944064.6238425929	0.1463414634146244
C3D8RT	warped	DENSITY	81	1	volume_mean_density	paired_gauss	768597.6183028582	944064.6238425929	0.18586334145806416
C3D8RT	warped	DENSITY	81	1	volume_mean_density	row_sum	801214.0024657047	944064.6238425929	0.15131445217748807
C3D8RT	warped	DENSITY	81	1	current_node	paired_gauss	905632.9759295089	944064.6238425929	0.04070870461881837
C3D8RT	warped	DENSITY	81	1	current_node	row_sum	944064.6238426038	944064.6238425929	1.1546319456101628e-14
C3D8RT	warped	DENSITY	81	1	paired_node	paired_gauss	906394.6521077506	944064.6238425929	0.039901899492341464
C3D8RT	warped	DENSITY	81	1	paired_node	row_sum	944858.6226851963	944064.6238425929	0.0008410428931990843
C3D8RT	warped	DENSITY	81	1	paired_gauss	paired_gauss	882001.4770175576	944064.6238425929	0.06574035850683813
C3D8RT	warped	DENSITY	81	1	paired_gauss	row_sum	919430.2932427818	944064.6238425929	0.026093902872393326
C3D8RT	warped	DENSITY	82	2	mean_temperature	paired_gauss	817972.6441276477	928779.9710648186	0.1193041736355851
C3D8RT	warped	DENSITY	82	2	mean_temperature	row_sum	826288.4259259305	928779.9710648186	0.11035072711719285
C3D8RT	warped	DENSITY	82	2	volume_mean_temperature	paired_gauss	811334.6432374419	928779.9710648186	0.1264511848729135
C3D8RT	warped	DENSITY	82	2	volume_mean_temperature	row_sum	819582.940912171	928779.9710648186	0.11757039724646123
C3D8RT	warped	DENSITY	82	2	mean_density	paired_gauss	798309.8401822717	928779.9710648186	0.14047474638472957
C3D8RT	warped	DENSITY	82	2	mean_density	row_sum	806425.7233796341	928779.9710648186	0.1317365269461065
C3D8RT	warped	DENSITY	82	2	volume_mean_density	paired_gauss	793659.2853124167	928779.9710648186	0.1454819117142352
C3D8RT	warped	DENSITY	82	2	volume_mean_density	row_sum	801727.8894231053	928779.9710648186	0.13679459678275774
C3D8RT	warped	DENSITY	82	2	current_node	paired_gauss	919432.7124857887	928779.9710648186	0.010064018249998918
C3D8RT	warped	DENSITY	82	2	current_node	row_sum	928779.97106482	928779.9710648186	1.5543122344752192e-15
C3D8RT	warped	DENSITY	82	2	paired_node	paired_gauss	920219.2246436038	928779.9710648186	0.00921719534003318
C3D8RT	warped	DENSITY	82	2	paired_node	row_sum	929574.4791666719	928779.9710648186	0.0008554319931581844
C3D8RT	warped	DENSITY	82	2	paired_gauss	paired_gauss	905517.4899222604	928779.9710648186	0.02504627777006041
C3D8RT	warped	DENSITY	82	2	paired_gauss	row_sum	914723.2817232233	928779.9710648186	0.015134574150516777
C3D8RT	warped	DENSITY	83	3	mean_temperature	paired_gauss	703216.7317033898	857378.0815972255	0.17980556443272455
C3D8RT	warped	DENSITY	83	3	mean_temperature	row_sum	776042.8240740848	857378.0815972255	0.0948651000870232
C3D8RT	warped	DENSITY	83	3	volume_mean_temperature	paired_gauss	697509.9964909508	857378.0815972255	0.18646159557572717
C3D8RT	warped	DENSITY	83	3	volume_mean_temperature	row_sum	769745.0915105029	857378.0815972255	0.10221043897398163
C3D8RT	warped	DENSITY	83	3	mean_density	paired_gauss	686312.4833451352	857378.0815972255	0.19952177682616867
C3D8RT	warped	DENSITY	83	3	mean_density	row_sum	757387.9484953808	857378.0815972255	0.1166231505657005
C3D8RT	warped	DENSITY	83	3	volume_mean_density	paired_gauss	682314.3692032201	857378.0815972255	0.20418496361357397
C3D8RT	warped	DENSITY	83	3	volume_mean_density	row_sum	752975.7841514712	857378.0815972255	0.12176926339341598
C3D8RT	warped	DENSITY	83	3	current_node	paired_gauss	776919.2545453797	857378.0815972255	0.0938428783973082
C3D8RT	warped	DENSITY	83	3	current_node	row_sum	857378.081597234	857378.0815972255	9.992007221626409e-15
C3D8RT	warped	DENSITY	83	3	paired_node	paired_gauss	777595.4244797098	857378.0815972255	0.09305422990157053
C3D8RT	warped	DENSITY	83	3	paired_node	row_sum	858124.2766203822	857378.0815972255	0.0008703220191570438
C3D8RT	warped	DENSITY	83	3	paired_gauss	paired_gauss	753524.9199692392	857378.0815972255	0.12112878070607591
C3D8RT	warped	DENSITY	83	3	paired_gauss	row_sum	831560.9975414757	857378.0815972255	0.03011166789761488
C3D8RT	warped	DENSITY	84	4	mean_temperature	paired_gauss	820469.0374371238	858801.3599537023	0.044634678406476835
C3D8RT	warped	DENSITY	84	4	mean_temperature	row_sum	823182.8703703765	858801.3599537023	0.041474654377871456
C3D8RT	warped	DENSITY	84	4	volume_mean_temperature	paired_gauss	813810.7778486238	858801.3599537023	0.052387646553684886
C3D8RT	warped	DENSITY	84	4	volume_mean_temperature	row_sum	816502.5875203945	858801.3599537023	0.04925326671069563
C3D8RT	warped	DENSITY	84	4	mean_density	paired_gauss	800746.224037193	858801.3599537023	0.06760019094478265
C3D8RT	warped	DENSITY	84	4	mean_density	row_sum	803394.8206018578	858801.3599537023	0.06451612903224957
C3D8RT	warped	DENSITY	84	4	volume_mean_density	paired_gauss	796081.4760104574	858801.3599537023	0.07303188707878405
C3D8RT	warped	DENSITY	84	4	volume_mean_density	row_sum	798714.6431728626	858801.3599537023	0.06996579137238323
C3D8RT	warped	DENSITY	84	4	current_node	paired_gauss	855970.1015569994	858801.3599537023	0.0032967558375263106
C3D8RT	warped	DENSITY	84	4	current_node	row_sum	858801.3599537101	858801.3599537023	9.103828801926284e-15
C3D8RT	warped	DENSITY	84	4	paired_node	paired_gauss	859914.6642369856	858801.3599537023	0.0012963466701347848
C3D8RT	warped	DENSITY	84	4	paired_node	row_sum	862758.9699074139	858801.3599537023	0.004608294930884771
C3D8RT	warped	DENSITY	84	4	paired_gauss	paired_gauss	852868.3816730109	858801.3599537023	0.0069084407144059945
C3D8RT	warped	DENSITY	84	4	paired_gauss	row_sum	855689.3806337322	858801.3599537023	0.0036236311038654323
C3D8RT	warped	DENSITY	85	5	mean_temperature	paired_gauss	924536.7405188374	855992.3611111164	0.08007592418085063
C3D8RT	warped	DENSITY	85	5	mean_temperature	row_sum	903788.8888888885	855992.3611111164	0.05583756345176982
C3D8RT	warped	DENSITY	85	5	volume_mean_temperature	paired_gauss	917033.9520690629	855992.3611111164	0.07131090618462044
C3D8RT	warped	DENSITY	85	5	volume_mean_temperature	row_sum	896454.4731329667	855992.3611111164	0.04726924428312507
C3D8RT	warped	DENSITY	85	5	mean_density	paired_gauss	902312.2996409807	855992.3611111164	0.05411256061881087
C3D8RT	warped	DENSITY	85	5	mean_density	row_sum	882063.1944444441	855992.3611111164	0.030456852791871603
C3D8RT	warped	DENSITY	85	5	volume_mean_density	paired_gauss	897055.8783268364	855992.3611111164	0.04797182671398814
C3D8RT	warped	DENSITY	85	5	volume_mean_density	row_sum	876924.734315346	855992.3611111164	0.024453925239541263
C3D8RT	warped	DENSITY	85	5	current_node	paired_gauss	875642.9705875526	855992.3611111164	0.02295652434436324
C3D8RT	warped	DENSITY	85	5	current_node	row_sum	855992.3611111108	855992.3611111164	6.5503158452884236e-15
C3D8RT	warped	DENSITY	85	5	paired_node	paired_gauss	880087.858763124	855992.3611111164	0.028149197056771103
C3D8RT	warped	DENSITY	85	5	paired_node	row_sum	860337.4999999997	855992.3611111164	0.00507614213197316
C3D8RT	warped	DENSITY	85	5	paired_gauss	paired_gauss	888027.8867437309	855992.3611111164	0.037425013455763656
C3D8RT	warped	DENSITY	85	5	paired_gauss	row_sum	868099.3430418589	855992.3611111164	0.014143796698170341
C3D8RT	warped	DENSITY	86	6	mean_temperature	paired_gauss	975489.9903406776	776687.3697916692	0.2559622163063282
C3D8RT	warped	DENSITY	86	6	mean_temperature	row_sum	912717.3611111244	776687.3697916692	0.17514124293786648
C3D8RT	warped	DENSITY	86	6	volume_mean_temperature	paired_gauss	967573.7067451869	776687.3697916692	0.2457698481754882
C3D8RT	warped	DENSITY	86	6	volume_mean_temperature	row_sum	905310.4891343446	776687.3697916692	0.16560475211174874
C3D8RT	warped	DENSITY	86	6	mean_density	paired_gauss	952040.711726719	776687.3697916692	0.22577081687588785
C3D8RT	warped	DENSITY	86	6	mean_density	row_sum	890777.0399305685	776687.3697916692	0.14689265536724472
C3D8RT	warped	DENSITY	86	6	volume_mean_density	paired_gauss	946494.5974921637	776687.3697916692	0.21863008760660274
C3D8RT	warped	DENSITY	86	6	volume_mean_density	row_sum	885587.8172848125	776687.3697916692	0.14021143091634625
C3D8RT	warped	DENSITY	86	6	current_node	paired_gauss	830104.4629341343	776687.3697916692	0.06877553983759666
C3D8RT	warped	DENSITY	86	6	current_node	row_sum	776687.3697916779	776687.3697916692	1.1324274851176597e-14
C3D8RT	warped	DENSITY	86	6	paired_node	paired_gauss	834794.318656926	776687.3697916692	0.07481381972368473
C3D8RT	warped	DENSITY	86	6	paired_node	row_sum	781075.4340277892	776687.3697916692	0.005649717514135677
C3D8RT	warped	DENSITY	86	6	paired_gauss	paired_gauss	905703.348651086	776687.3697916692	0.1661105663325293
C3D8RT	warped	DENSITY	86	6	paired_gauss	row_sum	847421.4789652842	776687.3697916692	0.09107153267161783
C3D8RT	warped	DENSITY	87	7	mean_temperature	paired_gauss	848935.2468507519	684335.1822916567	0.24052550390277072
C3D8RT	warped	DENSITY	87	7	mean_temperature	row_sum	858514.5833333326	684335.1822916567	0.25452352231606046
C3D8RT	warped	DENSITY	87	7	volume_mean_temperature	paired_gauss	842045.9786523863	684335.1822916567	0.23045840757828362
C3D8RT	warped	DENSITY	87	7	volume_mean_temperature	row_sum	851547.5770289857	684335.1822916567	0.24434282945585095
C3D8RT	warped	DENSITY	87	7	mean_density	paired_gauss	828528.1495706858	684335.1822916567	0.21070517928972343
C3D8RT	warped	DENSITY	87	7	mean_density	row_sum	837877.2135416659	684335.1822916567	0.22436670687577065
C3D8RT	warped	DENSITY	87	7	volume_mean_density	paired_gauss	823701.5579055779	684335.1822916567	0.2036522149091038
C3D8RT	warped	DENSITY	87	7	volume_mean_density	row_sum	832996.1588939035	684335.1822916567	0.21723415725086737
C3D8RT	warped	DENSITY	87	7	current_node	paired_gauss	676699.3458069937	684335.1822916567	0.011158035831349
C3D8RT	warped	DENSITY	87	7	current_node	row_sum	684335.182291666	684335.1822916567	1.354472090042691e-14
C3D8RT	warped	DENSITY	87	7	paired_node	paired_gauss	677515.6296981963	684335.1822916567	0.009965222846827104
C3D8RT	warped	DENSITY	87	7	paired_node	row_sum	685160.6770833327	684335.1822916567	0.0012062726176251815
C3D8RT	warped	DENSITY	87	7	paired_gauss	paired_gauss	721155.4610744955	684335.1822916567	0.05380445099949038
C3D8RT	warped	DENSITY	87	7	paired_gauss	row_sum	729292.9378060955	684335.1822916567	0.0656955197946818
C3D8RT	warped	DENSITY	88	8	mean_temperature	paired_gauss	940719.7169834719	697909.9739583262	0.34790983376839435
C3D8RT	warped	DENSITY	88	8	mean_temperature	row_sum	897189.5833333328	697909.9739583262	0.2855377008652782
C3D8RT	warped	DENSITY	88	8	volume_mean_temperature	paired_gauss	933085.6006550101	697909.9739583262	0.3369712935363878
C3D8RT	warped	DENSITY	88	8	volume_mean_temperature	row_sum	889908.7221754378	697909.9739583262	0.2751053221494386
C3D8RT	warped	DENSITY	88	8	mean_density	paired_gauss	918106.2622482923	697909.9739583262	0.3155081550720389
C3D8RT	warped	DENSITY	88	8	mean_density	row_sum	875622.5260416662	697909.9739583262	0.2546353522867859
C3D8RT	warped	DENSITY	88	8	volume_mean_density	paired_gauss	912757.8331872553	697909.9739583262	0.307844660838388
C3D8RT	warped	DENSITY	88	8	volume_mean_density	row_sum	870521.5860335765	697909.9739583262	0.2473264726340727
C3D8RT	warped	DENSITY	88	8	current_node	paired_gauss	731771.3952304123	697909.9739583262	0.04851832261406841
C3D8RT	warped	DENSITY	88	8	current_node	row_sum	697909.9739583329	697909.9739583262	9.769962616701378e-15
C3D8RT	warped	DENSITY	88	8	paired_node	paired_gauss	732675.9334198195	697909.9739583262	0.04981438976192254
C3D8RT	warped	DENSITY	88	8	paired_node	row_sum	698772.6562499995	697909.9739583262	0.0012360939431492746
C3D8RT	warped	DENSITY	88	8	paired_gauss	paired_gauss	768973.4703493919	697909.9739583262	0.10182329962705072
C3D8RT	warped	DENSITY	88	8	paired_gauss	row_sum	733390.5891432266	697909.9739583262	0.05083838390167372
C3D8RT	warped	DENSITY_CP	89	1	mean_temperature	paired_gauss	803761.3260102554	957910.9049922837	0.1609226684639007
C3D8RT	warped	DENSITY_CP	89	1	mean_temperature	row_sum	837869.9253086466	957910.9049922837	0.12531539108494016
C3D8RT	warped	DENSITY_CP	89	1	volume_mean_temperature	paired_gauss	797238.6526227382	957910.9049922837	0.16773193783699514
C3D8RT	warped	DENSITY_CP	89	1	volume_mean_temperature	row_sum	831070.4542627581	957910.9049922837	0.13241362016914016
C3D8RT	warped	DENSITY_CP	89	1	mean_density	paired_gauss	784440.1402888551	957910.9049922837	0.181092796625826
C3D8RT	warped	DENSITY_CP	89	1	mean_density	row_sum	817728.8213348812	957910.9049922837	0.14634146341462895
C3D8RT	warped	DENSITY_CP	89	1	volume_mean_density	paired_gauss	779870.3833712944	957910.9049922837	0.1858633414580696
C3D8RT	warped	DENSITY_CP	89	1	volume_mean_density	row_sum	812965.14116853	957910.9049922837	0.15131445217749273
C3D8RT	warped	DENSITY_CP	89	1	current_node	paired_gauss	918915.5929098018	957910.9049922837	0.0407087046188247
C3D8RT	warped	DENSITY_CP	89	1	current_node	row_sum	957910.9049922895	957910.9049922837	5.995204332975845e-15
C3D8RT	warped	DENSITY_CP	89	1	paired_node	paired_gauss	919688.4403386576	957910.9049922837	0.0399018994923479
C3D8RT	warped	DENSITY_CP	89	1	paired_node	row_sum	958716.5491512399	957910.9049922837	0.0008410428931935332
C3D8RT	warped	DENSITY_CP	89	1	paired_gauss	paired_gauss	894937.4986804752	957910.9049922837	0.06574035850684445
C3D8RT	warped	DENSITY_CP	89	1	paired_gauss	row_sum	932915.2708770033	957910.9049922837	0.026093902872398878
C3D8RT	warped	DENSITY_CP	90	2	mean_temperature	paired_gauss	851782.1800849347	967169.5432021637	0.11930417363557322
C3D8RT	warped	DENSITY_CP	90	2	mean_temperature	row_sum	860441.6808642158	967169.5432021637	0.1103507271171782
C3D8RT	warped	DENSITY_CP	90	2	volume_mean_temperature	paired_gauss	844869.8084912677	967169.5432021637	0.12645118487290097
C3D8RT	warped	DENSITY_CP	90	2	volume_mean_temperature	row_sum	853459.0358032217	967169.5432021637	0.1175703972464458
C3D8RT	warped	DENSITY_CP	90	2	mean_density	paired_gauss	831306.646909816	967169.5432021637	0.14047474638471824
C3D8RT	warped	DENSITY_CP	90	2	mean_density	row_sum	839757.9866126721	967169.5432021637	0.13173652694609228
C3D8RT	warped	DENSITY_CP	90	2	volume_mean_density	paired_gauss	826463.869105341	967169.5432021637	0.1454819117142231
C3D8RT	warped	DENSITY_CP	90	2	volume_mean_density	row_sum	834865.975519274	967169.5432021637	0.13679459678274297
C3D8RT	warped	DENSITY_CP	90	2	current_node	paired_gauss	957435.9312685467	967169.5432021637	0.010064018249985707
C3D8RT	warped	DENSITY_CP	90	2	current_node	row_sum	967169.543202181	967169.5432021637	1.7985612998927536e-14
C3D8RT	warped	DENSITY_CP	90	2	paired_node	paired_gauss	958254.9525955515	967169.5432021637	0.009217195340019857
C3D8RT	warped	DENSITY_CP	90	2	paired_node	row_sum	967996.8909722428	967169.5432021637	0.0008554319931746157
C3D8RT	warped	DENSITY_CP	90	2	paired_gauss	paired_gauss	942945.5461723924	967169.5432021637	0.02504627777004731
C3D8RT	warped	DENSITY_CP	90	2	paired_gauss	row_sum	952531.8440344648	967169.5432021637	0.015134574150500457
C3D8RT	warped	DENSITY_CP	91	3	mean_temperature	paired_gauss	751035.4694591903	915679.7911458191	0.17980556443274154
C3D8RT	warped	DENSITY_CP	91	3	mean_temperature	row_sum	828813.7361110991	915679.7911458191	0.0948651000870312
C3D8RT	warped	DENSITY_CP	91	3	volume_mean_temperature	paired_gauss	744940.6762523063	915679.7911458191	0.18646159557574327
C3D8RT	warped	DENSITY_CP	91	3	volume_mean_temperature	row_sum	822087.7577331944	915679.7911458191	0.10221043897398896
C3D8RT	warped	DENSITY_CP	91	3	mean_density	paired_gauss	732981.7322125749	915679.7911458191	0.19952177682618544
