type	geometry	material	step	element	node	rule	prediction	measured_ratio	relative_error
C3D8RT	regular	DENSITY_CP	HOLD_A	66	2	current_rows_over_initial_rows_current_density	1.3586134423415566	0.98180323588688	0.38379401562503235
C3D8RT	regular	DENSITY_CP	HOLD_A	66	2	rows_over_local_current_density	1.011542273915193	0.98180323588688	0.030290222053962923
C3D8RT	regular	DENSITY_CP	HOLD_A	66	2	rows_over_global_current_density	0.9817368096550884	0.98180323588688	6.765737712366438e-05
C3D8RT	regular	DENSITY_CP	HOLD_A	66	2	integrated_density_current_density	0.998289136013687	0.98180323588688	0.01679145018493955
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	rows_over_mean_f	0.9270947816851816	0.9247155820743567	0.0025728987993127728
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	rows_over_center	0.9270947816852138	0.9247155820743567	0.0025728987993476338
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	fixed_initial_mass	1.0	0.9247155820743567	0.08141359287659289
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	global_volume_ratio	1.2098776666666793	0.9247155820743567	0.30837815445116257
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	local_volume_ratio	1.0479930032811677	0.9247155820743567	0.13331387898781855
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	global_over_local	1.15447112993948	0.9247155820743567	0.24846077250015308
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	current_rows_over_initial_rows	1.1208881851851935	0.9247155820743567	0.21214371955404387
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	rows_over_local	1.0695569356625452	0.9247155820743567	0.15663340858091201
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	rows_over_global	0.9264475376864674	0.9247155820743567	0.0018729603411953288
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	integrated_density	1.0	0.9247155820743567	0.08141359287659289
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	rows_over_mean_f_current_density	0.9247155820743557	0.9247155820743567	1.1102230246251565e-15
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	rows_over_center_current_density	0.9247155820743878	0.9247155820743567	3.352873534367973e-14
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	fixed_initial_mass_current_density	0.9974337040205303	0.9247155820743567	0.07863836552104986
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	global_volume_ratio_current_density	1.2067727624750626	0.9247155820743567	0.30502046885376877
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	local_volume_ratio_current_density	1.045303543050335	0.9247155820743567	0.13040546013669507
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	global_over_local_current_density	1.1515084153203028	0.9247155820743567	0.24525685263916053
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	current_rows_over_initial_rows_current_density	1.1180116543421177	0.9247155820743567	0.2090330000000129
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	rows_over_local_current_density	1.0668121359987406	0.9247155820743567	0.15366514491475058
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	rows_over_global_current_density	0.9240699990953131	0.9247155820743567	0.0006981422088675471
C3D8RT	regular	DENSITY_CP	DEFORM_B	66	2	integrated_density_current_density	0.9974337040205303	0.9247155820743567	0.07863836552104986
C3D8RT	regular	DENSITY_CP	RETURN	66	2	rows_over_mean_f	0.9999999999999627	0.996578272027374	0.003433476394812063
C3D8RT	regular	DENSITY_CP	RETURN	66	2	rows_over_center	1.0	0.996578272027374	0.0034334763948495883
C3D8RT	regular	DENSITY_CP	RETURN	66	2	fixed_initial_mass	1.0	0.996578272027374	0.0034334763948495883
C3D8RT	regular	DENSITY_CP	RETURN	66	2	global_volume_ratio	1.0	0.996578272027374	0.0034334763948495883
C3D8RT	regular	DENSITY_CP	RETURN	66	2	local_volume_ratio	1.0	0.996578272027374	0.0034334763948495883
C3D8RT	regular	DENSITY_CP	RETURN	66	2	global_over_local	1.0	0.996578272027374	0.0034334763948495883
C3D8RT	regular	DENSITY_CP	RETURN	66	2	current_rows_over_initial_rows	1.0	0.996578272027374	0.0034334763948495883
C3D8RT	regular	DENSITY_CP	RETURN	66	2	rows_over_local	1.0	0.996578272027374	0.0034334763948495883
C3D8RT	regular	DENSITY_CP	RETURN	66	2	rows_over_global	1.0	0.996578272027374	0.0034334763948495883
C3D8RT	regular	DENSITY_CP	RETURN	66	2	integrated_density	1.0	0.996578272027374	0.0034334763948495883
C3D8RT	regular	DENSITY_CP	RETURN	66	2	rows_over_mean_f_current_density	0.9965782720273366	0.996578272027374	3.752553823233029e-14
C3D8RT	regular	DENSITY_CP	RETURN	66	2	rows_over_center_current_density	0.9965782720273739	0.996578272027374	1.1102230246251565e-16
C3D8RT	regular	DENSITY_CP	RETURN	66	2	fixed_initial_mass_current_density	0.9965782720273739	0.996578272027374	1.1102230246251565e-16
C3D8RT	regular	DENSITY_CP	RETURN	66	2	global_volume_ratio_current_density	0.9965782720273739	0.996578272027374	1.1102230246251565e-16
C3D8RT	regular	DENSITY_CP	RETURN	66	2	local_volume_ratio_current_density	0.9965782720273739	0.996578272027374	1.1102230246251565e-16
C3D8RT	regular	DENSITY_CP	RETURN	66	2	global_over_local_current_density	0.9965782720273739	0.996578272027374	1.1102230246251565e-16
C3D8RT	regular	DENSITY_CP	RETURN	66	2	current_rows_over_initial_rows_current_density	0.9965782720273739	0.996578272027374	1.1102230246251565e-16
C3D8RT	regular	DENSITY_CP	RETURN	66	2	rows_over_local_current_density	0.9965782720273739	0.996578272027374	1.1102230246251565e-16
C3D8RT	regular	DENSITY_CP	RETURN	66	2	rows_over_global_current_density	0.9965782720273739	0.996578272027374	1.1102230246251565e-16
C3D8RT	regular	DENSITY_CP	RETURN	66	2	integrated_density_current_density	0.9965782720273739	0.996578272027374	1.1102230246251565e-16
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	rows_over_mean_f	0.9999999999999727	1.0	2.731148640577885e-14
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	rows_over_center	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	fixed_initial_mass	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	global_volume_ratio	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	local_volume_ratio	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	global_over_local	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	current_rows_over_initial_rows	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	rows_over_local	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	rows_over_global	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	integrated_density	0.9999999999999999	1.0	1.1102230246251565e-16
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	rows_over_mean_f_current_density	0.9999999999999727	1.0	2.731148640577885e-14
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	rows_over_center_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	fixed_initial_mass_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	global_volume_ratio_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	local_volume_ratio_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	global_over_local_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	current_rows_over_initial_rows_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	rows_over_local_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	rows_over_global_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	67	3	integrated_density_current_density	0.9999999999999999	1.0	1.1102230246251565e-16
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	rows_over_mean_f	1.006245084314102	1.0053693270605728	0.0008710801393649881
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	rows_over_center	1.0062450843141153	1.0053693270605728	0.0008710801393783107
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	fixed_initial_mass	1.0	1.0053693270605728	0.005340651356722126
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	global_volume_ratio	1.3838876458333647	1.0053693270605728	0.3764967844000937
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	local_volume_ratio	1.4128423166728143	1.0053693270605728	0.40529681843744125
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	global_over_local	0.9795060846509491	1.0053693270605728	0.025725115848959534
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	current_rows_over_initial_rows	1.3924359259259618	1.0053693270605728	0.3849994111090167
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	rows_over_local	0.9855564980564082	1.0053693270605728	0.019707015592063004
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	rows_over_global	1.0061770044109684	1.0053693270605728	0.0008033638272584298
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	integrated_density	0.9999999999999999	1.0053693270605728	0.005340651356722237
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	rows_over_mean_f_current_density	1.0053693270605648	1.0053693270605728	7.993605777301127e-15
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	rows_over_center_current_density	1.0053693270605781	1.0053693270605728	5.329070518200751e-15
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	fixed_initial_mass_current_density	0.9991296779808528	1.0053693270605728	0.006206325289396908
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	global_volume_ratio_current_density	1.38268321794317	1.0053693270605728	0.3752987889393451
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	local_volume_ratio_current_density	1.4116126888950313	1.0053693270605728	0.4040737576729181
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	global_over_local_current_density	0.9786535989375889	1.0053693270605728	0.0265730487333381
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	current_rows_over_initial_rows_current_density	1.391224058279377	1.0053693270605728	0.3837940156250228
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	rows_over_local_current_density	0.9846987465350362	1.0053693270605728	0.020560186161608707
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	rows_over_global_current_density	1.00530130640887	1.0053693270605728	6.765737711700304e-05
C3D8RT	regular	DENSITY_CP	DEFORM_A	67	3	integrated_density_current_density	0.9991296779808527	1.0053693270605728	0.006206325289397019
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	rows_over_mean_f	1.006245084314102	1.0044935698070354	0.0017436791630265347
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	rows_over_center	1.0062450843141153	1.0044935698070354	0.0017436791630396353
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	fixed_initial_mass	1.0	1.0044935698070354	0.004473467966448652
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	global_volume_ratio	1.3838876458333647	1.0044935698070354	0.3776968687805651
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	local_volume_ratio	1.4128423166728143	1.0044935698070354	0.40652201182753545
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	global_over_local	0.9795060846509491	1.0044935698070354	0.024875704441678415
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	current_rows_over_initial_rows	1.3924359259259618	1.0044935698070354	0.3862069084159998
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	rows_over_local	0.9855564980564082	1.0044935698070354	0.018852357366772377
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	rows_over_global	1.0061770044109684	1.0044935698070354	0.0016759038131586301
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	integrated_density	0.9999999999999999	1.0044935698070354	0.004473467966448763
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	rows_over_mean_f_current_density	1.0044935698070279	1.0044935698070354	7.549516567451064e-15
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	rows_over_center_current_density	1.0044935698070412	1.0044935698070354	5.773159728050814e-15
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	fixed_initial_mass_current_density	0.9982593559617059	1.0044935698070354	0.006206325289396464
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	global_volume_ratio_current_density	1.381478790052976	1.0044935698070354	0.37529878893934576
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	local_volume_ratio_current_density	1.410383061117248	1.0044935698070354	0.4040737576729183
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	global_over_local_current_density	0.9778011132242287	1.0044935698070354	0.026573048733337767
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	current_rows_over_initial_rows_current_density	1.3900121906327922	1.0044935698070354	0.38379401562502324
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	rows_over_local_current_density	0.9838409950136643	1.0044935698070354	0.020560186161608263
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	rows_over_global_current_density	1.0044256084067718	1.0044935698070354	6.765737711666997e-05
C3D8RT	regular	DENSITY_CP	HOLD_A	67	3	integrated_density_current_density	0.9982593559617058	1.0044935698070354	0.006206325289396575
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	rows_over_mean_f	0.9687929358666421	0.9662634503943817	0.002617801047145152
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	rows_over_center	0.968792935866667	0.9662634503943817	0.002617801047170909
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	fixed_initial_mass	1.0	0.9662634503943817	0.03491444242442232
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	global_volume_ratio	1.2098776666666833	0.9662634503943817	0.2521198708001118
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	local_volume_ratio	1.1236390399542444	0.9662634503943817	0.16287027052056002
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	global_over_local	1.0767494040754853	0.9662634503943817	0.11434350914960989
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	current_rows_over_initial_rows	1.1713026296296574	0.9662634503943817	0.21219800785343645
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	rows_over_local	1.0424189512651267	0.9662634503943817	0.07881442772119973
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	rows_over_global	0.96811658062645	0.9662634503943817	0.0019178312408607567
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	integrated_density	0.9999999999999999	0.9662634503943817	0.03491444242442232
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	rows_over_mean_f_current_density	0.9662634503944054	0.9662634503943817	2.4646951146678475e-14
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	rows_over_center_current_density	0.9662634503944303	0.9662634503943817	5.040412531798211e-14
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	fixed_initial_mass_current_density	0.9973890339425587	0.9662634503943817	0.03221231594289642
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	global_volume_ratio_current_density	1.2067187171453604	0.9662634503943817	0.24885062831760485
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	local_volume_ratio_current_density	1.1207052565601079	0.9662634503943817	0.1598340557150233
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	global_over_local_current_density	1.073938047929074	0.9662634503943817	0.11143399607089033
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	current_rows_over_initial_rows_current_density	1.1682443982207027	0.9662634503943817	0.20903300000003333
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	rows_over_local_current_density	1.03969723076574	0.9662634503943817	0.07599767986814165
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	rows_over_global_current_density	0.9655888610947883	0.9662634503943817	0.0006981422088542244
C3D8RT	regular	DENSITY_CP	DEFORM_B	67	3	integrated_density_current_density	0.9973890339425586	0.9662634503943817	0.03221231594289642
C3D8RT	regular	DENSITY_CP	RETURN	67	3	rows_over_mean_f	0.9999999999999727	0.9965187119234118	0.0034934497816319077
C3D8RT	regular	DENSITY_CP	RETURN	67	3	rows_over_center	1.0	0.9965187119234118	0.003493449781659219
C3D8RT	regular	DENSITY_CP	RETURN	67	3	fixed_initial_mass	1.0	0.9965187119234118	0.003493449781659219
C3D8RT	regular	DENSITY_CP	RETURN	67	3	global_volume_ratio	1.0	0.9965187119234118	0.003493449781659219
C3D8RT	regular	DENSITY_CP	RETURN	67	3	local_volume_ratio	1.0	0.9965187119234118	0.003493449781659219
C3D8RT	regular	DENSITY_CP	RETURN	67	3	global_over_local	1.0	0.9965187119234118	0.003493449781659219
C3D8RT	regular	DENSITY_CP	RETURN	67	3	current_rows_over_initial_rows	1.0	0.9965187119234118	0.003493449781659219
C3D8RT	regular	DENSITY_CP	RETURN	67	3	rows_over_local	1.0	0.9965187119234118	0.003493449781659219
C3D8RT	regular	DENSITY_CP	RETURN	67	3	rows_over_global	1.0	0.9965187119234118	0.003493449781659219
C3D8RT	regular	DENSITY_CP	RETURN	67	3	integrated_density	0.9999999999999999	0.9965187119234118	0.003493449781659219
C3D8RT	regular	DENSITY_CP	RETURN	67	3	rows_over_mean_f_current_density	0.9965187119233845	0.9965187119234118	2.7422508708241367e-14
C3D8RT	regular	DENSITY_CP	RETURN	67	3	rows_over_center_current_density	0.9965187119234116	0.9965187119234118	2.220446049250313e-16
C3D8RT	regular	DENSITY_CP	RETURN	67	3	fixed_initial_mass_current_density	0.9965187119234116	0.9965187119234118	2.220446049250313e-16
C3D8RT	regular	DENSITY_CP	RETURN	67	3	global_volume_ratio_current_density	0.9965187119234116	0.9965187119234118	2.220446049250313e-16
C3D8RT	regular	DENSITY_CP	RETURN	67	3	local_volume_ratio_current_density	0.9965187119234116	0.9965187119234118	2.220446049250313e-16
C3D8RT	regular	DENSITY_CP	RETURN	67	3	global_over_local_current_density	0.9965187119234116	0.9965187119234118	2.220446049250313e-16
C3D8RT	regular	DENSITY_CP	RETURN	67	3	current_rows_over_initial_rows_current_density	0.9965187119234116	0.9965187119234118	2.220446049250313e-16
C3D8RT	regular	DENSITY_CP	RETURN	67	3	rows_over_local_current_density	0.9965187119234116	0.9965187119234118	2.220446049250313e-16
C3D8RT	regular	DENSITY_CP	RETURN	67	3	rows_over_global_current_density	0.9965187119234116	0.9965187119234118	2.220446049250313e-16
C3D8RT	regular	DENSITY_CP	RETURN	67	3	integrated_density_current_density	0.9965187119234115	0.9965187119234118	3.3306690738754696e-16
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	rows_over_mean_f	0.9999999999999887	1.0	1.1324274851176597e-14
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	rows_over_center	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	fixed_initial_mass	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	global_volume_ratio	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	local_volume_ratio	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	global_over_local	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	current_rows_over_initial_rows	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	rows_over_local	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	rows_over_global	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	integrated_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	rows_over_mean_f_current_density	0.9999999999999887	1.0	1.1324274851176597e-14
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	rows_over_center_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	fixed_initial_mass_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	global_volume_ratio_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	local_volume_ratio_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	global_over_local_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	current_rows_over_initial_rows_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	rows_over_local_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	rows_over_global_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	REFERENCE	68	4	integrated_density_current_density	1.0	1.0	0.0
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	rows_over_mean_f	0.9828848250037782	0.978355401847115	0.004629629629592458
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	rows_over_center	0.9828848250037889	0.978355401847115	0.004629629629603338
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	fixed_initial_mass	1.0	0.978355401847115	0.022123451367489277
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	global_volume_ratio	1.3838876458333482	0.978355401847115	0.4145040168640115
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	local_volume_ratio	1.3196087450846032	0.978355401847115	0.3488030449805959
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	global_over_local	1.0487105750004893	0.978355401847115	0.07191167240508411
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	current_rows_over_initial_rows	1.3601101388888837	0.978355401847115	0.3902004694010208
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	rows_over_local	1.0306919713552547	0.978355401847115	0.05349443505839435
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	rows_over_global	0.9828183255945274	0.978355401847115	0.004561659023895048
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	integrated_density	1.0	0.978355401847115	0.022123451367489277
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	rows_over_mean_f_current_density	0.9783554018470788	0.978355401847115	3.697042672001771e-14
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	rows_over_center_current_density	0.9783554018470895	0.978355401847115	2.609024107869118e-14
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	fixed_initial_mass_current_density	0.9953917050691244	0.978355401847115	0.017413205047823288
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	global_volume_ratio_current_density	1.3775102834101531	0.978355401847115	0.4079855651733939
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	local_volume_ratio_current_density	1.3135275987938908	0.978355401847115	0.34258736274566237
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	global_over_local_current_density	1.043877807373759	0.978355401847115	0.0669719872787935
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	current_rows_over_initial_rows_current_density	1.3538423502304096	0.978355401847115	0.3837940156249793
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	rows_over_local_current_density	1.025942238768364	0.978355401847115	0.04863962199360894
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	rows_over_global_current_density	0.9782892088867187	0.978355401847115	6.765737713654296e-05
C3D8RT	regular	DENSITY_CP	DEFORM_A	68	4	integrated_density_current_density	0.9953917050691244	0.978355401847115	0.017413205047823288
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	rows_over_mean_f	0.9828848250037782	0.9738259786904152	0.009302325581358017
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	rows_over_center	0.9828848250037889	0.9738259786904152	0.00930232558136912
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	fixed_initial_mass	1.0	0.9738259786904152	0.02687751393198945
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	global_volume_ratio	1.3838876458333482	0.9738259786904152	0.42108310531454207
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	local_volume_ratio	1.3196087450846032	0.9738259786904152	0.35507654751538964
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	global_over_local	1.0487105750004893	0.9738259786904152	0.0768973080906894
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	current_rows_over_initial_rows	1.3601101388888837	0.9738259786904152	0.3966665180959097
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	rows_over_local	1.0306919713552547	0.9738259786904152	0.058394409174945094
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	rows_over_global	0.9828183255945274	0.9738259786904152	0.009234038833308755
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	integrated_density	1.0	0.9738259786904152	0.02687751393198945
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	rows_over_mean_f_current_density	0.9738259786903793	0.9738259786904152	3.68594044175552e-14
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	rows_over_center_current_density	0.97382597869039	0.9738259786904152	2.5868196473766147e-14
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	fixed_initial_mass_current_density	0.9907834101382489	0.9738259786904152	0.01741320504782351
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	global_volume_ratio_current_density	1.371132920986958	0.9738259786904152	0.40798556517339435
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	local_volume_ratio_current_density	1.3074464525031784	0.9738259786904152	0.3425873627456626
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	global_over_local_current_density	1.0390450397470286	0.9738259786904152	0.06697198727879372
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	current_rows_over_initial_rows_current_density	1.3475745615719357	0.9738259786904152	0.3837940156249797
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	rows_over_local_current_density	1.0211925061814735	0.9738259786904152	0.04863962199360916
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	rows_over_global_current_density	0.9737600921789098	0.9738259786904152	6.765737713632092e-05
C3D8RT	regular	DENSITY_CP	HOLD_A	68	4	integrated_density_current_density	0.9907834101382489	0.9738259786904152	0.01741320504782351
C3D8RT	regular	DENSITY_CP	DEFORM_B	68	4	rows_over_mean_f	1.0122745784195468	0.9982799989944311	0.014018691588745025
C3D8RT	regular	DENSITY_CP	DEFORM_B	68	4	rows_over_center	1.012274578419585	0.9982799989944311	0.014018691588783438
C3D8RT	regular	DENSITY_CP	DEFORM_B	68	4	fixed_initial_mass	1.0	0.9982799989944311	0.0017229645062522003
C3D8RT	regular	DENSITY_CP	DEFORM_B	68	4	global_volume_ratio	1.2098776666666575	0.9982799989944311	0.21196224294323152
C3D8RT	regular	DENSITY_CP	DEFORM_B	68	4	local_volume_ratio	1.259838232112146	0.9982799989944311	0.26200888866969474
C3D8RT	regular	DENSITY_CP	DEFORM_B	68	4	global_over_local	0.96034366621679	0.9982799989944311	0.03800169573251433
C3D8RT	regular	DENSITY_CP	DEFORM_B	68	4	current_rows_over_initial_rows	1.2238733703703382	0.9982799989944311	0.2259820607476335
C3D8RT	regular	DENSITY_CP	DEFORM_B	68	4	rows_over_local	0.9714527938388471	0.9982799989944311	0.026873427477869027
C3D8RT	regular	DENSITY_CP	DEFORM_B	68	4	rows_over_global	1.0115678668094108	0.9982799989944311	0.013310762339588722
C3D8RT	regular	DENSITY_CP	DEFORM_B	68	4	integrated_density	1.0	0.9982799989944311	0.0017229645062522003
C3D8RT	regular	DENSITY_CP	DEFORM_B	68	4	rows_over_mean_f_current_density	0.9982799989943918	0.9982799989944311	3.941291737419306e-14
C3D8RT	regular	DENSITY_CP	DEFORM_B	68	4	rows_over_center_current_density	0.9982799989944295	0.9982799989944311	1.5543122344752192e-15
