stage,time_s,node,temperature_k,ux_m,uy_m,uz_m,reaction_heat_flux_w,rfx_n,rfy_n,rfz_n
6,0.006,2,600,0.003,0.0008,-1.516568838745134e-33,-3.509742338822066e-15,39573630.51943167,-12427758.4833162,-0.005946516481510286
6,0.006,3,600,0.003,0.0008,-1.516568838744784e-33,-1.947215385291483e-15,66049694.60537957,38903822.5692641,-0.005946514413819695
6,0.006,4,600,-1.109368502540259e-33,7.120647162379057e-34,-1.516568838745134e-33,-1.049655765198402e-14,-39573630.51943168,12427758.4833162,-0.005946511470981485
6,0.006,5,600,-1.496869058564062e-33,-1.099565272261359e-33,-0.002372180375242863,-7.819832592631777e-15,-66049694.60537956,-38903822.56926409,0
6,0.006,6,600,0.003,0.0008,-0.002372180375242862,6.374206393049225e-15,39573630.51943166,-12427758.4833162,0
6,0.006,7,600,0.003,0.0008,-0.002372180375242862,2.760365100135156e-15,66049694.60537956,38903822.56926409,0
6,0.006,8,600,-1.109368502540084e-33,7.120647162374678e-34,-0.002372180375242861,9.891574754257569e-15,-39573630.51943166,12427758.4833162,0
7,0.007,1,600,-2.713246991621467e-33,-2.320314756508169e-33,-3.118931071912996e-33,4.7472017212874e-15,-62858201.88226895,-42994029.32087009,-0.01995712422995419
7,0.007,2,600,0.003,0.0016,-3.118931071913522e-33,-3.509742338822066e-15,20968576.31346927,-1104403.752070409,-0.01995712511018019
7,0.007,3,600,0.003,0.0016,-3.118931071913697e-33,-1.947215385291483e-15,62858201.88226894,42994029.32087009,-0.01995712325457914
7,0.007,4,600,-1.884630337595355e-33,1.491698102482057e-33,-3.118931071912996e-33,-1.049655765198402e-14,-20968576.31346926,1104403.752070413,-0.01995712110984017
7,0.007,5,600,-2.713246991622605e-33,-2.320314756508519e-33,-0.002488299154765629,-7.819832592631777e-15,-62858201.88226894,-42994029.32087009,0
7,0.007,6,600,0.003,0.0016,-0.002488299154765629,6.374206393049225e-15,20968576.31346926,-1104403.752070409,0
7,0.007,7,600,0.003,0.0016,-0.002488299154765628,2.760365100135156e-15,62858201.88226895,42994029.32087009,0
7,0.007,8,600,-1.884630337596319e-33,1.491698102481882e-33,-0.002488299154765628,9.891574754257569e-15,-20968576.31346926,1104403.752070413,0
8,0.008,1,600,-1.399286302890224e-33,-1.288357249700913e-33,-1.807211703730281e-33,4.7472017212874e-15,-56975410.08506246,-43260024.16105305,-0.005368034160879315
8,0.008,2,600,0.003,0.0024,-1.807211703730106e-33,-3.509742338822066e-15,6807488.29556978,6907897.628439609,-0.005368035942679528
8,0.008,3,600,0.003,0.0024,-1.807211703730281e-33,-1.947215385291483e-15,56975410.08506247,43260024.16105305,-0.005368031705485287
8,0.008,4,600,-9.935317659497616e-34,8.826027127610642e-34,-1.807211703730456e-33,-1.049655765198402e-14,-6807488.295569787,-6907897.628439604,-0.005368029995286145
8,0.008,5,600,-1.399286302889961e-33,-1.288357249701527e-33,-0.002599459900304074,-7.819832592631777e-15,-56975410.08506244,-43260024.16105305,0
8,0.008,6,600,0.003,0.0024,-0.002599459900304074,6.374206393049225e-15,6807488.295569793,6907897.628439604,0
8,0.008,7,600,0.003,0.0024,-0.002599459900304073,2.760365100135156e-15,56975410.08506243,43260024.16105305,0
8,0.008,8,600,-9.935317659493237e-34,8.826027127605388e-34,-0.002599459900304073,9.891574754257569e-15,-6807488.295569786,-6907897.628439602,0
9,0.009000000000000001,1,600,-5.775489744617668e-34,-5.528979495417017e-34,-8.152513109682894e-34,4.7472017212874e-15,-51256439.1324595,-41993334.0777481,-0.0008571787668164155
9,0.009000000000000001,2,600,0.003,0.0032,-8.15251310967939e-34,-3.509742338822066e-15,-3406940.457043886,12670045.51175527,-0.0008571836631075172
9,0.009000000000000001,3,600,0.003,0.0032,-8.152513109677639e-34,-1.947215385291483e-15,51256439.13245948,41993334.07774812,-0.0008571793854467431
9,0.009000000000000001,4,600,-4.320784951213955e-34,4.074274702002794e-34,-8.15251310967939e-34,-1.049655765198402e-14,3406940.457043885,-12670045.51175527,-0.0008571776858732284
9,0.009000000000000001,5,600,-5.775489744608034e-34,-5.528979495403004e-34,-0.00269130885102751,-7.819832592631777e-15,-51256439.13245949,-41993334.07774812,0
9,0.009000000000000001,6,600,0.003,0.0032,-0.002691308851027509,6.374206393049225e-15,-3406940.457043883,12670045.51175527,0
9,0.009000000000000001,7,600,0.003,0.0032,-0.002691308851027509,2.760365100135156e-15,51256439.13245949,41993334.07774811,0
9,0.009000000000000001,8,600,-4.3207849512087e-34,4.074274702015931e-34,-0.002691308851027508,9.891574754257569e-15,3406940.457043891,-12670045.51175526,0
10,0.01,1,600,-2.308634504406119e-34,-2.256477996954009e-34,-3.474860062662577e-34,4.7472017212874e-15,-46475547.24866381,-40274071.26035748,-0.0001203656928874446
10,0.01,2,600,0.003,0.004,-3.474860062659074e-34,-3.509742338822066e-15,-10719991.2482845,16921467.23659084,-0.0001203683723569109
10,0.01,3,600,0.003,0.004,-3.474860062665204e-34,-1.947215385291483e-15,46475547.24866381,40274071.26035749,-0.000120363928004846
10,0.01,4,600,-1.82760070931142e-34,1.775444201864565e-34,-3.474860062660825e-34,-1.049655765198402e-14,10719991.2482845,-16921467.23659084,-0.0001203642001709554
10,0.01,5,600,-2.308634504409184e-34,-2.25647799695795e-34,-0.002763567359902454,-7.819832592631777e-15,-46475547.24866381,-40274071.26035747,0
10,0.01,6,600,0.003,0.004,-0.002763567359902454,6.374206393049225e-15,-10719991.2482845,16921467.23659084,0
10,0.01,7,600,0.003,0.004,-0.002763567359902453,2.760365100135156e-15,46475547.24866381,40274071.26035748,0
10,0.01,8,600,-1.827600709319302e-34,1.775444201860186e-34,-0.002763567359902453,9.891574754257569e-15,10719991.2482845,-16921467.23659083,0
11,0.011,1,600,3.023461677623785e-35,2.389945745637204e-35,6.164905953834395e-35,4.7472017212874e-15,8283186.086457504,-19222790.30755967,6.663515289235729e-06
11,0.011,2,600,0.002,0.004,6.16490595385848e-35,-3.509742338822066e-15,-57049958.71888943,29543982.32487227,6.660892979347039e-06
11,0.011,3,600,0.002,0.004,6.16490595381031e-35,-1.947215385291483e-15,-8283186.086457503,19222790.30755967,6.666350877026444e-06
11,0.011,4,600,4.146654941996661e-35,-3.513139009956437e-35,6.164905953847532e-35,-1.049655765198402e-14,57049958.71888943,-29543982.32487228,6.667607405082215e-06
11,0.011,5,600,3.023461677629259e-35,2.389945745606551e-35,-0.002302617347290692,-7.819832592631777e-15,8283186.086457513,-19222790.30755966,0
11,0.011,6,600,0.002,0.004,-0.002302617347290692,6.374206393049225e-15,-57049958.71888942,29543982.32487227,0
11,0.011,7,600,0.002,0.004,-0.002302617347290691,2.760365100135156e-15,-8283186.08645751,19222790.30755966,0
11,0.011,8,600,4.146654941935354e-35,-3.513139009984901e-35,-0.002302617347290691,9.891574754257569e-15,57049958.71888944,-29543982.32487227,0
12,0.012,1,600,3.162045667331449e-37,2.397749391399811e-37,3.971923552519209e-37,4.7472017212874e-15,40399206.15845623,4790028.316965911,-7.166333113389171e-09
12,0.012,2,600,0.001,0.004,3.97192356634061e-37,-3.509742338822066e-15,-66723445.94869511,31114268.10720481,-7.220095412983717e-09
12,0.012,3,600,0.001,0.004,3.971923539819941e-37,-1.947215385291483e-15,-40399206.15845624,-4790028.31696591,-7.959230404879232e-09
12,0.012,4,600,3.727055047538552e-37,-2.962758732332241e-37,3.971923547346447e-37,-1.049655765198402e-14,66723445.94869511,-31114268.1072048,-6.72906769502485e-09
12,0.012,5,600,3.162045684491881e-37,2.397749363921224e-37,-0.001572107794125289,-7.819832592631777e-15,40399206.15845624,4790028.316965914,0
12,0.012,6,600,0.001,0.004,-0.001572107794125288,6.374206393049225e-15,-66723445.94869511,31114268.10720479,0
12,0.012,7,600,0.001,0.004,-0.001572107794125288,2.760365100135156e-15,-40399206.15845624,-4790028.316965915,0
12,0.012,8,600,3.727055045075332e-37,-2.962758759783459e-37,-0.001572107794125288,9.891574754257569e-15,66723445.94869512,-31114268.10720479,0
13,0.013,1,600,1.07587253035146e-36,8.393231093194222e-37,1.173360005537737e-36,4.7472017212874e-15,53385988.45346337,18512319.24780514,-2.75308120449191e-08
13,0.013,2,600,0,0.004,1.173360004588029e-36,-3.509742338822066e-15,-65779858.47869054,30906189.27303234,-2.149404158765903e-08
13,0.013,3,600,0,0.004,1.173360004459394e-36,-1.947215385291483e-15,-53385988.45346335,-18512319.24780514,-2.202218302481841e-08
13,0.013,4,600,1.15994062055243e-36,-9.23391199134488e-37,1.173360005212045e-36,-1.049655765198402e-14,65779858.47869054,-30906189.27303234,-2.650900303357483e-08
13,0.013,5,600,1.075872528558783e-36,8.393231087775138e-37,-0.0006743374218119657,-7.819832592631777e-15,53385988.45346335,18512319.24780514,0
13,0.013,6,600,0,0.004,-0.0006743374218119651,6.374206393049225e-15,-65779858.47869054,30906189.27303234,0
13,0.013,7,600,0,0.004,-0.000674337421811965,2.760365100135156e-15,-53385988.45346336,-18512319.24780514,0
13,0.013,8,600,1.159940618943126e-36,-9.233911996627118e-37,-0.0006743374218119651,9.891574754257569e-15,65779858.47869054,-30906189.27303234,0
14,0.014,1,600,1.221479836998505e-36,9.69883138728953e-37,1.271092621384037e-36,4.7472017212874e-15,58622021.03065972,25221001.02537781,-6.24476057142166e-09
14,0.014,2,600,-0.001,0.004,1.271092622530803e-36,-3.509742338822066e-15,-64266893.57992841,30865873.5746465,-4.638779562075657e-10
14,0.014,3,600,-0.001,0.004,1.271092622155846e-36,-1.947215385291483e-15,-58622021.03065972,-25221001.02537781,-1.259624149977346e-09
14,0.014,4,600,1.264000434050652e-36,-1.012403736254585e-36,1.271092622224269e-36,-1.049655765198402e-14,64266893.57992841,-30865873.5746465,-7.747805769029627e-09
14,0.014,5,600,1.221479838528439e-36,9.698831396923456e-37,0.0002840968431575504,-7.819832592631777e-15,58622021.03065971,25221001.0253778,0
14,0.014,6,600,-0.001,0.004,0.0002840968431575507,6.374206393049225e-15,-64266893.57992841,30865873.57464651,0
14,0.014,7,600,-0.001,0.004,0.0002840968431575506,2.760365100135156e-15,-58622021.03065972,-25221001.02537781,0
14,0.014,8,600,1.264000434559718e-36,-1.012403735288456e-36,0.0002840968431575502,9.891574754257569e-15,64266893.57992841,-30865873.57464651,0
15,0.015,1,600,1.204851377236816e-36,9.6457863864905e-37,1.231413906485088e-36,4.7472017212874e-15,61080092.31329357,28500839.14105438,-5.68785725284314e-09
15,0.015,2,600,-0.002,0.004,1.231413905146739e-36,-3.509742338822066e-15,-63639223.74183237,31059970.56959318,-3.326028449199902e-09
15,0.015,3,600,-0.002,0.004,1.231413907267845e-36,-1.947215385291483e-15,-61080092.31329355,-28500839.14105437,-6.403188096307053e-09
15,0.015,4,600,1.223725028935473e-36,-9.834522923593364e-37,1.231413906334558e-36,-1.049655765198402e-14,63639223.74183237,-31059970.56959319,-4.489946234055757e-09
15,0.015,5,600,1.204851375931309e-36,9.645786395358092e-37,0.001262879496936907,-7.819832592631777e-15,61080092.31329355,28500839.14105437,0
15,0.015,6,600,-0.002,0.004,0.001262879496936907,6.374206393049225e-15,-63639223.74183237,31059970.56959319,0
15,0.015,7,600,-0.002,0.004,0.001262879496936907,2.760365100135156e-15,-61080092.31329355,-28500839.14105437,0
15,0.015,8,600,1.223725029515698e-36,-9.834522914698403e-37,0.001262879496936907,9.891574754257569e-15,63639223.74183235,-31059970.56959319,0
16,0.016,1,600,5.403663948588431e-33,4.562474395203661e-33,5.945309096200064e-33,4.7472017212874e-15,67919346.16713949,45326351.6956242,0.06354218861491731
16,0.016,2,600,-0.002,0.0024,5.945309096200127e-33,-3.509742338822066e-15,-27018479.83780934,4425485.366294068,0.06354219435642817
16,0.016,3,600,-0.002,0.0024,5.945309096199095e-33,-1.947215385291483e-15,-67919346.16713949,-45326351.69562421,0.06354218998358759
16,0.016,4,600,3.880829889385517e-33,-3.039640335999256e-33,5.945309096199913e-33,-1.049655765198402e-14,27018479.83780934,-4425485.36629407,0.06354218626162139
16,0.016,5,600,5.403663948587826e-33,4.562474395202972e-33,0.001421241347224195,-7.819832592631777e-15,67919346.16713949,45326351.69562421,0
16,0.016,6,600,-0.002,0.0024,0.001421241347224195,6.374206393049225e-15,-27018479.83780934,4425485.366294066,0
16,0.016,7,600,-0.002,0.0024,0.001421241347224195,2.760365100135156e-15,-67919346.16713949,-45326351.69562421,0
16,0.016,8,600,3.880829889383645e-33,-3.039640335999767e-33,0.001421241347224194,9.891574754257569e-15,27018479.83780933,-4425485.366294072,0
17,0.017,1,600,3.554271200902416e-33,3.383399052538388e-33,4.534440534867695e-33,4.7472017212874e-15,57642211.63465602,45394593.68264073,0.02019653255259269
17,0.017,2,600,-0.002,0.0007999999999999999,4.534440534867758e-33,-3.509742338822066e-15,-2110053.090211533,-10137564.86180374,0.02019653552842438
17,0.017,3,600,-0.002,0.0007999999999999999,4.534440534867077e-33,-1.947215385291483e-15,-57642211.63465603,-45394593.68264075,0.02019653023998449
17,0.017,4,600,2.779516528522841e-33,-2.608644380156096e-33,4.534440534866844e-33,-1.049655765198402e-14,2110053.090211537,10137564.86180374,0.02019653009099928
17,0.017,5,600,3.554271200902162e-33,3.383399052534896e-33,0.00161996282565561,-7.819832592631777e-15,57642211.63465602,45394593.68264075,0
17,0.017,6,600,-0.002,0.0007999999999999999,0.00161996282565561,6.374206393049225e-15,-2110053.090211537,-10137564.86180374,0
17,0.017,7,600,-0.002,0.0007999999999999999,0.00161996282565561,2.760365100135156e-15,-57642211.63465603,-45394593.68264076,0
17,0.017,8,600,2.779516528522371e-33,-2.60864438015906e-33,0.00161996282565561,9.891574754257569e-15,2110053.090211532,10137564.86180373,0
18,0.018,1,600,9.177323866100409e-34,9.029869433708797e-34,1.278122888120595e-33,4.7472017212874e-15,48734731.64278812,42366411.87637368,0.001013351891613775
18,0.018,2,600,-0.002,-0.0008000000000000004,1.278122888120483e-33,-3.509742338822066e-15,12137770.00294545,-18506089.76935989,0.001013354096691757
18,0.018,3,600,-0.002,-0.0008000000000000004,1.278122888121027e-33,-1.947215385291483e-15,-48734731.64278813,-42366411.87637368,0.001013350702382092
18,0.018,4,600,7.767859437928767e-34,-7.620405005552016e-34,1.278122888120795e-33,-1.049655765198402e-14,-12137770.00294545,18506089.76935989,0.001013350832627776
18,0.018,5,600,9.177323866096112e-34,9.029869433717665e-34,0.001758170865004468,-7.819832592631777e-15,48734731.64278813,42366411.87637369,0
18,0.018,6,600,-0.002,-0.0008000000000000004,0.001758170865004469,6.374206393049225e-15,12137770.00294544,-18506089.76935989,0
18,0.018,7,600,-0.002,-0.0008000000000000004,0.001758170865004468,2.760365100135156e-15,-48734731.64278811,-42366411.87637368,0
18,0.018,8,600,7.767859437936321e-34,-7.620405005546624e-34,0.001758170865004468,9.891574754257569e-15,-12137770.00294545,18506089.76935989,0
19,0.019,1,600,2.18969402483193e-34,2.178041658019436e-34,3.203814062560211e-34,4.7472017212874e-15,42762106.27364342,39478082.36722586,4.014184219946995e-05
19,0.019,2,600,-0.002,-0.0024,3.203814062555585e-34,-3.509742338822066e-15,20362947.78293619,-23646971.68935374,4.014448454447494e-05
19,0.019,3,600,-0.002,-0.0024,3.20381406255928e-34,-1.947215385291483e-15,-42762106.27364342,-39478082.36722586,4.014051244079359e-05
19,0.019,4,600,1.965713839013223e-34,-1.954061472205081e-34,3.203814062556954e-34,-1.049655765198402e-14,-20362947.78293617,23646971.68935373,4.014121988809131e-05
19,0.019,5,600,2.189694024825005e-34,2.178041658019545e-34,0.001847078923325362,-7.819832592631777e-15,42762106.27364343,39478082.36722587,0
19,0.019,6,600,-0.002,-0.0024,0.001847078923325363,6.374206393049225e-15,20362947.78293619,-23646971.68935375,0
19,0.019,7,600,-0.002,-0.0024,0.001847078923325362,2.760365100135156e-15,-42762106.27364341,-39478082.36722586,0
19,0.019,8,600,1.965713839015522e-34,-1.95406147220582e-34,0.001847078923325362,9.891574754257569e-15,-20362947.7829362,23646971.68935375,0
20,0.02,1,600,5.238093416386026e-35,5.228931562459913e-35,7.883768165528807e-35,4.7472017212874e-15,39037611.65988435,37343931.0858113,1.526911081661561e-06
20,0.02,2,600,-0.002,-0.004,7.883768165517585e-35,-3.509742338822066e-15,25255517.95052128,-26949198.52459434,1.528549485343654e-06
20,0.02,3,600,-0.002,-0.004,7.883768165519501e-35,-1.947215385291483e-15,-39037611.65988434,-37343931.08581129,1.525834321439549e-06
20,0.02,4,600,4.890303950161764e-35,-4.881142096217861e-35,7.883768165513754e-35,-1.049655765198402e-14,-25255517.95052128,26949198.52459434,1.525620063952581e-06
20,0.02,5,600,5.238093416399984e-35,5.228931562443492e-35,0.001903292694917668,-7.819832592631777e-15,39037611.65988435,37343931.08581129,0
20,0.02,6,600,-0.002,-0.004,0.001903292694917669,6.374206393049225e-15,25255517.95052129,-26949198.52459435,0
20,0.02,7,600,-0.002,-0.004,0.001903292694917669,2.760365100135156e-15,-39037611.65988434,-37343931.08581129,0
20,0.02,8,600,4.890303950162859e-35,-4.88114209622963e-35,0.001903292694917668,9.891574754257569e-15,-25255517.95052129,26949198.52459434,0
