step,node,temperature_k,ux_m,uy_m,uz_m,rfl_w,rf_x_n,rf_y_n,rf_z_n
D25_MINUS,6,430,0.0001,4e-05,0.0001,9.096437254818547,-158323057.9938766,162299233.4686888,-172365047.2144159
D25_MINUS,7,515,0.00023,0.00016,0.00018,147.6051743296219,-118556446.6093073,-191419871.2000602,-167602975.129713
D25_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,82.62800087203955,182433695.7001589,-152331508.5356484,-161486715.4727142
D26_PLUS,1,360,2.62022692849361e-34,-1.121246423794708e-33,-2.287785474383242e-33,-141.0588035029169,120918963.3683095,191553987.5625746,165895204.2723616
D26_PLUS,2,410,0.00012,-2e-05,3e-05,-80.0705712640537,-180353976.5376596,165633750.1571723,165191543.674872
D26_PLUS,3,445,0.00017,9.000000000000001e-05,-3.99e-05,14.3189224961852,-145059018.6024654,-201521227.1844009,167918438.5587357
D26_PLUS,4,385,-4e-05,0.00011,2e-05,-84.27878878633828,137561031.7324869,-156321831.8377422,170857707.2377293
D26_PLUS,5,470,3e-05,-5e-05,0.00014,51.75962860064374,161376236.885028,182108280.0797128,-168399165.047259
D26_PLUS,6,430,0.0001,4e-05,0.0001,9.096437254818547,-158322985.5642419,162300398.1905493,-172367502.3069001
D26_PLUS,7,515,0.00023,0.00016,0.00018,147.6051743296219,-118556158.4396453,-191420990.3883022,-167605329.6966936
D26_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,82.62800087203955,182435907.1581877,-152332366.5795638,-161490896.6928459
D26_MINUS,1,360,-1.499251543414949e-34,-4.991009663504698e-35,1.033663867375019e-33,-141.0588035029169,120919113.2934639,191554037.4726713,165894170.6084943
D26_MINUS,2,410,0.00012,-2e-05,3e-05,-80.0705712640537,-180351853.7695217,165633976.7295955,165188591.7382088
D26_MINUS,3,445,0.00017,9.000000000000001e-05,-4.010000000000001e-05,14.3189224961852,-145057097.6406618,-201518597.908086,167912691.3511348
D26_MINUS,4,385,-4e-05,0.00011,2e-05,-84.27878878633828,137561113.8282834,-156319486.3011712,170853963.3572483
D26_MINUS,5,470,3e-05,-5e-05,0.00014,51.75962860064374,161374207.0920272,182105772.2169328,-168393528.6610127
D26_MINUS,6,430,0.0001,4e-05,0.0001,9.096437254818547,-158322940.4147425,162298003.309579,-172363788.838382
D26_MINUS,7,515,0.00023,0.00016,0.00018,147.6051743296219,-118556333.510579,-191421054.6345164,-167604227.5717161
D26_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,82.62800087203955,182433791.1217304,-152332650.8850049,-161487871.9839752
D27_PLUS,1,360,-7.748515634918431e-34,-1.120812998048379e-34,-1.905054602928349e-33,-141.0588035029169,120919888.1450274,191554149.5539711,165896075.6630972
D27_PLUS,2,410,0.00012,-2e-05,3e-05,-80.0705712640537,-180353071.8830568,165633910.0514141,165190733.734681
D27_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,14.3189224961852,-145058099.1694619,-201521085.314529,167917436.8951758
D27_PLUS,4,385,-4e-05,0.00011,2.01e-05,-84.27878878633828,137561982.5386647,-156321684.7933338,170858383.8496173
D27_PLUS,5,470,3e-05,-5e-05,0.00014,51.75962860064374,161375315.6202988,182108136.7005273,-168398131.1967823
D27_PLUS,6,430,0.0001,4e-05,0.0001,9.096437254818547,-158323945.7023594,162300250.1154261,-172368248.9391706
D27_PLUS,7,515,0.00023,0.00016,0.00018,147.6051743296219,-118557092.6356967,-191421153.9477669,-167606189.5318677
D27_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,82.62800087203955,182435023.0865839,-152332522.3657089,-161490060.4747507
D27_MINUS,1,360,1.699628281325181e-33,2.740726962447227e-34,2.776445338481678e-33,-141.0588035029169,120918188.5167461,191553875.4812748,165893299.2177587
D27_MINUS,2,410,0.00012,-2e-05,3e-05,-80.0705712640537,-180352758.4241245,165633816.8353537,165189401.6783999
D27_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,14.3189224961852,-145058017.0736654,-201518739.7779579,167913693.0146947
D27_MINUS,4,385,-4e-05,0.00011,1.99e-05,-84.27878878633828,137560163.0221057,-156319633.3455796,170853286.7453603
D27_MINUS,5,470,3e-05,-5e-05,0.00014,51.75962860064374,161375128.3567565,182105915.5961183,-168394562.5114895
D27_MINUS,6,430,0.0001,4e-05,0.0001,9.096437254818547,-158321980.2766249,162298151.3847022,-172363042.2061115
D27_MINUS,7,515,0.00023,0.00016,0.00018,147.6051743296219,-118555399.3145276,-191420891.0750518,-167603367.736542
D27_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,82.62800087203955,182434675.1933343,-152332495.0988598,-161488708.2020705
D28_PLUS,1,360,-9.760567705057866e-34,-9.815616908327847e-35,-8.234869974091242e-34,-141.0588035029169,120919164.5735166,191553973.6374439,165894122.7047561
D28_PLUS,2,410,0.00012,-2e-05,3e-05,-80.0705712640537,-180351799.7779008,165633913.3915677,165188457.3789451
D28_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,14.3189224961852,-145057043.2250632,-201518658.6148534,167912746.7618121
D28_PLUS,4,385,-4e-05,0.00011,2e-05,-84.27878878633828,137561166.4121563,-156319548.5172522,170854050.9548424
D28_PLUS,5,470,3e-05,-5e-05,0.0001401,51.75962860064374,161374152.3646455,182105833.2921712,-168393509.8921895
D28_PLUS,6,430,0.0001,4e-05,0.0001,9.096437254818547,-158322993.2667015,162298066.0228596,-172363905.6840635
D28_PLUS,7,515,0.00023,0.00016,0.00018,147.6051743296219,-118556385.358691,-191420990.1556459,-167604199.6290469
D28_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,82.62800087203955,182433738.2780382,-152332589.0562908,-161487762.595056
D28_MINUS,1,360,2.524852596863924e-34,-7.776035807816579e-35,-1.12947134366343e-33,-141.0588035029169,120918912.0882569,191554051.397802,165895252.1760997
D28_MINUS,2,410,0.00012,-2e-05,3e-05,-80.0705712640537,-180354030.5292804,165633813.4952001,165191678.0341357
D28_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,14.3189224961852,-145059073.0180641,-201521166.4776334,167918383.1480584
D28_MINUS,4,385,-4e-05,0.00011,2e-05,-84.27878878633828,137560979.148614,-156321769.6216612,170857619.6401352
D28_MINUS,5,470,3e-05,-5e-05,0.0001399,51.75962860064374,161376291.6124097,182108219.0044745,-168399183.8160823
D28_MINUS,6,430,0.0001,4e-05,0.0001,9.096437254818547,-158322932.7122827,162300335.4772687,-172367385.4612187
D28_MINUS,7,515,0.00023,0.00016,0.00018,147.6051743296219,-118556106.5915333,-191421054.8671727,-167605357.6393629
D28_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,82.62800087203955,182435960.0018799,-152332428.4082779,-161491006.0817651
D29_PLUS,1,360,7.942653758374201e-34,1.627584537211764e-34,2.005799057358827e-33,-141.0588035029169,120918117.822881,191553888.6393483,165893246.3770424
D29_PLUS,2,410,0.00012,-2e-05,3e-05,-80.0705712640537,-180352820.1492062,165633830.7247593,165189469.3483152
D29_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,14.3189224961852,-145058080.6963133,-201518715.1057583,167913708.2206761
D29_PLUS,4,385,-4e-05,0.00011,2e-05,-84.27878878633828,137560090.0675179,-156319609.7040947,170853231.9309593
D29_PLUS,5,470,3e-05,-5e-05,0.00014,51.75962860064374,161375191.7113182,182105891.4211183,-168394606.9655582
D29_PLUS,6,430,0.0001,4e-05,0.0001001,9.096437254818547,-158321906.1245066,162298127.4101763,-172362916.6123366
D29_PLUS,7,515,0.00023,0.00016,0.00018,147.6051743296219,-118555327.98942,-191420904.4309421,-167603336.0921738
D29_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,82.62800087203955,182434735.3577289,-152332508.954607,-161488796.2069242
D29_MINUS,1,360,-1.841016011361233e-33,-2.477565493641869e-34,-2.882126771054225e-33,-141.0588035029169,120919958.8388924,191554136.3958977,165896128.5038135
D29_MINUS,2,410,0.00012,-2e-05,3e-05,-80.0705712640537,-180353010.1579751,165633896.1620085,165190666.0647656
D29_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,14.3189224961852,-145058035.5468139,-201521109.9867286,167917421.6891943
D29_MINUS,4,385,-4e-05,0.00011,2e-05,-84.27878878633828,137562055.4932524,-156321708.4348187,170858438.6640184
D29_MINUS,5,470,3e-05,-5e-05,0.00014,51.75962860064374,161375252.265737,182108160.8755274,-168398086.7427135
D29_MINUS,6,430,0.0001,4e-05,9.99e-05,9.096437254818547,-158324019.8544777,162300274.089952,-172368374.5329455
D29_MINUS,7,515,0.00023,0.00016,0.00018,147.6051743296219,-118557163.9608044,-191421140.5918765,-167606221.1762359
D29_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,82.62800087203955,182434962.9221892,-152332508.5099618,-161489972.4698969
D30_PLUS,1,360,1.709504660507812e-33,1.368235915877647e-33,4.056661163444341e-33,-141.0588035029169,120918249.3342319,191552768.1599818,165892071.84265
D30_PLUS,2,410,0.00012,-2e-05,3e-05,-80.0705712640537,-180352714.5193955,165632712.1320348,165188264.2020485
D30_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,14.3189224961852,-145057970.5860969,-201519880.4231364,167915013.8924465
D30_PLUS,4,385,-4e-05,0.00011,2e-05,-84.27878878633828,137560226.1198006,-156320790.5058143,170854424.399826
D30_PLUS,5,470,3e-05,-5e-05,0.00014,51.75962860064374,161375082.6049488,182107058.5040862,-168395767.8489779
D30_PLUS,6,430,0.0001,4e-05,0.0001,9.096437254818547,-158322045.0037999,162299318.8305313,-172364203.0306101
D30_PLUS,7,515,0.00023,0.00016,0.0001801,147.6051743296219,-118555460.565144,-191419772.1194661,-167602122.0756051
D30_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,82.62800087203955,182434632.6154549,-152331414.5782174,-161487681.3817779
D30_MINUS,1,360,-1.577993309654391e-33,-2.488715282391107e-33,-5.231195555834456e-33,-141.0588035029169,120919827.3275415,191555256.8752641,165897303.0382058
D30_MINUS,2,410,0.00012,-2e-05,3e-05,-80.0705712640537,-180353115.7877858,165635014.754733,165191871.2110323
D30_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,14.3189224961852,-145058145.6570304,-201519944.6693505,167916116.0174239
D30_MINUS,4,385,-4e-05,0.00011,2e-05,-84.27878878633828,137561919.4409697,-156320527.6330991,170857246.1951516
D30_MINUS,5,470,3e-05,-5e-05,0.00014,51.75962860064374,161375361.3721065,182106993.7925594,-168396925.8592939
D30_MINUS,6,430,0.0001,4e-05,0.0001,9.096437254818547,-158323880.9751844,162299082.6695969,-172367088.114672
D30_MINUS,7,515,0.00023,0.00016,0.0001799,147.6051743296219,-118557031.3850804,-191422272.9033525,-167607435.1928046
D30_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,82.62800087203955,182435065.6644633,-152333602.8863512,-161491087.2950432
D31_PLUS,1,360,5.859523408828684e-34,2.33383939036962e-33,4.306671362540479e-33,-141.0588035029169,120919241.3752007,191552923.0358738,165892996.3668433
D31_PLUS,2,410,0.00012,-2e-05,3e-05,-80.0705712640537,-180351761.7137904,165632863.246748,165187398.840844
D31_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,14.3189224961852,-145057000.1033349,-201519770.3935229,167914052.6004999
D31_PLUS,4,385,-4e-05,0.00011,2e-05,-84.27878878633828,137561246.72701,-156320672.7028812,170855159.1611487
D31_PLUS,5,470,3e-05,-5e-05,0.00014,51.75962860064374,161374111.1266068,182106945.8243164,-168394725.1107813
D31_PLUS,6,430,0.0001,4e-05,0.0001,9.096437254818547,-158323076.7717223,162299200.5277416,-172365057.4411547
D31_PLUS,7,515,0.00023,0.00016,0.00018,147.6051743296219,-118556462.4996164,-191419928.3573425,-167603075.6775722
D31_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.0001101,82.62800087203955,182433701.8596466,-152331561.1809331,-161486748.7398277
D31_MINUS,1,360,4.060886278886541e-34,-2.178963498348134e-33,-3.382147169246503e-33,-141.0588035029169,120918835.2865728,191555101.9993722,165896378.5140125
D31_MINUS,2,410,0.00012,-2e-05,3e-05,-80.0705712640537,-180354068.5933908,165634863.6400199,165192736.5722368
D31_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,14.3189224961852,-145059116.1397923,-201520054.698964,167917077.3093705
D31_MINUS,4,385,-4e-05,0.00011,2e-05,-84.27878878633828,137560898.8337603,-156320645.4360321,170856511.4338289
D31_MINUS,5,470,3e-05,-5e-05,0.00014,51.75962860064374,161376332.8504485,182107106.4723293,-168397968.5974905
D31_MINUS,6,430,0.0001,4e-05,0.0001,9.096437254818547,-158322849.207262,162299200.9723868,-172366233.7041274
D31_MINUS,7,515,0.00023,0.00016,0.00018,147.6051743296219,-118556029.450608,-191422116.6654763,-167606481.5908375
D31_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.0001099,82.62800087203955,182435996.4202716,-152333456.2836356,-161492019.9369934
