stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
6,0.6000000000000001,1,8,0.7911497907859784,0.7876775773873586,0.7876775773873584,600,300760352.3959855,0.4917646497488022,0.4917646497488022,-4.935133690029183e-08,-2.219283579074941e-08,2.035525415500495e-08,0.003132825891509697,-0.001265652455871664,-0.001265652455871664,0,0,0,0.001503801760504634,-0.0004511405268728021,-0.0004511405268728023,-6.415673797037941e-19,-2.885068652797425e-19,2.646183040150644e-19,0.001629023840288619,-0.0008145119201443097,-0.0008145119201443098,-6.869450968985293e-20,6.141637116348921e-20,2.063320146583266e-19,0.00162902384028862,0.1250752127412239
7,0.7000000000000001,1,1,0.2120457625280325,0.2110288133145109,0.211028813314511,600,300842328.761658,0.4931970983743668,0.4931970983743668,1.395485190197127e-09,9.500671366656313e-09,3.553885783721301e-09,0.003405516452976996,-0.001401915759602739,-0.001401915759602739,0,0,0,0.001504211642328699,-0.0004512634914162975,-0.0004512634914162976,1.814130747256264e-20,1.235087277665321e-19,4.620051518837692e-20,0.001901304518242131,-0.0009506522591210655,-0.0009506522591210657,8.880061602326562e-20,1.724075821042535e-19,4.527904311508753e-20,0.001901304518242131,0.1250752332478077
7,0.7000000000000001,1,2,0.791365559284312,0.2110288133145109,0.211028813314511,600,300842328.761658,0.4931970834732056,0.493197038769722,2.644243243526498e-08,8.398987252322638e-08,1.755997821754941e-09,0.003405516452976996,-0.001401915759602739,-0.001401915759602739,0,0,0,0.001504211642328699,-0.0004512634914162973,-0.0004512634914162977,3.437516216584448e-19,1.091868342801944e-18,2.282797168281424e-20,0.001901304518242132,-0.000950652259121066,-0.0009506522591210661,7.264407332823071e-19,9.646639697532446e-19,7.203971840966738e-20,0.001901304518242132,0.1250752332478076
7,0.7000000000000001,1,3,0.2120457625280325,0.7875702531507325,0.211028813314511,600,300842328.761658,0.4931971728801727,0.4931971728801727,-2.113793676524739e-08,9.664405167933728e-09,1.667585220740074e-09,0.003405516452976996,-0.001401915759602739,-0.001401915759602739,0,0,0,0.001504211642328699,-0.0004512634914162975,-0.0004512634914162972,-2.747931779482161e-19,1.256372671831385e-19,2.167860786962095e-20,0.001901304518242131,-0.0009506522591210657,-0.0009506522591210657,-3.350153293412258e-19,-3.03632116177544e-21,-1.334869569071886e-19,0.001901304518242131,0.1250752332478077
7,0.7000000000000001,1,4,0.791365559284312,0.7875702531507325,0.211028813314511,600,300842328.761658,0.4931970238685608,0.4931970238685608,3.90901047982047e-09,1.044289721013679e-07,-2.932028580081006e-09,0.003405516452976996,-0.001401915759602739,-0.001401915759602739,0,0,0,0.001504211642328699,-0.0004512634914162974,-0.0004512634914162974,5.081713623766614e-20,1.357576637317783e-18,-3.811637154105307e-20,0.001901304518242133,-0.0009506522591210663,-0.0009506522591210663,3.026247879178159e-19,8.601862019291482e-19,-1.101153939969632e-20,0.001901304518242133,0.1250752332478076
7,0.7000000000000001,1,5,0.2120457625280325,0.211028813314511,0.7875702531507325,600,300842328.7616581,0.4931971281766891,0.4931972175836563,-8.526974627364901e-10,-4.462793957166862e-08,6.740682582053033e-09,0.003405516452976996,-0.001401915759602739,-0.001401915759602739,0,0,0,0.001504211642328699,-0.0004512634914162974,-0.0004512634914162972,-1.108506701557437e-20,-5.801632144316921e-19,8.762887356668941e-20,0.001901304518242133,-0.0009506522591210664,-0.0009506522591210664,-4.403522523756808e-20,-3.177917018494132e-19,2.105267238668244e-19,0.001901304518242133,0.1250752332478076
7,0.7000000000000001,1,6,0.791365559284312,0.211028813314511,0.7875702531507325,600,300842328.7616581,0.4931970983743668,0.4931970983743668,2.89690217170406e-08,2.986126158490147e-08,7.769978381109452e-09,0.003405516452976996,-0.001401915759602739,-0.001401915759602739,0,0,0,0.0015042116423287,-0.0004512634914162974,-0.0004512634914162977,3.765972823215278e-19,3.881964006037192e-19,1.010097189544229e-19,0.001901304518242133,-0.0009506522591210665,-0.0009506522591210666,2.992842752454094e-19,4.744646857995785e-19,3.013309309913698e-19,0.001901304518242133,0.1250752332478076
7,0.7000000000000001,1,7,0.2120457625280324,0.7875702531507324,0.7875702531507324,600,300842328.7616581,0.493197038769722,0.4931970834732056,-3.221528866117739e-08,-4.539778937365638e-08,3.309777630075807e-09,0.003405516452976996,-0.001401915759602739,-0.001401915759602739,0,0,0,0.0015042116423287,-0.0004512634914162978,-0.0004512634914162975,-4.187987525953061e-19,-5.90171261857533e-19,4.302710919098556e-20,0.001901304518242133,-0.0009506522591210666,-0.0009506522591210661,-4.444090526687176e-19,-4.993581892694788e-19,1.11829994332895e-20,0.001901304518242133,0.1250752332478076
7,0.7000000000000001,1,8,0.791365559284312,0.7875702531507325,0.7875702531507324,600,300842328.761658,0.4931969791650772,0.4931969791650772,-1.482072812872753e-09,4.333531471723994e-08,2.39344802321233e-09,0.003405516452976996,-0.001401915759602739,-0.001401915759602739,0,0,0,0.0015042116423287,-0.0004512634914162977,-0.0004512634914162979,-1.926694656734582e-20,5.633590913241192e-19,3.111482430176034e-20,0.001901304518242133,-0.0009506522591210665,-0.0009506522591210666,-7.914312932567068e-20,1.712642934041374e-19,2.128306645074782e-19,0.001901304518242133,0.1250752332478076
8,0.8,1,1,0.2121036406602161,0.2110000362476361,0.2110000362476361,600,300924394.6233168,0.4946347028017044,0.494634598493576,1.272112872952482e-08,1.535589129154667e-08,-5.03671500079282e-09,0.003678430346561789,-0.001538290639895022,-0.001538290639895022,0,0,0,0.001504621971632681,-0.0004513865902037538,-0.0004513865902037543,1.653746734838228e-19,1.996265867901068e-19,-6.54772950103067e-20,0.00217380808082911,-0.001086904040414554,-0.001086904040414555,1.228934274001447e-19,2.155013401373948e-19,3.15959771201347e-20,0.00217380808082911,0.1250752537767826
8,0.8,1,2,0.7915815634142684,0.2110000362476361,0.2110000362476361,600,300924394.6233168,0.4946346879005432,0.4946346879005432,6.334508202484008e-08,4.340539333932534e-08,9.752135596095149e-09,0.003678430346561789,-0.001538290639895022,-0.001538290639895022,0,0,0,0.00150462197163268,-0.0004513865902037539,-0.0004513865902037539,8.23486066322921e-19,5.642701134112293e-19,1.267777627492369e-19,0.00217380808082911,-0.001086904040414555,-0.001086904040414555,8.967187230888242e-19,1.085466218323515e-18,9.853300122040693e-20,0.00217380808082911,0.1250752537767826
8,0.8,1,3,0.2121036406602161,0.7874628556750627,0.2110000362476361,600,300924394.6233169,0.4946347624063492,0.4946347624063492,-5.215343759066363e-09,-1.622663710752598e-08,-2.276514506476932e-08,0.003678430346561789,-0.001538290639895022,-0.001538290639895022,0,0,0,0.001504621971632681,-0.0004513865902037538,-0.0004513865902037541,-6.779946886786273e-20,-2.109462823978378e-19,-2.959468858420013e-19,0.002173808080829109,-0.001086904040414555,-0.001086904040414555,-3.49618496027269e-19,-4.39202652759461e-20,-1.953322235654929e-19,0.00217380808082911,0.1250752537767826
8,0.8,1,4,0.7915815634142684,0.7874628556750626,0.2110000362476361,600,300924394.6233168,0.4946346431970596,0.4946347177028656,4.540860953624889e-08,-6.736518879112308e-08,2.177315783385497e-08,0.003678430346561789,-0.001538290639895022,-0.001538290639895022,0,0,0,0.00150462197163268,-0.0004513865902037542,-0.0004513865902037537,5.903119239712356e-19,-8.757474542846e-19,2.830510518401147e-19,0.00217380808082911,-0.001086904040414555,-0.001086904040414555,4.242067996614107e-19,6.861929670027287e-19,4.813883053631676e-20,0.00217380808082911,0.1250752537767826
8,0.8,1,5,0.2121036406602161,0.2110000362476361,0.7874628556750626,600,300924394.6233169,0.494634747505188,0.494634747505188,-1.378334177120064e-08,2.231489997701522e-08,-9.299187988760938e-09,0.003678430346561789,-0.001538290639895022,-0.001538290639895022,0,0,0,0.00150462197163268,-0.0004513865902037537,-0.0004513865902037537,-1.791834430256083e-19,2.900936997011978e-19,-1.208894438538922e-19,0.002173808080829111,-0.001086904040414555,-0.001086904040414555,-7.982760395483644e-20,-2.534784084708335e-19,1.852639478452191e-19,0.002173808080829111,0.1250752537767826
8,0.8,1,6,0.7915815634142686,0.2110000362476361,0.7874628556750626,600,300924394.6233169,0.4946347773075104,0.494634747505188,-5.710510748641951e-08,5.036440202479388e-08,2.03315541081206e-08,0.003678430346561789,-0.001538290639895022,-0.001538290639895022,0,0,0,0.00150462197163268,-0.0004513865902037536,-0.0004513865902037537,-7.423663973234534e-19,6.547372263223203e-19,2.643102034055676e-19,0.002173808080829111,-0.001086904040414555,-0.001086904040414556,1.488546301042261e-19,6.164864697152872e-19,3.565649469318345e-19,0.002173808080829111,0.1250752537767826
8,0.8,1,7,0.2121036406602161,0.7874628556750627,0.7874628556750627,600,300924394.6233167,0.494634747505188,0.494634747505188,-6.246935015451064e-09,3.242308164094531e-09,-2.91675367181775e-08,0.003678430346561789,-0.001538290639895022,-0.001538290639895022,0,0,0,0.00150462197163268,-0.0004513865902037538,-0.0004513865902037539,-8.121015520086385e-20,4.215000613322893e-20,-3.791779773363077e-19,0.00217380808082911,-0.001086904040414555,-0.001086904040414555,-4.582684573476802e-19,-4.844816832353863e-19,-6.805541881396304e-20,0.00217380808082911,0.1250752537767826
8,0.8,1,8,0.7915815634142684,0.7874628556750627,0.7874628556750626,600,300924394.6233167,0.494634747505188,0.494634747505188,-4.924506693079513e-08,-5.331546134861971e-08,3.194476382984311e-08,0.003678430346561789,-0.001538290639895022,-0.001538290639895022,0,0,0,0.00150462197163268,-0.0004513865902037537,-0.0004513865902037537,-6.40185870100337e-19,-6.931009975320564e-19,4.152819297879606e-19,0.00217380808082911,-0.001086904040414555,-0.001086904040414555,-2.067412702883333e-19,3.832863629924085e-20,2.99613877694669e-19,0.002173808080829111,0.1250752537767826
9,0.9,1,1,0.2121615820504822,0.2109712395269248,0.2109712395269249,600,301006550.1521272,0.4960776716470718,0.4960776716470718,2.378194533198004e-08,3.005834192824458e-08,-9.554598097898936e-09,0.003951567938448703,-0.001674777279669594,-0.001674777279669594,0,0,0,0.001505032749272403,-0.000451509823491919,-0.000451509823491919,3.091652893157406e-19,3.907584450671797e-19,-1.242097752726862e-19,0.002446534893378114,-0.001223267446689057,-0.001223267446689057,1.862298882184134e-19,2.945308219729695e-19,5.625162657084146e-21,0.002446534893378114,0.1250752743281917
9,0.9,1,2,0.7917978036266027,0.2109712395269248,0.2109712395269249,600,301006550.1521272,0.4960776716470718,0.4960776716470718,1.198651809565379e-07,1.484539230495533e-07,1.534068811473817e-08,0.003951567938448703,-0.001674777279669594,-0.001674777279669594,0,0,0,0.001505032749272403,-0.000451509823491919,-0.0004515098234919191,1.558247352434993e-18,1.929900999644193e-18,1.994289454915963e-19,0.002446534893378115,-0.001223267446689057,-0.001223267446689058,1.21843964028972e-18,1.481423829140821e-18,1.402312663573781e-19,0.002446534893378115,0.1250752743281916
9,0.9,1,3,0.2121615820504822,0.787355384850277,0.2109712395269249,600,301006550.1521274,0.4960777014493942,0.4960777014493942,-7.628999955277484e-09,-1.926880053179491e-08,-3.219279061929708e-08,0.003951567938448703,-0.001674777279669594,-0.001674777279669594,0,0,0,0.001505032749272404,-0.000451509823491919,-0.000451509823491919,-9.917699941860729e-20,-2.504944069133338e-19,-4.185062780508619e-19,0.002446534893378114,-0.001223267446689057,-0.001223267446689057,-3.725095550620321e-19,-9.703591985502589e-20,-2.828370022756987e-19,0.002446534893378115,0.1250752743281917
9,0.9,1,4,0.7917978036266026,0.787355384850277,0.2109712395269249,600,301006550.1521271,0.4960775971412659,0.4960777014493942,8.845423566928034e-08,-4.865590701325254e-08,3.439012394453087e-08,0.003951567938448703,-0.001674777279669594,-0.001674777279669594,0,0,0,0.001505032749272404,-0.0004515098234919194,-0.0004515098234919191,1.149905063700645e-18,-6.325267911722832e-19,4.470716112789014e-19,0.002446534893378115,-0.001223267446689058,-0.001223267446689058,6.597001970092752e-19,5.525359359060221e-19,1.416162870628373e-19,0.002446534893378115,0.1250752743281917
9,0.9,1,5,0.2121615820504822,0.2109712395269249,0.787355384850277,600,301006550.1521273,0.4960777163505554,0.496077761054039,-2.280271399152356e-08,-1.159303305724421e-08,-2.299550775636404e-08,0.003951567938448703,-0.001674777279669594,-0.001674777279669594,0,0,0,0.001505032749272404,-0.0004515098234919193,-0.0004515098234919188,-2.964352818898064e-19,-1.507094297441749e-19,-2.989416008327326e-19,0.002446534893378116,-0.001223267446689058,-0.001223267446689058,-1.412453281123309e-19,-2.900885153132672e-19,1.227587478038381e-19,0.002446534893378116,0.1250752743281917
9,0.9,1,6,0.7917978036266027,0.2109712395269248,0.787355384850277,600,301006550.1521274,0.4960777461528778,0.4960776716470718,-9.047262089084482e-08,1.068025480640645e-07,3.578448240406308e-08,0.003951567938448703,-0.001674777279669594,-0.001674777279669594,0,0,0,0.001505032749272404,-0.000451509823491919,-0.0004515098234919193,-1.176144071580983e-18,1.388433124832838e-18,4.6519827125282e-19,0.002446534893378116,-0.001223267446689058,-0.001223267446689058,-9.486487273172954e-20,8.96804491854585e-19,4.538324765180958e-19,0.002446534893378116,0.1250752743281916
9,0.9,1,7,0.2121615820504822,0.7873553848502769,0.7873553848502769,600,301006550.1521271,0.4960776418447495,0.4960777014493942,-1.721751341926968e-08,-3.14579355747318e-08,-4.912800482027163e-08,0.003951567938448703,-0.001674777279669594,-0.001674777279669594,0,0,0,0.001505032749272404,-0.0004515098234919192,-0.0004515098234919191,-2.23827674450506e-19,-4.089531624715136e-19,-6.386640626635315e-19,0.002446534893378115,-0.001223267446689058,-0.001223267446689057,-5.045379212983246e-19,-5.721322751084305e-19,-2.015926210127346e-19,0.002446534893378115,0.1250752743281916
9,0.9,1,8,0.7917978036266027,0.7873553848502769,0.7873553848502769,600,301006550.1521272,0.4960776716470718,0.4960776716470718,-8.461975269507299e-08,-6.833898432336455e-08,5.46582955195176e-08,0.003951567938448703,-0.001674777279669594,-0.001674777279669594,0,0,0,0.001505032749272404,-0.0004515098234919191,-0.0004515098234919191,-1.100056785035949e-18,-8.884067962037392e-19,7.105578417537288e-19,0.002446534893378115,-0.001223267446689058,-0.001223267446689058,-4.345849526248001e-19,-1.500783103223871e-19,4.481832300901541e-19,0.002446534893378116,0.1250752743281916
10,1,1,1,0.2122195868199403,0.210942423122815,0.210942423122815,600,301088795.5197237,0.4975257515907288,0.4975257217884064,-1.901246552959132e-08,-2.00226952470515e-08,7.40141804035608e-09,0.004224929595723461,-0.001811375862297724,-0.001811375862297724,0,0,0,0.001505443976106041,-0.0004516331915382453,-0.0004516331915382456,-2.471620518846872e-19,-2.602950382116696e-19,9.621843452462904e-20,0.002719485322116841,-0.00135974266105842,-0.00135974266105842,1.395430791632533e-19,2.465637432852384e-19,2.575430987999022e-20,0.002719485322116841,0.1250752949020777
10,1,1,2,0.7920142803733016,0.210942423122815,0.210942423122815,600,301088795.5197235,0.4975257217884064,0.4975257813930511,-1.116431311314135e-07,-1.377616948971204e-07,-8.220282932388041e-09,0.004224929595723461,-0.001811375862297724,-0.001811375862297724,0,0,0,0.001505443976106041,-0.0004516331915382453,-0.0004516331915382453,-1.451360704708377e-18,-1.790902033662565e-18,-1.068636781210446e-19,0.002719485322116841,-0.00135974266105842,-0.001359742661058421,9.297783544078519e-19,1.125714637041532e-18,1.178751064353505e-19,0.002719485322116841,0.1250752949020777
10,1,1,3,0.2122195868199402,0.7872478405660475,0.210942423122815,600,301088795.5197235,0.4975259006023407,0.4975259304046631,2.049983690651913e-08,2.19342823045219e-09,3.551747633361058e-09,0.00422492959572324,-0.001811375862297724,-0.001811375862297724,0,0,0,0.00150544397610604,-0.0004516331915382448,-0.0004516331915382448,2.664978797847488e-19,2.851456699587845e-20,4.617271923369369e-20,0.00271948532211684,-0.00135974266105842,-0.00135974266105842,-3.079668259912887e-19,-9.037430679570545e-20,-2.731775490978461e-19,0.002719485322116841,0.1250752949020777
10,1,1,4,0.7920142803733015,0.7872478405660475,0.210942423122815,600,301088795.5197234,0.4975258558988571,0.4975258558988571,-7.213082869530307e-08,-1.307469251879325e-08,-2.571284445522681e-08,0.00422492959572324,-0.001811375862297724,-0.001811375862297724,0,0,0,0.00150544397610604,-0.000451633191538245,-0.000451633191538245,-9.377007730389405e-19,-1.699710027443124e-19,-3.342669779179487e-19,0.002719485322116841,-0.00135974266105842,-0.00135974266105842,4.822684492533105e-19,5.171516320669905e-19,7.168676426911559e-20,0.002719485322116841,0.1250752949020777
10,1,1,5,0.2122195868199402,0.210942423122815,0.7872478405660475,600,301088795.5197236,0.4975259453058243,0.4975259751081467,6.335072801200888e-09,3.769151803655329e-08,2.215010690747278e-08,0.004224929595723461,-0.001811375862297724,-0.001811375862297724,0,0,0,0.001505443976106041,-0.0004516331915382447,-0.0004516331915382447,8.235594641561155e-20,4.899897344751928e-19,2.879513897971462e-19,0.002719485322116842,-0.001359742661058421,-0.001359742661058421,-1.247498421879895e-19,-1.757879514660937e-19,1.829989288762448e-19,0.002719485322116842,0.1250752949020777
10,1,1,6,0.7920142803733016,0.210942423122815,0.7872478405660475,600,301088795.5197235,0.4975259006023407,0.4975259602069855,1.99984930608098e-09,-8.00474816135156e-08,-1.620773969325093e-08,0.004224929595723461,-0.001811375862297724,-0.001811375862297724,0,0,0,0.00150544397610604,-0.0004516331915382447,-0.0004516331915382445,2.599804097905279e-20,-1.040617260975703e-18,-2.107006160122621e-19,0.002719485322116842,-0.001359742661058421,-0.001359742661058421,-9.314371323111087e-20,7.033629422902006e-19,4.097533586170227e-19,0.002719485322116842,0.1250752949020777
10,1,1,7,0.2122195868199403,0.7872478405660474,0.7872478405660474,600,301088795.5197235,0.4975258260965347,0.4975258260965347,2.758096673330121e-08,3.400872661287927e-08,1.454853701738297e-08,0.004224929595723461,-0.001811375862297724,-0.001811375862297724,0,0,0,0.001505443976106041,-0.0004516331915382451,-0.0004516331915382451,3.58552567532916e-19,4.421134459674307e-19,1.891309812259786e-19,0.002719485322116841,-0.001359742661058421,-0.00135974266105842,-4.293537170396376e-19,-4.765325466868079e-19,-1.620259269138412e-19,0.002719485322116841,0.1250752949020777
10,1,1,8,0.7920142803733016,0.7872478405660475,0.7872478405660475,600,301088795.5197234,0.4975258409976959,0.4975259006023407,2.131596874181033e-08,1.254318102217756e-08,-3.36838883939194e-08,0.004224929595723461,-0.001811375862297724,-0.001811375862297724,0,0,0,0.00150544397610604,-0.000451633191538245,-0.0004516331915382448,2.771075936435342e-19,1.630613532883084e-19,-4.378905491209523e-19,0.002719485322116841,-0.001359742661058421,-0.001359742661058421,-3.792990171409e-19,-1.133792253334613e-19,3.565753861845395e-19,0.002719485322116841,0.1250752949020777
