stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ivol_m3
7,0.7000000000000001,1,2,0.7855204340564358,0.211702696869096,0.2117026968690961,600,-217688737.4011689,0.007639497518539429,0.007639586925506592,9.676757561325417e-10,-3.278574765090464e-09,-3.199641066720531e-09,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028763,0.0003265331061284914,0.000326533106128492,1.257978482972304e-20,-4.262147194617607e-20,-4.159533386736689e-20,-0.002919575995071564,0.001459787997535782,0.001459787997535782,9.983825025903483e-21,-8.068272727764465e-20,-1.134116954801701e-19,0.00884436870440421,0.1249455894861781
7,0.7000000000000001,1,3,0.2104795659435643,0.790085220814829,0.211702696869096,600,-217688737.4011689,0.007639527320861816,0.007639437913894653,3.865669848257864e-09,7.848963924428681e-11,5.979915850281673e-09,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028763,0.000326533106128492,0.0003265331061284916,5.025370802735223e-20,1.020365310175731e-21,7.773890605366177e-20,-0.002919575995071563,0.001459787997535782,0.001459787997535782,2.644820423908524e-20,7.33924968794714e-20,5.931111881717441e-19,0.008844368704404207,0.1249455894861781
7,0.7000000000000001,1,4,0.7855204340564358,0.790085220814829,0.2117026968690961,600,-217688737.4011688,0.007639616727828979,0.007639676332473755,3.865669848257866e-09,-2.22446828193501e-09,3.905147345623027e-09,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028763,0.000326533106128492,0.0003265331061284924,5.025370802735227e-20,-2.891808766515513e-20,5.076691549309936e-20,-0.002919575995071563,0.001459787997535782,0.001459787997535781,2.644820423908607e-20,-4.373651759376286e-19,1.855552767908505e-19,0.008844368704404209,0.1249455894861781
7,0.7000000000000001,1,5,0.2104795659435643,0.211702696869096,0.790085220814829,600,-217688737.401169,0.007639408111572266,0.007639408111572266,1.061719673229207e-09,-7.231243169205881e-09,-1.56993642655062e-08,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028763,0.0003265331061284914,0.0003265331061284914,1.38023557519797e-20,-9.400616119967645e-20,-2.040917354515806e-19,-0.002919575995071566,0.001459787997535784,0.001459787997535782,-4.456044858276608e-20,1.569422167282885e-19,-2.566941878547589e-19,0.00884436870440421,0.1249455894861781
7,0.7000000000000001,1,6,0.7855204340564359,0.211702696869096,0.790085220814829,600,-217688737.4011689,0.007639616727828979,0.007639646530151367,1.061719673229211e-09,-8.488761917634332e-09,-1.982569203448705e-08,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028763,0.0003265331061284918,0.0003265331061284922,1.380235575197975e-20,-1.103539049292463e-19,-2.577339964483317e-19,-0.002919575995071564,0.001459787997535783,0.001459787997535782,-4.456044858276313e-20,6.832113535364073e-20,-7.629407049931002e-19,0.00884436870440421,0.1249455894861781
7,0.7000000000000001,1,7,0.2104795659435643,0.790085220814829,0.790085220814829,600,-217688737.4011691,0.007639378309249878,0.007639318704605103,4.194837885135533e-09,9.172519202386894e-10,-8.890936003408271e-09,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028763,0.0003265331061284916,0.0003265331061284911,5.453289250676192e-20,1.192427496310295e-20,-1.155821680443075e-19,-0.002919575995071565,0.001459787997535783,0.001459787997535782,-1.233655663140676e-19,1.775417938336606e-19,4.001852383217525e-19,0.00884436870440421,0.1249455894861781
7,0.7000000000000001,1,8,0.7855204340564358,0.790085220814829,0.790085220814829,600,-217688737.4011688,0.007639557123184204,0.007639497518539429,4.194837885135531e-09,-7.609974900040658e-09,-1.336305503245938e-08,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028762,0.0003265331061284916,0.0003265331061284911,5.453289250676192e-20,-9.892967370052854e-20,-1.73719715421972e-19,-0.002919575995071566,0.001459787997535783,0.001459787997535783,-1.233655663140646e-19,-3.070215456100518e-19,-4.463084019681758e-19,0.008844368704404214,0.1249455894861781
8,0.8,1,1,0.2111135405397798,0.2114769861332796,0.2114769861332796,600,219333552.1089442,0.001290075480937958,0.001290053129196167,3.588362928472668e-09,-4.432144267210818e-09,-2.819262461168399e-09,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.0003290003281589011,-0.0003290003281589012,4.664871807014468e-20,-5.761787547374062e-20,-3.66504119951892e-20,-0.002097168645648697,0.001048584322824348,0.001048584322824348,5.002188735918217e-20,-4.156149381717083e-20,-3.788848736318926e-20,0.009666776053827073,0.1250548454997773
8,0.8,1,2,0.7878864594602202,0.2114769861332796,0.2114769861332796,600,219333552.1089445,0.001290157437324524,0.001290172338485718,3.588362928472638e-09,-6.288144494500421e-10,-1.435913652460961e-09,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.000329000328158901,-0.000329000328158901,4.664871807014431e-20,-8.174587842850549e-21,-1.86668774819925e-20,-0.002097168645648697,0.001048584322824349,0.001048584322824348,5.002188735918263e-20,-8.692516561692404e-20,-1.2956388828751e-19,0.009666776053827077,0.1250548454997773
8,0.8,1,3,0.2111135405397798,0.7892428568809482,0.2114769861332796,600,219333552.1089442,0.001289986073970795,0.00128994882106781,1.323454189609576e-08,-1.074132339497748e-09,-1.132541357884579e-08,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.0003290003281589013,-0.0003290003281589014,1.720490446492449e-19,-1.396372041347072e-20,-1.472303765249954e-19,-0.002097168645648697,0.001048584322824349,0.001048584322824349,1.741328515215578e-19,6.142858421268486e-20,4.657147646926123e-19,0.009666776053827073,0.1250548454997773
8,0.8,1,4,0.7878864594602202,0.7892428568809482,0.2114769861332796,600,219333552.1089444,0.00129014253616333,0.001290172338485718,1.323454189609573e-08,6.646225433932383e-09,-1.690889177095303e-08,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.000329000328158901,-0.000329000328158901,1.720490446492445e-19,8.640093064112102e-20,-2.198155930223894e-19,-0.002097168645648697,0.001048584322824349,0.001048584322824348,1.741328515215583e-19,-3.615353107636299e-19,-4.648138000000124e-21,0.009666776053827075,0.1250548454997773
8,0.8,1,5,0.2111135405397798,0.2114769861332796,0.7892428568809482,600,219333552.1089442,0.001289956271648407,0.001289971172809601,-5.470121599955715e-10,-1.727128485010451e-08,-2.827632121816529e-09,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.0003290003281589014,-0.0003290003281589014,-7.111158079942431e-21,-2.245267030513586e-19,-3.675921758361487e-20,-0.002097168645648698,0.00104858432282435,0.001048584322824348,-5.059493314127695e-20,-3.591322210526553e-20,-2.885014341620365e-19,0.009666776053827078,0.1250548454997773
8,0.8,1,6,0.7878864594602203,0.2114769861332796,0.7892428568809482,600,219333552.1089444,0.00129014253616333,0.001290172338485718,-9.502010404972576e-09,-1.346795503234374e-08,2.505302873890875e-09,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.000329000328158901,-0.000329000328158901,-1.235261352646435e-19,-1.750834154204685e-19,3.256893736058137e-20,-0.002097168645648697,0.001048584322824349,0.001048584322824348,-1.522768378272858e-19,-8.127689390501871e-20,-7.347592506343963e-19,0.009666776053827078,0.1250548454997773
8,0.8,1,7,0.2111135405397798,0.7892428568809482,0.7892428568809482,600,219333552.1089441,0.001289844512939453,0.001289829611778259,2.248897635921099e-09,-3.973097307562641e-09,-1.370887129981905e-08,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.0003290003281589016,-0.0003290003281589016,2.923566926697428e-20,-5.165026499831433e-20,-1.782153268976476e-19,-0.002097168645648698,0.00104858432282435,0.001048584322824349,-9.806834307427651e-20,1.333243402333356e-19,2.459779626779917e-19,0.009666776053827077,0.1250548454997773
8,0.8,1,8,0.7878864594602202,0.7892428568809482,0.7892428568809482,600,219333552.1089443,0.001290090382099152,0.001290075480937958,-6.706100609055904e-09,9.365361315566337e-09,-1.163524981740075e-08,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.0003290003281589011,-0.0003290003281589013,-8.717930791772674e-20,1.217496971023624e-19,-1.512582476262097e-19,-0.002097168645648698,0.001048584322824349,0.001048584322824349,-1.997502477602853e-19,-1.992991462332669e-19,-5.771900870124886e-19,0.009666776053827082,0.1250548454997773
9,0.9,1,1,0.2119588400014006,0.2110565464406018,0.2110565464406019,600,227246431.4260776,0.1188812255859375,0.1188812851905823,-6.150787228947782e-09,-8.844739531754136e-10,2.762335324113059e-09,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773744,-0.0003408696467230316,-0.0003408696467230316,-7.996023397632118e-20,-1.149816139128037e-20,3.591035921346976e-20,0.001859270954122406,-0.000929635477061202,-0.0009296354770612035,-2.69833277342179e-19,-8.758796191145972e-20,1.063911759252527e-19,0.01362321565359818,0.1250568251039959
9,0.9,1,2,0.7910411599985995,0.2110565464406018,0.2110565464406019,600,227246431.426078,0.1188815236091614,0.1188815236091614,-6.150787228947742e-09,-5.414336753720086e-10,7.401025388141214e-09,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773744,-0.0003408696467230312,-0.0003408696467230312,-7.996023397632065e-20,-7.038637779836111e-21,9.621333004583575e-20,0.001859270954122407,-0.0009296354770612031,-0.0009296354770612033,-2.698332773421763e-19,-1.151195469979895e-19,2.569994089592075e-19,0.01362321565359818,0.1250568251039958
9,0.9,1,3,0.2119588400014006,0.7876737545863562,0.2110565464406019,600,227246431.4260782,0.1188816428184509,0.1188815832138062,-2.565837071789087e-08,-4.37522789058897e-09,-2.257059876071361e-09,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773745,-0.0003408696467230308,-0.0003408696467230312,-3.335588193325813e-19,-5.687796257765663e-20,-2.93417783889277e-20,0.001859270954122406,-0.0009296354770612029,-0.0009296354770612031,-1.160232614124011e-18,-1.662414868036433e-19,3.478261665565446e-19,0.01362321565359818,0.1250568251039959
9,0.9,1,4,0.7910411599985995,0.7876737545863564,0.2110565464406019,600,227246431.426078,0.1188817024230957,0.1188817620277405,-2.565837071789082e-08,3.802277577401226e-09,2.63401539073847e-08,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773744,-0.0003408696467230308,-0.0003408696467230303,-3.335588193325803e-19,4.942960850621596e-20,3.424220007960011e-19,0.001859270954122407,-0.0009296354770612035,-0.000929635477061204,-1.160232614124009e-18,-1.60721464909622e-19,1.371125651499448e-18,0.01362321565359818,0.1250568251039958
9,0.9,1,5,0.2119588400014006,0.2110565464406018,0.7876737545863561,600,227246431.4260778,0.1188817024230957,0.1188815832138062,-9.412473986356336e-10,-3.859323149991862e-09,9.409048664090881e-09,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773744,-0.0003408696467230303,-0.0003408696467230312,-1.223621618226324e-20,-5.017120094989423e-20,1.223176326331815e-19,0.001859270954122405,-0.0009296354770612024,-0.0009296354770612037,-9.958673767507128e-20,-2.372339095366084e-19,2.029430191124698e-19,0.01362321565359818,0.1250568251039958
9,0.9,1,6,0.7910411599985995,0.2110565464406018,0.7876737545863561,600,227246431.4260782,0.1188817620277405,0.1188816428184509,-2.725903392724725e-09,-3.516282872188461e-09,1.026409593432524e-08,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773745,-0.0003408696467230303,-0.0003408696467230312,-3.54367441054214e-20,-4.571167733844998e-20,1.334332471462281e-19,0.001859270954122406,-0.0009296354770612029,-0.0009296354770612037,-2.944830916226117e-19,-2.647654946231381e-19,-1.986547840848092e-19,0.01362321565359818,0.1250568251039958
9,0.9,1,7,0.2119588400014006,0.7876737545863564,0.7876737545863564,600,227246431.4260778,0.1188814640045166,0.1188813447952271,3.777116288747853e-09,-1.743645426915568e-08,5.921276752074637e-10,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773744,-0.0003408696467230308,-0.0003408696467230316,4.910251175372211e-20,-2.266739054990239e-19,7.697659777697018e-21,0.001859270954122404,-0.0009296354770612018,-0.0009296354770612029,9.85322649833592e-20,-7.739892719879652e-19,2.76905410499748e-19,0.01362321565359818,0.1250568251039958
9,0.9,1,8,0.7910411599985994,0.7876737545863564,0.7876737545863564,600,227246431.4260781,0.1188817024230957,0.1188815236091614,1.992460294658767e-09,-8.139308452554915e-09,2.676786073799928e-08,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773745,-0.0003408696467230303,-0.0003408696467230316,2.590198383056394e-20,-1.058110098832139e-19,3.479821895939906e-19,0.001859270954122405,-0.0009296354770612024,-0.0009296354770612029,-9.636408896418117e-20,-6.196488550700838e-19,8.209232776169438e-19,0.01362321565359818,0.1250568251039958
10,1,1,1,0.2113248654051851,0.2112765458172423,0.2112765458172423,600,-228678198.4875814,0.0009661614894866943,0.0009661838412284851,1.581237038368151e-09,1.903923867236013e-09,-5.659267346901993e-09,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440806,0.0003430172977347537,0.0003430172977347539,2.055608149878597e-20,2.475101027406818e-20,-7.357047550972592e-20,0.001143387363446791,-0.0005716936817233946,-0.0005716936817233959,-2.546616828548847e-19,-6.985828572232298e-20,5.324168477562269e-20,0.01433909924427379,0.1249428438488591
10,1,1,2,0.7886751345948151,0.2112765458172423,0.2112765458172423,600,-228678198.4875813,0.0009663328528404236,0.0009663328528404236,1.58123703836804e-09,-9.984053180125382e-09,-6.597664158360474e-09,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440806,0.0003430172977347543,0.0003430172977347544,2.055608149878452e-20,-1.2979269134163e-19,-8.576963405868618e-20,0.001143387363446792,-0.0005716936817233957,-0.0005716936817233957,-2.546616828548831e-19,-2.082808848541191e-19,1.95036884254491e-19,0.01433909924427379,0.124942843848859
10,1,1,3,0.211324865405185,0.7884948034376121,0.2112765458172424,600,-228678198.487581,0.0009665042161941528,0.0009665042161941528,5.712312498686894e-09,-2.540148998296731e-09,-1.341541117157353e-08,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440805,0.0003430172977347544,0.0003430172977347544,7.426006248292965e-20,-3.302193697785751e-20,-1.744003452304559e-19,0.001143387363446791,-0.0005716936817233955,-0.0005716936817233957,-1.105299856089929e-18,-1.90097512403427e-19,2.218341902766967e-19,0.01433909924427379,0.1249428438488591
10,1,1,4,0.7886751345948151,0.7884948034376121,0.2112765458172424,600,-228678198.4875811,0.0009665116667747498,0.0009665712714195251,5.712312498686805e-09,-7.462201961504516e-09,-1.527272939200825e-08,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440805,0.0003430172977347543,0.0003430172977347546,7.426006248292847e-20,-9.70086254995587e-20,-1.985454820961072e-19,0.001143387363446791,-0.0005716936817233959,-0.000571693681723396,-1.105299856089928e-18,-2.301986223217678e-19,1.227690513010082e-18,0.01433909924427379,0.1249428438488591
10,1,1,5,0.211324865405185,0.2112765458172423,0.788494803437612,600,-228678198.4875812,0.0009664595127105713,0.0009664520621299744,6.712969844008918e-09,1.768000701800451e-10,6.206534863128407e-10,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440805,0.0003430172977347544,0.0003430172977347543,8.726860797211595e-20,2.298400912340584e-21,8.068495322066913e-21,0.00114338736344679,-0.0005716936817233946,-0.0005716936817233961,-3.669249672640342e-20,-2.35724663544358e-19,2.087719391750339e-19,0.0143390992442738,0.1249428438488591
10,1,1,6,0.7886751345948151,0.2112765458172423,0.7884948034376121,600,-228678198.487581,0.0009666234254837036,0.0009666085243225098,8.419876594514285e-10,-1.171117697718135e-08,-8.566941703897001e-09,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440805,0.0003430172977347548,0.0003430172977347547,1.094583957286857e-20,-1.522453007033576e-19,-1.11370242150661e-19,0.001143387363446791,-0.0005716936817233953,-0.0005716936817233963,-2.864243059068283e-19,-3.74147262676154e-19,-2.791119465335715e-19,0.01433909924427379,0.124942843848859
10,1,1,7,0.211324865405185,0.7884948034376121,0.7884948034376121,600,-228678198.4875813,0.0009663179516792297,0.000966288149356842,1.189121895200467e-08,-1.012317368448877e-08,-9.340239798134569e-09,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440805,0.000343017297734754,0.0003430172977347538,1.545858463760607e-19,-1.31601257898354e-19,-1.214231173757494e-19,0.001143387363446789,-0.0005716936817233938,-0.0005716936817233949,2.108144079373133e-19,-8.690619195886195e-19,1.891857531560935e-19,0.0143390992442738,0.124942843848859
10,1,1,8,0.7886751345948151,0.7884948034376122,0.7884948034376122,600,-228678198.487581,0.0009666010737419128,0.0009665563702583313,1.085509186352909e-08,-2.406490137174362e-08,-1.472178794253708e-08,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440805,0.0003430172977347547,0.0003430172977347544,1.411161942258782e-19,-3.128437178326671e-19,-1.913832432529822e-19,0.00114338736344679,-0.0005716936817233948,-0.0005716936817233956,6.187178216785879e-21,-8.444469299564756e-19,6.826623526604763e-19,0.0143390992442738,0.124942843848859
