step,id,x,y,z,normal_x,normal_y,normal_z,tangential_x,tangential_y,tangential_z,slip_1,slip_2,gap,pressure
15,15,0.7386776637284174,1.198689596646574,1.0016,243.2811636379609,56.32149714431255,0,20.30318206323185,-72.19566370533309,-99.88620374948663,0.001600000000000206,-0.001199999999999921,-0.01000000000000001,999.8468804390491
16,8,0.9601448841331628,0.2412949263306535,0.0016,242.47832264519,60.62507777790512,0,14.79362009610124,-73.59204954446058,-99.97690694031991,0.00159999999999988,-0.001199999999999913,-0.009999999999999936,999.8468804390446
16,11,0.7175885593445908,1.211432251303289,0.0016,242.391656912003,60.60340937984864,0,17.69703277988024,-72.83850555433852,-99.94117355252467,0.001599999999999915,-0.001199999999999956,-0.009999999999999867,999.8468804390436
16,12,0.9601448841331628,0.2412949263306535,1.0016,242.3450020008759,60.59174459437444,0,18.6630066620654,-72.5821187730259,-99.92193713727464,0.001600000000000218,-0.001199999999999963,-0.009999999999999981,999.8468804390442
16,15,0.7175885593445908,1.211432251303289,1.0016,242.2583362676889,60.57007619631797,0,21.563432846377,-71.82932147546241,-99.88620374948948,0.001600000000000218,-0.001199999999999911,-0.00999999999999995,999.8468804390432
17,8,0.9557754200174494,0.2580596568440485,0.0016,241.3803093897489,64.85894886068144,0,16.07915001431307,-73.32190591170117,-99.9769069402966,0.001599999999999883,-0.001199999999999971,-0.01000000000000011,999.8468804390565
17,11,0.696279699072904,1.223803914301203,0.0016,241.2940361045256,64.8357672075943,0,18.96893177762094,-72.51767017645957,-99.9411735525056,0.001599999999999905,-0.001199999999999966,-0.01000000000000014,999.8468804390578
17,12,0.9557754200174494,0.2580596568440485,1.0016,241.2475924605756,64.82328778897283,0,19.93027120916309,-72.24441897325318,-99.92193713725753,0.001600000000000231,-0.001199999999999983,-0.0100000000000001,999.8468804390568
17,15,0.696279699072904,1.223803914301203,1.0016,241.1613191753526,64.80010613588576,0,22.81707999675767,-71.44098207732858,-99.8862037494615,0.001600000000000218,-0.001199999999999984,-0.01000000000000012,999.8468804390591
18,8,0.9511132571493863,0.2747453586044455,0.0016,240.2083753011049,69.07295739728491,0,17.35975581852402,-73.02930801838994,-99.97690694021436,0.001599999999999887,-0.00120000000000008,-0.01000000000000002,999.8468804390581
18,11,0.6747576085852727,1.235800796915217,0.0016,240.1225208843638,69.04826958836692,0,20.23502168829952,-72.17462682898443,-99.94117355238909,0.001599999999999896,-0.001200000000000185,-0.009999999999999971,999.8468804390581
18,12,0.9511132571493863,0.2747453586044455,1.0016,240.0763027305945,69.03497935832277,0,21.1914322664932,-71.88459488489305,-99.92193713717349,0.001600000000000255,-0.001200000000000119,-0.01000000000000001,999.8468804390575
18,15,0.6747576085852727,1.235800796915217,1.0016,239.9904483138534,69.01029154940481,0,24.06373959475252,-71.03076443690031,-99.88620374934689,0.001600000000000206,-0.001200000000000187,-0.009999999999999933,999.8468804390578
19,8,0.9461598232799135,0.2913469217460904,0.0016,238.9628792749143,73.26581288053696,0,18.63504533314479,-72.71434547009517,-99.97690694026845,0.00159999999999989,-0.001199999999999958,-0.01000000000000018,999.8468804390541
19,11,0.6530288788536982,1.247419225193793,0.0016,238.8774700188984,73.23962647623637,0,21.49491478167929,-71.80948056595399,-99.94117355241428,0.001599999999999893,-0.001200000000000173,-0.0100000000000001,999.8468804390486
19,12,0.9461598232799135,0.2913469217460904,1.0016,238.8314915092593,73.22552950479891,0,22.446103613275,-71.50275670100346,-99.92193713722175,0.001600000000000268,-0.001200000000000043,-0.01000000000000011,999.8468804390528
19,15,0.6530288788536982,1.247419225193793,1.0016,238.7460822532431,73.19934310049828,0,25.30302986051777,-70.59879417982785,-99.88620374937783,0.001600000000000181,-0.00120000000000012,-0.01000000000000004,999.8468804390468
20,8,0.9409166353594396,0.3078592621700237,0.0016,237.6442027346026,77.43623128121629,0,19.90462801080199,-72.37711472189288,-99.97690694025948,0.001599999999999883,-0.001200000000000017,-0.009999999999999992,999.8468804390525
20,11,0.6311001641318368,1.258655641084077,0.0016,237.5592647952309,77.40855430091528,0,22.74822522539612,-71.4223432107184,-99.94117355245824,0.001599999999999878,-0.001200000000000079,-0.01000000000000001,999.8468804390487
20,12,0.9409166353594396,0.3078592621700237,1.0016,237.5135400102789,77.39365490517119,0,23.69390101627091,-71.09902135677093,-99.92193713722799,0.00160000000000028,-0.001200000000000094,-0.01000000000000001,999.8468804390492
20,15,0.6311001641318368,1.258655641084077,1.0016,237.4286020709072,77.36597792487021,0,26.53457127112929,-70.14520359375923,-99.88620374945465,0.001600000000000206,-0.001199999999999916,-0.009999999999999997,999.8468804390459
21,8,0.9353852990732857,0.3242773231010453,0.0016,236.2527495145552,81.58293544128286,0,21.16811505167713,-72.01771904791987,-99.9769069403019,0.001599999999999887,-0.001199999999999944,-0.01000000000000014,999.8468804390587
21,11,0.6089781799171838,1.269506603521523,0.0016,236.1683089034093,81.55377636084086,0,23.99456920293564,-71.0133333211087,-99.94117355248879,0.001599999999999881,-0.001200000000000019,-0.01000000000000014,999.8468804390635
21,12,0.9353852990732857,0.3242773231010453,1.0016,236.1228518460023,81.53807910361358,0,24.93444234725106,-70.6735124928959,-99.92193713726712,0.001600000000000292,-0.001200000000000011,-0.0100000000000001,999.8468804390593
21,15,0.6089781799171838,1.269506603521523,1.0016,236.0384112348562,81.50892002317148,0,27.75798667670121,-69.67013158741081,-99.88620374946494,0.001600000000000231,-0.001199999999999969,-0.01000000000000012,999.8468804390631
22,8,0.9295675083499586,0.3405960766363137,0.0016,234.7889457364403,85.70465546499506,0,22.42511952282965,-71.63626851055071,-99.97690694018678,0.001599999999999878,-0.001200000000000178,-0.01000000000000002,999.8468804390503
22,11,0.5866697008945072,1.279968789483693,0.0016,234.7050283127939,85.67402321415133,0,25.23356503123743,-70.58257615330459,-99.94117355241953,0.001599999999999865,-0.001200000000000102,-0.01000000000000003,999.8468804390485
22,12,0.9295675083499586,0.3405960766363137,1.0016,234.6598529038026,85.65753290260389,0,26.1673477001966,-70.22636041835219,-99.92193713716838,0.001600000000000329,-0.001200000000000233,-0.009999999999999988,999.8468804390482
22,15,0.5866697008945072,1.279968789483693,1.0016,234.5759354801564,85.62690065176028,0,28.97290141582527,-69.1737236478485,-99.88620374941756,0.001600000000000268,-0.00120000000000001,-0.01,999.8468804390474
23,8,0.9295777952841823,0.3405678954549283,0.00156,234.8255817696094,85.71802866103928,0,11.21429506133171,-35.8237284660881,-49.99625357591505,0.001559999999999859,-0.001170000000000279,-0.009999999999999955,999.9999999999976
23,11,0.586679987828731,1.279940608302307,0.00156,234.7447741335058,85.68853157126161,0,12.6189047960506,-35.29726965142666,-49.97904898082342,0.001559999999999847,-0.001169999999999987,-0.009999999999999915,999.9999999999976
23,12,0.9295777952841823,0.3405678954549283,1.00156,234.7012702432728,85.67265141169059,0,13.08596881651612,-35.11938288498094,-49.96978665297035,0.001560000000000289,-0.001170000000000278,-0.00999999999999995,999.9999999999965
23,15,0.586679987828731,1.279940608302307,1.00156,234.6204626071693,85.6431543219129,0,14.48918622098396,-34.59343231052893,-49.95258205790277,0.001560000000000252,-0.001169999999999888,-0.009999999999999929,999.9999999999964
