stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
39,0.039,1,1,0.515,0.5933333333333334,0.485436893312394,600.0000000000001,-920704.3313248567,920711.4222724591,2.505943934932783,271581864.6082385,6.848110514737455e-10,-1.710109107746953e-09,0.02106723882166185,0.008491563419882331,-0.02955880201801292,0.1855944453325319,1.053604032606173e-18,-1.696054389277872e-18,-5.984592548948867e-06,5.984609849433676e-06,1.893298270360663e-12,0.003530564239907095,8.902543669158676e-21,-2.223141840071037e-20,0.02171517948349685,0.007840797680915255,-0.0295559771644121,0.1821257782614052,-2.880031082400526e-19,-2.911334201768041e-19,0.1351981455396949,2.391304948532103e-06,4.303106395204168e-07,-2.821615588052518e-06,1.413082482603633e-05,-1.671660630038935e-23,-2.143662954424226e-23,1.110709962508085e-05,1.000000000223532
40,0.04,1,1,0.515,0.6,0.4854368933078694,600,-980593.520306862,980597.1758932308,1.281043470873254,280135995.3038153,2.343866992539668e-09,-1.16084950487528e-09,0.01981890851329213,0.009739893728252305,-0.02955880202733348,0.1986867986333227,9.75846434340505e-19,-8.013927793467168e-19,-6.373865286939366e-06,6.373874238361243e-06,9.218377999451476e-13,0.0036417679389496,3.047027090301567e-20,-1.509104356337864e-20,0.02051337007173388,0.009042607101025999,-0.02955597717275988,0.1951214677326411,-1.764749075225165e-19,-3.361731812064299e-19,0.1426063747597576,2.296301078752298e-06,5.253145105874419e-07,-2.821615589339738e-06,1.613360951356546e-05,3.130096210694309e-25,-2.89836485564486e-23,1.22494428539163e-05,1.000000000214211
41,0.041,1,1,0.515,0.6066666666666667,0.4854368933055563,600,-1042367.279314573,1042369.17509636,0.6583019402433806,288689983.0934419,-2.625514001021653e-09,2.261184519252649e-09,0.0184867680098876,0.01107203423165648,-0.02955880203209846,0.2117455237520564,9.808949572377505e-19,-7.949495160470186e-19,-6.775391146670323e-06,6.775395807000758e-06,4.478370231528279e-13,0.003752969780214747,-3.413168201328153e-20,2.939539875028448e-20,0.01922684249058864,0.01032913468646161,-0.02955597717705024,0.2080847501579631,-2.857677744989614e-19,-2.488283007000649e-19,0.1500144888851637,2.187896178417466e-06,6.337194116463298e-07,-2.821615590063795e-06,1.832060828678646e-05,-1.893865770233837e-23,-1.299260598063965e-23,1.349966019978967e-05,1.000000000209446
42,0.042,1,1,0.515,0.6133333333333333,0.4854368933043675,600,-1106025.880658353,1106026.869880262,0.3404036206547835,297243820.0245784,6.882755783019915e-09,1.85262639047395e-09,0.01707126540095581,0.01248753684058842,-0.02955880203454744,0.2247685052752394,1.871394518409736e-18,-6.910425191597538e-19,-7.189170218717605e-06,7.189172659783429e-06,2.181852358586065e-13,0.003864169660319522,8.947582517925905e-20,2.408414307616138e-20,0.01785581364084305,0.01170016353842605,-0.0295559771792691,0.2210134233534662,4.075810494858145e-20,-1.238110034737843e-19,0.1574224812984679,2.064857268629993e-06,7.567583218425531e-07,-2.821615590472545e-06,2.070286245038578e-05,3.862623675744449e-23,5.743382310540983e-24,1.486433572726099e-05,1.000000000206997
43,0.043,1,1,0.515,0.62,0.4854368933037527,600,-1171569.38455205,1171569.903855595,0.1771001090126173,305797497.9218875,8.843809072009609e-09,-6.561166939484381e-09,0.01557287507927192,0.0139859271622724,-0.0295588020358139,0.2377536515650375,1.875433409533882e-18,-6.789061650100194e-19,-7.615202044193805e-06,7.615203330455885e-06,1.065452300208877e-13,0.003975367472984534,1.149695179361248e-19,-8.529517021329687e-20,0.01640051466092684,0.01315546251949683,-0.02955597718042367,0.233905290600838,3.884337531001675e-19,-3.711820127920061e-19,0.1648303451892145,1.925877479881347e-06,8.957381108227905e-07,-2.821615590704136e-06,2.329171766021097e-05,1.109289950333825e-22,-4.652420877703464e-23,1.635024819527257e-05,1.000000000205731
44,0.044,1,1,0.515,0.6266666666666667,0.4854368933034328,600,-1238997.740109406,1238998.014343107,0.09269334309562177,314351008.3872921,5.875241952261817e-09,-5.13573260356569e-09,0.01399209727209587,0.01556670496944862,-0.02955880203647292,0.2506988960314022,2.875009440029399e-18,-1.442182576514594e-18,-8.053485861101708e-06,8.053486542839633e-06,5.211616457316404e-14,0.004086563109034799,7.63781453794036e-20,-6.676452384635402e-20,0.0148611908906889,0.01469478629033917,-0.02955597718102806,0.2467581610156003,6.171825073538256e-19,-5.631592070669764e-19,0.1722380735539859,1.769574014331195e-06,1.052041576504638e-06,-2.821615590835831e-06,2.609882189909261e-05,1.62174580262974e-22,-8.987140663233676e-23,1.796437100847466e-05,1.000000000205072
45,0.045,1,1,0.515,0.6333333333333333,0.4854368933032654,600,-1308310.835956044,1308310.981616965,0.04880148425199099,322904342.8000391,-1.514232209347584e-09,-8.817486394498624e-09,0.01232945754977922,0.01722934469176475,-0.02955880203681769,0.2636021983675376,2.765902026865092e-18,-5.403340949335989e-19,-8.504020725407895e-06,8.504021088816662e-06,2.551604138838932e-14,0.004197756456400504,-1.968501872151862e-20,-1.14627323128482e-19,0.01323810183266296,0.01631787534868336,-0.02955597718134632,0.2595698499143814,5.048094656693897e-19,-9.468660992278408e-19,0.1796456591964541,1.594486121390036e-06,1.227129469520961e-06,-2.821615590910996e-06,2.913612339529814e-05,1.426517844133935e-22,-1.75195439107963e-22,1.971387216581356e-05,1.000000000204727
46,0.046,1,1,0.515,0.64,0.4854368933031772,600,-1379508.525457841,1379508.60326867,0.02584184760435635,331457492.3167651,-1.286076699311666e-09,8.09117927018179e-09,0.01058550631271424,0.01897329592883016,-0.0295588020369994,0.2764615457471803,2.645128012317801e-18,3.595052477980285e-19,-8.966805570954985e-06,8.966805765767338e-06,1.249299569103916e-14,0.004308947400117946,-1.671899709105165e-20,1.051853305123633e-19,0.01153152111089821,0.01802445607061667,-0.02955597718151487,0.2723381791811562,5.282496380665549e-19,-6.115775894709777e-19,0.1870530947274357,1.399073086983279e-06,1.422542503970775e-06,-2.821615590954053e-06,3.241586848383652e-05,1.386202706877078e-22,-9.273885354353453e-23,2.160611420630671e-05,1.000000000204545
47,0.047,1,1,0.515,0.6466666666666667,0.4854368933031306,600,-1452590.639332055,1452590.681131285,0.01376191063301009,340010447.8715683,-8.406652340402789e-09,1.806826924262457e-09,0.008760818257597169,0.02079798398394744,-0.02955880203709559,0.289274953982252,2.771090032679787e-18,-5.048616042734521e-19,-9.441839239000068e-06,9.441839344011647e-06,6.110705405164474e-15,0.004420135822330387,-1.092864804252362e-19,2.348875001541193e-20,0.009741736427392679,0.01981424075421198,-0.02955597718160465,0.2850609776323916,1.970158479515145e-19,-5.963392260732836e-19,0.194460372564948,1.181712236870815e-06,1.639903354107995e-06,-2.821615590978808e-06,3.5950599410842e-05,4.9882706459569e-23,-7.97320293382641e-23,2.364865415192918e-05,1.000000000204449
48,0.048,1,1,0.515,0.6533333333333333,0.4854368933031057,600,-1527556.991935966,1527557.014513652,0.007369619731562598,348563200.1760814,7.489343221073584e-09,-2.030238650956453e-09,0.006855991824024285,0.02270281041751999,-0.02955880203714682,0.3020404686395562,3.652966628197605e-18,-3.562275007341887e-19,-9.92912049250473e-06,9.929120549417783e-06,2.981565789134696e-15,0.004531321602289056,9.736146187395659e-20,-2.639310246243387e-20,0.007869049516151435,0.02168692766550131,-0.02955597718165273,0.2977360813810411,4.770441222077385e-19,-6.072612341774431e-19,0.2018674849342701,9.40696954393341e-07,1.880918636599755e-06,-2.821615590993093e-06,3.975315208127518e-05,1.318968710156416e-22,-9.350329525299636e-23,2.584924344753626e-05,1.000000000204398
49,0.049,1,1,0.515,0.66,0.4854368933030924,600,-1604407.38436328,1604407.396624275,0.003967998612702917,357115739.7195493,7.632773546204395e-09,1.199679324373973e-08,0.004871648622452832,0.02468715361909145,-0.02955880203717424,0.3147561661152818,2.635084528832959e-18,4.092939008077235e-19,-1.042864802270482e-05,1.042864805371431e-05,1.448497203441081e-15,0.004642504616354143,9.922605610065711e-20,1.559583121686164e-19,0.005913776094885162,0.02364220108679347,-0.02955597718167862,0.3103613341993207,8.560473850114456e-19,-1.000331597973991e-19,0.2092744238680053,6.742347130145664e-07,2.147380877986803e-06,-2.821615591001367e-06,4.383665375018947e-05,2.332454874691373e-22,5.350990102017864e-23,2.821582789774677e-05,1.00000000020437
50,0.05,1,1,0.515,0.6666666666666666,0.4854368933030851,600.0000000000001,-1683141.605920754,1683141.612614622,0.0021480402685982,365668056.7689107,-9.289318776130314e-09,3.975553245567742e-09,0.002808432844586969,0.02675036939695727,-0.0295588020371891,0.3274201546661843,1.461892482704063e-18,2.038918469183763e-18,-1.094042045174776e-05,1.094042046873217e-05,6.993982731411459e-16,0.004753684737995837,-1.207611440896939e-19,5.168219219238063e-20,0.003876245814360656,0.025679731367332,-0.02955597718169264,0.3229345878802119,5.178245737035908e-19,-3.766731358906692e-20,0.216681181206148,3.80445124026449e-07,2.44117046697973e-06,-2.821615591006177e-06,4.821452065782041e-05,1.200984486364956e-22,9.109754134903092e-23,3.075654760071198e-05,1.000000000204355
51,0.051,1,1,0.515,0.6733333333333333,0.4854368933030813,600.0000000000001,-1763759.434776889,1763759.438450516,0.001169003288429064,374220141.3688834,5.545462285030079e-09,6.468249679176279e-10,0.0006670106572740364,0.02889179158427038,-0.02955880203719712,0.3400305753964218,2.02034328145808e-18,3.947299708677554e-18,-1.146443633331373e-05,1.146443634266441e-05,3.345766096706183e-16,0.004864861837795485,7.209100970539107e-20,8.408724582929162e-21,0.001756802205413819,0.02779917497628647,-0.02955597718170027,0.3354537025976276,7.169547678413698e-19,4.85737960059846e-20,0.2240877485961525,5.735799978280358e-08,2.764257591226181e-06,-2.821615591008982e-06,5.290045560876511e-05,1.900279832603227e-22,1.091529590337753e-22,3.347973687869488e-05,1.000000000204347
52,0.052,1,1,0.515,0.6799999999999999,0.4854368933030792,599.9999999999999,-1846260.638184004,1846260.640210484,0.0006395184388374628,382771983.3420522,-1.727617081929025e-09,6.128430847311783e-09,-0.001551930418992792,0.03111073266053725,-0.02955880203720146,0.3525856031991206,1.99402007350448e-18,3.958431032099034e-18,-1.200069415219504e-05,1.200069415736915e-05,1.578752814605792e-16,0.004976035783446678,-2.245902206507734e-20,7.966960101505321e-20,-0.0004441973763651143,0.03000017455806958,-0.02955597718170445,0.3479165472651809,7.005023143595767e-19,2.492355761739902e-19,0.2314941174930062,-2.970885671751944e-07,3.118704158185822e-06,-2.821615591010625e-06,5.790844549552869e-05,1.734436251967395e-22,1.887607438386044e-22,3.639392420538495e-05,1.000000000204343
53,0.053,1,1,0.515,0.6866666666666666,0.485436893303078,600.0000000000001,-1930644.972480629,1930644.973604102,0.0003516238595421024,391323572.2889624,-1.150392321754899e-08,-3.594686620020813e-09,-0.003847682145850323,0.03340648438739501,-0.02955880203720375,0.3650834476518635,1.25743394288952e-18,2.937423262333531e-18,-1.254919232333673e-05,1.254919232621401e-05,7.29150625206951e-17,0.00508720643975651,-1.495510018281368e-19,-4.673092606027052e-20,-0.002726381808264467,0.03228235898997123,-0.02955597718170674,0.3603209998934992,2.657944814047431e-19,3.351687518250618e-20,0.2389002791593052,-6.850501087399208e-07,3.506665699751514e-06,-2.821615591011591e-06,6.325275876672409e-05,5.512866763314691e-24,1.242559173639229e-22,3.950783212987346e-05,1.000000000204341
54,0.054,1,1,0.515,0.6933333333333334,0.4854368933030774,600,-2016912.183252759,2016912.183331883,-7.912925797202725e-05,399874897.5882172,4.745331045820026e-10,2.123027359464641e-09,-0.00621951621599591,0.03577831845754043,-0.02955880203720511,0.3775223538653882,1.406581830313123e-18,2.071785109941428e-18,-1.310992919059631e-05,1.310992919220388e-05,3.228506500908541e-17,0.005198373668646821,6.168930359566037e-21,2.759935567304033e-20,-0.00508936626039205,0.03464534344210008,-0.02955597718170801,0.3726649479460207,3.107805746701275e-19,1.431046712240154e-19,0.2463062246653339,-1.108777669244743e-06,3.930393260256906e-06,-2.82161559101216e-06,6.894794284022136e-05,1.636647485076129e-23,1.611751442093637e-22,4.283037719721439e-05,1.000000000204339
55,0.055,1,1,0.515,0.7,0.485436893303077,600,-2105062.00394791,2105062.003992783,-4.487701376100899e-05,408425948.3965779,7.653442017725529e-09,-4.485302936805784e-09,-0.008666684914138981,0.03822548715568341,-0.02955880203720581,0.3899006032849004,1.566783122612104e-18,1.208821649020235e-18,-1.368290302535598e-05,1.368290302625854e-05,1.37428200950167e-17,0.005309537329155511,9.949474623043184e-20,-5.830893817847515e-20,-0.007532752257914246,0.03708872943962298,-0.02955597718170872,0.3849462886932162,5.154343078251647e-19,5.154059170260803e-20,0.2537119448891478,-1.570619676500082e-06,4.392235267512581e-06,-2.821615591012496e-06,7.500882146155162e-05,1.228466962275547e-22,1.038542180489009e-22,4.637066986549656e-05,1.000000000204339
56,0.056,1,1,0.515,0.7066666666666667,0.4854368933030768,600,-2195094.15772783,2195094.157753406,-2.558697677303948e-05,416976713.6490695,1.597173055752054e-09,-3.116737367821724e-09,-0.01118842178883812,0.04074722403038229,-0.02955880203720626,0.4022165144435073,1.378722550222201e-18,2.087386287259815e-18,-1.426811202505961e-05,1.426811202556848e-05,4.99092408400025e-18,0.005420697277437911,2.076324972477673e-20,-4.051758578168247e-20,-0.01005612774558253,0.03961210492729166,-0.02955597718170911,0.3971629295651757,5.48503320607534e-19,-5.211129615960607e-20,0.2611174305166598,-2.073023795502039e-06,4.894639386514739e-06,-2.821615591012697e-06,8.145049200788092e-05,1.441913799400819e-22,5.416294572452024e-23,5.013801441935213e-05,1.000000000204338
57,0.057,1,1,0.515,0.7133333333333334,0.4854368933030769,600,-2287008.35566707,2287008.355671846,-4.781681862551523e-06,425527182.0590902,-3.260886240193524e-09,2.757638816867097e-09,-0.01378394233408115,0.04334274457562551,-0.02955880203720615,0.41446844366738,1.549841984874926e-18,1.227127509341014e-18,-1.486555431163309e-05,1.486555431206987e-05,1.71796925710966e-16,0.005531853366768175,-4.239152112251582e-20,3.584930461927225e-20,-0.01265906715453698,0.04221504433624618,-0.02955597718170918,0.4093127885025019,4.793665442670764e-19,1.373057641328882e-20,0.2685226720417305,-2.618538764459704e-06,5.440154355472443e-06,-2.821615591012736e-06,8.828832273787795e-05,9.713872583643473e-23,9.473103289549382e-23,5.414190887982722e-05,1.000000000204338
58,0.058,1,1,0.515,0.72,0.4854368933030767,600.0000000000001,-2380804.296980382,2380804.296993093,-1.271371710840915e-05,434077342.1185256,-4.668689622667932e-09,5.116378430944731e-09,-0.01645244467947334,0.04601124692101773,-0.02955880203720638,0.4266547857323671,1.350754636639143e-18,2.102428491310147e-18,-1.547522793028937e-05,1.547522793053823e-05,4.810641736524675e-19,0.005643005447540835,-6.069296509468315e-20,6.651291960228146e-20,-0.0153411314713748,0.04489710865308419,-0.02955597718170937,0.42139379430545,3.762857152592161e-19,1.494459456654477e-19,0.2759276597662615,-3.20981621278889e-06,6.031431803801736e-06,-2.821615591012844e-06,9.553794998780969e-05,2.543614640791559e-23,1.768024614101486e-22,5.839204491054034e-05,1.000000000204338
59,0.059,1,1,0.515,0.7266666666666667,0.4854368933030767,600,-2476481.66884633,2476481.668848775,-2.449581202475107e-06,442627182.0978663,-7.052570224191957e-09,-5.95770205094929e-09,-0.0191931102878956,0.04875191252944004,-0.02955880203720649,0.4387739744718737,4.724184961457334e-19,1.919569975694273e-18,-1.609713084740241e-05,1.609713084761577e-05,8.281811415949671e-17,0.005754153367272261,-9.168341291449541e-20,-7.745012666234077e-20,-0.01810186830947397,0.0476578454911834,-0.02955597718170941,0.4334038869812584,1.017519553892725e-19,-9.418885443672759e-20,0.2833323838002933,-3.849612460723292e-06,6.671228051736159e-06,-2.821615591012865e-06,0.0001032152753142078,-1.149267815964404e-22,5.779182881243553e-23,6.28983077200544e-05,1.000000000204338
60,0.06,1,1,0.515,0.7333333333333334,0.4854368933030768,600,-2574040.146093867,2574040.146094339,-4.753665210683697e-07,451176690.0463316,-3.729771244751464e-09,4.17416906051471e-09,-0.02200510465950976,0.05156390690105439,-0.02955880203720639,0.4508244833359313,1.32269839081872e-18,2.116909705686176e-18,-1.673126094950837e-05,1.673126094971497e-05,9.868948655711769e-17,0.005865296970602309,-4.848702618176898e-20,5.426419778669121e-20,-0.02094081198255787,0.0504967891642673,-0.02955597718170941,0.4453410180896085,5.005914152477747e-20,3.11640594870706e-20,0.2907368340621064,-4.540790300194268e-06,7.362405891207139e-06,-2.82161559101287e-06,0.0001113364625834577,-1.705864365156539e-22,1.327258273004467e-22,6.767077596038829e-05,1.000000000204338
61,0.061,1,1,0.515,0.74,0.4854368933030768,600,-2673479.391017808,2673479.391017903,-9.464184245389009e-08,459725853.7919972,1.982974247744052e-09,-7.888035548201784e-09,-0.02488757804098952,0.05444638028253371,-0.02955880203720637,0.462804825901474,1.515329705619828e-18,1.262549932380648e-18,-1.737761604151341e-05,1.73776160417187e-05,1.017299308635463e-16,0.005976436099295962,2.577866522067269e-20,-1.025444621266232e-19,-0.02385748358049044,0.05341346076219988,-0.02955597718170941,0.45720315108616,2.224942481472071e-20,-1.903899128391619e-19,0.2981410002783263,-5.286320756634987e-06,8.107936347647859e-06,-2.82161559101287e-06,0.000119917935008673,-1.549796941313265e-22,-1.517953890848271e-23,7.271972162159431e-05,1.000000000204338
62,0.062,1,1,0.515,0.7466666666666667,0.4854368933030768,600,-2774799.053121947,2774799.053121965,-1.655227643336077e-08,468274660.9419262,4.176790842216324e-09,2.857510572946439e-09,-0.02783966613887254,0.05739846838041758,-0.02955880203720638,0.4747135563339433,1.506581116326884e-18,1.271153466015036e-18,-1.803619384519017e-05,1.803619384539523e-05,1.023579272255688e-16,0.006087570592245035,5.42982809488121e-20,3.714763744830365e-20,-0.02685139104728844,0.05640736822899787,-0.02955597718170941,0.4689882616641002,1.879377509386447e-19,-6.111680931515569e-20,0.3055448719840331,-6.089284831365261e-06,8.910900422378134e-06,-2.82161559101287e-06,0.0001289763721342244,-5.985947805656948e-23,5.120312563543689e-23,7.805560992232751e-05,1.000000000204338
63,0.063,1,1,0.515,0.7533333333333334,0.4854368933030768,600.0000000000001,-2877998.768883916,2877998.768883922,-4.990969163168736e-09,476823098.8823075,3.096608317239897e-09,1.000745640651038e-08,-0.03086049083594829,0.06041929307749279,-0.02955880203720638,0.4865492698004311,8.459007482028492e-19,3.853422613514408e-18,-1.870699199764298e-05,1.870699199784796e-05,1.024449958197371e-16,0.006198700285469996,4.025590812411865e-20,1.300969332846349e-19,-0.02992202926133785,0.05947800644304729,-0.02955597718170941,0.4806943380936536,3.56250909959308e-19,2.571761214196365e-19,0.3129484385228748,-6.952875224216589e-06,9.774490815229462e-06,-2.82161559101287e-06,0.0001385287067683042,2.620361181578382e-23,2.644783171071103e-22,8.368909919633354e-05,1.000000000204338
64,0.064,1,1,0.515,0.76,0.4854368933030768,600,-2983078.161518614,2983078.161518611,-7.387686553949951e-10,485371154.7785978,3.354203468318498e-09,1.480141324132004e-09,-0.03394916090959625,0.06350796315114059,-0.02955880203720639,0.4983106028346604,8.212984380126952e-19,3.85644945721185e-18,-1.93900080497685e-05,1.939000804997348e-05,1.024872478326487e-16,0.006309825012121774,4.360464508814047e-20,1.924183721371607e-20,-0.03306888011780089,0.06262485729951033,-0.02955597718170941,0.492319381559492,4.25613458892363e-19,3.143253962451705e-19,0.320351689047184,-7.880398036058997e-06,1.070201362707187e-05,-2.82161559101287e-06,0.000148592121863915,9.01665758903356e-23,3.015097791599801e-22,8.963104077478178e-05,1.000000000204338
65,0.065,1,1,0.515,0.7666666666666666,0.4854368933030768,600,-3090036.840741521,3090036.840741512,4.085141371663534e-09,493918815.5756672,-7.609336614008947e-09,-9.478855021535676e-09,-0.03710477275103648,0.06666357499258155,-0.02955880203720638,0.5099962336542058,7.967561187173408e-19,3.859261376024204e-18,-2.008523946471734e-05,2.008523946492239e-05,1.025891359398087e-16,0.006420944602483676,-9.892137598211638e-20,-1.232251152799638e-19,-0.03629141261320051,0.06584738979490995,-0.02955597718170941,0.5038614064959922,1.327801390565586e-19,-4.899064928217148e-20,0.3277546125181006,-8.875274450894154e-06,1.169689004190703e-05,-2.82161559101287e-06,0.0001591840473486796,-1.056857627290953e-22,6.328357622072589e-23,9.589247886436997e-05,1.000000000204338
66,0.066,1,1,0.515,0.7733333333333333,0.4854368933030768,600,-3198874.402532302,3198874.402532298,7.042768486867151e-09,502466067.9979525,-3.807711536740376e-09,5.475194803165192e-09,-0.04032641108445034,0.06988521332599519,-0.02955880203720649,0.5216048824304222,7.722773332407144e-19,3.861859790126999e-18,-2.079268361635739e-05,2.079268361656251e-05,1.026302113946197e-16,0.006532058883973382,-4.950024997762485e-20,7.117753244114753e-20,-0.03958908293216728,0.06914506011387674,-0.02955597718170941,0.5153184409202812,1.205721166451808e-19,1.118562776499561e-19,0.3351571977056966,-9.941042397181144e-06,1.276265798819402e-05,-2.82161559101287e-06,0.0001703221569038809,-1.656528141181804e-22,1.881843937761602e-22,0.0001024846504211281,1.000000000204338
67,0.067,1,1,0.515,0.78,0.4854368933030767,600,-3309590.428898721,3309590.428898721,-2.627904610004526e-09,511012898.5496139,5.550861934953063e-09,4.723649688593932e-09,-0.04361314968496297,0.07317195192650768,-0.02955880203720638,0.5331353115116446,7.478655636167432e-19,3.864246184208298e-18,-2.151233778773915e-05,2.151233778794423e-05,1.025186658266416e-16,0.006643167681144981,7.216120515438981e-20,6.140744595172115e-20,-0.04296133453633505,0.07251731171804451,-0.02955597718170941,0.5266885267630171,2.836721561639327e-19,3.092979398772462e-19,0.3425594331891071,-1.108135818806461e-05,1.390297377907748e-05,-2.82161559101287e-06,0.0001820243646931457,-2.926995084349305e-23,3.221217479074134e-22,0.0001094189850198479,1.000000000204338
68,0.068,1,1,0.515,0.7866666666666666,0.4854368933030767,600,-3422184.487640835,3422184.487640837,-2.671414425126529e-09,519559293.5146967,-8.073307055359563e-09,-5.068336288688946e-09,-0.04696405209451288,0.07652285433605774,-0.02955880203720651,0.5445863256002965,7.235242296165146e-19,3.866422105508916e-18,-2.224419916956292e-05,2.224419916976796e-05,1.024979490265588e-16,0.006754270815691059,-1.049529917196743e-19,-6.58883717529563e-20,-0.04640759825537,0.07596357543707946,-0.02955597718170941,0.5379697201968463,2.234540886139911e-20,6.106044439307623e-20,0.3499613073566645,-1.229999814017698e-05,1.512161373118986e-05,-2.82161559101287e-06,0.0001943088220411988,-2.469418951600035e-22,1.602394580226248e-22,0.0001167071047190662,1.000000000204338
69,0.06900000000000001,1,1,0.515,0.7933333333333333,0.4854368933030767,600,-3536656.132115562,3536656.132115562,-1.177653434845775e-09,528105238.9573001,2.537302438667815e-09,8.189713802967768e-10,-0.05037817233464881,0.07993697457619346,-0.02955880203720637,0.5559567718846246,2.391767521431428e-18,4.350246070626189e-18,-2.298826485864865e-05,2.298826485885367e-05,1.025117077987654e-16,0.006865368106444901,3.298493170268159e-20,1.064662794385809e-20,-0.04992729238011825,0.0794832695618277,-0.02955597718170941,0.5491600919624875,1.055393496037849e-19,1.44906613573781e-19,0.3573628084060377,-1.360086017068982e-05,1.64224757617027e-05,-2.82161559101287e-06,0.0002071939140631189,-1.770008726650508e-22,2.003110265259827e-22,0.0001243608239215287,1.000000000204338
70,0.07000000000000001,1,1,0.515,0.8,0.4854368933030768,600.0000000000001,-3653004.901001576,3653004.901001576,-6.691578959748491e-09,536650720.7217495,9.289845719928097e-10,-8.970004767794022e-09,-0.05385455561532697,0.08341335785687132,-0.02955880203720638,0.5672455401258354,2.36356933917442e-18,4.361783413151895e-18,-2.374453185640777e-05,2.374453185661271e-05,1.024339664535815e-16,0.006976459369382745,1.207679943590652e-20,-1.166100619813223e-19,-0.05351982275785615,0.08307579993956561,-0.02955597718170941,0.5602577276923815,3.310545428114456e-20,-1.061751019058898e-19,0.3647639243443762,-1.498796537229143e-05,1.780958096330431e-05,-2.82161559101287e-06,0.0002206982562445413,-1.896130131763421e-22,-4.000772013248418e-23,0.0001323921492300626,1.000000000204338
71,0.07100000000000001,1,1,0.515,0.8066666666666666,0.4854368933030767,599.9999999999999,-3771230.318064593,3771230.318064587,-5.251060128189653e-09,545195724.4327751,4.559460906286275e-09,7.635400729775439e-09,-0.05739223903881874,0.08695104128036324,-0.02955880203720638,0.5784515627014913,2.919231003622459e-18,5.466303962403792e-18,-2.451299706731737e-05,2.451299706752229e-05,1.024453784490829e-16,0.007087544417626075,5.927299178172157e-20,9.926020948708066e-20,-0.05718458288962761,0.08674056007133706,-0.02955597718170941,0.5712607282318587,2.472378927100151e-19,1.617227914844255e-19,0.3721646429884578,-1.646545956577135e-05,1.928707515678422e-05,-2.82161559101287e-06,0.000234840690973255,-2.587679110611249e-23,1.883982166947076e-22,0.0001408132792987859,1.000000000204338
72,0.07200000000000001,1,1,0.515,0.8133333333333334,0.4854368933030767,600,-3891331.891922975,3891331.891922977,-1.108637109550762e-09,553740235.4956955,1.418704768995779e-08,1.129253097150578e-08,-0.06099025229786205,0.09054905453940647,-0.02955880203720637,0.5895738146060747,4.56431201568636e-18,5.991004925443875e-18,-2.52936572973969e-05,2.529365729760182e-05,1.024479365754504e-16,0.007198623061444041,1.844316199694512e-19,1.468029026295751e-19,-0.06092095402965184,0.09047693121136129,-0.02955597718170941,0.5821672099577663,6.482789707312864e-19,5.905684593119244e-19,0.3795649519648419,-1.80376148298947e-05,2.085923042090758e-05,-2.82161559101287e-06,0.0002496402840226573,3.937490760502416e-22,5.601965354369211e-22,0.0001496366046795812,1.000000000204338
73,0.073,1,1,0.515,0.8200000000000001,0.4854368933030768,600.0000000000001,-4013309.11581381,4013309.115813811,-2.881731214236989e-09,562284239.0966083,-7.209975304528564e-09,6.849428571802429e-09,-0.06464761836722892,0.09420642060877343,-0.02955880203720649,0.6006113134096978,4.524928530719562e-18,6.013947609016305e-18,-2.608650925268732e-05,2.608650925289223e-05,1.024339276422108e-16,0.007309695108255908,-9.372967895887133e-20,8.904257143343157e-20,-0.06472830528678565,0.0942842824684951,-0.02955597718170941,0.5929753050945037,5.239306647940265e-19,6.346031578672276e-19,0.3869648387100275,-1.970883100825286e-05,2.253044659926574e-05,-2.82161559101287e-06,0.0002651163209875306,2.045404700176285e-22,7.049974563119881e-22,0.0001588747076637629,1.000000000204338
74,0.074,1,1,0.515,0.8266666666666667,0.4854368933030768,600,-4137161.467359273,4137161.467359261,4.042143421641533e-09,570827720.2025846,-5.801302769946617e-09,1.561640359351981e-09,-0.06836335418791345,0.09792215642945758,-0.02955880203720637,0.6115631191759812,4.485516084375701e-18,6.036472293108023e-18,-2.689154953773276e-05,2.689154953793774e-05,1.025501621952294e-16,0.0074207603626336,-7.5416936009306e-20,2.030132467157575e-20,-0.06860599372802237,0.09816197090973182,-0.02955597718170941,0.6036831620274141,3.84163860821202e-19,6.359466438305789e-19,0.3943642904706157,-2.148363719277919e-05,2.430525278379208e-05,-2.82161559101287e-06,0.0002812883036726206,2.754384605625615e-23,7.364894778990499e-22,0.0001685403621188661,1.000000000204338
