element,integration_point,current_x,current_y,current_z,ivol,vonmises_stress,effective_plastic_strain,effective_creep_strain
5,22,1.0279051264325512,0.49999999999999989,0.88908394903837196,0.0085674721737199269,178570.8234653315,0.007857082346533149,7.820006962533355e-06
5,23,1.1238001858650444,0.49999999999999983,0.8890911336317171,0.013707919598825018,178692.8503659595,0.007869285036595956,7.829116007898728e-06
5,24,1.2196941992978827,0.49999999999999989,0.88909930705659534,0.0085674708246561773,178856.9742618371,0.007885697426183712,7.842964362242355e-06
5,25,1.0279203863607114,0.88898709800064557,0.88898709800064568,0.0053562634395440661,174627.3015662389,0.007462730156623888,7.455352385853076e-06
5,26,1.1238678864092599,0.88898314883437113,0.88898314883437124,0.008569753700711202,174708.7805778342,0.007470878057783417,7.460013618061549e-06
5,27,1.2198143404581536,0.88898018849963067,0.88898018849963056,0.0053559558260258639,174865.5385433346,0.007486553854333465,7.472124245880335e-06
6,1,1.2756597862143209,0.11102438546377583,0.11102438546377588,0.0053570639270360881,173468.3579765881,0.007346835797658805,7.299146904294888e-06
6,2,1.3716325938482437,0.11104812172302218,0.11104812172302216,0.00857111370893744,172772.346876162,0.007277234687616204,7.247547530690637e-06
6,3,1.467614971114505,0.11108787651561973,0.11108787651561974,0.0053563881229619107,171903.5742645757,0.007190357426457576,7.174208835737555e-06
6,4,1.2755012971876158,0.49999999999999989,0.11089412852752897,0.0085670846000426258,179244.602729814,0.007924460272981404,7.887281441262755e-06
6,5,1.371394763313911,0.50000000000000011,0.11089072159873849,0.013707988961565304,178568.9538065679,0.007856895380656792,7.833543846095163e-06
6,6,1.4672977990725453,0.49999999999999994,0.11090333320329923,0.0085671970909847774,177665.1324805001,0.007766513248050016,7.744127460368087e-06
6,7,1.2756597862143209,0.88897561453622398,0.11102438546377588,0.0053570639270361098,173468.3579765878,0.007346835797658782,7.299146904294868e-06
6,8,1.3716325938482437,0.88895187827697764,0.11104812172302214,0.0085711137089374435,172772.346876162,0.007277234687616194,7.247547530690627e-06
6,9,1.467614971114505,0.88891212348438009,0.11108787651561974,0.005356388122961922,171903.5742645756,0.007190357426457565,7.174208835737543e-06
6,10,1.2755012971876158,0.11089412852752889,0.49999999999999989,0.0085670846000425998,179244.6027298142,0.007924460272981418,7.887281441262752e-06
6,11,1.371394763313911,0.11089072159873847,0.5,0.013707988961565295,178568.953806568,0.0078568953806568,7.83354384609516e-06
6,12,1.4672977990725453,0.11090333320329925,0.49999999999999994,0.0085671970909847531,177665.1324805001,0.007766513248050026,7.744127460368085e-06
6,13,1.2753428081609108,0.49999999999999994,0.5,0.01370058118131243,185178.8579280174,0.008517885792801733,8.520571201178926e-06
6,14,1.3711569327795792,0.5,0.49999999999999994,0.02192350330738501,184620.3638263277,0.008462036382632774,8.462752218964548e-06
6,15,1.4669806270305856,0.5,0.50000000000000011,0.013702669742496145,183809.6192553321,0.008380961925533201,8.377635755649893e-06
6,16,1.2755012971876161,0.889105871472471,0.49999999999999989,0.0085670846000425842,179244.6027298142,0.007924460272981429,7.887281441262776e-06
6,17,1.3713947633139112,0.88910927840126164,0.49999999999999994,0.013707988961565292,178568.9538065679,0.007856895380656797,7.83354384609516e-06
6,18,1.4672977990725455,0.88909666679670074,0.49999999999999994,0.0085671970909847791,177665.1324805,0.007766513248050005,7.744127460368073e-06
