stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,e11,e22,e33,e12_engineering,e13_engineering,e23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ivol_m3
6,0.6000000000000001,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,-213743750.6126853,1.490116119384766e-07,1.192092895507812e-07,-3.741117922341562e-09,4.796957270481002e-09,-3.903357046302362e-08,-0.002,0.0007862562493873143,0.0007862562493873148,-1.795709848179117e-19,6.776263578034403e-19,-1.450120405699362e-18,-0.001068718753063427,0.0003206156259190284,0.0003206156259190284,-4.863453299044032e-20,6.236044451625302e-20,-5.074364160193071e-19,-0.0009312812469365727,0.0004656406234682859,0.0004656406234682864,-1.309364518274713e-19,6.152659132871872e-19,-9.426839896800551e-19,0.006871875306342729,0.125
6,0.6000000000000001,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,-213743750.6126854,0,-1.192092895507812e-07,-1.832203542106326e-08,-8.561860583237869e-09,1.499142289332352e-08,-0.002,0.000786256249387315,0.0007862562493873141,-1.029992063861229e-18,-3.252606517456513e-19,4.743384504624082e-19,-0.001068718753063427,0.0003206156259190284,0.0003206156259190278,-2.381864604738224e-19,-1.113041875820923e-19,1.948884976132059e-19,-0.0009312812469365727,0.0004656406234682866,0.0004656406234682866,-7.918056033874067e-19,-2.13956464163559e-19,2.794499528492023e-19,0.00687187530634273,0.125
6,0.6000000000000001,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,-213743750.6126858,-1.490116119384766e-07,-2.384185791015625e-07,-1.184095180334162e-08,-2.734521986711786e-08,-2.345337652405165e-08,-0.002,0.0007862562493873143,0.0007862562493873135,-5.55653613398821e-19,-8.673617379884035e-19,-9.114074512456272e-19,-0.001068718753063428,0.0003206156259190282,0.0003206156259190276,-1.53932373443441e-19,-3.554878582725323e-19,-3.048938948126715e-19,-0.0009312812469365714,0.0004656406234682861,0.0004656406234682859,-4.0172123995538e-19,-5.118738797158713e-19,-6.065135564329556e-19,0.00687187530634273,0.125
7,0.7000000000000001,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,-217704146.6522902,-6.854534149169922e-07,-6.556510925292969e-07,3.95782430937345e-09,5.249138379107136e-11,-5.550075245574734e-09,-0.004000000000000002,0.00178229585334771,0.001782295853347711,4.912791094074942e-20,1.558540622947913e-19,-1.965116437629977e-19,-0.001088520733261449,0.0003265562199784328,0.000326556219978433,5.145171602185483e-20,6.823879892839265e-22,-7.215097819247155e-20,-0.002911479266738552,0.001455739633369277,0.001455739633369278,-2.323805081105407e-21,1.551716743055073e-19,-1.243606655705261e-19,0.008852073326144712,0.1250000000000001
7,0.7000000000000001,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,-217704146.6522896,0,-5.960464477539062e-08,3.106312274913496e-09,-3.238433053333389e-09,-8.309563798972429e-09,-0.004,0.00178229585334771,0.001782295853347711,1.18584612615602e-20,1.389134033497053e-19,-5.675120746603812e-19,-0.001088520733261448,0.0003265562199784343,0.0003265562199784343,4.038205957387544e-20,-4.209962969333406e-20,-1.080243293866416e-19,-0.002911479266738552,0.001455739633369276,0.001455739633369277,-2.852359831231523e-20,1.810130330430393e-19,-4.594877452737397e-19,0.008852073326144712,0.125
7,0.7000000000000001,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,-217704146.6522895,8.940696716308594e-08,8.940696716308594e-08,1.248044651349614e-08,2.846908345338935e-09,1.10602759209688e-08,-0.003999999999999999,0.00178229585334771,0.00178229585334771,7.792703114739563e-20,8.131516293641283e-20,6.098637220230962e-19,-0.001088520733261448,0.0003265562199784348,0.0003265562199784345,1.6224580467545e-19,3.700980848940617e-20,1.437835869725943e-19,-0.002911479266738551,0.001455739633369276,0.001455739633369276,-8.431877352805441e-20,4.430535444700666e-20,4.660801350505021e-19,0.00885207332614471,0.1250000000000001
7,0.7000000000000001,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,-217704146.652289,3.278255462646484e-07,3.278255462646484e-07,1.248044651349614e-08,-4.184242137817992e-09,-1.407820536322221e-08,-0.003999999999999999,0.001782295853347711,0.00178229585334771,7.792703114739563e-20,-3.523657060577889e-19,-7.098136097991037e-19,-0.001088520733261447,0.000326556219978435,0.000326556219978435,1.622458046754499e-19,-5.43951477916339e-20,-1.830166697218887e-19,-0.002911479266738552,0.001455739633369276,0.001455739633369275,-8.431877352805427e-20,-2.97970558266155e-19,-5.26796940077215e-19,0.00885207332614471,0.125
7,0.7000000000000001,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,-217704146.6522896,-1.192092895507812e-07,-1.788139343261719e-07,-1.439848388105023e-09,7.416646234878621e-10,-2.680450925803146e-08,-0.004000000000000001,0.001782295853347711,0.001782295853347711,-2.337810934421869e-19,6.403569081242511e-19,-6.911788849595091e-19,-0.001088520733261448,0.0003265562199784341,0.0003265562199784339,-1.871802904536529e-20,9.641640105342211e-21,-3.484586203544091e-19,-0.002911479266738553,0.001455739633369276,0.001455739633369277,-2.150630643968216e-19,6.307152680189088e-19,-3.427202646050999e-19,0.00885207332614471,0.125
7,0.7000000000000001,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,-217704146.652289,2.682209014892578e-07,3.576278686523438e-07,-2.552770302781261e-09,-4.704867606212885e-10,-3.07607568239144e-08,-0.004,0.00178229585334771,0.001782295853347712,-2.337810934421869e-19,5.963111948670274e-19,-2.181956872127078e-18,-0.001088520733261447,0.0003265562199784345,0.0003265562199784352,-3.318601393615639e-20,-6.116327888076752e-21,-3.998898387108872e-19,-0.002911479266738553,0.001455739633369276,0.001455739633369277,-2.005950795060305e-19,6.024275227551042e-19,-1.782067033416191e-18,0.00885207332614471,0.125
7,0.7000000000000001,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,-217704146.6522893,2.086162567138672e-07,1.490116119384766e-07,-8.603338197726249e-09,1.338424072107844e-08,-1.130954299180599e-08,-0.004,0.001782295853347711,0.001782295853347711,-1.13841228110978e-18,3.252606517456513e-19,-1.761828530288945e-19,-0.001088520733261447,0.0003265562199784348,0.0003265562199784345,-1.118433965704412e-19,1.739951293740196e-19,-1.470240588934778e-19,-0.002911479266738553,0.001455739633369277,0.001455739633369276,-1.026568884539338e-18,1.512655223716317e-19,-2.915879413541667e-20,0.00885207332614471,0.125
7,0.7000000000000001,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,-217704146.6522895,-5.960464477539062e-08,-8.940696716308594e-08,-6.51201552031482e-09,-8.823783459687676e-09,-3.582519308607742e-08,-0.004,0.001782295853347711,0.00178229585334771,-6.640738306473715e-19,-8.673617379884035e-19,-2.049819732355407e-18,-0.001088520733261448,0.0003265562199784341,0.0003265562199784339,-8.465620176409266e-20,-1.147091849759398e-19,-4.657275101190066e-19,-0.002911479266738552,0.001455739633369276,0.001455739633369276,-5.794176288832788e-19,-7.526525530124639e-19,-1.5840922222364e-18,0.00885207332614471,0.125
8,0.8,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,219333767.5106593,-6.332993507385254e-07,-6.92903995513916e-07,4.470583277051993e-10,-1.655643910825478e-09,3.747363502353647e-09,-0.001000000000000001,0.0007193337675106596,0.0007193337675106596,8.470329472543003e-21,1.151964808265848e-19,-3.388131789017201e-20,0.001096668837553299,-0.0003290006512659911,-0.0003290006512659915,5.811758260167593e-21,-2.152337084073121e-20,4.871572553059741e-20,-0.002096668837553299,0.001048334418776651,0.001048334418776651,2.658571212375411e-21,1.367198516673161e-19,-8.259704342076942e-20,0.009666883755329966,0.1250000000000001
8,0.8,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,219333767.5106599,-7.450580596923828e-08,-1.043081283569336e-07,-1.134015381189711e-09,1.004371235799041e-08,3.103557816066278e-09,-0.0009999999999999996,0.0007193337675106596,0.0007193337675106607,-5.590417451878382e-20,4.235164736271502e-19,-3.845529580534524e-19,0.0010966688375533,-0.0003290006512659901,-0.0003290006512659903,-1.474219995546624e-20,1.305682606538754e-19,4.034625160886162e-20,-0.0020966688375533,0.00104833441877665,0.001048334418776651,-4.116197456331758e-20,2.929482129732748e-19,-4.24899209662314e-19,0.009666883755329965,0.125
8,0.8,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,219333767.5106601,1.266598701477051e-07,8.195638656616211e-08,-1.138529781663227e-09,4.102230537161602e-10,-1.76196335544375e-08,-0.0009999999999999992,0.0007193337675106598,0.0007193337675106598,-1.118083490375676e-19,5.421010862427522e-20,4.065758146820642e-20,0.0010966688375533,-0.0003290006512659897,-0.0003290006512659899,-1.480088716162196e-20,5.332899698310084e-21,-2.290552362076876e-19,-0.0020966688375533,0.00104833441877665,0.00104833441877665,-9.700746187594574e-20,4.887720892596514e-20,2.697128176758941e-19,0.009666883755329963,0.1250000000000001
8,0.8,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,219333767.5106604,4.842877388000488e-07,4.842877388000488e-07,-1.138529781663231e-09,-7.865892781929539e-09,-2.528243003944723e-09,-0.0009999999999999992,0.0007193337675106602,0.00071933376751066,-1.118083490375676e-19,-4.87890977618477e-19,-5.878408653944844e-19,0.001096668837553301,-0.000329000651265989,-0.000329000651265989,-1.480088716162199e-20,-1.02256606165084e-19,-3.28671590512814e-20,-0.0020966688375533,0.001048334418776649,0.001048334418776649,-9.700746187594564e-20,-3.856343714533929e-19,-5.549737063432031e-19,0.009666883755329963,0.125
8,0.8,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,219333767.5106598,-1.862645149230957e-07,-1.862645149230957e-07,4.837780207687485e-09,-1.845882586086671e-09,2.149129778376339e-08,-0.001,0.0007193337675106598,0.0007193337675106598,-9.825582188149884e-20,5.861467994999758e-19,1.761828530288945e-19,0.0010966688375533,-0.0003290006512659903,-0.0003290006512659903,6.28911426999373e-20,-2.399647361912673e-20,2.793868711889241e-19,-0.0020966688375533,0.00104833441877665,0.00104833441877665,-1.611469645814361e-19,6.101432731191025e-19,-1.032040181600296e-19,0.009666883755329963,0.125
8,0.8,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,219333767.5106605,4.544854164123535e-07,4.917383193969727e-07,4.238562818058508e-09,3.11449382764321e-09,1.936118217736525e-08,-0.0009999999999999992,0.0007193337675106598,0.0007193337675106611,-9.825582188149884e-20,6.776263578034403e-19,-1.314595134138674e-18,0.001096668837553302,-0.0003290006512659894,-0.0003290006512659891,5.51013166347606e-20,4.048841975936174e-20,2.516953683057481e-19,-0.002096668837553301,0.001048334418776649,0.00104833441877665,-1.533571385162594e-19,6.371379380440785e-19,-1.566290502444422e-18,0.009666883755329963,0.125
8,0.8,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,219333767.5106603,2.011656761169434e-07,2.831220626831055e-07,1.332947273350444e-08,-1.524576451017419e-08,-1.057968013520096e-08,-0.0009999999999999996,0.0007193337675106602,0.0007193337675106602,-7.047314121155779e-19,-2.168404344971009e-19,-2.846030702774449e-19,0.001096668837553301,-0.0003290006512659898,-0.0003290006512659894,1.732831455355578e-19,-1.981949386322646e-19,-1.375358417576125e-19,-0.0020966688375533,0.00104833441877665,0.00104833441877665,-8.780145576511355e-19,-1.864549586483632e-20,-1.470672285198324e-19,0.009666883755329963,0.125
8,0.8,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,219333767.5106599,-9.685754776000977e-08,-9.685754776000977e-08,9.965062276421996e-09,-2.604688112071352e-10,9.179395223596458e-10,-0.001,0.0007193337675106598,0.0007193337675106596,-3.388131789017201e-19,-7.589415207398531e-19,-1.56192875473693e-18,0.0010966688375533,-0.0003290006512659903,-0.0003290006512659903,1.29545809593486e-19,-3.386094545692758e-21,1.19332137906754e-20,-0.0020966688375533,0.00104833441877665,0.00104833441877665,-4.683589884952061e-19,-7.555554261941605e-19,-1.573861968527605e-18,0.009666883755329963,0.125
9,0.9,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,227254559.5898671,-8.344650268554688e-07,-8.344650268554688e-07,3.203050841926786e-09,9.21997405002352e-09,6.559087888648811e-09,0.002999999999999999,-0.001272745440410133,-0.001272745440410133,2.117582368135751e-19,7.386127300057499e-19,3.455894424797545e-19,0.001136272797949338,-0.0003408818393848038,-0.0003408818393848033,4.163966094504822e-20,1.198596626503058e-19,8.526814255243459e-20,0.001863727202050661,-0.0009318636010253291,-0.00093186360102533,1.701185758685269e-19,6.187530673554441e-19,2.603212999273199e-19,0.01362727979493393,0.1250000000000001
9,0.9,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,227254559.5898682,5.960464477539062e-08,5.960464477539062e-08,3.718605759685558e-09,1.611699495891369e-08,-1.765090844952968e-08,0.003000000000000001,-0.001272745440410133,-0.001272745440410131,2.015938414465235e-19,1.345088320239829e-18,-1.577175347787507e-18,0.001136272797949341,-0.000340881839384802,-0.0003408818393848025,4.834187487591225e-20,2.09520934465878e-19,-2.294618098438858e-19,0.00186372720205066,-0.0009318636010253311,-0.0009318636010253291,1.532519665706113e-19,1.135567385773951e-18,-1.347713537943621e-18,0.01362727979493393,0.125
9,0.9,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,227254559.5898681,1.192092895507812e-07,2.384185791015625e-07,9.738154333725271e-09,-4.900748418724872e-09,-2.678329644873577e-09,0.003,-0.001272745440410132,-0.001272745440410132,5.38712954453735e-19,-2.710505431213761e-19,9.486769009248164e-20,0.001136272797949339,-0.0003408818393848016,-0.0003408818393848012,1.265960063384285e-19,-6.370972944342337e-20,-3.481828538335649e-20,0.001863727202050661,-0.0009318636010253304,-0.0009318636010253304,4.121169481153065e-19,-2.073408136779527e-19,1.296859754758382e-19,0.01362727979493392,0.1250000000000001
9,0.9,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,227254559.5898684,4.76837158203125e-07,4.76837158203125e-07,9.738154333725284e-09,-3.227210214178512e-09,-5.634831009316522e-08,0.003000000000000001,-0.001272745440410132,-0.001272745440410132,5.38712954453735e-19,-5.963111948670274e-19,-4.233470670376993e-18,0.001136272797949342,-0.0003408818393848012,-0.0003408818393848016,1.265960063384287e-19,-4.195373278432063e-20,-7.325280312111476e-19,0.00186372720205066,-0.0009318636010253306,-0.0009318636010253309,4.121169481153063e-19,-5.543574620827067e-19,-3.500942639165845e-18,0.01362727979493392,0.125
9,0.9,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,227254559.5898679,1.788139343261719e-07,1.788139343261719e-07,-7.340680381823111e-09,3.450949041530424e-08,3.085274108245932e-08,0.003,-0.001272745440410133,-0.001272745440410133,-6.403569081242511e-19,2.862971361719535e-18,1.910906329005702e-18,0.001136272797949339,-0.0003408818393848016,-0.0003408818393848016,-9.542884496370046e-20,4.486233753989549e-19,4.010856340719709e-19,0.001863727202050661,-0.0009318636010253317,-0.0009318636010253313,-5.449280631605506e-19,2.41434798632058e-18,1.509820694933731e-18,0.01362727979493392,0.125
9,0.9,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,227254559.5898689,8.940696716308594e-07,1.072883605957031e-06,-9.120820373946777e-09,3.715810230368309e-08,-3.76647835351219e-08,0.003000000000000002,-0.001272745440410134,-0.00127274544041013,-7.487771253728015e-19,3.06287113727155e-18,-4.025100565352435e-18,0.001136272797949342,-0.0003408818393848007,-0.0003408818393847999,-1.185706648613081e-19,4.8305532994788e-19,-4.896421859565846e-19,0.00186372720205066,-0.0009318636010253337,-0.00093186360102533,-6.302064605114934e-19,2.57981580732367e-18,-3.535458379395851e-18,0.01362727979493392,0.125
9,0.9,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,227254559.5898684,5.960464477539062e-07,3.576278686523438e-07,-3.056185967215164e-08,-2.628739268045068e-08,2.114456877541638e-08,0.003,-0.001272745440410133,-0.001272745440410131,-2.873135757086587e-18,-1.734723475976807e-18,1.233279971202261e-18,0.001136272797949341,-0.0003408818393848007,-0.0003408818393848016,-3.97304175737971e-19,-3.41736104845859e-19,2.748793940804129e-19,0.00186372720205066,-0.0009318636010253319,-0.0009318636010253296,-2.475831581348616e-18,-1.392987371130948e-18,9.584005771218484e-19,0.01362727979493392,0.125
9,0.9,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,227254559.5898682,2.384185791015625e-07,4.172325134277344e-07,-3.123184118699574e-08,-6.695121685248695e-09,-7.538420046996873e-08,0.003000000000000001,-0.001272745440410134,-0.001272745440410132,-2.507217523872729e-18,-1.192622389734055e-18,-6.495048639545975e-18,0.00113627279794934,-0.000340881839384802,-0.0003408818393848007,-4.060139354309446e-19,-8.703658190823306e-20,-9.799946061095931e-19,0.001863727202050662,-0.0009318636010253315,-0.0009318636010253317,-2.101203588441784e-18,-1.105585807825822e-18,-5.515054033436382e-18,0.01362727979493392,0.125
10,1,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,-228695063.3603665,-9.98377799987793e-07,-9.5367431640625e-07,-2.06928729237586e-09,3.226353663223367e-09,-8.276050564107039e-09,-1.301042606982605e-18,-0.0002286950633603668,-0.000228695063360367,1.236668102991278e-19,6.911788849595091e-19,7.453889935837843e-20,-0.00114347531680183,0.0003430425950405463,0.0003430425950405466,-2.690073480088618e-20,4.194259762190376e-20,-1.075886573333915e-19,0.001143475316801829,-0.0005717376584009131,-0.0005717376584009135,1.50567545100014e-19,6.492362873376054e-19,1.821275566917699e-19,0.01434753168018276,0.1250000000000001
10,1,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,-228695063.3603656,-1.490116119384766e-08,-1.490116119384766e-08,-5.632745562039825e-10,4.805597005052774e-09,-8.410663959390988e-09,1.301042606982605e-18,-0.0002286950633603672,-0.000228695063360365,1.406074692442139e-19,1.243444366569313e-18,-1.536517766319301e-18,-0.001143475316801828,0.0003430425950405484,0.0003430425950405484,-7.32256923065177e-21,6.247276106568609e-20,-1.093386314720828e-19,0.00114347531680183,-0.0005717376584009154,-0.0005717376584009137,1.479300384748657e-19,1.180971605503627e-18,-1.427179134847218e-18,0.01434753168018276,0.125
10,1,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,-228695063.3603656,-7.450580596923828e-09,-7.450580596923828e-09,-1.126481434377954e-08,-6.46042541550815e-09,4.486195178929983e-09,0,-0.0002286950633603659,-0.0002286950633603659,1.592421940838085e-19,-3.523657060577889e-19,2.303929616531697e-19,-0.001143475316801828,0.0003430425950405485,0.0003430425950405485,-1.464425864691339e-19,-8.398553040160596e-20,5.832053732608978e-20,0.001143475316801828,-0.0005717376584009142,-0.0005717376584009142,3.056847805529424e-19,-2.68380175656183e-19,1.7207242432708e-19,0.01434753168018276,0.1250000000000001
10,1,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,-228695063.3603652,3.576278686523438e-07,2.831220626831055e-07,-1.126481434377954e-08,-1.998065049735621e-08,4.497127136038191e-09,8.673617379884035e-19,-0.0002286950633603657,-0.0002286950633603668,1.592421940838085e-19,-1.002887009549092e-18,-3.399990250278762e-18,-0.001143475316801827,0.0003430425950405493,0.0003430425950405488,-1.46442586469134e-19,-2.597484564656307e-19,5.846265276849653e-20,0.001143475316801829,-0.000571737658400915,-0.0005717376584009155,3.056847805529424e-19,-7.431385530834608e-19,-3.458452903047258e-18,0.01434753168018275,0.125
10,1,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,-228695063.3603655,-6.705522537231445e-08,-6.705522537231445e-08,-1.836171483891935e-09,7.910338838557471e-09,-1.594140997025025e-08,4.336808689942018e-19,-0.0002286950633603668,-0.0002286950633603668,-5.861467994999758e-19,2.591920818598159e-18,1.151964808265848e-18,-0.001143475316801828,0.0003430425950405482,0.0003430425950405482,-2.387022929059516e-20,1.028344049012471e-19,-2.072383296132532e-19,0.001143475316801828,-0.0005717376584009152,-0.0005717376584009147,-5.622765702093806e-19,2.489086413696912e-18,1.359203137879102e-18,0.01434753168018276,0.125
10,1,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,-228695063.3603647,7.897615432739258e-07,7.897615432739258e-07,1.962726185322497e-09,8.23673034093942e-09,-3.871638361702128e-08,1.301042606982605e-18,-0.0002286950633603676,-0.0002286950633603639,-5.861467994999758e-19,2.764715539838036e-18,-4.404571325722362e-18,-0.001143475316801826,0.0003430425950405498,0.00034304259504055,2.551544040919246e-20,1.070774944322125e-19,-5.033129870212766e-19,0.001143475316801828,-0.0005717376584009174,-0.0005717376584009138,-6.116622399091683e-19,2.657638045405824e-18,-3.901258338701085e-18,0.01434753168018276,0.125
10,1,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,-228695063.3603652,4.544854164123535e-07,3.129243850708008e-07,6.450269504507558e-09,-1.03935253137624e-08,-2.6393317243759e-08,4.336808689942018e-19,-0.0002286950633603659,-0.0002286950633603655,-2.331034670843835e-18,-1.626303258728257e-18,3.659182332138577e-19,-0.001143475316801827,0.0003430425950405495,0.0003430425950405487,8.385350355859821e-20,-1.351158290789112e-19,-3.43113124168867e-19,0.001143475316801828,-0.0005717376584009155,-0.000571737658400914,-2.414888174402433e-18,-1.491187429649346e-18,7.090313573827248e-19,0.01434753168018276,0.125
10,1,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,-228695063.3603655,8.195638656616211e-08,1.266598701477051e-07,1.089207231237889e-08,-1.836660923053785e-08,-2.67515421109504e-08,4.336808689942018e-19,-0.0002286950633603668,-0.0002286950633603665,-1.856696220381426e-18,-1.517883041479706e-18,-6.115577879176048e-18,-0.001143475316801828,0.0003430425950405486,0.0003430425950405488,1.415969400609257e-19,-2.38765919996992e-19,-3.477700474423552e-19,0.001143475316801829,-0.0005717376584009153,-0.0005717376584009153,-1.998293160442352e-18,-1.279117121482714e-18,-5.767807831733693e-18,0.01434753168018276,0.125
