case,node,temperature_k,ux_m,uy_m,uz_m,rfl_w,rf_x_n,rf_y_n,rf_z_n
D26_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,148.8188119265962,6783103710.263926,5984728924.851844,5906805606.566676
D26_PLUS,8,455,-0.032,0.028,0.04399999999999999,66.75644316680011,-6194705007.921576,5289528997.747563,5889477597.069697
D26_MINUS,1,360,6.45497456e-27,5.474974559999999e-27,5.43987762e-27,-142.0772936365654,-6811198693.210762,-5944485818.67105,-5865311450.596992
D26_MINUS,2,410,0.04800000000000001,-0.008,0.012,-66.39502222896407,6045071335.849348,-5290890978.038407,-5677707624.021021
D26_MINUS,3,445,0.068,0.036,-0.0160001,21.00299573711083,6728533295.798085,5797420730.478018,-5773399935.120457
D26_MINUS,4,385,-0.016,0.04399999999999999,0.008,-98.03990650358794,-6216788865.557659,5098315909.01535,-5772193464.617444
D26_MINUS,5,470,0.012,-0.02,0.056,44.87952623952996,-6598362055.313651,-5791885909.981855,5559824447.767221
D26_MINUS,6,430,0.04,0.016,0.04,25.05443637038938,6264347569.398601,-5142733056.371979,5732500410.579105
D26_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,148.8188230118235,6783104559.008778,5984729729.482818,5906806776.450593
D26_MINUS,8,455,-0.032,0.028,0.04399999999999999,66.75644101026367,-6194707145.972737,5289529394.087104,5889480839.558995
D27_PLUS,1,360,6.454973560000001e-27,5.474974559999999e-27,5.439875629428e-27,-142.0772874315675,-6811197380.264601,-5944485248.699004,-5865309323.40609
D27_PLUS,2,410,0.04800000000000001,-0.008,0.012,-66.39501738365263,6045070096.417286,-5290890438.444829,-5677705530.435217
D27_PLUS,3,445,0.068,0.036,-0.016,21.00298332287974,6728531827.817477,5797418541.10922,-5773395588.620303
D27_PLUS,4,385,-0.016,0.04399999999999999,0.0080001,-98.03991239815595,-6216787387.650187,5098313763.009399,-5772189138.464615
D27_PLUS,5,470,0.012,-0.02,0.056,44.87953129219601,-6598360813.030416,-5791883717.630536,5559820184.98592
D27_PLUS,6,430,0.04,0.016,0.04,25.05444069376079,6264346255.533118,-5142730888.88363,5732496117.161504
D27_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,148.8188184716393,6783103078.250131,5984729144.329792,5906804617.906342
D27_PLUS,8,455,-0.032,0.028,0.04399999999999999,66.75644343290024,-6194705677.072809,5289528845.209589,5889478660.872462
D27_MINUS,1,360,6.454975560000001e-27,5.474974559999999e-27,5.439878610572e-27,-142.0772901256519,-6811199501.873097,-5944485972.696344,-5865312438.562616
D27_MINUS,2,410,0.04800000000000001,-0.008,0.012,-66.39502092452022,6045070472.270564,-5290890755.050947,-5677706561.588217
D27_MINUS,3,445,0.068,0.036,-0.016,21.00299021699719,6728532614.531085,5797420729.837914,-5773398861.177426
D27_MINUS,4,385,-0.016,0.04399999999999999,0.007999900000000001,-98.03989439725839,-6216789503.958474,5098315912.401718,-5772194525.78058
D27_MINUS,5,470,0.012,-0.02,0.056,44.87952392872119,-6598361184.658977,-5791885917.025809,5559823416.707015
D27_MINUS,6,430,0.04,0.016,0.04,25.05443409076817,6264348389.488037,-5142733054.096482,5732501429.534668
D27_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,148.8188164667802,6783105191.022471,5984729510.004813,5906807765.11095
D27_MINUS,8,455,-0.032,0.028,0.04399999999999999,66.75644074416371,-6194706476.821608,5289529546.625136,5889479775.756206
D28_PLUS,1,360,6.45497456e-27,5.474974559999999e-27,5.439877629428e-27,-142.0772914360381,-6811198841.621705,-5944485977.213285,-5865311429.952915
D28_PLUS,2,410,0.04800000000000001,-0.008,0.012,-66.39501765462219,6045071301.195085,-5290890750.754596,-5677707603.244297
D28_PLUS,3,445,0.068,0.036,-0.016,21.00299013819748,6728533264.37917,5797420699.698516,-5773399871.88838
D28_PLUS,4,385,-0.016,0.04399999999999999,0.008,-98.03990133895807,-6216788644.841803,5098315870.868413,-5772193444.163557
D28_PLUS,5,470,0.012,-0.02,0.0560001,44.8795185273714,-6598362024.337141,-5791885879.044249,5559824448.226068
D28_PLUS,6,430,0.04,0.016,0.04,25.05443771987525,6264347720.312406,-5142733020.155617,5732500369.451777
D28_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,148.8188209929777,6783104341.970673,5984729509.408338,5906806734.761137
D28_PLUS,8,455,-0.032,0.028,0.04399999999999999,66.7564430511966,-6194707117.056684,5289529547.192478,5889480796.810169
D28_MINUS,1,360,6.45497456e-27,5.474974559999999e-27,5.439876610572e-27,-142.0772861211814,-6811198040.516099,-5944485244.182063,-5865310332.015772
D28_MINUS,2,410,0.04800000000000001,-0.008,0.012,-66.39502065355084,6045069267.492719,-5290890442.741181,-5677704488.779164
D28_MINUS,3,445,0.068,0.036,-0.016,21.0029834016795,6728531177.96929,5797418571.248621,-5773394577.909374
D28_MINUS,4,385,-0.016,0.04399999999999999,0.008,-98.0399054564562,-6216788246.766909,5098313804.542702,-5772190220.081612
D28_MINUS,5,470,0.012,-0.02,0.0559999,44.87953669354612,-6598359973.352205,-5791883755.612097,5559819153.466893
D28_MINUS,6,430,0.04,0.016,0.04,25.05443706465395,6264346924.708856,-5142730922.824498,5732497177.244371
D28_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,148.8188139454417,6783103927.301978,5984729144.92627,5906805648.256133
D28_MINUS,8,455,-0.032,0.028,0.04399999999999999,66.75644112586724,-6194705036.837632,5289528844.642248,5889477639.818523
D29_PLUS,1,360,6.45497556e-27,5.474974559999999e-27,5.43987862e-27,-142.0772880734365,-6811199497.333225,-5944485772.372831,-5865312443.140183
D29_PLUS,2,410,0.04800000000000001,-0.008,0.012,-66.39502106200442,6045070658.913647,-5290890940.963379,-5677706566.820098
D29_PLUS,3,445,0.068,0.036,-0.016,21.0029892818314,6728532426.969741,5797420718.231782,-5773398865.797896
D29_PLUS,4,385,-0.016,0.04399999999999999,0.008,-98.03990223041406,-6216789497.88774,5098315906.72772,-5772194488.177179
D29_PLUS,5,470,0.012,-0.02,0.056,44.87952723755599,-6598361369.273764,-5791885903.387922,5559823400.658404
D29_PLUS,6,430,0.04,0.016,0.0400001,25.0544285167144,6264348383.538398,-5142733048.134204,5732501454.570913
D29_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,148.8188211363727,6783105182.923443,5984729687.953354,5906807748.788042
D29_PLUS,8,455,-0.032,0.028,0.04399999999999999,66.7564451933804,-6194706287.850499,5289529351.945479,5889479759.917994
D29_MINUS,1,360,6.454973560000001e-27,5.474974559999999e-27,5.43987562e-27,-142.0772894837828,-6811197384.804475,-5944485449.022457,-5865309318.828526
D29_MINUS,2,410,0.04800000000000001,-0.008,0.012,-66.39501724616879,6045069909.774261,-5290890252.532458,-5677705525.203339
D29_MINUS,3,445,0.068,0.036,-0.016,21.00298425804561,6728532015.378766,5797418552.715351,-5773395583.999837
D29_MINUS,4,385,-0.016,0.04399999999999999,0.008,-98.03990456500026,-6216787393.720922,5098313768.683397,-5772189176.068014
D29_MINUS,5,470,0.012,-0.02,0.056,44.87952798336127,-6598360628.415682,-5791883731.268424,5559820201.034531
D29_MINUS,6,430,0.04,0.016,0.0399999,25.05444626781495,6264346261.482762,-5142730894.84591,5732496092.125261
D29_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,148.8188138020469,6783103086.349157,5984728966.38131,5906804634.229251
D29_MINUS,8,455,-0.032,0.028,0.04399999999999999,66.75643898368311,-6194705866.043868,5289529039.889191,5889478676.710672
D30_PLUS,1,360,6.454975560000001e-27,5.474975559999999e-27,5.439879610572e-27,-142.0772865839793,-6811199475.394871,-5944486665.539197,-5865313489.94932
D30_PLUS,2,410,0.04800000000000001,-0.008,0.012,-66.39501624716297,6045070490.056732,-5290891650.953801,-5677707633.25087
D30_PLUS,3,445,0.068,0.036,-0.016,21.00299234998886,6728532625.65987,5797420003.547359,-5773397805.677442
D30_PLUS,4,385,-0.016,0.04399999999999999,0.008,-98.03990005403048,-6216789478.25473,5098315010.300041,-5772193408.491074
D30_PLUS,5,470,0.012,-0.02,0.056,44.87952726378059,-6598361199.541429,-5791884994.834243,5559822340.130586
D30_PLUS,6,430,0.04,0.016,0.04,25.05443433269899,6264348365.893145,-5142732335.488744,5732500333.553154
D30_PLUS,7,515,0.09200000000000001,0.064,0.0720001,148.8188096149822,6783105162.536294,5984730386.765405,5906808837.798248
D30_PLUS,8,455,-0.032,0.028,0.04399999999999999,66.75643932372205,-6194706490.955012,5289530246.203178,5889480825.886717
D30_MINUS,1,360,6.454973560000001e-27,5.474973559999999e-27,5.439874629427999e-27,-142.0772909732397,-6811197406.74283,-5944484555.856048,-5865308272.019415
D30_MINUS,2,410,0.04800000000000001,-0.008,0.012,-66.39502206100981,6045070078.631118,-5290889542.541931,-5677704458.772593
D30_MINUS,3,445,0.068,0.036,-0.016,21.00298118988781,6728531816.688687,5797419267.399881,-5773396644.120268
D30_MINUS,4,385,-0.016,0.04399999999999999,0.008,-98.03990674138369,-6216787413.353933,5098314665.111127,-5772190255.754097
D30_MINUS,5,470,0.012,-0.02,0.056,44.87952795713646,-6598360798.147961,-5791884639.822151,5559821261.562327
D30_MINUS,6,430,0.04,0.016,0.04,25.05444045183001,6264346279.128014,-5142731607.491476,5732497213.142995
D30_MINUS,7,515,0.09200000000000001,0.064,0.07199989999999999,148.8188253234374,6783103106.736312,5984728267.569155,5906803545.219072
D30_MINUS,8,455,-0.032,0.028,0.04399999999999999,66.75644485334153,-6194705662.939404,5289528145.631443,5889477610.741977
D31_PLUS,1,360,6.45497456e-27,5.474975559999999e-27,5.43987862e-27,-142.0772870528139,-6811198666.171294,-5944486707.210312,-5865312501.366069
D31_PLUS,2,410,0.04800000000000001,-0.008,0.012,-66.39501673232334,6045071351.745294,-5290891678.503582,-5677708695.871428
D31_PLUS,3,445,0.068,0.036,-0.016,21.00299002161833,6728533311.535623,5797419821.829275,-5773398838.994542
D31_PLUS,4,385,-0.016,0.04399999999999999,0.008,-98.03990439411206,-6216788842.967546,5098315191.98039,-5772192389.331485
D31_PLUS,5,470,0.012,-0.02,0.056,44.87952631703804,-6598362068.283255,-5791885185.776043,5559823372.256446
D31_PLUS,6,430,0.04,0.016,0.04,25.0544399947895,6264347545.268268,-5142732144.620702,5732499314.85716
D31_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,148.818819818589,6783104533.375566,5984730423.407383,5906807806.791492
D31_PLUS,8,455,-0.032,0.028,0.04400010000000001,66.75643202721442,-6194707164.502654,5289530278.89359,5889481931.658428
D31_MINUS,1,360,6.45497456e-27,5.474973559999999e-27,5.439875619999999e-27,-142.0772905044055,-6811198215.966452,-5944484514.184927,-5865309260.60264
D31_MINUS,2,410,0.04800000000000001,-0.008,0.012,-66.39502157584953,6045069216.942505,-5290889514.992145,-5677703396.152053
D31_MINUS,3,445,0.068,0.036,-0.016,21.00298351825852,6728531130.812835,5797419449.117905,-5773395610.803185
D31_MINUS,4,385,-0.016,0.04399999999999999,0.008,-98.03990240130256,-6216788048.641216,5098314483.430829,-5772191274.913657
D31_MINUS,5,470,0.012,-0.02,0.056,44.87952890387928,-6598359929.406085,-5791884448.880405,5559820229.436485
D31_MINUS,6,430,0.04,0.016,0.04,25.05443478973954,6264347099.752935,-5142731798.359453,5732498231.838961
D31_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,148.8188151198307,6783103735.897138,5984728230.92717,5906804576.225799
D31_MINUS,8,455,-0.032,0.028,0.04399989999999999,66.75645214984955,-6194704989.39166,5289528112.941027,5889476504.970289
