step,node,temperature_k,ux_m,uy_m,uz_m,rfl_w,rf_x_n,rf_y_n,rf_z_n
D12_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177320673.2431497,-180746916.1218677,180142198.7489504
D12_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817190.409063,-180747110.5626017,180170912.1054965
D12_MINUS,5,470,2.99e-05,-5e-05,0.00014,51.97267319626964,178405421.9863993,179145272.866728,-179797359.3039572
D12_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180448736.2686338,182236989.7894967,-180595699.8271682
D12_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175527203.1278782,-178932897.6937103,-178722253.7369255
D12_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092227.7046252,-181751947.9992328,-180893440.1542398
D13_PLUS,1,360,6.245898770646145e-34,-6.191073446442072e-34,1.256075029224904e-33,-172.3540177418179,178711141.27019,180292863.059791,179996920.9831588
D13_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179730621.1317273,180503746.6613969,179698721.1846851
D13_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321897.2518924,-180747528.1360012,180142821.6858875
D13_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177815952.1748494,-180746498.5484682,180170289.1685593
D13_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178407877.4957617,179146489.3914849,-179798586.7515178
D13_PLUS,6,430,0.0001001,4e-05,0.0001,29.44617289134695,-180446290.2696387,182235773.2647398,-180594472.3796076
D13_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175527797.3068961,-178934099.1547211,-178721645.5523846
D13_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178091635.0193535,-181750746.538222,-180894048.3387807
D13_MINUS,1,360,-3.164203461136712e-33,-6.117143714731737e-34,-2.075710074474367e-33,-172.3540177418179,178714305.4736512,180293474.7741626,179998996.6932333
D13_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179732529.7127193,180505595.3677784,179698294.7750757
D13_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177322460.0957667,-180748152.8336401,180143442.6466133
D13_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177818963.0362091,-180748334.2715825,180172143.1923247
D13_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178410056.0139259,179146103.7709987,-179798182.8303804
D13_MINUS,6,430,9.99e-05,4e-05,0.0001,29.44617289134695,-180453360.7857932,182237822.7494294,-180596525.6012101
D13_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175529722.1792377,-178933736.2726323,-178723490.5218531
D13_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178094748.2497307,-181752773.2845143,-180894678.3538033
D14_PLUS,1,360,3.087532410420869e-33,1.230203868407158e-33,1.964866919923213e-33,-172.3540177418179,178711217.9412407,180292244.5702941,179997031.8263133
D14_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731294.0002861,180504360.4220864,179698197.4995175
D14_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321209.3204332,-180746917.887948,180143319.9886003
D14_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177815892.0546248,-180747104.0677141,180170188.9365548
D14_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178407410.1396551,179145268.6906447,-179798069.7834378
D14_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180448863.0915452,182236983.9230826,-180594576.5056746
D14_PLUS,7,515,0.0002301,0.00016,0.00018,203.2708128646925,-175525269.0904996,-178932897.4462855,-178721547.6575893
D14_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092115.3672435,-181751938.2041603,-180894544.3042842
D14_MINUS,1,360,-3.010861359705027e-33,-1.848693365341143e-33,-1.85402376537206e-33,-172.3540177418179,178714228.8026004,180294093.2636594,179998885.8500787
D14_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731856.8441604,180504981.6070889,179698818.4602433
D14_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177323148.0272259,-180748763.0816932,180142944.3439005
D14_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177819023.1564337,-180747728.7523367,180172243.4243293
D14_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178410523.3700324,179147324.4718388,-179798699.7984604
D14_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450787.9638867,182236612.0910866,-180596421.4751431
D14_MINUS,7,515,0.0002299,0.00016,0.00018,203.2708128646925,-175532250.3956341,-178934937.9810679,-178723588.4166484
D14_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178094267.9018406,-181751581.618576,-180894182.3882998
D15_PLUS,1,360,1.238234213531465e-33,6.191073446442384e-34,6.229369371464819e-34,-172.3540177418179,178712990.5683869,180293474.1563148,179998262.9131415
D15_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179733080.8529031,180505600.7144335,179699441.3971804
D15_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177323744.224734,-180748151.0675597,180144180.0166199
D15_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177818409.5120973,-180748340.7664702,180171007.7516099
D15_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409930.6847607,179146107.9470819,-179799307.9830014
D15_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180451382.1429045,182237828.6158435,-180595813.2906022
D15_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175529836.0103654,-178933736.5200571,-178722383.1260451
D15_PLUS,8,455,-7.99e-05,6.999999999999999e-05,0.00011,74.74645267282473,178096712.4656624,-181752783.0795868,-180895387.6789031
D15_MINUS,1,360,5.343929326420976e-34,6.104786760526666e-34,6.081498910790966e-34,-172.3540177418179,178712456.1754543,180292863.6776387,179997654.7632505
D15_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179730069.9915435,180503741.3147417,179697574.5625803
D15_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177320613.1229251,-180747529.9020815,180142084.315881
D15_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177816505.6989613,-180746492.0535806,180171424.6092741
D15_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408002.8249268,179146485.2154016,-179797461.5988968
D15_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180448268.9125273,182235767.3983258,-180595184.6902156
D15_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175527683.4757683,-178934098.9072963,-178722752.9481926
D15_MINUS,8,455,-8.010000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178089670.8034219,-181750736.7431495,-180893339.0136808
D16_PLUS,1,360,-1.300391467826306e-33,9.999999999999998e-08,-1.336370620612842e-33,-172.3540177418179,178713756.5669221,180296791.5537956,179998991.1338711
D16_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731348.7126031,180505621.254757,179699433.8437371
D16_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177323205.221357,-180749431.5222671,180143433.9597084
D16_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817224.248435,-180748535.4254765,180170986.2692278
D16_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409891.7193741,179147254.0963494,-179798173.3698782
D16_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450131.3849017,182237065.2230752,-180595805.7469211
D16_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175529684.0897495,-178935423.1443565,-178723488.9379215
D16_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178093496.8738801,-181753342.035877,-180895377.1518236
D16_MINUS,1,360,2.066390003010515e-33,-9.999999999999998e-08,2.064591350146587e-33,-172.3540177418179,178711690.176919,180289546.2801579,179996926.542521
D16_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731802.1318435,180503720.7744183,179697582.1160235
D16_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321152.1263021,-180746249.4473743,180142830.3727925
D16_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817690.9626236,-180746297.3945742,180171446.0916564
D16_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408041.7903134,179145339.0661342,-179798596.21202
D16_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180449519.6705302,182236530.7910941,-180595192.2338968
D16_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175527835.3963842,-178932412.2829969,-178721647.1363162
D16_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092886.395204,-181750177.7868593,-180893349.5407604
D17_PLUS,1,360,-8.03012191766193e-34,0,-1.95815953188605e-33,-172.3540177418179,178712493.1891108,180294119.157146,179998884.7020529
D17_PLUS,2,410,0.00012,-1.99e-05,3e-05,-84.75700165086872,-179732605.1440352,180508259.3174254,179699536.1910263
D17_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321964.0112264,-180748936.1704041,180142926.3026904
D17_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177818502.8475479,-180749007.4474718,180171517.9739001
D17_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409272.0006899,179146563.7972324,-179798691.5474612
D17_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450749.8809068,182237749.9299228,-180595294.4889223
D17_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175529070.3355682,-178935483.2418029,-178723594.8861915
D17_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178094121.334388,-181753265.342048,-180895284.2470947
D17_MINUS,1,360,-4.603656194781287e-34,1.90048033864795e-33,1.851727713625515e-33,-172.3540177418179,178712953.5547303,180292218.6768074,179997032.9743393
D17_MINUS,2,410,0.00012,-2.01e-05,3e-05,-84.75700165086872,-179730545.7004112,180501082.7117499,179697479.7687344
D17_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177322393.3364328,-180746744.7992373,180143338.0298104
D17_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177816412.3635108,-180745825.3725789,180170914.3869841
D17_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408661.5089976,179146029.3652513,-179798078.0344369
D17_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180448901.1745253,182235846.0842464,-180595703.4918956
D17_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175528449.1505656,-178932352.1855505,-178721541.1880461
D17_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092261.9346962,-181750254.4806883,-180893442.4454894
D18_PLUS,1,360,1.264666048592436e-33,6.407972770829485e-34,-6.2293693714645e-34,-172.3540177418179,178711688.8886817,180291577.8795304,179997655.9112765
D18_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731787.5345074,180503575.3290042,179698710.6702648
D18_PLUS,3,445,0.00017,9.010000000000001e-05,-4e-05,23.79829630361169,-177321151.5023366,-180744290.0115969,180142107.12828
D18_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817677.0295593,-180746459.9539685,180170291.450047
D18_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408042.3918909,179144791.150562,-179797469.8498959
D18_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180449513.1788966,182235232.4789585,-180594493.4886761
D18_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175527837.1461942,-178932948.3635344,-178722751.1912658
D18_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092881.0518029,-181751478.5089552,-180894050.6300304
D18_MINUS,1,360,-2.068966477706742e-33,-3.182074892813846e-33,-6.058538393326147e-34,-172.3540177418179,178713757.8551594,180294759.9544232,179998261.7651158
D18_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731363.3099391,180505766.700171,179698305.2894959
D18_MINUS,3,445,0.00017,8.99e-05,-4e-05,23.79829630361169,-177323205.8453225,-180751390.9580444,180144157.2042208
D18_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817238.1814993,-180748372.8660822,180172140.9108373
D18_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409891.1177967,179147802.0119216,-179799299.7320023
D18_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450137.8765354,182238363.5352108,-180596504.4921418
D18_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175529682.3399395,-178934887.0638191,-178722384.8829719
D18_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178093502.2172813,-181752041.313781,-180894676.0625537
D19_PLUS,1,360,8.030121917662104e-34,2.710052897608505e-33,7.437637652793236e-35,-172.3540177418179,178712954.8429677,180292049.9015256,179998187.3887393
D19_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179730560.2977473,180503079.9771413,179698205.0529607
D19_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177322393.9603983,-180746884.0287638,180142207.4358552
D19_PLUS,4,385,-4e-05,0.0001101,2e-05,-126.1233885360589,177816426.296575,-180743810.9346346,180170185.2454382
D19_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408660.9074201,179144714.456733,-179797373.4770756
D19_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180448907.6661589,182235292.5764048,-180594584.0493558
D19_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175528447.4007556,-178933636.3112639,-178722255.3208572
D19_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092267.2780972,-181750805.6371424,-180894572.2757047
D19_MINUS,1,360,4.629420941743214e-34,-2.238030902403164e-33,4.5710108627675e-34,-172.3540177418179,178712491.9008735,180294287.9324279,179997730.2876529
D19_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179732590.5466992,180506262.052034,179698810.9068
D19_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321963.3872608,-180748796.9408775,180144056.8966455
D19_MINUS,4,385,-4e-05,0.0001099,2e-05,-126.1233885360589,177818488.9144836,-180751021.8854161,180172247.1154461
D19_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409272.6022673,179147878.7057507,-179799396.1048224
D19_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450743.389273,182238303.4377645,-180596413.931462
D19_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175529072.0853782,-178934199.1160896,-178722880.7533805
D19_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178094115.9909869,-181752714.1855939,-180894154.4168794
D20_PLUS,1,360,-1.156435577467986e-33,1.615003436573096e-34,-1.00589770148302e-35,-172.3540177418179,178713648.3364509,180294126.4320844,179997740.3466299
D20_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731881.279409,180504938.2305781,179698812.3264
D20_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177323103.0205123,-180749345.9155005,180144065.3119763
D20_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817762.8448673,-180748998.5345342,180172262.4639849
D20_PLUS,5,470,3e-05,-4.99e-05,0.00014,51.97267319626964,178409990.4693576,179149839.7755601,-179799410.0161289
D20_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180449632.7174729,182237757.2048611,-180596422.4442733
D20_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175529787.6336639,-178935474.3288653,-178722882.0755001
D20_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178093003.0003822,-181752842.8641836,-180894165.9130889
D20_MINUS,1,360,1.849929060761651e-33,1.915030215088544e-33,-4.369831322470896e-34,-172.3540177418179,178711798.4073901,180292211.4018692,179998177.3297623
D20_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731269.5650375,180504403.7985971,179698203.6333607
D20_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321254.3271469,-180746335.0541408,180142199.0205245
D20_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817152.3661913,-180745834.2855165,180170169.8968993
D20_MINUS,5,470,3e-05,-5.01e-05,0.00014,51.97267319626964,178407943.04033,179142753.3869235,-179797359.5657693
D20_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450018.3379591,182235838.8093082,-180594575.5365446
D20_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175527731.8524698,-178932361.098488,-178722253.9987376
D20_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178093380.2687019,-181750676.9585527,-180894560.7794951
D21_PLUS,1,360,-1.230210376488154e-33,-1.224731098108309e-33,-8.585495355182074e-35,-172.3540177418179,178713028.6177667,180293436.1329673,179998263.1847157
D21_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179732499.775414,180505622.9374259,179698300.9089189
D21_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177322489.2663308,-180749406.0129469,180144175.517005
D21_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177818387.3053752,-180748921.8407052,180172149.3261681
D21_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408774.9724316,179147255.7790183,-179799308.2448134
D21_PLUS,6,430,0.0001,4.010000000000001e-05,0.0001,29.44617289134695,-180450850.2700607,182240329.8180394,-180596524.6320801
D21_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175528573.8270689,-178935000.2872419,-178722378.6752408
D21_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178094222.243301,-181753316.5265568,-180894677.3846733
D21_MINUS,1,360,6.104916922146581e-34,5.344319811280741e-34,6.086930393507311e-34,-172.3540177418179,178712418.1260745,180292901.7009862,179997654.4916764
D21_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179730651.0690325,180503719.0917494,179698715.0508417
D21_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321868.0813283,-180746274.9566945,180142088.8154958
D21_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177816527.9056834,-180745910.9793455,180170283.0347162
D21_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409158.5372558,179145337.3834654,-179797461.3370847
D21_MINUS,6,430,0.0001,3.99e-05,0.0001,29.44617289134695,-180448800.7853712,182233266.1961299,-180594473.3487378
D21_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175528945.6590649,-178932835.1401115,-178722757.3989969
D21_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092161.0257832,-181750203.2961795,-180894049.3079108
D22_PLUS,1,360,6.191171067657325e-34,1.238214689288477e-33,6.229369371464819e-34,-172.3540177418179,178711799.0089677,180291663.486297,179997031.5547393
D22_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731263.0734039,180503105.4864614,179697484.1493114
D22_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321256.076957,-180746871.1346783,180143319.7170262
D22_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817147.0227901,-180747135.0076125,180170905.9716533
D22_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178407946.7348773,179144739.9660532,-179798069.5216257
D22_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450006.9687604,182235715.4335195,-180595683.3519574
D22_PLUS,7,515,0.00023,0.0001601,0.00018,203.2708128646925,-175527739.4756757,-178930425.4869834,-178721547.3957773
D22_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178093372.8281617,-181750792.7430569,-180893441.1233698
D22_MINUS,1,360,-1.848725905746124e-33,-3.010861359705028e-33,-1.854566913643695e-33,-172.3540177418179,178713647.7348735,180294674.3476565,179998886.1216529
D22_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731887.7710427,180506236.5427139,179699531.8104493
D22_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177323101.2707022,-180748809.834963,180142944.6154746
D22_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817768.1882685,-180747697.8124382,180171526.3892309
D22_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409986.7748101,179147853.1964305,-179798700.0602724
D22_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180449644.0866716,182237880.5806498,-180595314.6288606
D22_MINUS,7,515,0.00023,0.0001599,0.00018,203.2708128646925,-175529780.0104581,-178937409.94037,-178723588.6784604
D22_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178093010.4409225,-181752727.0796795,-180895285.5692143
D23_PLUS,1,360,1.230210376488155e-33,3.087555188704355e-33,1.969638108909996e-33,-172.3540177418179,178712417.5244969,180291586.7924679,179996916.483544
D23_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179730657.5606662,180503165.5839078,179697580.6964236
D23_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321866.3315183,-180747559.0824078,180142821.9574616
D23_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177816533.2490846,-180746462.1357996,180171430.7431175
D23_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409154.8427085,179145213.6284264,-179798582.3007135
D23_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180448812.15457,182235241.3918961,-180595183.7210856
D23_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175528938.035859,-178932950.5453654,-178721645.8141966
D23_PLUS,8,455,-8.000000000000001e-05,7.01e-05,0.00011,74.74645267282473,178092168.4663234,-181748235.6331254,-180893338.0445509
D23_MINUS,1,360,-6.116948472301854e-34,-3.164249017703684e-33,-2.084709304176298e-33,-172.3540177418179,178713029.2193442,180294751.0414856,179999001.1928482
D23_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179732493.2837803,180506176.4452675,179699435.2633372
D23_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177322491.0161409,-180748121.8872335,180143442.3750391
D23_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177818381.9619741,-180748370.6842511,180171001.6177667
D23_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408778.666979,179147379.5340573,-179798187.2811846
D23_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450838.9008621,182238354.6222732,-180595814.2597323
D23_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175528581.4502747,-178934884.881988,-178723490.2600411
D23_MINUS,8,455,-8.000000000000001e-05,6.989999999999999e-05,0.00011,74.74645267282473,178094214.8027607,-181755284.189611,-180895388.6480333
D24_PLUS,1,360,-7.261831854033797e-34,5.498288337785482e-34,9.999999999999998e-08,-172.3540177418179,178713755.4025296,180294201.2126518,180001575.7651908
D24_PLUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731351.3778031,180505596.8784444,179699456.9435188
D24_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177322481.8658153,-180748143.4117403,180143391.723056
D24_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177818383.7344521,-180747187.8594822,180172160.3956698
D24_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178408748.5348517,179146078.0896757,-179799484.7966964
D24_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180450863.3827532,182237102.3536043,-180597081.0921395
D24_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175529686.7549495,-178934844.9971335,-178724073.4677987
D24_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178093495.7094877,-181752802.2660203,-180895945.4708009
D24_MINUS,1,360,2.064061218036945e-33,2.064591350146588e-33,-9.999999999999998e-08,-172.3540177418179,178711691.3413115,180292136.6213017,179994341.9112012
D24_MINUS,2,410,0.00012,-2e-05,3e-05,-84.75700165086872,-179731799.4666435,180503745.1507308,179697559.0162418
D24_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321875.4818439,-180747537.5579009,180142872.6094449
D24_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177816531.4766064,-180747644.9605685,180170271.9652143
D24_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178409184.9748357,179146515.0728079,-179797284.7852017
D24_MINUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180448787.6726787,182236493.660565,-180593916.8886783
D24_MINUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175527832.7311842,-178932990.4302198,-178721062.606439
D24_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178092887.5595967,-181750717.5567161,-180892781.2217832
D25_PLUS,1,360,-8.055652534343553e-34,-1.958159531886052e-33,0,-172.3540177418179,178712496.9065649,180294094.7808335,179998907.8018345
D25_PLUS,2,410,0.00012,-2e-05,3.01e-05,-84.75700165086872,-179732605.0318969,180505699.2257335,179702096.8864189
D25_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177323103.1391586,-180747637.7944362,180144089.7297834
D25_PLUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817759.1339212,-180747719.336945,180171475.7372476
D25_PLUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178410009.6250683,179146600.9277615,-179799966.8926796
D25_PLUS,6,430,0.0001,4e-05,0.0001,29.44617289134695,-180449612.3229113,182236590.9361233,-180596600.9203878
D25_PLUS,7,515,0.00023,0.00016,0.00018,203.2708128646925,-175529070.2234298,-178934941.5442455,-178724133.565245
D25_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,74.74645267282473,178094125.0518422,-181752687.194825,-180895868.7769719
D25_MINUS,1,360,-4.529307111682354e-34,1.851727713625515e-33,1.897927276979788e-33,-172.3540177418179,178712949.8372761,180292243.05312,179997009.8745575
D25_MINUS,2,410,0.00012,-2e-05,2.99e-05,-84.75700165086872,-179730545.8125497,180503642.8034417,179694919.0733418
D25_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,23.79829630361169,-177321254.2085004,-180748043.1752051,180142174.6027175
D25_MINUS,4,385,-4e-05,0.00011,2e-05,-126.1233885360589,177817156.0771373,-180747113.4831057,180170956.6236365
D25_MINUS,5,470,3e-05,-5e-05,0.00014,51.97267319626964,178407923.8846191,179145992.2347221,-179796802.6892185
