case,stage,time_s,node,temperature_k,ux_m,uy_m,uz_m,reaction_heat_flux_w,rfx_n,rfy_n,rfz_n
distorted,3,30000000,28,600,0.002477317690033603,0.00528287221524507,2.970656651414549e-05,1108.984329451166,0,0,0
distorted,3,30000000,29,600,0.003685268142963555,0.01064918252817512,-4.822240212105709e-05,1113.582181894912,0,0,0
distorted,3,30000000,30,600,0.004858723606171873,0.01841588247804749,-1.279172018945126e-05,560.2656853527233,0,0,0
distorted,3,30000000,31,487.5239530324247,9.894285366005193e-31,-8.257421133794683e-32,-2.018107353006809e-30,0,-64609.16792305198,-3955068.211318892,-135679.6316126006
distorted,3,30000000,32,482.4603664282758,0.001164758920733012,0.001494028234084417,-3.773421752871879e-05,0,0,0,0
distorted,3,30000000,33,480.4124669191392,0.00196708061440307,0.00547275400972573,7.294264836063388e-05,0,0,0,0
distorted,3,30000000,34,482.4567880720426,0.00298902423192014,0.010992062265295,5.493317685486806e-05,0,0,0,0
distorted,3,30000000,35,487.5246307611943,0.003989523154815855,0.0186228120251176,0.0001156780297227529,0,0,0,0
distorted,3,30000000,36,374.9877776271787,1.735885493459774e-30,1.681610875584179e-30,-1.028384763914391e-30,0,-720680.2442666155,-3334559.041525777,247009.4137667989
distorted,3,30000000,37,370.2940025113774,0.0008329013230106403,0.00172994935452288,1.176758760446278e-05,0,0,0,0
distorted,3,30000000,38,368.3945905581669,0.001498676298487574,0.005565967547898682,0.0001301178104533615,0,0,0,0
distorted,3,30000000,39,370.2937772339671,0.002314477895720515,0.01117050738396056,0.0001757386951948159,0,0,0,0
distorted,3,30000000,40,374.9878092555412,0.003083684093079278,0.0187472194595937,0.0002389043885418588,0,0,0,0
distorted,3,30000000,41,337.484285887016,-6.755002779361382e-05,-2.982353620760931e-05,-8.732515052269449e-06,0,0,0,0
distorted,3,30000000,42,334.7219412631271,0.0005397400004807454,0.00177724499230953,5.091640517911428e-05,0,0,0,0
distorted,3,30000000,43,333.5872242636381,0.001055014119785577,0.005562632924648336,0.0001755534699740539,0,0,0,0
distorted,3,30000000,44,334.7207439970935,0.001664638855855122,0.01119849339548181,0.0002848034559579903,0,0,0,0
distorted,3,30000000,45,337.4845037442189,0.002238400090864792,0.01875941858513829,0.00036128406163837,0,0,0,0
distorted,3,30000000,46,300,-0.000196706371234474,-4.384753707138535e-05,-1.320590388723388e-05,-560.266005047166,0,0,0
distorted,3,30000000,47,300,0.0002781775959160806,0.001796854460784686,8.422360612913494e-05,-1113.424738931955,0,0,0
distorted,3,30000000,48,300,0.0006282666699694038,0.005569872865888367,0.0002193034375376336,-1108.666225473464,0,0,0
distorted,3,30000000,49,300,0.001034928507967747,0.01121653655798876,0.000387405304265233,-1113.420205251799,0,0,0
distorted,3,30000000,50,300,0.001430880220735863,0.01876604721348132,0.0004852519322978039,-560.2652146765538,0,0,0
distorted,3,30000000,51,600,-6.318911140627107e-38,-1.317268487089701e-36,5.3853914944797e-37,280.3333706710352,9562.382544325686,3511456.75513402,-1608914.345060787
distorted,3,30000000,52,600,0.001424405455988676,0.001358179833683916,0.0009165617613458279,557.7608775332308,0,0,0
distorted,3,30000000,53,600,0.0024753386853463,0.005361550991651513,0.000484699602943743,555.7688625355656,0,0,0
distorted,3,30000000,54,600,0.003642803377339461,0.01068295670800455,0.0007222974123036203,557.6692962938414,0,0,0
distorted,3,30000000,55,600,0.004885487262180102,0.01832606569187042,0.0005214370318859128,280.3049746723534,0,0,0
distorted,3,30000000,56,487.5135846257676,8.32693214124389e-31,-1.685434867357695e-30,2.404855877491589e-31,0,559182.1119255308,-1885950.637789753,-2559903.847311265
distorted,3,30000000,57,488.2067685485946,0.001171305109278513,0.001872580686474372,0.0006447063623298248,0,0,0,0
distorted,3,30000000,58,488.4984720372198,0.002057073196416108,0.00580505563080731,0.0003735369382614082,0,0,0,0
distorted,3,30000000,59,488.1910262386924,0.003037065151108746,0.01127454397337368,0.0005915309838278427,0,0,0,0
distorted,3,30000000,60,487.5140950647366,0.004011782298324502,0.01856502202669815,0.0004622204224364765,0,0,0,0
distorted,3,30000000,61,374.9965721331984,1.218920669936704e-30,-1.522283691244138e-31,-1.074900373821414e-30,0,120974.1736777036,-1780686.512720965,-439057.2859091549
distorted,3,30000000,62,375.0237080365062,0.0008665709090097507,0.00209972146999022,0.0002846112708022733,0,0,0,0
distorted,3,30000000,63,375.0451021311558,0.00159785190455127,0.005982033934751671,0.0002324105299067188,0,0,0,0
distorted,3,30000000,64,375.018635761935,0.002394767896694836,0.01153635731492425,0.0003870928621798779,0,0,0,0
distorted,3,30000000,65,374.997347581002,0.003077742225806166,0.01864699649459967,0.000358128174203133,0,0,0,0
distorted,3,30000000,66,337.4933412431809,-8.938411363013031e-05,-1.052490687437755e-05,-2.876558115431302e-05,0,0,0,0
distorted,3,30000000,67,337.2812824853683,0.000558944116081299,0.002026818545598473,0.000101651311238256,0,0,0,0
distorted,3,30000000,68,337.2010730151491,0.001106448463582936,0.005832311452004203,0.0001729958154648885,0,0,0,0
distorted,3,30000000,69,337.2850688894325,0.001713793409141661,0.01139721229319097,0.0003125695115758658,0,0,0,0
distorted,3,30000000,70,337.4933138703653,0.002220260788053929,0.01859538335180356,0.0003620269355858679,0,0,0,0
distorted,3,30000000,71,300,-0.0002196791477704218,-8.759905420797733e-06,-4.702033763986754e-05,-280.3471063825104,0,0,0
distorted,3,30000000,72,300,0.0002629529475905889,0.001903424128125424,1.544167149071102e-05,-557.8256116728197,0,0,0
distorted,3,30000000,73,300,0.0006130424587326965,0.005549244800051341,0.0001585148104838036,-555.8657448544445,0,0,0
distorted,3,30000000,74,300,0.001024896405076081,0.01110148638070571,0.0003179429901981852,-557.7304401162733,0,0,0
distorted,3,30000000,75,300,0.001412500363810795,0.01856054547433198,0.0004250975618364128,-280.31807699388,0,0,0
coarse,4,40000000,1,330,-9.612028002061116e-42,-1.202748470802436e-42,-1.416042343205687e-43,112.2139192341013,-2.802380549837835e-10,1098246.037140987,451178.7272933489
coarse,4,40000000,2,330,0.000198346321717359,0.0001445965758530847,-8.282694489978616e-05,224.4278384682027,0,0,0
coarse,4,40000000,3,330,0.000365422458023549,0.0006652089496200801,-2.230363189239387e-05,112.2139192341011,0,0,0
coarse,4,40000000,4,307.5065911531797,3.645851027531061e-31,-3.096621284995478e-33,5.926936492948598e-31,0,3.725290298461914e-09,-1098246.037140993,247003.3404372466
coarse,4,40000000,5,307.5065911531797,0.0001633030596187852,0.0002164058457862226,-3.22795223387292e-05,0,0,0,0
coarse,4,40000000,6,307.5065911531798,0.0003005599677084075,0.0006842811955028128,-4.612030051720033e-06,0,0,0,0
coarse,4,40000000,7,300,-9.744483236423553e-06,-8.440978683079314e-06,9.192002523477117e-06,-112.598867297696,0,0,0
coarse,4,40000000,8,300,0.0001282155714996535,0.0002170319168129811,-4.027417814786696e-06,-225.1977345953923,0,0,0
coarse,4,40000000,9,300,0.0002435197794754666,0.0006768743028903778,7.498245705468004e-06,-112.5988672976964,0,0,0
coarse,4,40000000,10,330,-9.484983543342994e-42,-1.208435985812806e-42,1.537774587943309e-43,112.2139192341013,-5.550191417569295e-10,1098246.037140988,-451178.7272933493
coarse,4,40000000,11,330,0.0001983463217173592,0.0001445965758530838,8.282694489978454e-05,224.4278384682027,0,0,0
coarse,4,40000000,12,330,0.0003654224580235494,0.0006652089496200827,2.230363189239184e-05,112.2139192341012,0,0,0
coarse,4,40000000,13,307.5065911531798,3.645851027531292e-31,-3.096621284990267e-33,-5.926936492948864e-31,0,3.201421350240707e-09,-1098246.037140994,-247003.3404372457
coarse,4,40000000,14,307.5065911531797,0.0001633030596187854,0.0002164058457862217,3.227952233872834e-05,0,0,0,0
coarse,4,40000000,15,307.5065911531798,0.0003005599677084079,0.0006842811955028146,4.612030051716211e-06,0,0,0,0
coarse,4,40000000,16,300,-9.744483236423526e-06,-8.440978683079287e-06,-9.192002523477198e-06,-112.5988672976964,0,0,0
coarse,4,40000000,17,300,0.0001282155714996537,0.0002170319168129803,4.027417814786804e-06,-225.1977345953926,0,0,0
coarse,4,40000000,18,300,0.000243519779475467,0.0006768743028903795,-7.498245705474103e-06,-112.5988672976963,0,0,0
refined,4,40000000,1,330,-3.36423491847118e-41,-7.26803402314286e-42,-1.985219567551251e-42,28.06345149078671,-2217.101639076431,389105.8970692335,168492.4572262084
refined,4,40000000,2,330,0.0001464893260553573,0.0001479123972530794,-9.923314244432901e-05,56.12690298157342,0,0,0
refined,4,40000000,3,330,0.0002526349697018911,0.0005623561996812272,-4.397598060412082e-05,56.12690298157325,0,0,0
refined,4,40000000,4,330,0.0003719756712627512,0.00113768057865396,-7.801042197741546e-05,56.12690298157341,0,0,0
refined,4,40000000,5,330,0.000495274909642145,0.001943236184567806,-5.201067336572848e-05,28.06345149078675,0,0,0
refined,4,40000000,6,318.7619631536853,8.696836567448033e-32,-1.765126888766394e-31,-1.985159804783048e-32,0,66791.3564091731,-213188.5032772564,245327.8612208935
refined,4,40000000,7,318.7619631536853,0.0001160943331051153,0.000190180486333428,-6.721828275487243e-05,0,0,0,0
refined,4,40000000,8,318.7619631536854,0.0002036071500800458,0.0005796629928454308,-2.874442702650387e-05,0,0,0,0
refined,4,40000000,9,318.7619631536853,0.000303079484838948,0.001170639607976771,-5.285278920693075e-05,0,0,0,0
refined,4,40000000,10,318.7619631536853,0.0004044202758225167,0.00196439497100084,-3.452518023737194e-05,0,0,0,0
refined,4,40000000,11,307.5081071164562,1.391073387798259e-31,-1.130427037446924e-32,1.051314739850677e-31,0,1919.768466429785,-194859.269246382,45380.82751220465
refined,4,40000000,12,307.5081071164562,8.445506192644324e-05,0.0002072883802169074,-2.634438841549926e-05,0,0,0,0
refined,4,40000000,13,307.5081071164562,0.0001553357547037257,0.0005859294168008098,-9.70625591540732e-06,0,0,0,0
refined,4,40000000,14,307.5081071164562,0.0002349880353840401,0.001184065038791085,-2.079169488866653e-05,0,0,0,0
refined,4,40000000,15,307.5081071164562,0.0003079791750901454,0.001972289912888336,-1.233499472905281e-05,0,0,0,0
refined,4,40000000,16,303.7546247690032,-8.382643054362298e-06,-1.367792793982034e-06,2.456273015361178e-06,0,0,0,0
refined,4,40000000,17,303.7546247690032,5.474301541701023e-05,0.0002030971963022242,-4.505462462594625e-06,0,0,0,0
refined,4,40000000,18,303.7546247690032,0.0001069596863933235,0.0005817707222331367,3.695439352602079e-07,0,0,0,0
refined,4,40000000,19,303.7546247690032,0.0001653137543822516,0.001180721418779753,-3.105038740619113e-06,0,0,0,0
refined,4,40000000,20,303.7546247690032,0.0002188016614985498,0.001968061533657112,-4.52253128332336e-07,0,0,0,0
refined,4,40000000,21,300,-2.188441726923987e-05,-2.672879481490209e-06,3.818115532592888e-06,-28.15968576752377,0,0,0
refined,4,40000000,22,300,2.654355756489323e-05,0.0002008360376431319,7.11947517786381e-06,-56.31937153504775,0,0,0
refined,4,40000000,23,300,5.83173121911745e-05,0.0005801794087314203,5.381005110624599e-06,-56.31937153504744,0,0,0
refined,4,40000000,24,300,9.470645198448062e-05,0.001178728925271558,6.381744916874372e-06,-56.31937153504764,0,0,0
refined,4,40000000,25,300,0.0001341473006529962,0.001966241789701992,5.630019964091963e-06,-28.15968576752404,0,0,0
refined,4,40000000,26,330,3.067731157031987e-32,-3.930137915621902e-31,-1.558218734049188e-31,56.12690298157341,-61354.62320634161,786027.5831094026,-1.222360879182816e-09
refined,4,40000000,27,330,0.0001490992981815573,0.0001079047610263408,-2.906031313533587e-19,112.2538059631468,0,0,0
refined,4,40000000,28,330,0.0002504964873867596,0.0005427423521147424,-6.465799301347633e-19,112.2538059631467,0,0,0
refined,4,40000000,29,330,0.0003738032471633855,0.001106088705660977,-1.508944014376894e-18,112.2538059631468,0,0,0
refined,4,40000000,30,330,0.000491612597168011,0.00192106712743511,-3.718061874439113e-18,56.12690298157349,0,0,0
refined,4,40000000,31,318.7619631536853,9.43842086309883e-32,2.402119894478821e-32,-2.168567329978141e-31,0,-2005.059849364116,-414710.0966456179,-5.820766091346741e-11
refined,4,40000000,32,318.7619631536853,0.000118762089394223,0.0001495169785578649,-1.820932669047243e-19,0,0,0,0
refined,4,40000000,33,318.7619631536853,0.0002014595710199917,0.0005599481402977398,-1.927665064608845e-19,0,0,0,0
refined,4,40000000,34,318.7619631536853,0.0003048568746780379,0.001138622047963715,-1.181012691330081e-18,0,0,0,0
refined,4,40000000,35,318.7619631536853,0.0004009525525687902,0.001941694353331615,-2.582792363254592e-18,0,0,0,0
refined,4,40000000,36,307.5081071164562,1.703510748142769e-31,1.690845763998344e-31,-9.027392760530558e-32,0,-69628.36341734978,-333433.7355550182,3.37604433298111e-09
refined,4,40000000,37,307.5081071164562,8.557399968054681e-05,0.0001741020862670892,-1.607395365484506e-19,0,0,0,0
refined,4,40000000,38,307.5081071164562,0.0001544086945017066,0.0005702966411549682,-1.956829143638334e-19,0,0,0,0
refined,4,40000000,39,307.5081071164562,0.0002357364550410151,0.001157920624025111,-4.720803808076442e-19,0,0,0,0
refined,4,40000000,40,307.5081071164562,0.0003066374792293153,0.001953956621635319,-2.770902799072771e-18,0,0,0,0
refined,4,40000000,41,303.7546247690032,-6.765561566731674e-06,-3.284949701742575e-06,-5.689809402320417e-20,0,0,0,0
refined,4,40000000,42,303.7546247690032,5.491073290681242e-05,0.0001797714690295268,-7.891670733023739e-20,0,0,0,0
refined,4,40000000,43,303.7546247690032,0.0001065825332780798,0.0005707378642249624,-2.51119552893964e-20,0,0,0,0
refined,4,40000000,44,303.7546247690032,0.000165659043423522,0.001161940942048148,1.230096869857765e-20,0,0,0,0
refined,4,40000000,45,303.7546247690032,0.0002182188587621574,0.001955067284851543,-2.010774237462295e-18,0,0,0,0
refined,4,40000000,46,300,-1.958819239462022e-05,-4.767757606062768e-06,-1.656121737041004e-19,-56.31937153504755,0,0,0
refined,4,40000000,47,300,2.657674784559816e-05,0.0001819276048335907,9.482367749040625e-20,-112.6387430700952,0,0,0
refined,4,40000000,48,300,5.794681319351656e-05,0.0005713491933484471,7.366361981299696e-20,-112.6387430700952,0,0,0
refined,4,40000000,49,300,9.509035244157542e-05,0.001163416309825856,-2.54298535549587e-19,-112.6387430700954,0,0,0
refined,4,40000000,50,300,0.0001334529754134599,0.001955733116171463,-1.146792650478523e-18,-56.3193715350478,0,0,0
refined,4,40000000,51,330,-3.281432820300569e-41,-7.096652992939273e-42,1.802150839292842e-42,28.06345149078674,-2217.101639076216,389105.8970692279,-168492.457226207
refined,4,40000000,52,330,0.0001464893260553577,0.0001479123972530788,9.92331424443288e-05,56.12690298157344,0,0,0
refined,4,40000000,53,330,0.0002526349697018911,0.0005623561996812281,4.397598060412034e-05,56.12690298157342,0,0,0
refined,4,40000000,54,330,0.0003719756712627516,0.001137680578653957,7.801042197741156e-05,56.12690298157349,0,0,0
refined,4,40000000,55,330,0.0004952749096421467,0.001943236184567806,5.201067336572349e-05,28.06345149078676,0,0,0
refined,4,40000000,56,318.7619631536853,8.696836567535264e-32,-1.765126888768075e-31,1.98515980476639e-32,0,66791.35640917315,-213188.5032772507,-245327.8612208914
refined,4,40000000,57,318.7619631536853,0.0001160943331051155,0.0001901804863334276,6.721828275487222e-05,0,0,0,0
refined,4,40000000,58,318.7619631536853,0.0002036071500800462,0.0005796629928454299,2.874442702650284e-05,0,0,0,0
refined,4,40000000,59,318.7619631536853,0.000303079484838948,0.001170639607976771,5.285278920692853e-05,0,0,0,0
refined,4,40000000,60,318.7619631536853,0.000404420275822518,0.001964394971000837,3.452518023736592e-05,0,0,0,0
refined,4,40000000,61,307.5081071164562,1.391073387806912e-31,-1.130427037466831e-32,-1.051314739852264e-31,0,1919.768466429698,-194859.2692463748,-45380.82751220776
refined,4,40000000,62,307.5081071164562,8.445506192644324e-05,0.0002072883802169069,2.634438841549891e-05,0,0,0,0
refined,4,40000000,63,307.5081071164562,0.0001553357547037257,0.0005859294168008098,9.706255915407103e-06,0,0,0,0
refined,4,40000000,64,307.5081071164562,0.0002349880353840401,0.001184065038791085,2.079169488866588e-05,0,0,0,0
refined,4,40000000,65,307.5081071164562,0.0003079791750901471,0.001972289912888333,1.233499472904618e-05,0,0,0,0
refined,4,40000000,66,303.7546247690032,-8.382643054362216e-06,-1.367792793981777e-06,-2.456273015361107e-06,0,0,0,0
refined,4,40000000,67,303.7546247690032,5.474301541701033e-05,0.0002030971963022236,4.505462462594117e-06,0,0,0,0
refined,4,40000000,68,303.7546247690032,0.000106959686393323,0.0005817707222331376,-3.695439352598153e-07,0,0,0,0
refined,4,40000000,69,303.7546247690032,0.000165313754382252,0.001180721418779751,3.105038740618672e-06,0,0,0,0
refined,4,40000000,70,303.7546247690032,0.0002188016614985515,0.001968061533657108,4.522531283281009e-07,0,0,0,0
refined,4,40000000,71,300,-2.188441726923965e-05,-2.672879481489677e-06,-3.818115532592868e-06,-28.15968576752395,0,0,0
refined,4,40000000,72,300,2.654355756489323e-05,0.0002008360376431306,-7.119475177864014e-06,-56.31937153504762,0,0,0
refined,4,40000000,73,300,5.831731219117428e-05,0.0005801794087314195,-5.38100511062405e-06,-56.31937153504769,0,0,0
refined,4,40000000,74,300,9.470645198448127e-05,0.001178728925271556,-6.381744916875063e-06,-56.31937153504752,0,0,0
refined,4,40000000,75,300,0.0001341473006529975,0.001966241789701985,-5.630019964091122e-06,-28.15968576752373,0,0,0
distorted,4,40000000,1,330,1.218787464655581e-33,2.35849859870594e-32,9.271673369218991e-33,27.96907393156307,-4718.205147246029,410026.4407895769,173524.4401255427
distorted,4,40000000,2,330,0.0001474823517955172,0.0001552171524927162,-0.000106743010519143,55.64367558189069,0,0,0
distorted,4,40000000,3,330,0.0002524656928119639,0.0005590823082047723,-4.170566777168003e-05,55.45255863530537,0,0,0
distorted,4,40000000,4,330,0.000369287136139524,0.00112360905298884,-8.336089893990894e-05,55.6516579065417,0,0,0
distorted,4,40000000,5,330,0.0004907340143689796,0.001895678137185691,-5.26749473236316e-05,27.97129711050209,0,0,0
distorted,4,40000000,6,318.7637900760378,9.392558310865904e-32,-1.992818461526593e-31,-4.825429863874521e-33,0,76923.74371354593,-223960.064647441,230127.2293477296
distorted,4,40000000,7,318.8292725515232,0.0001132340574727729,0.0001883367278186791,-7.071774273646454e-05,0,0,0,0
distorted,4,40000000,8,318.8581314635573,0.0002000639942622334,0.0005499612882782935,-2.263721245671628e-05,0,0,0,0
distorted,4,40000000,9,318.8312211514697,0.0002988739717039151,0.001129533060256529,-4.645629577053497e-05,0,0,0,0
distorted,4,40000000,10,318.7637609118533,0.0004042039734970704,0.001914820810928745,-2.367775066765382e-05,0,0,0,0
distorted,4,40000000,11,307.5077713150826,1.547538128004839e-31,1.409341999175494e-33,1.012404062132229e-31,0,-3201.488146573596,-207799.1063993374,46822.37159689447
distorted,4,40000000,12,307.5104847157913,8.192985150537208e-05,0.0002011657139111972,-2.572914189966603e-05,0,0,0,0
distorted,4,40000000,13,307.5138811215169,0.0001531263163288329,0.0005464228109908998,9.447072154387496e-07,0,0,0,0
distorted,4,40000000,14,307.5111412273212,0.0002337930995886706,0.001130883847579022,-3.878407444050151e-06,0,0,0,0
distorted,4,40000000,15,307.5077169990385,0.0003122965041283472,0.001922797107718026,1.076053109152109e-05,0,0,0,0
distorted,4,40000000,16,303.7541015258907,-8.096914011377894e-06,-1.530163313977373e-06,1.938590546457771e-06,0,0,0,0
distorted,4,40000000,17,303.732628845356,5.472928931077488e-05,0.0002006589354271314,2.845610725537851e-07,0,0,0,0
distorted,4,40000000,18,303.7238023770277,0.0001092640318832523,0.0005537215721722784,1.63895720381598e-05,0,0,0,0
distorted,4,40000000,19,303.7323874059259,0.0001693550120355134,0.00113882950086777,2.408566469730102e-05,0,0,0,0
distorted,4,40000000,20,303.7541024650609,0.0002272619526622025,0.001919471399123119,3.539020639019947e-05,0,0,0,0
distorted,4,40000000,21,300,-2.207697380428566e-05,-3.949921490907735e-06,2.670115246625404e-06,-28.06685953152644,0,0,0
distorted,4,40000000,22,300,2.919328449514934e-05,0.0002084154763910588,1.622931193545789e-05,-55.84441195992713,0,0,0
distorted,4,40000000,23,300,6.517680456271909e-05,0.0005791599114799238,2.744082015219653e-05,-55.66038457189216,0,0,0
distorted,4,40000000,24,300,0.0001038991704692201,0.001165134341458263,4.462799014702643e-05,-55.8544604789161,0,0,0
distorted,4,40000000,25,300,0.0001464984294640597,0.001918923243084257,5.404510810352316e-05,-28.06993274097874,0,0,0
distorted,4,40000000,26,330,2.106386603955186e-32,-3.43604501368314e-31,-1.654605807686393e-31,55.90292965909179,-59440.61484206363,766335.8133654918,-597.5186550382932
distorted,4,40000000,27,330,0.000147718399374213,0.0001061805588417672,-6.48112162418349e-06,111.1082080351831,0,0,0
distorted,4,40000000,28,330,0.0002478373349668866,0.0005284349073609428,2.977495487673219e-06,110.6474078472286,0,0,0
distorted,4,40000000,29,330,0.0003686845536607546,0.00106522250973831,-4.81516850447799e-06,111.1086061718189,0,0,0
distorted,4,40000000,30,330,0.0004860787502903637,0.001842121952053816,-1.267832137375804e-06,55.90299031284286,0,0,0
distorted,4,40000000,31,318.7645464368679,1.00306893457876e-31,-2.832317248970888e-32,-2.087442033083403e-31,0,-6460.962316937119,-395234.3545605567,-13571.59089623281
distorted,4,40000000,32,318.2581489841648,0.0001165286549174996,0.0001494354783854852,-3.773697282764751e-06,0,0,0,0
distorted,4,40000000,33,318.0535043537792,0.0001967985085721646,0.0005474257589106676,7.302488942990552e-06,0,0,0,0
distorted,4,40000000,34,318.2577925723458,0.0002990395490099365,0.001099516273949632,5.503654136527251e-06,0,0,0,0
distorted,4,40000000,35,318.7646179426931,0.0003991341994633042,0.001862817554580783,1.158354659422859e-05,0,0,0,0
distorted,4,40000000,36,307.5070614741087,1.733934993050818e-31,1.710149275251747e-31,-1.019158650932966e-31,0,-72106.52368044422,-333847.8503867502,24715.25861201255
distorted,4,40000000,37,307.0369904254708,8.333379366714621e-05,0.0001730434297672137,1.177982711305994e-06,0,0,0,0
distorted,4,40000000,38,306.8469214444031,0.0001499443287906216,0.0005567544422437551,1.302187633968423e-05,0,0,0,0
distorted,4,40000000,39,307.0369677669445,0.0002315650163128465,0.001117372686354775,1.758820130546163e-05,0,0,0,0
distorted,4,40000000,40,307.507065746435,0.0003085240410145634,0.001875267232661574,2.391032385901744e-05,0,0,0,0
distorted,4,40000000,41,303.7531544890131,-6.755269556952957e-06,-2.981989000982531e-06,-8.736853256410682e-07,0,0,0,0
distorted,4,40000000,42,303.4764112732482,5.400877173210381e-05,0.0001777745989809056,5.094202436887256e-06,0,0,0,0
distorted,4,40000000,43,303.3628223778717,0.0001055654788370775,0.0005564211084050676,1.75668050418581e-05,0,0,0,0
distorted,4,40000000,44,303.4762909350198,0.0001665620266021474,0.001120172445387159,2.849843080549871e-05,0,0,0,0
distorted,4,40000000,45,303.7531765715499,0.000223969881234859,0.001876487983189835,3.61522763584542e-05,0,0,0,0
distorted,4,40000000,46,300,-1.967401665695469e-05,-4.385049249204283e-06,-1.321129173284057e-06,-56.09628206072956,0,0,0
distorted,4,40000000,47,300,2.784499067343127e-05,0.0001797362507052779,8.425767799642782e-06,-111.4796215167397,0,0,0
distorted,4,40000000,48,300,6.287851439225074e-05,0.0005571451593002191,2.194300237857216e-05,-111.0030248807088,0,0,0
distorted,4,40000000,49,300,0.0001035724715068516,0.001121977373107853,3.876201273170346e-05,-111.4791678103649,0,0,0
distorted,4,40000000,50,300,0.0001431937095788707,0.001877151027617777,4.855314561085064e-05,-56.09620560550778,0,0,0
distorted,4,40000000,51,330,-1.32837390286809e-33,-2.588618939173822e-32,1.048554639627251e-32,27.97149762183835,956.4232676558981,351197.3611133324,-160917.5584881409
distorted,4,40000000,52,330,0.0001424985278597136,0.0001358433244743966,9.168198641598983e-05,55.65217446064057,0,0,0
distorted,4,40000000,53,330,0.0002476386616796426,0.0005362997720507624,4.848881566057604e-05,55.45315612507341,0,0,0
distorted,4,40000000,54,330,0.0003644356639585606,0.001068593103865333,7.225759084632797e-05,55.64376505219184,0,0,0
distorted,4,40000000,55,330,0.0004887556447384298,0.001833130570900818,5.216935880871377e-05,27.96919131350501,0,0,0
distorted,4,40000000,56,318.7632683352333,8.120162115032092e-32,-1.417582879113122e-31,3.205408403590453e-32,0,55942.01204669705,-188446.0529817762,-256103.9946567768
distorted,4,40000000,57,318.832799232219,0.0001171827679808601,0.0001872959556833184,6.449867779691979e-05,0,0,0,0
distorted,4,40000000,58,318.8619516577888,0.0002058005000534408,0.0005806622711380903,3.737483581995162e-05,0,0,0,0
distorted,4,40000000,59,318.8311710137825,0.0003038445950444748,0.001127767141737056,5.918527277594149e-05,0,0,0,0
distorted,4,40000000,60,318.7632339552904,0.0004013605424685114,0.001857032086361982,4.625253496581957e-05,0,0,0,0
distorted,4,40000000,61,307.5077870536588,1.216059526081758e-31,-1.832224325731823e-32,-1.085870418012667e-31,0,12105.61510536534,-178272.1862925418,-43998.63698598996
distorted,4,40000000,62,307.5105638202641,8.670134265240537e-05,0.0002100328174774499,2.848166975561112e-05,0,0,0,0
distorted,4,40000000,63,307.5127180311613,0.0001598651949533123,0.0005983736657168741,2.325993180342278e-05,0,0,0,0
distorted,4,40000000,64,307.5100291726314,0.0002395962031083014,0.001153968365716556,3.873848283622979e-05,0,0,0,0
distorted,4,40000000,65,307.5078158225571,0.0003079294192288697,0.001865241896955253,3.584248806897419e-05,0,0,0,0
distorted,4,40000000,66,303.7539892287112,-8.940125335788236e-06,-1.051406378486782e-06,-2.876879967283269e-06,0,0,0,0
distorted,4,40000000,67,303.732770728565,5.592940268492623e-05,0.0002027436901234974,1.017443508110736e-05,0,0,0,0
distorted,4,40000000,68,303.7247561303473,0.0001107103909392562,0.0005833991398211261,1.731368563171024e-05,0,0,0,0
distorted,4,40000000,69,303.7331380979834,0.0001714785835011435,0.001140052526767833,3.12800333551753e-05,0,0,0,0
distorted,4,40000000,70,303.7539627389632,0.0002221549198179978,0.001860081281477508,3.62296370846508e-05,0,0,0,0
distorted,4,40000000,71,300,-2.197301323209809e-05,-8.748679985000112e-07,-4.703445157572309e-06,-28.0695873354526,0,0,0
distorted,4,40000000,72,300,2.632114744462755e-05,0.0001904010729484743,1.54704074312747e-06,-55.85156819762282,0,0,0
distorted,4,40000000,73,300,6.13548099518801e-05,0.0005550843484247101,1.586275109130423e-05,-55.65531465254118,0,0,0
distorted,4,40000000,74,300,0.0001025680023196043,0.001110471364287824,3.181486315856802e-05,-55.8419344942036,0,0,0
distorted,4,40000000,75,300,0.0001413546193490011,0.001856596665872335,4.253661582082313e-05,-28.06658701320861,0,0,0
