step,node,temperature_k,ux_m,uy_m,uz_m,rfl_w,rf_x_n,rf_y_n,rf_z_n
D12_MINUS,5,470,2.99e-05,-5e-05,0.00014,41.66666666666734,145090648.1481482,145926722.2222222,-146634129.6296297
D12_MINUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147359981.4814816,149328055.5555556,-147509537.0370371
D12_MINUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141892796.2962963,-145660055.5555556,-145423796.2962963
D12_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144760129.6296296,-148794722.2222222,-147830537.0370371
D13_PLUS,1,360,6.666666666667256e-34,-6.666666666666464e-34,1.333333333333361e-33,-135.0000000000002,145448351.8518519,147138611.1111112,146834129.6296297
D13_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146582351.8518519,147404611.1111111,146509537.0370371
D13_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143960870.3703704,-147671944.4444445,147023796.2962964
D13_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144492870.3703704,-147671277.7777778,147030537.0370371
D13_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145093314.8148149,145928055.5555556,-146635462.962963
D13_PLUS,6,430,0.0001001,4e-05,0.0001,24.99999999999929,-147357314.8148149,149326722.2222223,-147508203.7037037
D13_PLUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141893462.962963,-145661388.8888889,-145423129.6296297
D13_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144759462.962963,-148793388.8888889,-147831203.7037038
D13_MINUS,1,360,-3.296296296296376e-33,-5.555555555555771e-34,-2.111111111111164e-33,-135.0000000000002,145451648.1481481,147139166.6666667,146836240.7407408
D13_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146584314.8148148,147406500,146508981.4814815
D13_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143961351.8518519,-147672500,147024351.8518519
D13_MINUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144496018.5185185,-147673166.6666667,147032425.925926
D13_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145095574.0740741,145927500,-146634907.4074074
D13_MINUS,6,430,9.99e-05,4e-05,0.0001,24.99999999999929,-147364907.4074075,149328833.3333334,-147510314.8148148
D13_MINUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141895425.9259259,-145660833.3333333,-145425018.5185185
D13_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144762759.2592592,-148795500,-147831759.2592593
D14_PLUS,1,360,3.222222222222291e-33,1.222222222222255e-33,2.000000000000049e-33,-135.0000000000002,145448425.925926,147137944.4444445,146834240.7407407
D14_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146583092.5925926,147405277.7777778,146508981.4814815
D14_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143960129.6296297,-147671277.7777778,147024351.8518519
D14_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144492796.2962963,-147671944.4444444,147030425.9259259
D14_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145092796.2962964,145926722.2222223,-146634907.4074074
D14_PLUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147360129.6296297,149328055.5555556,-147508314.8148149
D14_PLUS,7,515,0.0002301,0.00016,0.00018,145.0000000000003,-141890648.1481481,-145660055.5555556,-145423018.5185185
D14_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144759981.4814815,-148794722.2222223,-147831759.2592593
D14_MINUS,1,360,-3.148148148148203e-33,-1.888888888888934e-33,-1.888888888888934e-33,-135.0000000000002,145451574.0740741,147139833.3333334,146836129.6296297
D14_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146583574.0740741,147405833.3333333,146509537.0370371
D14_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143962092.5925926,-147673166.6666667,147023796.2962964
D14_MINUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144496092.5925926,-147672500,147032537.0370371
D14_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145096092.5925927,145928833.3333333,-146635462.962963
D14_MINUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147362092.5925927,149327500.0000001,-147510203.7037038
D14_MINUS,7,515,0.0002299,0.00016,0.00018,145.0000000000003,-141898240.7407407,-145662166.6666667,-145425129.6296296
D14_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144762240.7407407,-148794166.6666667,-147831203.7037038
D15_PLUS,1,360,1.333333333333356e-33,6.666666666666782e-34,6.666666666666779e-34,-135.0000000000002,145450240.7407407,147139166.6666667,146835462.962963
D15_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146584907.4074074,147406500,146510203.7037038
D15_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143962759.2592593,-147672500,147025129.6296297
D15_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144495425.9259259,-147673166.6666667,147031203.7037038
D15_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145095425.925926,145927500,-146636129.6296297
D15_PLUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147362759.2592593,149328833.3333334,-147509537.0370371
D15_PLUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141895574.0740741,-145660833.3333334,-145423796.2962963
D15_PLUS,8,455,-7.99e-05,6.999999999999999e-05,0.00011,58.33333333333314,144764907.4074074,-148795500,-147832537.0370371
D15_MINUS,1,360,4.814814814814904e-34,5.555555555555772e-34,5.555555555555772e-34,-135.0000000000002,145449759.2592593,147138611.1111112,146834907.4074074
D15_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146581759.2592593,147404611.1111111,146508314.8148148
D15_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143959462.962963,-147671944.4444444,147023018.5185185
D15_MINUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144493462.962963,-147671277.7777778,147031759.2592593
D15_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145093462.962963,145928055.5555556,-146634240.7407407
D15_MINUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147359462.962963,149326722.2222223,-147508981.4814815
D15_MINUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141893314.8148149,-145661388.8888889,-145424351.8518519
D15_MINUS,8,455,-8.010000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144757314.8148148,-148793388.8888889,-147830425.9259259
D16_PLUS,1,360,-1.296296296296302e-33,9.999999999999998e-08,-1.333333333333345e-33,-135.0000000000002,145451055.5555556,147142685.1851852,146836240.7407407
D16_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146583055.5555556,147406537.037037,146510203.7037037
D16_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143962166.6666667,-147673870.3703704,147024351.8518519
D16_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144494166.6666667,-147673351.8518519,147031203.7037038
D16_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145095388.8888889,145928759.2592593,-146634907.4074074
D16_PLUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147361388.8888889,149328018.5185186,-147509537.0370371
D16_PLUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141895388.8888889,-145662685.1851852,-145425018.5185185
D16_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144761388.8888889,-148796092.5925926,-147832537.037037
D16_MINUS,1,360,2.111111111111113e-33,-9.999999999999998e-08,2.111111111111113e-33,-135.0000000000002,145448944.4444445,147135092.5925926,146834129.6296296
D16_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146583611.1111112,147404574.0740741,146508314.8148149
D16_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143960055.5555556,-147670574.0740741,147023796.2962963
D16_MINUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144494722.2222223,-147671092.5925926,147031759.2592593
D16_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145093500.0000001,145926796.2962963,-146635462.962963
D16_MINUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147360833.3333334,149327537.0370371,-147508981.4814815
D16_MINUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141893500,-145659537.0370371,-145423129.6296296
D16_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144760833.3333333,-148792796.2962964,-147830425.925926
D17_PLUS,1,360,-7.777777777777768e-34,0,-1.999999999999991e-33,-135.0000000000002,145449722.2222222,147139870.3703704,146836129.6296297
D17_PLUS,2,410,0.00012,-1.99e-05,3e-05,-61.66666666666646,-146584388.8888889,147409351.8518519,146510314.8148149
D17_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143960833.3333333,-147673351.8518519,147023796.2962963
D17_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144495500,-147673870.3703704,147031759.2592593
D17_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145094722.2222222,145928018.5185185,-146635462.962963
D17_PLUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147362055.5555556,149328759.2592593,-147508981.4814815
D17_PLUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141894722.2222222,-145662759.2592593,-145425129.6296296
D17_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144762055.5555556,-148796018.5185186,-147832425.925926
D17_MINUS,1,360,-5.555555555555583e-34,1.962962962962924e-33,1.88888888888887e-33,-135.0000000000002,145450277.7777779,147137907.4074075,146834240.7407407
D17_MINUS,2,410,0.00012,-2.01e-05,3e-05,-61.66666666666646,-146582277.7777778,147401759.2592593,146508203.7037037
D17_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143961388.888889,-147671092.5925926,147024351.8518519
D17_MINUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144493388.8888889,-147670574.0740741,147031203.7037038
D17_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145094166.6666667,145927537.0370371,-146634907.4074074
D17_MINUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147360166.6666667,149326796.2962963,-147509537.0370371
D17_MINUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141894166.6666667,-145659462.962963,-145423018.5185185
D17_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144760166.6666667,-148792870.3703704,-147830537.0370371
D18_PLUS,1,360,1.333333333333361e-33,6.666666666667261e-34,-6.666666666666464e-34,-135.0000000000002,145448944.4444445,147137240.7407408,146834907.4074074
D18_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146583611.1111111,147404425.9259259,146509537.037037
D18_PLUS,3,445,0.00017,9.010000000000001e-05,-4e-05,21.66666666666689,-143960055.5555556,-147668425.925926,147023018.5185185
D18_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144494722.2222223,-147671240.7407408,147030537.0370371
D18_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145093500.0000001,145926203.7037038,-146634240.7407407
D18_PLUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147360833.3333334,149326129.6296296,-147508203.7037038
D18_PLUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141893499.9999999,-145660129.6296296,-145424351.8518518
D18_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144760833.3333333,-148794203.7037037,-147831203.7037038
D18_MINUS,1,360,-2.111111111111164e-33,-3.296296296296377e-33,-5.555555555555771e-34,-135.0000000000002,145451055.5555556,147140537.0370371,146835462.962963
D18_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146583055.5555556,147406685.1851852,146508981.4814815
D18_MINUS,3,445,0.00017,8.99e-05,-4e-05,21.66666666666689,-143962166.6666667,-147676018.5185186,147025129.6296297
D18_MINUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144494166.6666667,-147673203.7037037,147032425.925926
D18_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145095388.888889,145929351.8518519,-146636129.6296296
D18_MINUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147361388.888889,149329425.925926,-147510314.8148149
D18_MINUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141895388.8888889,-145662092.5925926,-145423796.2962963
D18_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144761388.8888888,-148794685.1851852,-147831759.2592593
D19_PLUS,1,360,7.777777777777936e-34,2.777777777777856e-33,2.565854121688508e-49,-135.0000000000002,145450277.7777779,147137759.2592593,146835462.962963
D19_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146582277.7777778,147403907.4074074,146508981.4814815
D19_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143961388.888889,-147671240.7407408,147023129.6296297
D19_PLUS,4,385,-4e-05,0.0001101,2e-05,-95.00000000000031,144493388.888889,-147668425.9259259,147030425.9259259
D19_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145094166.6666667,145926129.6296297,-146634129.6296296
D19_PLUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147360166.6666667,149326203.7037037,-147508314.8148148
D19_PLUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141894166.6666667,-145660870.3703704,-145423796.2962963
D19_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144760166.6666666,-148793462.962963,-147831759.2592593
D19_MINUS,1,360,5.55555555555577e-34,-2.259259259259337e-33,5.555555555555766e-34,-135.0000000000002,145449722.2222223,147140018.5185186,146834907.4074074
D19_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146584388.8888889,147407203.7037037,146509537.0370371
D19_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143960833.3333334,-147673203.7037038,147025018.5185185
D19_MINUS,4,385,-4e-05,0.0001099,2e-05,-95.00000000000031,144495500,-147676018.5185185,147032537.0370371
D19_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145094722.2222223,145929425.925926,-146636240.7407407
D19_MINUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147362055.5555556,149329351.8518519,-147510203.7037037
D19_MINUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141894722.2222222,-145661351.8518519,-145424351.8518519
D19_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144762055.5555555,-148795425.9259259,-147831203.7037038
D20_PLUS,1,360,-1.222222222222255e-33,1.481481481481723e-34,1.710569414459005e-49,-135.0000000000002,145450944.4444445,147139870.3703704,146834907.4074074
D20_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146583611.1111112,147405796.2962963,146509537.0370371
D20_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143962055.5555556,-147673796.2962964,147025018.5185186
D20_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144494722.2222222,-147673870.3703704,147032537.0370371
D20_PLUS,5,470,3e-05,-4.99e-05,0.00014,41.66666666666734,145095500.0000001,145931574.0740741,-146636240.7407407
D20_PLUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147360833.3333334,149328759.2592593,-147510203.7037038
D20_PLUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141895500,-145662759.2592593,-145424351.8518518
D20_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144760833.3333333,-148795574.0740741,-147831203.7037038
D20_MINUS,1,360,1.888888888888933e-33,1.962962962962992e-33,-5.55555555555577e-34,-135.0000000000002,145449055.5555556,147137907.4074074,146835462.962963
D20_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146583055.5555556,147405314.8148148,146508981.4814815
D20_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143960166.6666668,-147670648.1481482,147023129.6296297
D20_MINUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144494166.6666667,-147670574.0740741,147030425.925926
D20_MINUS,5,470,3e-05,-5.01e-05,0.00014,41.66666666666734,145093388.888889,145923981.4814815,-146634129.6296297
D20_MINUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147361388.888889,149326796.2962963,-147508314.8148149
D20_MINUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141893388.8888889,-145659462.962963,-145423796.2962963
D20_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144761388.8888889,-148793314.8148148,-147831759.2592593
D21_PLUS,1,360,-1.222222222222255e-33,-1.222222222222241e-33,-1.710569414459005e-49,-135.0000000000002,145450277.7777779,147139129.6296296,146835462.962963
D21_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146584277.7777778,147406537.037037,146508981.4814815
D21_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143961388.8888889,-147673870.3703704,147025129.6296297
D21_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144495388.8888889,-147673796.2962963,147032425.925926
D21_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145094166.6666667,145928759.2592593,-146636129.6296296
D21_PLUS,6,430,0.0001,4.010000000000001e-05,0.0001,24.99999999999929,-147362166.6666667,149331574.0740741,-147510314.8148149
D21_PLUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141894166.6666667,-145662240.7407407,-145423796.2962963
D21_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144762166.6666667,-148796092.5925926,-147831759.2592593
D21_MINUS,1,360,5.555555555555772e-34,4.814814814814907e-34,5.555555555555772e-34,-135.0000000000002,145449722.2222223,147138648.1481482,146834907.4074075
D21_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146582388.8888889,147404574.0740741,146509537.0370371
D21_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143960833.3333333,-147670574.0740741,147023018.5185185
D21_MINUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144493500,-147670648.1481481,147030537.037037
D21_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145094722.2222223,145926796.2962963,-146634240.7407407
D21_MINUS,6,430,0.0001,3.99e-05,0.0001,24.99999999999929,-147360055.5555556,149323981.4814815,-147508203.7037037
D21_MINUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141894722.2222222,-145659981.4814815,-145424351.8518519
D21_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144760055.5555556,-148792796.2962963,-147831203.7037038
D22_PLUS,1,360,6.666666666666784e-34,1.333333333333356e-33,6.666666666666786e-34,-135.0000000000002,145449055.5555556,147137314.8148148,146834240.7407407
D22_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146583055.5555556,147403907.4074074,146508203.7037037
D22_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143960166.6666667,-147671240.7407408,147024351.8518519
D22_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144494166.6666667,-147671981.4814815,147031203.7037037
D22_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145093388.888889,145926129.6296297,-146634907.4074074
D22_PLUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147361388.888889,149326648.1481482,-147509537.0370371
D22_PLUS,7,515,0.00023,0.0001601,0.00018,145.0000000000003,-141893388.8888889,-145657314.8148148,-145423018.5185185
D22_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144761388.8888889,-148793462.962963,-147830537.0370371
D22_MINUS,1,360,-1.888888888888933e-33,-3.148148148148203e-33,-1.888888888888934e-33,-135.0000000000002,145450944.4444445,147140462.962963,146836129.6296296
D22_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146583611.1111112,147407203.7037038,146510314.8148149
D22_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143962055.5555556,-147673203.7037038,147023796.2962963
D22_MINUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144494722.2222222,-147672462.962963,147031759.2592593
D22_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145095500,145929425.925926,-146635462.962963
D22_MINUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147360833.3333334,149328907.4074074,-147508981.4814815
D22_MINUS,7,515,0.00023,0.0001599,0.00018,145.0000000000003,-141895500,-145664907.4074074,-145425129.6296296
D22_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144760833.3333333,-148795425.9259259,-147832425.925926
D23_PLUS,1,360,1.222222222222255e-33,3.22222222222229e-33,2.000000000000049e-33,-135.0000000000002,145449722.2222223,147137240.7407407,146834129.6296296
D23_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146582388.888889,147403981.4814816,146508314.8148149
D23_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143960833.3333334,-147671981.4814815,147023796.2962963
D23_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144493500.0000001,-147671240.7407407,147031759.2592593
D23_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145094722.2222223,145926648.1481482,-146635462.962963
D23_PLUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147360055.5555556,149326129.6296296,-147508981.4814815
D23_PLUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141894722.2222222,-145660129.6296297,-145423129.6296296
D23_PLUS,8,455,-8.000000000000001e-05,7.01e-05,0.00011,58.33333333333314,144760055.5555555,-148790648.1481482,-147830425.925926
D23_MINUS,1,360,-5.555555555555772e-34,-3.296296296296377e-33,-2.111111111111164e-33,-135.0000000000002,145450277.7777778,147140537.037037,146836240.7407408
D23_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146584277.7777778,147407129.6296297,146510203.7037038
D23_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143961388.8888889,-147672462.962963,147024351.8518519
D23_MINUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144495388.8888889,-147673203.7037037,147031203.7037037
D23_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145094166.6666667,145928907.4074074,-146634907.4074074
D23_MINUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147362166.6666667,149329425.925926,-147509537.0370371
D23_MINUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141894166.6666666,-145662092.5925926,-145425018.5185185
D23_MINUS,8,455,-8.000000000000001e-05,6.989999999999999e-05,0.00011,58.33333333333314,144762166.6666666,-148798240.7407408,-147832537.0370371
D24_PLUS,1,360,-7.777777777777679e-34,5.925925925926318e-34,9.999999999999998e-08,-135.0000000000002,145451055.5555556,147139944.4444444,146838981.4814815
D24_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146583055.5555556,147406500,146510240.7407408
D24_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143961388.8888889,-147672500.0000001,147024314.8148149
D24_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144495388.8888889,-147671944.4444445,147032462.962963
D24_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145094166.6666667,145927500,-146636314.8148148
D24_PLUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147362166.6666667,149328055.5555556,-147510907.4074074
D24_PLUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141895388.8888889,-145662055.5555555,-145425648.1481481
D24_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144761388.8888889,-148795500.0000001,-147833129.6296296
D24_MINUS,1,360,2.111111111111113e-33,2.111111111111113e-33,-9.999999999999998e-08,-135.0000000000002,145448944.4444446,147137833.3333334,146831388.8888889
D24_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666646,-146583611.1111112,147404611.1111112,146508277.7777778
D24_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143960833.3333334,-147671944.4444445,147023833.3333333
D24_MINUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144493500,-147672500.0000001,147030500.0000001
D24_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145094722.2222223,145928055.5555556,-146634055.5555556
D24_MINUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147360055.5555556,149327500.0000001,-147507611.1111112
D24_MINUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141893500,-145660166.6666667,-145422500
D24_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144760833.3333333,-148793388.888889,-147829833.3333334
D25_PLUS,1,360,-7.777777777777768e-34,-1.999999999999991e-33,0,-135.0000000000002,145449722.2222223,147139833.3333334,146836166.6666667
D25_PLUS,2,410,0.00012,-2e-05,3.01e-05,-61.66666666666646,-146584388.8888889,147406611.1111111,146513055.5555556
D25_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143962055.5555556,-147671944.4444445,147025055.5555556
D25_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144494722.2222222,-147672500,147031722.2222222
D25_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145095500,145928055.5555556,-146636833.3333333
D25_PLUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147360833.3333334,149327500,-147510388.8888889
D25_PLUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141894722.2222222,-145662166.6666667,-145425722.2222222
D25_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144762055.5555556,-148795388.8888889,-147833055.5555556
D25_MINUS,1,360,-5.555555555555585e-34,1.88888888888887e-33,1.962962962962924e-33,-135.0000000000002,145450277.7777779,147137944.4444445,146834203.7037038
D25_MINUS,2,410,0.00012,-2e-05,2.99e-05,-61.66666666666646,-146582277.7777779,147404500,146505462.962963
D25_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666689,-143960166.6666667,-147672500.0000001,147023092.5925926
D25_MINUS,4,385,-4e-05,0.00011,2e-05,-95.00000000000031,144494166.6666667,-147671944.4444445,147031240.7407408
D25_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666734,145093388.888889,145927500.0000001,-146633537.0370371
D25_MINUS,6,430,0.0001,4e-05,0.0001,24.99999999999929,-147361388.888889,149328055.5555556,-147508129.6296296
D25_MINUS,7,515,0.00023,0.00016,0.00018,145.0000000000003,-141894166.6666667,-145660055.5555556,-145422425.925926
D25_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333314,144760166.6666667,-148793500.0000001,-147829907.4074074
D26_PLUS,1,360,-9.322603308801578e-48,-1.222222222222224e-33,-1.222222222222207e-33,-135.0000000000002,145450277.7777779,147139166.6666667,146835425.925926
