stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,e11,e22,e33,e12_engineering,e13_engineering,e23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
5,0.5,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,300000000,-4.470348358154297e-08,1.490116119384766e-08,-2.213250917113901e-09,-1.16071353264082e-08,-6.413471656216446e-09,0.002850000000000007,-0.001125000000000004,-0.001125000000000003,-2.032879073410321e-19,-4.065758146820642e-19,-9.486769009248164e-20,0.0015,-0.0004500000000000003,-0.00045,-2.877226192248071e-20,-1.508927592433065e-19,-8.337513153081379e-20,0.001350000000000006,-0.0006750000000000033,-0.0006750000000000031,-1.745156454185513e-19,-2.556830554387576e-19,-1.149255856166788e-20,0.001350000000000006,0.125
5,0.5,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,300000000.0000001,2.235174179077148e-08,3.725290298461914e-08,-3.494350450594129e-08,-1.873070664411911e-08,2.434954537827484e-08,0.002850000000000007,-0.001125000000000003,-0.001125000000000003,-7.047314121155779e-19,-5.014435047745458e-19,6.166399856011306e-19,0.0015,-0.0004500000000000001,-0.0004500000000000001,-4.542655585772367e-19,-2.434991863735484e-19,3.165440899175729e-19,0.001350000000000006,-0.0006750000000000033,-0.0006750000000000031,-2.504658535383411e-19,-2.579443184009974e-19,3.000958956835577e-19,0.001350000000000006,0.125
6,0.6000000000000001,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,300000000.0000001,5.960464477539062e-08,4.470348358154297e-08,6.234793504689617e-09,7.000761936589578e-09,-1.252034750226981e-11,0.003120000000000008,-0.001260000000000004,-0.001260000000000004,1.660184576618429e-19,2.591920818598159e-19,6.098637220230962e-20,0.0015,-0.00045,-0.0004500000000000001,8.105231556096503e-20,9.100990517566452e-20,-1.627645175295059e-22,0.001620000000000007,-0.0008100000000000035,-0.0008100000000000041,8.496614210087784e-20,1.681821766841514e-19,6.114913671983913e-20,0.001620000000000007,0.1250000000000001
6,0.6000000000000001,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,300000000.0000001,6.705522537231445e-08,3.352761268615723e-08,3.140770352958219e-08,3.478469139972327e-08,8.540236840420953e-09,0.003120000000000008,-0.001260000000000004,-0.001260000000000004,1.026603932072212e-18,1.194316455628563e-18,2.100641709190665e-19,0.0015,-0.00045,-0.0004500000000000001,4.083001458845685e-19,4.522009881964025e-19,1.110230789254724e-19,0.001620000000000008,-0.0008100000000000038,-0.0008100000000000039,6.183037861876437e-19,7.42115467432161e-19,9.904109199359409e-20,0.001620000000000008,0.125
6,0.6000000000000001,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,300000000.0000001,2.980232238769531e-08,1.490116119384766e-08,2.517307402176066e-09,-1.21974936070392e-08,-1.582936575741463e-08,0.003120000000000008,-0.001260000000000004,-0.001260000000000004,-7.453889935837843e-20,-2.913793338554793e-19,-4.641740550953566e-19,0.0015,-0.0004500000000000001,-0.0004500000000000002,3.272499622828887e-20,-1.585674168915096e-19,-2.057817548463902e-19,0.001620000000000007,-0.0008100000000000036,-0.0008100000000000036,-1.072638955866673e-19,-1.328119169639697e-19,-2.583923002489664e-19,0.001620000000000007,0.1250000000000001
6,0.6000000000000001,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,300000000.0000001,0,4.470348358154297e-08,2.759704022682076e-08,-3.519414111544745e-08,1.103196149355182e-08,0.003120000000000008,-0.001260000000000004,-0.001260000000000004,8.063753657860939e-19,-5.55653613398821e-19,9.486769009248164e-20,0.0015,-0.0004500000000000002,-0.0004500000000000001,3.587615229486699e-19,-4.57523834500817e-19,1.434154994161737e-19,0.001620000000000007,-0.0008100000000000038,-0.0008100000000000036,4.476138428374241e-19,-9.8129778898004e-20,-4.85478093236921e-20,0.001620000000000007,0.125
6,0.6000000000000001,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,300000000.0000002,1.415610313415527e-07,9.685754776000977e-08,-1.164391891435528e-08,-2.823514956196009e-09,-3.899684804465286e-09,0.003120000000000009,-0.001260000000000004,-0.001260000000000004,-2.303929616531697e-19,-2.032879073410321e-20,2.574980159653073e-19,0.001500000000000001,-0.0004499999999999999,-0.0004500000000000001,-1.513709458866186e-19,-3.670569443054812e-20,-5.069590245804874e-20,0.001620000000000008,-0.0008100000000000041,-0.0008100000000000042,-7.902201576655105e-20,1.637690369644492e-20,3.081939184233559e-19,0.001620000000000008,0.125
6,0.6000000000000001,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,299999999.9999999,-2.235174179077148e-08,-5.21540641784668e-08,-5.08811100791478e-08,2.544238368631258e-08,2.891346048070948e-08,0.003120000000000008,-0.001260000000000004,-0.001260000000000004,-9.0801931945661e-19,9.622294280808852e-19,7.623296525288703e-19,0.0015,-0.0004500000000000001,-0.0004500000000000002,-6.614544310289215e-19,3.307509879220635e-19,3.758749862492233e-19,0.001620000000000008,-0.0008100000000000041,-0.0008100000000000042,-2.465648884276885e-19,6.314784401588217e-19,3.86454666279647e-19,0.001620000000000008,0.125
6,0.6000000000000001,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,300000000,-1.117587089538574e-08,3.725290298461914e-08,-3.838579904493135e-09,-7.111418426912819e-09,-1.759146799475808e-08,0.003120000000000008,-0.001260000000000004,-0.001260000000000004,-2.303929616531697e-19,-3.794707603699266e-19,-2.574980159653073e-19,0.0015,-0.0004500000000000002,-0.0004499999999999999,-4.990153875841076e-20,-9.244843954986665e-20,-2.28689083931855e-19,0.001620000000000008,-0.0008100000000000041,-0.0008100000000000038,-1.804914228947589e-19,-2.870223208200599e-19,-2.880893203345236e-20,0.001620000000000008,0.125
6,0.6000000000000001,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,300000000,-2.980232238769531e-08,-1.490116119384766e-08,-4.540854292802804e-08,-3.673302682399011e-08,3.597236553025626e-08,0.003120000000000008,-0.001260000000000004,-0.001260000000000004,-9.351243737687476e-19,-7.860465750519907e-19,8.334804200982315e-19,0.0015,-0.0004500000000000001,-0.0004500000000000001,-5.903110580643645e-19,-4.775293487118716e-19,4.676407518933315e-19,0.001620000000000008,-0.0008100000000000039,-0.0008100000000000036,-3.44813315704383e-19,-3.085172263401192e-19,3.658396682049e-19,0.001620000000000008,0.125
7,0.7000000000000001,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,300000000.0000001,5.960464477539062e-08,1.490116119384766e-08,8.19769388161677e-09,1.023801693455248e-08,-3.398051756653615e-09,0.003390000000000009,-0.001395000000000004,-0.001395000000000005,2.083701050245579e-19,3.201784540621255e-19,1.694065894508601e-20,0.001500000000000001,-0.0004500000000000001,-0.0004500000000000002,1.06570020461018e-19,1.330942201491822e-19,-4.417467283649699e-20,0.001890000000000008,-0.0009450000000000041,-0.0009450000000000046,1.018000845635399e-19,1.870842339129434e-19,6.1115331781583e-20,0.001890000000000008,0.1250000000000001
7,0.7000000000000001,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,300000000.0000001,5.960464477539062e-08,1.490116119384766e-08,3.947959434920458e-08,4.489177579898408e-08,5.723993253866686e-09,0.003390000000000009,-0.001395000000000004,-0.001395000000000005,1.216339312257175e-18,1.419627219598207e-18,1.965116437629977e-19,0.001500000000000001,-0.0004500000000000001,-0.0004500000000000002,5.132347265396595e-19,5.835930853867932e-19,7.441191230026693e-20,0.001890000000000009,-0.0009450000000000043,-0.0009450000000000044,7.031045857175159e-19,8.360341342114142e-19,1.220997314627308e-19,0.001890000000000009,0.125
7,0.7000000000000001,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,300000000.0000001,3.725290298461914e-08,7.450580596923828e-09,5.382613807664389e-09,-1.279167427851616e-08,-2.974301272126968e-08,0.00339000000000001,-0.001395000000000004,-0.001395000000000005,-3.049318610115481e-20,-3.320369153236857e-19,-6.877907531704919e-19,0.0015,-0.0004500000000000001,-0.0004500000000000002,6.997397949963707e-20,-1.6629176562071e-19,-3.866591653765058e-19,0.001890000000000009,-0.0009450000000000043,-0.0009450000000000043,-1.004671656007919e-19,-1.657451497029757e-19,-3.011315877939861e-19,0.001890000000000009,0.1250000000000001
7,0.7000000000000001,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,300000000.0000001,2.235174179077148e-08,3.725290298461914e-08,3.646037650163205e-08,-3.778835857475093e-08,4.658476217144225e-10,0.003390000000000009,-0.001395000000000004,-0.001395000000000004,9.961107459710572e-19,-6.844026213814747e-19,-1.270549420881451e-20,0.0015,-0.0004500000000000002,-0.0004500000000000001,4.739848945212167e-19,-4.91248661471762e-19,6.056019082287492e-21,0.001890000000000008,-0.0009450000000000044,-0.0009450000000000043,5.221258514498405e-19,-1.931539599097126e-19,-1.876151329110203e-20,0.001890000000000009,0.125
7,0.7000000000000001,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,300000000.0000002,1.117587089538574e-07,1.080334186553955e-07,-1.235307279123582e-08,2.714792303269843e-09,-4.132252357081633e-09,0.00339000000000001,-0.001395000000000005,-0.001395000000000005,-2.710505431213761e-19,4.404571325722362e-20,2.439454888092385e-19,0.001500000000000001,-0.00045,-0.00045,-1.605899462860656e-19,3.529229994250797e-20,-5.371928064206121e-20,0.001890000000000009,-0.0009450000000000048,-0.0009450000000000049,-1.104605968353105e-19,8.75341331471566e-21,2.976647694512996e-19,0.00189000000000001,0.125
7,0.7000000000000001,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,300000000,-4.470348358154297e-08,-4.470348358154297e-08,-5.699352833171713e-08,3.788073181709145e-08,2.759961655027823e-08,0.00339000000000001,-0.001395000000000005,-0.001395000000000005,-1.124859753953711e-18,1.192622389734055e-18,8.233160247311799e-19,0.0015,-0.0004500000000000003,-0.0004500000000000003,-7.409158683123228e-19,4.92449513622189e-19,3.58795015153617e-19,0.001890000000000009,-0.0009450000000000046,-0.0009450000000000048,-3.839438856413882e-19,7.001728761118659e-19,4.645210095775629e-19,0.001890000000000009,0.125
7,0.7000000000000001,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,300000000.0000001,-1.862645149230957e-08,4.470348358154297e-08,-9.563322080108956e-10,-7.719435700718427e-09,-2.957538674515692e-08,0.003390000000000009,-0.001395000000000005,-0.001395000000000004,-2.032879073410321e-19,-4.065758146820642e-19,-4.607859233063394e-19,0.0015,-0.0004500000000000003,-0.0004499999999999999,-1.243231870414164e-20,-1.003526641093396e-19,-3.8448002768704e-19,0.001890000000000008,-0.0009450000000000046,-0.0009450000000000042,-1.908555886368904e-19,-3.062231505727246e-19,-7.630589561929935e-20,0.001890000000000009,0.125
7,0.7000000000000001,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,300000000.0000001,-5.21540641784668e-08,-7.450580596923828e-09,-4.640255874764433e-08,-4.265638687046094e-08,2.407054804218052e-08,0.003390000000000009,-0.001395000000000005,-0.001395000000000004,-1.070649645329436e-18,-9.622294280808852e-19,7.758821796849391e-19,0.0015,-0.0004500000000000003,-0.0004500000000000001,-6.032332637193763e-19,-5.545330293159922e-19,3.129171245483468e-19,0.001890000000000008,-0.0009450000000000044,-0.0009450000000000042,-4.674163816100592e-19,-4.076963987648929e-19,4.629650551365923e-19,0.001890000000000009,0.125
8,0.8,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,300000000.0000001,6.332993507385254e-08,6.332993507385254e-08,1.347741857504838e-09,7.981346810106289e-09,2.520207898985526e-09,0.00366000000000001,-0.001530000000000005,-0.001530000000000005,1.414545021914682e-19,3.184843881676169e-19,8.470329472543003e-20,0.0015,-0.0004500000000000001,-0.0004500000000000001,1.752064414756289e-20,1.037575085313818e-19,3.276270268681184e-20,0.00216000000000001,-0.001080000000000005,-0.001080000000000005,1.239338580439053e-19,2.147268796362352e-19,5.194059203861819e-20,0.00216000000000001,0.1250000000000001
8,0.8,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,300000000.0000001,6.332993507385254e-08,6.332993507385254e-08,8.51956571465256e-10,2.748870809769248e-08,4.860945788546022e-09,0.00366000000000001,-0.001530000000000005,-0.001530000000000005,8.20774925889417e-19,1.314595134138674e-18,2.007468084992692e-19,0.0015,-0.0004500000000000001,-0.0004500000000000001,1.107543542904835e-20,3.573532052700022e-19,6.31922952510983e-20,0.00216000000000001,-0.001080000000000005,-0.001080000000000005,8.096994904603689e-19,9.572419288686719e-19,1.375545132481709e-19,0.00216000000000001,0.125
8,0.8,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,300000000.0000001,2.235174179077148e-08,6.705522537231445e-08,1.07803243803364e-08,-7.789312228273956e-09,-1.209809479325542e-08,0.003660000000000011,-0.001530000000000005,-0.001530000000000005,5.421010862427522e-20,-3.015437292225309e-19,-5.38712954453735e-19,0.0015,-0.0004500000000000001,-0.00045,1.401442169443732e-19,-1.012610589675614e-19,-1.572752323123204e-19,0.00216000000000001,-0.001080000000000005,-0.001080000000000005,-8.593410832009795e-20,-2.002826702549695e-19,-3.814377221414146e-19,0.00216000000000001,0.1250000000000001
8,0.8,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,300000000.0000001,2.235174179077148e-08,6.705522537231445e-08,9.60154812150283e-09,-1.404185032229883e-08,7.08020185160396e-09,0.00366000000000001,-0.001530000000000005,-0.001530000000000005,7.453889935837843e-19,-4.777265822514254e-19,7.453889935837843e-20,0.0015,-0.0004500000000000001,-0.00045,1.248201255795368e-19,-1.825440541898848e-19,9.204262407085148e-20,0.00216000000000001,-0.001080000000000005,-0.001080000000000005,6.205688680042475e-19,-2.951825280615406e-19,-1.750372471247308e-20,0.00216000000000001,0.125
8,0.8,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,300000000.0000002,1.117587089538574e-07,1.266598701477051e-07,-7.702430418276243e-09,1.023034201409328e-08,4.023499293426222e-09,0.003660000000000011,-0.001530000000000006,-0.001530000000000005,-2.439454888092385e-19,1.490777987167569e-19,3.388131789017201e-19,0.001500000000000001,-0.00045,-0.00045,-1.001315954375912e-19,1.329944461832126e-19,5.230549081454088e-20,0.002160000000000011,-0.001080000000000005,-0.001080000000000006,-1.438138933716473e-19,1.608335253354427e-20,2.865076880871791e-19,0.002160000000000011,0.125
8,0.8,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,299999999.9999999,-4.097819328308105e-08,-5.587935447692871e-08,-5.036892135361767e-08,3.027382073115836e-08,1.430924835279743e-08,0.003660000000000011,-0.001530000000000005,-0.001530000000000006,-1.192622389734055e-18,1.196010521523072e-18,7.250602028496811e-19,0.0015,-0.0004500000000000002,-0.0004500000000000002,-6.547959775970298e-19,3.935596695050587e-19,1.860202285863666e-19,0.002160000000000011,-0.001080000000000005,-0.001080000000000006,-5.378264121370253e-19,8.024508520180134e-19,5.390399742633146e-19,0.002160000000000011,0.125
8,0.8,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,300000000,-1.490116119384766e-08,2.235174179077148e-08,1.17523157023318e-08,-8.201172463810563e-09,-8.837777176165589e-09,0.00366000000000001,-0.001530000000000006,-0.001530000000000005,-4.065758146820642e-20,-4.336808689942018e-19,-2.710505431213761e-19,0.0015,-0.0004500000000000002,-0.0004499999999999999,1.527801041303135e-19,-1.066152420295373e-19,-1.148911032901526e-19,0.00216000000000001,-0.001080000000000005,-0.001080000000000005,-1.934376855985198e-19,-3.270656269646644e-19,-1.561594398312235e-19,0.00216000000000001,0.125
8,0.8,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,300000000,-7.450580596923828e-09,-7.450580596923828e-09,-2.946758961601957e-08,-2.545696673209206e-08,1.698627619402472e-08,0.00366000000000001,-0.001530000000000005,-0.001530000000000005,-9.75781955236954e-19,-8.538092108323347e-19,7.487771253728015e-19,0.0015,-0.0004500000000000002,-0.0004500000000000001,-3.830786650082544e-19,-3.309405675171967e-19,2.208215905223214e-19,0.00216000000000001,-0.001080000000000005,-0.001080000000000005,-5.927032902286995e-19,-5.22868643315138e-19,5.2795553485048e-19,0.00216000000000001,0.125
9,0.9,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,300000000.0000001,5.21540641784668e-08,6.705522537231445e-08,4.846896313311479e-09,5.085711242020228e-09,3.821158760205484e-09,0.003930000000000012,-0.001665000000000006,-0.001665000000000006,1.905824131322176e-19,3.023907621697852e-19,1.084202172485504e-19,0.0015,-0.00045,-0.00045,6.300965207304923e-20,6.611424614626297e-20,4.96750638826713e-20,0.002430000000000011,-0.001215000000000006,-0.001215000000000006,1.275727610591683e-19,2.362765160235223e-19,5.874515336587914e-20,0.002430000000000011,0.1250000000000001
9,0.9,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,300000000.0000001,5.21540641784668e-08,6.705522537231445e-08,2.34797449403921e-08,2.914218588045908e-08,6.131838059686499e-09,0.003930000000000012,-0.001665000000000005,-0.001665000000000006,1.117236457428422e-18,1.41030985717841e-18,2.303929616531697e-19,0.0015,-0.00045,-0.00045,3.052366842250972e-19,3.788484164459681e-19,7.971389477592448e-20,0.002430000000000012,-0.001215000000000006,-0.001215000000000006,8.119997732033251e-19,1.031461440732442e-18,1.506790668772452e-19,0.002430000000000012,0.125
9,0.9,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,300000000,1.490116119384766e-08,1.490116119384766e-08,4.631951098631289e-09,-6.17153199624782e-09,-9.064162522499711e-09,0.003930000000000012,-0.001665000000000005,-0.001665000000000006,3.388131789017201e-21,-3.015437292225309e-19,-5.319366908757006e-19,0.0015,-0.0004500000000000001,-0.00045,6.021536428220675e-20,-8.022991595122166e-20,-1.178341127924962e-19,0.002430000000000011,-0.001215000000000006,-0.001215000000000006,-5.682723249318955e-20,-2.213138132713093e-19,-4.141025780832044e-19,0.002430000000000011,0.1250000000000001
9,0.9,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,300000000.0000001,2.980232238769531e-08,4.470348358154297e-08,2.220240967972633e-08,-1.791940908427154e-10,4.176258017840468e-09,0.003930000000000012,-0.001665000000000005,-0.001665000000000005,9.351243737687476e-19,-3.354250471127029e-19,5.590417451878382e-20,0.0015,-0.0004500000000000001,-0.0004500000000000001,2.886313258364423e-19,-2.329523180955304e-21,5.429135423192609e-20,0.002430000000000011,-0.001215000000000006,-0.001215000000000006,6.464930479323053e-19,-3.330955239317476e-19,1.612820286857696e-21,0.002430000000000011,0.125
9,0.9,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,300000000.0000001,1.043081283569336e-07,1.043081283569336e-07,-4.017690692008278e-09,-5.707574005596233e-09,7.357857795889633e-09,0.003930000000000012,-0.001665000000000006,-0.001665000000000006,-2.168404344971009e-19,-3.049318610115481e-20,3.930232875259954e-19,0.001500000000000001,-0.00045,-0.00045,-5.222997899610761e-20,-7.419846207275103e-20,9.565215134656525e-20,0.002430000000000012,-0.001215000000000006,-0.001215000000000006,-1.646104555009933e-19,4.370527597159625e-20,2.9737113617943e-19,0.002430000000000012,0.125
9,0.9,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,299999999.9999999,-1.043081283569336e-07,-1.043081283569336e-07,-2.114264624100177e-08,1.981617268512735e-08,1.993796977472161e-08,0.003930000000000012,-0.001665000000000006,-0.001665000000000006,-9.486769009248164e-19,1.141800412898797e-18,8.368685518872487e-19,0.0015,-0.0004500000000000003,-0.0004500000000000003,-2.74854401133023e-19,2.576102449066555e-19,2.591936070713809e-19,0.002430000000000012,-0.001215000000000006,-0.001215000000000006,-6.738224997917936e-19,8.841901679921413e-19,5.776749448158677e-19,0.002430000000000012,0.125
9,0.9,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,300000000,-1.490116119384766e-08,4.470348358154297e-08,-2.156072844826107e-09,-1.379536665151772e-08,-5.959736750648973e-09,0.003930000000000012,-0.001665000000000006,-0.001665000000000005,-1.897353801849633e-19,-5.285485590866834e-19,-2.574980159653073e-19,0.0015,-0.0004500000000000003,-0.00045,-2.80289469827394e-20,-1.793397664697303e-19,-7.747657775843665e-20,0.002430000000000011,-0.001215000000000006,-0.001215000000000005,-1.617064332022238e-19,-3.492087926169531e-19,-1.800214382068707e-19,0.002430000000000011,0.125
9,0.9,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,300000000,-2.980232238769531e-08,-1.490116119384766e-08,-1.604988330403997e-08,-1.808474638680079e-08,2.153774848138367e-08,0.003930000000000012,-0.001665000000000006,-0.001665000000000006,-8.809142651444724e-19,-8.267041565201971e-19,8.538092108323347e-19,0.0015,-0.0004500000000000003,-0.0004500000000000002,-2.086484829525196e-19,-2.351017030284102e-19,2.799907302579877e-19,0.002430000000000011,-0.001215000000000006,-0.001215000000000005,-6.722657821919527e-19,-5.916024534917869e-19,5.738184805743469e-19,0.002430000000000011,0.125
10,1,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,300000000.0000001,8.940696716308594e-08,4.470348358154297e-08,3.31898218839029e-09,2.270225862841707e-09,4.591286612632281e-09,0.004200000000000013,-0.001800000000000006,-0.001800000000000007,1.838061495541832e-19,2.795208725939191e-19,1.287490079826537e-19,0.0015,-0.0004499999999999999,-0.0004500000000000001,4.314676844907377e-20,2.951293621694219e-20,5.968672596421965e-20,0.002700000000000012,-0.001350000000000006,-0.001350000000000007,1.406593811051094e-19,2.50007936376977e-19,6.9062282018434e-20,0.002700000000000012,0.1250000000000001
10,1,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,300000000.0000001,2.980232238769531e-08,4.470348358154297e-08,2.433694401880128e-08,1.129627316274615e-08,7.203932162763514e-09,0.004200000000000013,-0.001800000000000006,-0.001800000000000006,1.191775356786801e-18,1.256996893725382e-18,2.608861477543245e-19,0.0015,-0.0004500000000000001,-0.0004500000000000001,3.163802722444167e-19,1.468515511156999e-19,9.365111811592568e-20,0.002700000000000013,-0.001350000000000007,-0.001350000000000007,8.753950845423839e-19,1.110145342609682e-18,1.672350296383988e-19,0.002700000000000013,0.125
10,1,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,300000000.0000001,2.980232238769531e-08,4.470348358154297e-08,-3.627584136659956e-09,-6.714130929574837e-09,-9.005984346528256e-09,0.004200000000000014,-0.001800000000000006,-0.001800000000000006,-9.147955830346444e-20,-3.252606517456513e-19,-5.55653613398821e-19,0.0015,-0.0004500000000000001,-0.0004500000000000001,-4.715859377657942e-20,-8.728370208447289e-20,-1.170777965048673e-19,0.002700000000000012,-0.001350000000000006,-0.001350000000000006,-4.432096452688501e-20,-2.379769496611785e-19,-4.385758168939537e-19,0.002700000000000012,0.1250000000000001
10,1,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,300000000.0000001,2.235174179077148e-08,6.705522537231445e-08,1.654863788808555e-08,-1.187012535703493e-08,3.308881352596675e-09,0.004200000000000013,-0.001800000000000006,-0.001800000000000006,9.215718466126788e-19,-4.87890977618477e-19,5.590417451878382e-20,0.0015,-0.0004500000000000001,-0.00045,2.151322925451121e-19,-1.54311629641454e-19,4.301545758375678e-20,0.002700000000000012,-0.001350000000000007,-0.001350000000000006,7.064395540675667e-19,-3.335793479770229e-19,1.288871693502702e-20,0.002700000000000012,0.125
10,1,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,300000000.0000001,1.192092895507812e-07,1.043081283569336e-07,-5.26825141844791e-09,-8.733974778000241e-10,9.999695686302952e-09,0.004200000000000014,-0.001800000000000007,-0.001800000000000006,-2.439454888092385e-19,1.694065894508601e-20,4.472333961502706e-19,0.001500000000000001,-0.0004499999999999999,-0.0004500000000000001,-6.848726843982283e-20,-1.135416721140032e-20,1.299960439219384e-19,0.002700000000000013,-0.001350000000000007,-0.001350000000000007,-1.754582203694157e-19,2.829482615648635e-20,3.172373522283321e-19,0.002700000000000013,0.125
10,1,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,299999999.9999998,-8.195638656616211e-08,-8.195638656616211e-08,-1.883648543034274e-08,9.184867994721645e-09,2.570077666632969e-08,0.004200000000000014,-0.001800000000000006,-0.001800000000000007,-9.75781955236954e-19,1.057097118173367e-18,9.656175598699024e-19,0.0015,-0.0004500000000000002,-0.0004500000000000002,-2.448743105944555e-19,1.194032839313814e-19,3.34110096662286e-19,0.002700000000000013,-0.001350000000000007,-0.001350000000000007,-7.309076446424987e-19,9.376938342419854e-19,6.315074632076163e-19,0.002700000000000013,0.125
10,1,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,300000000,-7.450580596923828e-09,2.235174179077148e-08,-1.109079190048678e-08,-3.632660493703896e-09,-2.636941093811287e-09,0.004200000000000013,-0.001800000000000007,-0.001800000000000006,-3.117081245895825e-19,-4.336808689942018e-19,-2.303929616531697e-19,0.0015,-0.0004500000000000002,-0.00045,-1.441802947063281e-19,-4.722458641815067e-20,-3.428023421954674e-20,0.002700000000000013,-0.001350000000000007,-0.001350000000000006,-1.675278298832544e-19,-3.864562825760511e-19,-1.96112727433623e-19,0.002700000000000012,0.125
10,1,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,300000000,1.862645149230957e-08,3.352761268615723e-08,-2.10564627138586e-08,-2.058369620926621e-08,2.279828528589461e-08,0.004200000000000013,-0.001800000000000007,-0.001800000000000006,-9.893344823930228e-19,-9.0801931945661e-19,9.283481101907132e-19,0.0015,-0.0004500000000000001,-0.00045,-2.737340152801619e-19,-2.675880507204607e-19,2.963777087166299e-19,0.002700000000000013,-0.001350000000000007,-0.001350000000000006,-7.156004671128608e-19,-6.404312687361493e-19,6.319704014740831e-19,0.002700000000000013,0.125
