contact_pressure,id,x,y,z
75799.29554288057,207,2.522772406243548e-19,0.0041200000000000004,0.00125
76389.43637128419,226,-0.0015766557413441698,0.0038063836739465019,0.00125
76924.39983281518,227,-0.0029132799384885759,0.0029132799384885763,0.00125
76387.43478571424,228,-0.0038063836739465019,0.0015766557413441705,0.00125
75799.29554288115,229,-0.0041200000000000004,5.0455448124870961e-19,0.00125
76389.4363712834,248,-0.0038063836739465019,-0.0015766557413441696,0.00125
76924.39983281406,249,-0.0029132799384885767,-0.0029132799384885754,0.00125
76387.43478571484,250,-0.0015766557413441707,-0.0038063836739465019,0.00125
75799.2955428805,251,-7.5683172187306446e-19,-0.0041200000000000004,0.00125
76389.43637128269,265,0.0015766557413441694,-0.0038063836739465019,0.00125
76924.39983281466,266,0.0029132799384885754,-0.0029132799384885767,0.00125
76387.43478571533,267,0.0038063836739465019,-0.0015766557413441709,0.00125
78729.64663212292,292,0.0041200000000000004,0,0.0018749999999999999
79257.76212272247,293,0.0038063836739465019,0.00157665574134417,0.0018749999999999999
79740.04593732771,294,0.0029132799384885763,0.0029132799384885759,0.0018749999999999999
79256.07462102761,295,0.0015766557413441702,0.0038063836739465019,0.0018749999999999999
78729.6466321225,296,2.522772406243548e-19,0.0041200000000000004,0.0018749999999999999
79257.76212272207,315,-0.0015766557413441698,0.0038063836739465019,0.0018749999999999999
79740.04593732765,316,-0.0029132799384885759,0.0029132799384885763,0.0018749999999999999
79256.0746210277,317,-0.0038063836739465019,0.0015766557413441705,0.0018749999999999999
78729.64663212212,318,-0.0041200000000000004,5.0455448124870961e-19,0.0018749999999999999
79257.76212272173,337,-0.0038063836739465019,-0.0015766557413441696,0.0018749999999999999
79740.04593732647,338,-0.0029132799384885767,-0.0029132799384885754,0.0018749999999999999
79256.07462102731,339,-0.0015766557413441707,-0.0038063836739465019,0.0018749999999999999
78729.64663212148,340,-7.5683172187306446e-19,-0.0041200000000000004,0.0018749999999999999
79257.76212272124,354,0.0015766557413441694,-0.0038063836739465019,0.0018749999999999999
79740.04593732713,355,0.0029132799384885754,-0.0029132799384885767,0.0018749999999999999
79256.07462102899,356,0.0038063836739465019,-0.0015766557413441709,0.0018749999999999999
78586.45491437115,381,0.0041200000000000004,0,0.0025000000000000001
79093.83425031359,382,0.0038063836739465019,0.00157665574134417,0.0025000000000000001
79544.05247546178,383,0.0029132799384885763,0.0029132799384885759,0.0025000000000000001
79092.15103138547,384,0.0015766557413441702,0.0038063836739465019,0.0025000000000000001
78586.45491437157,385,2.522772406243548e-19,0.0041200000000000004,0.0025000000000000001
79093.83425031319,404,-0.0015766557413441698,0.0038063836739465019,0.0025000000000000001
79544.05247546165,405,-0.0029132799384885759,0.0029132799384885763,0.0025000000000000001
79092.15103138534,406,-0.0038063836739465019,0.0015766557413441705,0.0025000000000000001
78586.45491437054,407,-0.0041200000000000004,5.0455448124870961e-19,0.0025000000000000001
79093.83425031308,426,-0.0038063836739465019,-0.0015766557413441696,0.0025000000000000001
79544.05247546137,427,-0.0029132799384885767,-0.0029132799384885754,0.0025000000000000001
79092.15103138585,428,-0.0015766557413441707,-0.0038063836739465019,0.0025000000000000001
78586.45491437163,429,-7.5683172187306446e-19,-0.0041200000000000004,0.0025000000000000001
79093.83425031326,443,0.0015766557413441694,-0.0038063836739465019,0.0025000000000000001
79544.05247546197,444,0.0029132799384885754,-0.0029132799384885767,0.0025000000000000001
79092.15103138682,445,0.0038063836739465019,-0.0015766557413441709,0.0025000000000000001
77345.70700010283,470,0.0041200000000000004,0,0.0031250000000000002
77799.53525335879,471,0.0038063836739465019,0.00157665574134417,0.0031250000000000002
78200.32008502926,472,0.0029132799384885763,0.0029132799384885759,0.0031250000000000002
77798.08076963287,473,0.0015766557413441702,0.0038063836739465019,0.0031250000000000002
77345.70700010326,474,2.522772406243548e-19,0.0041200000000000004,0.0031250000000000002
77799.53525335874,493,-0.0015766557413441698,0.0038063836739465019,0.0031250000000000002
78200.32008502903,494,-0.0029132799384885759,0.0029132799384885763,0.0031250000000000002
77798.08076963233,495,-0.0038063836739465019,0.0015766557413441705,0.0031250000000000002
77345.70700010251,496,-0.0041200000000000004,5.0455448124870961e-19,0.0031250000000000002
77799.53525335839,515,-0.0038063836739465019,-0.0015766557413441696,0.0031250000000000002
78200.32008502906,516,-0.0029132799384885767,-0.0029132799384885754,0.0031250000000000002
77798.08076963309,517,-0.0015766557413441707,-0.0038063836739465019,0.0031250000000000002
77345.70700010359,518,-7.5683172187306446e-19,-0.0041200000000000004,0.0031250000000000002
77799.53525335882,532,0.0015766557413441694,-0.0038063836739465019,0.0031250000000000002
78200.32008502929,533,0.0029132799384885754,-0.0029132799384885767,0.0031250000000000002
77798.08076963374,534,0.0038063836739465019,-0.0015766557413441709,0.0031250000000000002
76274.42163673455,559,0.0041200000000000004,0,0.0037500000000000003
76659.10551893285,560,0.0038063836739465019,0.00157665574134417,0.0037500000000000003
77004.20026646757,561,0.0029132799384885763,0.0029132799384885759,0.0037500000000000003
76657.94861596001,562,0.0015766557413441702,0.0038063836739465019,0.0037500000000000003
76274.4216367363,563,2.522772406243548e-19,0.0041200000000000004,0.0037500000000000003
76659.10551893413,582,-0.0015766557413441698,0.0038063836739465019,0.0037500000000000003
77004.20026646728,583,-0.0029132799384885759,0.0029132799384885763,0.0037500000000000003
76657.94861595964,584,-0.0038063836739465019,0.0015766557413441705,0.0037500000000000003
76274.42163673473,585,-0.0041200000000000004,5.0455448124870961e-19,0.0037500000000000003
76659.10551893301,604,-0.0038063836739465019,-0.0015766557413441696,0.0037500000000000003
77004.20026646716,605,-0.0029132799384885767,-0.0029132799384885754,0.0037500000000000003
76657.94861596008,606,-0.0015766557413441707,-0.0038063836739465019,0.0037500000000000003
76274.4216367363,607,-7.5683172187306446e-19,-0.0041200000000000004,0.0037500000000000003
76659.10551893283,621,0.0015766557413441694,-0.0038063836739465019,0.0037500000000000003
77004.2002664672,622,0.0029132799384885754,-0.0029132799384885767,0.0037500000000000003
76657.9486159603,623,0.0038063836739465019,-0.0015766557413441709,0.0037500000000000003
75843.48803168951,648,0.0041200000000000004,0,0.0043750000000000004
76213.90666095036,649,0.0038063836739465019,0.00157665574134417,0.0043750000000000004
76543.13182488363,650,0.0029132799384885763,0.0029132799384885759,0.0043750000000000004
76212.78227026018,651,0.0015766557413441702,0.0038063836739465019,0.0043750000000000004
75843.48803169245,652,2.522772406243548e-19,0.0041200000000000004,0.0043750000000000004
76213.90666095252,671,-0.0015766557413441698,0.0038063836739465019,0.0043750000000000004
76543.1318248833,672,-0.0029132799384885759,0.0029132799384885763,0.0043750000000000004
76212.78227025965,673,-0.0038063836739465019,0.0015766557413441705,0.0043750000000000004
75843.48803168949,674,-0.0041200000000000004,5.0455448124870961e-19,0.0043750000000000004
76213.90666095098,693,-0.0038063836739465019,-0.0015766557413441696,0.0043750000000000004
76543.13182488315,694,-0.0029132799384885767,-0.0029132799384885754,0.0043750000000000004
76212.78227026052,695,-0.0015766557413441707,-0.0038063836739465019,0.0043750000000000004
75843.48803169152,696,-7.5683172187306446e-19,-0.0041200000000000004,0.0043750000000000004
76213.90666095202,710,0.0015766557413441694,-0.0038063836739465019,0.0043750000000000004
76543.1318248858,711,0.0029132799384885754,-0.0029132799384885767,0.0043750000000000004
76212.78227026045,712,0.0038063836739465019,-0.0015766557413441709,0.0043750000000000004
75757.59666739235,737,0.0041200000000000004,0,0.0050000000000000001
76140.67503889238,738,0.0038063836739465019,0.00157665574134417,0.0050000000000000001
76475.90982276546,739,0.0029132799384885763,0.0029132799384885759,0.0050000000000000001
76139.4946075222,740,0.0015766557413441702,0.0038063836739465019,0.0050000000000000001
75757.59666739422,741,2.522772406243548e-19,0.0041200000000000004,0.0050000000000000001
76140.67503889298,760,-0.0015766557413441698,0.0038063836739465019,0.0050000000000000001
76475.90982276389,761,-0.0029132799384885759,0.0029132799384885763,0.0050000000000000001
76139.49460752157,762,-0.0038063836739465019,0.0015766557413441705,0.0050000000000000001
75757.59666739278,763,-0.0041200000000000004,5.0455448124870961e-19,0.0050000000000000001
76140.67503889221,782,-0.0038063836739465019,-0.0015766557413441696,0.0050000000000000001
76475.90982276476,783,-0.0029132799384885767,-0.0029132799384885754,0.0050000000000000001
76139.49460752348,784,-0.0015766557413441707,-0.0038063836739465019,0.0050000000000000001
75757.59666739395,785,-7.5683172187306446e-19,-0.0041200000000000004,0.0050000000000000001
76140.67503889356,799,0.0015766557413441694,-0.0038063836739465019,0.0050000000000000001
76475.90982276737,800,0.0029132799384885754,-0.0029132799384885767,0.0050000000000000001
76139.49460752212,801,0.0038063836739465019,-0.0015766557413441709,0.0050000000000000001
