increment,time_s,allie_j,allse_j,allpd_j,allcd_j,allfd_j,allwk_j,boundary_heat_rate_w,allae_j
20,0.4000000059604645,0.2559198141098022,0.2559197843074799,0,0,1.308458685874939,1.883420944213867,59.18635167003875,1.366749469156048e-08
21,0.4199999868869781,0.2571565508842468,0.2571565210819244,0,0,1.308458685874939,1.883420944213867,58.91486771708224,1.582492181739781e-08
22,0.4399999976158142,0.2583688795566559,0.2583688497543335,0,0,1.308458685874939,1.883420944213867,58.64320683696462,1.832312968019778e-08
23,0.4600000083446503,0.25955730676651,0.2595572769641876,0,0,1.308458685874939,1.883420944213867,58.37141590684185,2.118476238877065e-08
24,0.4799999892711639,0.2607223391532898,0.2607223093509674,0,0,1.308458685874939,1.883420944213867,58.09954014658501,2.443194979662167e-08
25,0.5,0.488718181848526,0.4631316363811493,0,0,1.308458685874939,3.149494171142578,57.82430557738603,0.0255865640938282
26,0.5199999809265137,0.4906587898731232,0.4649680554866791,0,0,1.308458685874939,3.149494171142578,57.54560510065441,0.02569073997437954
27,0.5400000214576721,0.4925584495067596,0.4667656123638153,0,0,1.308458685874939,3.149494171142578,57.26697700747318,0.02579284459352493
28,0.5600000023841858,0.494418203830719,0.4685252904891968,0,0,1.308458685874939,3.149494171142578,56.98846584206421,0.02589292451739311
29,0.5799999833106995,0.4962390065193176,0.4702479839324951,0,0,1.308458685874939,3.149494171142578,56.71011463158559,0.02599103190004826
30,0.6000000238418579,0.2667320668697357,0.2667320072650909,0,0,1.308458685874939,1.87344491481781,56.43622361968067,5.774108657874422e-08
31,0.6200000047683716,0.2677589654922485,0.2677588760852814,0,0,1.308458685874939,1.87344491481781,56.16596302272877,6.420527398631748e-08
32,0.6399999856948853,0.2687654197216034,0.2687653303146362,0,0,1.308458685874939,1.87344491481781,55.89586970557244,7.094173781752033e-08
33,0.6600000262260437,0.2697517871856689,0.2697517275810242,0,0,1.308458685874939,1.87344491481781,55.62597698256544,7.791616241092925e-08
34,0.6800000071525574,0.2707182765007019,0.2707181870937347,0,0,1.308458685874939,1.87344491481781,55.35630117505014,8.510908600101175e-08
35,0.699999988079071,0.271664947271347,0.2716648578643799,0,0,1.308458685874939,1.87344491481781,55.08685737389681,9.251611032823348e-08
36,0.7200000286102295,0.2725920081138611,0.2725919187068939,0,0,1.308458685874939,1.87344491481781,54.81766063665992,1.001499398967098e-07
37,0.7400000095367432,0.273499459028244,0.2734993398189545,0,0,1.308458685874939,1.87344491481781,54.54871613898204,1.080440554801498e-07
38,0.7599999904632568,0.2743870913982391,0.2743869721889496,0,0,1.308458685874939,1.87344491481781,54.28001978293484,1.162544833732682e-07
39,0.7799999713897705,0.2752552926540375,0.2752551734447479,0,0,1.308458685874939,1.87344491481781,54.01159727900648,1.248549352794726e-07
40,0.800000011920929,0.276104062795639,0.2761039435863495,0,0,1.308458685874939,1.87344491481781,53.74345405089156,1.339470117045494e-07
41,0.8199999928474426,0.2769370377063751,0.2769368886947632,0,0,1.308458685874939,1.87344491481781,53.47582457175197,1.437330467979336e-07
42,0.8399999737739563,0.2777545154094696,0.2777543365955353,0,0,1.308458685874939,1.87344491481781,53.20873204089622,1.542227039408317e-07
43,0.8600000143051147,0.2785568535327911,0.2785566747188568,0,0,1.308458685874939,1.87344491481781,52.94219989957374,1.654261723160744e-07
44,0.8799999952316284,0.2793444097042084,0.279344230890274,0,0,1.308458685874939,1.87344491481781,52.67625037757983,1.773523621295681e-07
45,0.8999999761581421,0.4317141175270081,0.3850826919078827,0,0,1.308458685874939,2.685194969177246,52.40653558142858,0.04663144052028656
