contact_pressure,shear_1,shear_2,normal_force_x,normal_force_y,normal_force_z,shear_force_x,shear_force_y,shear_force_z,heat_flow,id,x,y,z,current_x,current_y,current_z,generated
64833.55083776158,-0.001192404434787938,129.6671016648973,-1.065348410501248e-05,-0.005432258142404251,1.760787065112049e-07,1.501652279862919e-10,-3.524525870494667e-10,-1.08645371768431e-05,11128.75718052693,474,2.522772406243548e-19,0.0041200000000000004,0.0031250000000000002,-5.5041297143232511e-11,0.0041201738068858216,0.0037249017508163649,0
64833.54709919733,-0.001192593377490775,129.6670941877667,0.002068992460566656,-0.005022828533812063,1.760791281954972e-07,2.736663182374815e-10,-2.681366664352315e-10,-1.086453612010463e-05,11128.71135587272,493,-0.0015766557413441698,0.0038063836739465019,0.0031250000000000002,-0.0015767223069135122,0.0038065442284140249,0.0037249017387704832,0
64833.54986861391,-0.00119240091675265,129.6670997266021,0.003833653194229971,-0.003848719495546596,1.760795629736028e-07,3.554055477946855e-10,-1.430401028597349e-10,-1.086453654112144e-05,11128.65822538438,494,-0.0029132799384885759,0.0029132799384885763,0.0031250000000000002,-0.0029134028770338655,0.0029134027991918423,0.0037249017259346705,0
64833.55360792143,-0.002075131264351742,138.1452817469805,0.005014675279976508,-0.00208867776799714,1.760791318324084e-07,3.830678772403366e-10,3.802745308662527e-12,-1.086453735350898e-05,11128.71135923348,495,-0.0038063836739465019,0.0015766557413441705,0.0031250000000000002,-0.003806544270540572,0.001576722205208859,0.0037249017387682611,0
64833.55083775776,118.9243564719486,0.001644005724398045,0.005432258142404392,-1.065348410501463e-05,1.760787065108147e-07,3.524525870486872e-10,1.501652279868058e-10,-1.086453717684338e-05,11128.75718052602,496,-0.0041200000000000004,5.0455448124870961e-19,0.0031250000000000002,-0.0041201738068858216,-5.5041296904390701e-11,0.0037249017508163649,0
64833.54709919597,-0.002075131264351742,-138.1455025374716,0.00502282853381207,0.002068992460566672,1.760791281956227e-07,2.681366664372215e-10,2.736663182333089e-10,-1.086453612010465e-05,11128.71135587272,515,-0.0038063836739465019,-0.0015766557413441696,0.0031250000000000002,-0.0038065442284140249,-0.001576722306913512,0.0037249017387704832,0
64833.54986861801,0.001192400916629658,-129.6670997266103,0.003848719495546794,0.003833653194230161,1.760795629733423e-07,1.430401028630969e-10,3.554055477905723e-10,-1.086453654112198e-05,11128.65822538438,516,-0.0029132799384885767,-0.0029132799384885754,0.0031250000000000002,-0.0029134027991918427,-0.0029134028770338651,0.0037249017259346705,0
64833.55360792988,0.001192211803603793,-129.6671072052361,0.00208867776799736,0.005014675279977033,1.760791318314123e-07,-3.802745305866553e-12,3.830678772370139e-10,-1.086453735351012e-05,11128.71135923303,517,-0.0015766557413441707,-0.0038063836739465019,0.0031250000000000002,-0.0015767222052088593,-0.003806544270540572,0.0037249017387682611,0
64833.5508377619,0.001192404434729796,-129.667101664898,1.065348410501186e-05,0.005432258142404434,1.760787065112068e-07,-1.501652279856455e-10,3.524525870494693e-10,-1.086453717684347e-05,11128.75718052693,518,-7.5683172187306446e-19,-0.0041200000000000004,0.0031250000000000002,5.5041296647650098e-11,-0.0041201738068858216,0.0037249017508163649,0
64833.54709919816,0.001192593377558361,-129.6670941877683,-0.002068992460566696,0.005022828533812173,1.760791281953507e-07,-2.736663182336867e-10,2.681366664364779e-10,-1.086453612010486e-05,11128.71135587318,532,0.0015766557413441694,-0.0038063836739465019,0.0031250000000000002,0.0015767223069135118,-0.0038065442284140249,0.0037249017387704832,0
64833.5498686085,0.001192400916739691,-129.6670997265913,-0.003833653194229636,0.003848719495546257,1.760795629737665e-07,-3.554055477944283e-10,1.430401028604531e-10,-1.086453654112048e-05,11128.65822538438,533,0.0029132799384885754,-0.0029132799384885767,0.0031250000000000002,0.0029134028770338651,-0.0029134027991918427,0.003724901725934671,0
64833.55360792447,-0.002075131264351742,-138.1455155549331,-0.005014675279976788,0.002088677767997255,1.76079131831341e-07,-3.830678772372729e-10,-3.802745306858911e-12,-1.086453735350959e-05,11128.71135923303,534,0.0038063836739465019,-0.0015766557413441709,0.0031250000000000002,0.003806544270540572,-0.0015767222052088595,0.0037249017387682611,0
65579.14774339044,120.0873075710678,0.001744469322384035,-0.005484417999666639,1.071460200643319e-05,-1.23796233767298e-06,2.475614412611173e-09,-1.612307012605457e-10,-1.096885693071959e-05,11100.3143282875,559,0.0041200000000000004,0,0.0037500000000000003,0.0041201772784041297,5.8896116216748894e-11,0.0043499307733582925,0
65579.17831949513,-0.002075131264351742,139.715498206418,-0.005071043847664348,-0.002088897732749509,-1.23796250478273e-06,2.348872839891921e-09,7.984123842493235e-10,-1.096886127849289e-05,11100.26868352609,560,0.0038063836739465019,0.00157665574134417,0.0037500000000000003,0.0038065474378235092,0.0015767236382497945,0.0043499307642979315,0
65579.22031256248,-0.001253313773595555,131.15844061324,-0.003885649390989585,-0.003870496646808435,-1.237962927917428e-06,1.864532142346666e-09,1.636517003857475e-09,-1.096886784978984e-05,11100.21539866866,561,0.0029132799384885763,0.0029132799384885759,0.0037500000000000003,0.0029134052564612745,0.0029134053397540292,0.0043499307535479889,0
65579.17785467683,-0.001253897615038724,131.1583556974613,-0.002108695732096842,-0.005062843224741076,-1.237962510167654e-06,1.096328107653595e-09,2.225472148248352e-09,-1.096886123583589e-05,11100.26868269135,562,0.0015766557413441702,0.0038063836739465019,0.0037500000000000003,0.0015767235294230303,0.0038065474829007853,0.0043499307642965767,0
65579.14774339543,-0.001253311623174648,131.158295474906,-1.071460200642846e-05,-0.005484417999667316,-1.237962337673129e-06,1.612307012629327e-10,2.475614412611466e-09,-1.096885693072094e-05,11100.31432828568,563,2.522772406243548e-19,0.0041200000000000004,0.0037500000000000003,-5.8896115959324316e-11,0.0041201772784041297,0.0043499307733582925,0
65579.17831949076,-0.001252726816837954,131.158356627104,0.002088897732749562,-0.005071043847664475,-1.237962504784804e-06,-7.984123842451162e-10,2.34887283989814e-09,-1.096886127849316e-05,11100.268683527,582,-0.0015766557413441698,0.0038063836739465019,0.0037500000000000003,-0.0015767236382497943,0.0038065474378235092,0.0043499307642979315,0
65579.22031257366,-0.001253313773837688,131.1584406132623,0.003870496646809271,-0.003885649390990426,-1.237962927917693e-06,-1.636517003852932e-09,1.864532142351938e-09,-1.096886784979221e-05,11100.21539866821,583,-0.0029132799384885759,0.0029132799384885763,0.0037500000000000003,-0.0029134053397540292,0.0029134052564612745,0.0043499307535479897,0
65579.17785467723,-0.002075131264351742,139.7154972767698,0.00506284322474112,-0.002108695732096859,-1.237962510167626e-06,-2.225472148245825e-09,1.096328107659517e-09,-1.096886123583599e-05,11100.26868269135,584,-0.0038063836739465019,0.0015766557413441705,0.0037500000000000003,-0.0038065474829007853,0.0015767235294230305,0.0043499307642965767,0
65579.14774340353,120.0873076501952,0.001744816592208931,0.005484417999668182,-1.071460200642735e-05,-1.237962337673325e-06,-2.475614412611864e-09,1.612307012596585e-10,-1.096885693072268e-05,11100.31432828614,585,-0.0041200000000000004,5.0455448124870961e-19,0.0037500000000000003,-0.0041201772784041297,-5.8896115713604357e-11,0.0043499307733582925,0
65579.17831948398,-0.002075131264351742,-139.7157479272243,0.00507104384766389,0.002088897732749331,-1.237962504784577e-06,-2.348872839895822e-09,-7.984123842495529e-10,-1.09688612784919e-05,11100.268683527,604,-0.0038063836739465019,-0.0015766557413441696,0.0037500000000000003,-0.0038065474378235092,-0.0015767236382497941,0.0043499307642979306,0
65579.22031256366,0.001253313773723945,-131.1584406132423,0.003885649390989835,0.003870496646808676,-1.237962927925276e-06,-1.86453214235784e-09,-1.636517003868498e-09,-1.096886784979053e-05,11100.21539866866,605,-0.0029132799384885767,-0.0029132799384885754,0.0037500000000000003,-0.0029134052564612749,-0.0029134053397540287,0.0043499307535479889,0
65579.17785468232,0.001253897615080724,-131.1583556974723,0.002108695732097093,0.005062843224741674,-1.237962510168046e-06,-1.096328107655519e-09,-2.2254721482484e-09,-1.096886123583719e-05,11100.2686826918,606,-0.0015766557413441707,-0.0038063836739465019,0.0037500000000000003,-0.0015767235294230307,-0.0038065474829007853,0.0043499307642965767,0
65579.14774339531,0.001253311623235835,-131.1582954749057,1.071460200643403e-05,0.005484417999667172,-1.237962337673106e-06,-1.612307012593578e-10,-2.475614412611428e-09,-1.096885693072066e-05,11100.31432828614,607,-7.5683172187306446e-19,-0.0041200000000000004,0.0037500000000000003,5.8896115457906919e-11,-0.0041201772784041297,0.0043499307733582925,0
65579.17831948833,0.001252726816837831,-131.1583566270991,-0.002088897732749405,0.0050710438476641,-1.237962504802404e-06,7.984123842598614e-10,-2.348872839930135e-09,-1.096886127849235e-05,11100.26868352745,621,0.0015766557413441694,-0.0038063836739465019,0.0037500000000000003,0.0015767236382497939,-0.0038065474378235092,0.0043499307642979315,0
65579.2203125676,0.001253313773844424,-131.1584406132502,-0.00387049664680882,0.003885649390989975,-1.237962927925096e-06,1.636517003865375e-09,-1.864532142360441e-09,-1.096886784979093e-05,11100.21539866866,622,0.0029132799384885754,-0.0029132799384885767,0.0037500000000000003,0.0029134053397540287,-0.0029134052564612749,0.0043499307535479889,0
65579.17785468642,-0.002075131264351742,-139.7157469976119,-0.005062843224741793,0.002108695732097143,-1.237962510168003e-06,2.225472148246179e-09,-1.096328107660631e-09,-1.096886123583745e-05,11100.2686826918,623,0.0038063836739465019,-0.0015766557413441709,0.0037500000000000003,0.0038065474829007853,-0.0015767235294230309,0.0043499307642965767,0
68483.89888572403,124.2799014546167,0.001798036556332594,-0.005673502723132035,1.093978927674993e-05,-2.794889474991477e-06,5.589462914484997e-09,-1.692885947504997e-10,-1.134702653951151e-05,11288.69089505524,648,0.0041200000000000004,0,0.0043750000000000004,0.0041201815202246451,6.1189810480048457e-11,0.0049749588726912914,0
68483.94110099153,-0.002075131264351742,144.9255487110459,-0.00524582257148384,-0.002161049710821127,-2.79489087987419e-06,5.228789057187185e-09,1.982564200688123e-09,-1.134703314489659e-05,11288.6441660717,649,0.0038063836739465019,0.00157665574134417,0.0043750000000000004,0.003806551357074799,0.0015767252648541375,0.0049749588662880775,0
68484.00744773351,-0.001226456837723077,136.9680148829154,-0.004019513767646504,-0.004004042556593844,-2.794893151977277e-06,4.072057884443722e-09,3.832646774287175e-09,-1.134704326545606e-05,11288.58985397373,650,0.0029132799384885763,0.0029132799384885759,0.0043750000000000004,0.0029134082568393724,0.0029134083433754671,0.0049749588579325365,0
68483.94294874505,-0.001226872672391222,136.967885884933,-0.002181263881480545,-0.005237449783397325,-2.794890981107259e-06,2.29536929337e-09,5.099221296461674e-09,-1.134703350624847e-05,11288.6441655284,651,0.0015766557413441702,0.0038063836739465019,0.0043750000000000004,0.001576725151789539,0.0038065514039077684,0.0049749588662872995,0
68483.89888571406,-0.001226451929771818,136.9677977588766,-1.093978927674704e-05,-0.005673502723131114,-2.794889474991032e-06,1.692885947503228e-10,5.589462914484106e-09,-1.134702653950967e-05,11288.6908950557,652,2.522772406243548e-19,0.0041200000000000004,0.0043750000000000004,-6.118981022352959e-11,0.0041201815202246451,0.0049749588726912914,0
68483.94110100057,-0.001226034829361003,136.9678821894551,0.002161049710821383,-0.005245822571484464,-2.794890879874502e-06,-1.98256420068118e-09,5.228789057190723e-09,-1.134703314489795e-05,11288.64416607124,671,-0.0015766557413441698,0.0038063836739465019,0.0043750000000000004,-0.0015767252648541373,0.003806551357074799,0.0049749588662880775,0
68484.00744772666,-0.001226456837762929,136.9680148829017,0.004004042556593384,-0.004019513767646041,-2.794893151979326e-06,-3.832646774284498e-09,4.072057884452172e-09,-1.134704326545475e-05,11288.58985397328,672,-0.0029132799384885759,0.0029132799384885763,0.0043750000000000004,-0.0029134083433754671,0.0029134082568393724,0.0049749588579325365,0
68483.94294873842,-0.002075131264351742,144.9255487110459,0.005237449783397039,-0.002181263881480426,-2.794890981107046e-06,-5.099221296459843e-09,2.295369293373284e-09,-1.134703350624784e-05,11288.64416552795,673,-0.0038063836739465019,0.0015766557413441705,0.0043750000000000004,-0.0038065514039077684,0.0015767251517895392,0.0049749588662872995,0
68483.89888571855,124.2799016768654,0.001797656988611784,0.005673502723131856,-1.093978927675662e-05,-2.794889474991396e-06,-5.589462914484835e-09,1.692885947497454e-10,-1.134702653951115e-05,11288.69089505388,674,-0.0041200000000000004,5.0455448124870961e-19,0.0043750000000000004,-0.0041201815202246451,-6.1189809974938978e-11,0.0049749588726912914,0
68483.94110099756,-0.002075131264351742,-144.9255487110693,0.005245822571484515,0.002161049710821412,-2.79489087987465e-06,-5.228789057189404e-09,-1.982564200685157e-09,-1.134703314489806e-05,11288.6441660717,693,-0.0038063836739465019,-0.0015766557413441696,0.0043750000000000004,-0.003806551357074799,-0.0015767252648541371,0.0049749588662880775,0
68484.007447729,0.001226456837741249,-136.9680148829064,0.004019513767646305,0.004004042556593634,-2.794893151976192e-06,-4.07205788444351e-09,-3.832646774284315e-09,-1.134704326545548e-05,11288.58985397328,694,-0.0029132799384885767,-0.0029132799384885754,0.0043750000000000004,-0.0029134082568393728,-0.0029134083433754667,0.0049749588579325365,0
68483.94294874795,0.001226872672402347,-136.9678858849388,0.002181263881480745,0.005237449783397791,-2.794890981092241e-06,-2.295369293359222e-09,-5.099221296433627e-09,-1.134703350624948e-05,11288.64416552795,695,-0.0015766557413441707,-0.0038063836739465019,0.0043750000000000004,-0.0015767251517895394,-0.0038065514039077684,0.0049749588662872995,0
68483.89888572908,0.001226451929810127,-136.9677977589066,1.09397892767556e-05,0.005673502723132689,-2.794889474991799e-06,-1.692885947495822e-10,-5.589462914485643e-09,-1.134702653951282e-05,11288.69089505524,696,-7.5683172187306446e-19,-0.0041200000000000004,0.0043750000000000004,6.1189809731882954e-11,-0.0041201815202246451,0.0049749588726912914,0
68483.94110100217,0.001226034829380696,-136.9678821894583,-0.002161049710821568,0.005245822571484936,-2.794890879868228e-06,1.9825642006781e-09,-5.228789057178419e-09,-1.134703314489896e-05,11288.64416607124,710,0.0015766557413441694,-0.0038063836739465019,0.0043750000000000004,0.0015767252648541368,-0.003806551357074799,0.0049749588662880775,0
68484.00744772714,0.001226456837796046,-136.9680148829026,-0.004004042556593553,0.004019513767646208,-2.794893151972949e-06,3.832646774277523e-09,-4.072057884441123e-09,-1.134704326545523e-05,11288.58985397328,711,0.0029132799384885754,-0.0029132799384885767,0.0043750000000000004,0.0029134083433754667,-0.0029134082568393728,0.0049749588579325365,0
68483.94294874519,-0.002075131264351742,-144.9255487110693,-0.005237449783397292,0.002181263881480539,-2.794890981092083e-06,5.099221296431882e-09,-2.295369293362581e-09,-1.13470335062484e-05,11288.64416552885,712,0.0038063836739465019,-0.0015766557413441709,0.0043750000000000004,0.0038065514039077684,-0.0015767251517895397,0.0049749588662872995,0
72460.67149572031,126.8209165742629,0.001274837536762163,-0.002894480990657186,5.54827327725352e-06,-1.741977909837166e-06,3.483846190876788e-09,-6.053131398340205e-11,-5.788972616237574e-06,11518.97113352374,737,0.0041200000000000004,0,0.0050000000000000001,0.0041201792156191344,6.1954196261809393e-11,0.0055999999999999999,0
72460.68632749791,-0.002075131264351742,144.9255487110459,-0.002676275435504386,-0.001102544180524996,-1.741978157634367e-06,3.241841763788637e-09,1.277231459206959e-09,-5.78897361402419e-06,11518.92335562709,738,0.0038063836739465019,0.00157665574134417,0.0050000000000000001,0.0038065492243903763,0.0015767243853516653,0.0055999999999999999,0
72460.69720467957,-0.0007006145758738182,144.9213944014994,-0.002050630756057408,-0.002042784311940743,-1.741978196914946e-06,2.506253745852279e-09,2.420649598612123e-09,-5.788973740508675e-06,11518.86750255604,739,0.0029132799384885763,0.0029132799384885759,0.0050000000000000001,0.0029134066203487146,0.0029134067079660377,0.0055999999999999999,0
72460.69763573876,-0.0006999882811537005,144.9213952636181,-0.001112796258303613,-0.002672029463086293,-1.74197852404318e-06,1.389079155379745e-09,3.195513972180572e-09,-5.788974680674396e-06,11518.92335838086,740,0.0015766557413441702,0.0038063836739465019,0.0050000000000000001,0.0015767242708744729,0.0038065492718083569,0.0055999999999999999,0
72460.67149572769,-0.0007006140835630543,144.9213429835957,-5.548273277252991e-06,-0.002894480990657429,-1.741977909839867e-06,6.053131398509026e-11,3.483846190882187e-09,-5.788972616238061e-06,11518.97113352238,741,2.522772406243548e-19,0.0041200000000000004,0.0050000000000000001,-6.1954196017030339e-11,0.0041201792156191344,0.0055999999999999999,0
72460.68632750219,-0.0007012386550840236,144.9213726471444,0.001102544180525091,-0.002676275435504617,-1.741978157634526e-06,-1.277231459202955e-09,3.24184176379063e-09,-5.788973614024689e-06,11518.92335562754,760,-0.0015766557413441698,0.0038063836739465019,0.0050000000000000001,-0.0015767243853516651,0.0038065492243903763,0.0055999999999999999,0
72460.69720468539,-0.0007006145761610228,144.9213944015111,0.002042784311940941,-0.002050630756057605,-1.741978196915096e-06,-2.420649598608747e-09,2.506253745856066e-09,-5.788973740509232e-06,11518.86750255604,761,-0.0029132799384885759,0.0029132799384885763,0.0050000000000000001,-0.0029134067079660377,0.0029134066203487146,0.0055999999999999999,0
72460.69763573614,-0.002075131264351742,144.9255487110459,0.002672029463086258,-0.001112796258303598,-1.741978524047483e-06,-3.195513972187604e-09,1.389079155385239e-09,-5.788974680674318e-06,11518.92335838041,762,-0.0038063836739465019,0.0015766557413441705,0.0050000000000000001,-0.0038065492718083569,0.0015767242708744731,0.0055999999999999999,0
72460.67149572427,126.82091696168,0.001270992289608586,0.002894480990657367,-5.548273277255925e-06,-1.741977909837436e-06,-3.483846190877322e-09,6.053131398603217e-11,-5.788972616237936e-06,11518.97113352329,763,-0.0041200000000000004,5.0455448124870961e-19,0.0050000000000000001,-0.0041201792156191344,-6.195419577337267e-11,0.0055999999999999999,0
72460.6863274936,-0.002075131264351742,-144.9255487110693,0.002676275435504198,0.001102544180524924,-1.741978157638299e-06,-3.241841763796344e-09,-1.277231459208892e-09,-5.788973614023787e-06,11518.92335562709,782,-0.0038063836739465019,-0.0015766557413441696,0.0050000000000000001,-0.0038065492243903763,-0.0015767243853516649,0.0055999999999999999,0
72460.6972046821,0.0007006145759621944,-144.9213944015045,0.002050630756057415,0.002042784311940748,-1.741978196908974e-06,-2.506253745843447e-09,-2.420649598604066e-09,-5.788973740508692e-06,11518.86750255559,783,-0.0029132799384885767,-0.0029132799384885754,0.0050000000000000001,-0.002913406620348715,-0.0029134067079660373,0.0055999999999999999,0
72460.69763574532,0.0006999882810117511,-144.9213952636312,0.001112796258303748,0.002672029463086611,-1.741978524043529e-06,-1.38907915538028e-09,-3.195513972181105e-09,-5.788974680675088e-06,11518.92335838086,784,-0.0015766557413441707,-0.0038063836739465019,0.0050000000000000001,-0.0015767242708744733,-0.0038065492718083569,0.0055999999999999999,0
72460.67149572793,0.00070061408355502,-144.9213429835962,5.548273277254933e-06,0.00289448099065737,-1.741977909839749e-06,-6.053131398548494e-11,-3.48384619088195e-09,-5.788972616237941e-06,11518.97113352238,785,-7.5683172187306446e-19,-0.0041200000000000004,0.0050000000000000001,6.1954195538699269e-11,-0.0041201792156191344,0.0055999999999999999,0
72460.68632750142,0.0007012386549531899,-144.9213726471428,-0.001102544180525043,0.002676275435504511,-1.741978157636982e-06,1.277231459206191e-09,-3.241841763794608e-09,-5.788973614024455e-06,11518.92335562754,799,0.0015766557413441694,-0.0038063836739465019,0.0050000000000000001,0.0015767243853516647,-0.0038065492243903763,0.0055999999999999999,0
72460.69720468554,0.0007006145760762915,-144.9213944015114,-0.002042784311940936,0.002050630756057604,-1.741978196912248e-06,2.420649598605939e-09,-2.506253745850823e-09,-5.788973740509224e-06,11518.86750255604,800,0.0029132799384885754,-0.0029132799384885767,0.0050000000000000001,0.0029134067079660373,-0.002913406620348715,0.0055999999999999999,0
72460.69763575034,-0.002075131264351742,-144.9255487110693,-0.002672029463086725,0.001112796258303796,-1.741978524050678e-06,3.19551397219285e-09,-1.389079155389268e-09,-5.788974680675334e-06,11518.92335838132,801,0.0038063836739465019,-0.0015766557413441709,0.0050000000000000001,0.0038065492718083569,-0.0015767242708744735,0.0055999999999999999,0
48152.44344820557,38.92819436475264,57.37686169324536,-0.002439341083341854,-0.0004896497931098195,-6.272587622099175e-06,1.229296442212501e-08,2.503130664789159e-09,-4.975999132020835e-06,0,1721,0.0039631918369732507,0.00078832787067208501,0,0.0039632606052474031,0.00078834155516083139,0.0005997211075867983,0
54438.91906898072,100.8944647366916,0.001415723901134314,-0.007481265347456442,1.554563671147548e-05,-1.411830936302827e-05,2.823617395539889e-08,-2.433797731511419e-10,-1.496256299667196e-05,0,1723,0.0041200000000000004,0,0.00031250000000000001,0.0041200672969882732,1.3257076211266664e-11,0.00091222359274111876,0
54438.75898169979,-0.002075131264351742,116.0841645677956,-0.006917722518528126,-0.002848588079532923,-1.411828035876046e-05,2.618002097407599e-08,1.05803634137946e-08,-1.496253172182454e-05,0,1724,0.0038063836739465019,0.00157665574134417,0.00031250000000000001,0.0038064458299362073,0.0015766815105781658,0.00091222359198169607,0
60683.95978171102,47.865187302775,73.50296793265339,-0.006365808792330421,-0.001277805728646317,-7.955821524242906e-06,1.557966955888884e-08,3.235032898683099e-09,-1.298557800914282e-05,0,1726,0.0039631918369732507,0.00078832787067208501,0.00062500000000000001,0.003963301059726902,0.00078834962594330526,0.0012247617863925262,0
48152.37336954761,-0.0008906203305504339,96.3047467311348,-0.002066263409251124,-0.001385864103086686,-6.27254845126232e-06,1.039927493124465e-08,7.016819019044605e-09,-4.975967760478903e-06,0,1728,0.0033598318062175391,0.0022449678399163731,0,0.003359890079694311,0.0022450067895637845,0.00059972108959360565,0
54438.63076761314,-0.001005170941056155,108.877261525811,-0.005301021487885935,-0.005279036704187182,-1.411824543940461e-05,2.013799305585582e-08,1.97938063056187e-08,-1.49624940876386e-05,0,1730,0.0029132799384885763,0.0029132799384885759,0.00031250000000000001,0.0029133274958061629,0.0029133275145575596,0.00091222358137867674,0
60683.69600562705,-0.001134477686561232,121.3673920003444,-0.005392207721283257,-0.00361660286694336,-7.955766487194066e-06,1.315562304461185e-08,8.950845331770392e-09,-1.298548734608873e-05,0,1731,0.0033598318062175391,0.0022449678399163731,0.00062500000000000001,0.0033599243611812327,0.0022450297154897095,0.0012247617642029899,0
48152.37522473004,-0.0008922231171874852,96.30475044147687,-0.001378631233099572,-0.002071096240979934,-6.272548405812222e-06,6.922405230802064e-09,1.046235996804095e-08,-4.975967731396493e-06,0,1733,0.0022449678399163731,0.0033598318062175387,0,0.0022450067766534351,0.0033598900883119601,0.00059972108958911336,0
54438.78379009673,-0.001005227732252267,108.8775675707769,-0.002877314226034765,-0.006905828254943077,-1.41182881553561e-05,1.103007481090442e-08,2.599376264192853e-08,-1.496254002950181e-05,0,1735,0.0015766557413441702,0.0038063836739465019,0.00031250000000000001,0.0015766814860820521,0.003806445840078645,0.00091222359197994443,0
60683.7157799194,-0.001132498512783053,121.3674315489491,-0.003597736326720677,-0.005404813887278935,-7.955766417745433e-06,8.728585873180772e-09,1.330413118113179e-08,-1.298548725769174e-05,0,1736,0.0022449678399163731,0.0033598318062175387,0.00062500000000000001,0.0022450296796886885,0.0033599243850934513,0.0012247617641980503,0
48152.4453754132,-0.00089267911101728,96.30489074284742,-0.0004811179971496166,-0.002441038164212122,-6.272587616056179e-06,2.391760526493578e-09,1.231511737652307e-08,-4.975999134251589e-06,0,1738,0.00078832787067208523,0.0039631918369732507,0,0.00078834153993655274,0.0039632606082756474,0.00059972110758680914,0
54438.91906898291,-0.001005179425568038,108.8778381285503,-1.554563671147508e-05,-0.007481265347457269,-1.411830936302984e-05,2.433797731525658e-10,2.823617395540201e-08,-1.496256299667362e-05,0,1740,2.522772406243548e-19,0.0041200000000000004,0.00031250000000000001,-1.3257075952580498e-11,0.0041200672969882732,0.00091222359274111876,0
60683.97954506829,-0.001132355838926834,121.3679590792453,-0.001255550991559656,-0.006370235487640616,-7.955821452321698e-06,2.972855088111047e-09,1.563181901201834e-08,-1.298557791668727e-05,0,1741,0.00078832787067208523,0.0039631918369732507,0.00062500000000000001,0.00078834958372093621,0.0039633010681233314,0.00122476178639136,0
48152.4434482051,-0.0008901549461551039,96.30488688844557,0.0004896497931097154,-0.002439341083341335,-6.272587622097823e-06,-2.503130664786983e-09,1.229296442212268e-08,-4.975999132019776e-06,0,1829,-0.00078832787067208479,0.0039631918369732507,0,-0.00078834155516083117,0.0039632606052474031,0.0005997211075867983,0
54438.7589817038,-0.001005122812122548,108.8775179539933,0.002848588079533062,-0.00691772251852847,-1.411828035876053e-05,-1.058036341379274e-08,2.618002097407691e-08,-1.496253172182528e-05,0,1831,-0.0015766557413441698,0.0038063836739465019,0.00031250000000000001,-0.0015766815105781656,0.0038064458299362073,0.00091222359198169607,0
60683.95978171418,-0.001134637647677484,121.3679195525198,0.001277805728646312,-0.006365808792330401,-7.955821524251832e-06,-3.235032898683946e-09,1.557966955890688e-08,-1.298557800914278e-05,0,1832,-0.00078832787067208479,0.0039631918369732507,0.00062500000000000001,-0.00078834962594330504,0.003963301059726902,0.001224761786392526,0
48152.3733695508,-0.0008906203302949876,96.30474673114117,0.00138586410308708,-0.002066263409251712,-6.272548451263968e-06,-7.016819019044414e-09,1.039927493124875e-08,-4.975967760480316e-06,0,1834,-0.0022449678399163731,0.0033598318062175391,0,-0.0022450067895637845,0.003359890079694311,0.00059972108959360554,0
54438.6307676166,-0.00100517094101835,108.8772615258179,0.005279036704187201,-0.005301021487885952,-1.411824543940466e-05,-1.979380630561749e-08,2.013799305585716e-08,-1.496249408763866e-05,0,1836,-0.0029132799384885759,0.0029132799384885763,0.00031250000000000001,-0.0029133275145575596,0.0029133274958061629,0.00091222358137867652,0
60683.6960056311,-0.001134477686646642,121.3673920003525,0.003616602866942964,-0.005392207721282664,-7.955766487191208e-06,-8.950845331764841e-09,1.315562304460869e-08,-1.298548734608731e-05,0,1837,-0.0022449678399163731,0.0033598318062175391,0.00062500000000000001,-0.0022450297154897095,0.0033599243611812327,0.0012247617642029899,0
48152.37522473266,-0.0008922231171314909,96.30475044148207,0.002071096240980159,-0.001378631233099721,-6.272548405807148e-06,-1.046235996803155e-08,6.922405230797873e-09,-4.975967731397033e-06,0,1839,-0.0033598318062175387,0.0022449678399163735,0,-0.0033598900883119601,0.0022450067766534355,0.00059972108958911347,0
54438.78379009908,-0.002075131264351742,116.0842141845926,0.006905828254943229,-0.002877314226034827,-1.411828815535848e-05,-2.599376264193308e-08,1.103007481090588e-08,-1.496254002950213e-05,0,1841,-0.0038063836739465019,0.0015766557413441705,0.00031250000000000001,-0.003806445840078645,0.0015766814860820523,0.00091222359197994443,0
60683.71577992321,-0.001132498512814857,121.3674315489567,0.005404813887278988,-0.003597736326720711,-7.955766417753868e-06,-1.330413118114524e-08,8.728585873191019e-09,-1.298548725769187e-05,0,1842,-0.0033598318062175387,0.0022449678399163735,0.00062500000000000001,-0.0033599243850934513,0.002245029679688689,0.0012247617641980503,0
48152.44537541248,38.92819184059224,57.37686554764044,0.002441038164211576,-0.0004811179971495088,-6.272587616054598e-06,-1.231511737651984e-08,2.391760526493624e-09,-4.975999134250475e-06,0,1844,-0.0039631918369732507,0.00078832787067208544,0,-0.0039632606082756474,0.00078834153993655295,0.00059972110758680904,0
54438.91906898419,100.8944647074532,0.001408533544466462,0.007481265347456825,-1.554563671148492e-05,-1.4118309363029e-05,-2.823617395540034e-08,2.433797731517646e-10,-1.496256299667273e-05,0,1846,-0.0041200000000000004,5.0455448124870961e-19,0.00031250000000000001,-0.0041200672969882732,-1.325707571244083e-11,0.00091222359274111876,0
60683.97954507096,47.86518958458797,73.50300745938625,0.006370235487640216,-0.001255550991559578,-7.95582145232782e-06,-1.563181901203035e-08,2.972855088113413e-09,-1.298557791668646e-05,0,1847,-0.0039631918369732507,0.00078832787067208544,0.00062500000000000001,-0.0039633010681233314,0.00078834958372093642,0.00122476178639136,0
