time,node,gap,pressure,nx,ny,nz,tx,ty,tz,slipx,slipy,slipz,normalx,normaly,normalz,firstx,firsty,firstz
4.1000000014901161e+00,61,-1.1864751891789367e-04,1.0762859475562418e+07,-9.8415116945712338e+05,-1.5624271469808559e+03,-2.5300519103921852e+02,-2.5850365268807309e+02,1.9427346309282834e+05,5.2370582025351632e+02,-4.0885354942090920e-04,3.7470068903042365e-02,1.6089509636569323e-05,-9.9994035460247233e-01,-1.0911028532784325e-02,4.8651191013825823e-04,4.8762266459992718e-04,-9.9140996844703858e-05,9.9999987619759223e-01
4.1000000014901161e+00,64,-1.1551420054557839e-04,1.0195050493728638e+07,-1.6324220880490772e+06,-1.2012812142230809e+04,1.7565145512093909e+02,-2.5138307267947998e+03,3.7902068652987422e+05,6.5617475644414071e+02,3.0283798413967140e-05,4.2495344959995407e-02,8.0920555225047760e-06,-9.9999973705064782e-01,7.1266338536698972e-04,-1.3419960643971701e-04,-1.3417069732262846e-04,4.0612551720937528e-05,9.9999999017442220e-01
4.1000000014901161e+00,68,-9.5993200716376503e-05,1.0862895281801712e+07,4.0511203154041013e+06,1.8937777434373747e+04,2.3990612301292001e+02,4.0580306859616871e+03,-8.4944932998150564e+05,3.5809628191984057e+03,-1.9039479605953649e-04,4.0307694902071194e-02,5.3285254621295858e-05,-9.9998884010833022e-01,-4.7233524717438255e-03,-9.7980731838898924e-05,-9.8114597710011493e-05,2.8109575548157417e-05,9.9999999479168866e-01
4.1000000014901161e+00,69,-9.8642308970102888e-05,1.0809557986976149e+07,4.0416561995775905e+06,3.0054385145905173e+04,-1.0203992138454676e+02,6.5799353378407241e+03,-8.8500903376613627e+05,-1.1624968377763207e+02,-3.3778169290508389e-04,3.8473866912881786e-02,3.6556969351418274e-05,-9.9996146169793931e-01,-8.7791982971784314e-03,2.8216651639110780e-05,2.8172234565923519e-05,5.1830212914644591e-06,9.9999999958973085e-01
4.1000000014901161e+00,72,-1.0832855787289507e-04,1.0182481084311321e+07,6.6981767358286614e+06,1.4552097020466217e+04,-2.4684458454879209e+01,3.5295421265123996e+03,-1.3343511923481212e+06,-9.6560146967658056e+01,-4.3641362264364168e-05,4.1879654474431975e-02,2.1071675971527159e-07,-9.9999945704826054e-01,-1.0420654008439134e-03,1.6984550528883611e-06,1.6974902256031964e-06,9.2676422849953186e-07,9.9999999999812983e-01
4.1000000014901161e+00,76,-9.5714662195552406e-05,1.0829923962043282e+07,4.0471872318670144e+06,1.8952268890722775e+04,-4.0461677692095998e+02,4.0586069153016706e+03,-8.4834075843362533e+05,-1.8971952839142932e+03,-1.9104095730644076e-04,4.0311814318784306e-02,-7.1788787838709904e-07,-9.9998876100293455e-01,-4.7390253493063365e-03,1.3966586738967565e-04,1.3976271346999601e-04,-2.0104699360569743e-05,9.9999999003109241e-01
4.1000000014901161e+00,78,-1.6696778025530697e-04,1.4152611995596465e+07,-5.5032478190394212e+05,-1.0465623505820236e+03,-2.3373792859438463e+01,1.1069874682383573e+02,1.0178692062565332e+05,5.3169534120208391e+02,-3.4498581813469949e-04,3.8442948499418664e-02,4.9859834557893492e-06,-9.9995973529017679e-01,-8.9736132971017270e-03,4.5417988868638107e-05,4.5626914013193087e-05,-2.3077443011614117e-05,9.9999999869280831e-01
4.1000000014901161e+00,80,-1.6714483483351949e-04,1.4168245058303788e+07,-5.4997327435402479e+05,-1.0446106659300938e+03,1.1218017413516037e+01,1.1222890885448815e+02,1.0162935559705819e+05,-4.7194377628891516e+02,-3.4484788291155719e-04,3.8438001483139903e-02,-3.9180973121429358e-05,-9.9995975505641610e-01,-8.9712462651670832e-03,-7.0766954477342655e-05,-7.0938387928821191e-05,1.8791004686339350e-05,9.9999999730732159e-01
4.1000000014901161e+00,83,-6.3478255235281658e-05,1.1811450640085459e+07,2.5526027349549038e+06,1.2420727103990390e+04,-9.6295457861753221e+01,2.6574936734821781e+03,-5.7393615865941427e+05,-2.0138795793277354e+03,-1.8697011833537441e-04,4.0571144358312980e-02,-6.1812657123376828e-05,-9.9998937945942190e-01,-4.6082989930204673e-03,6.7444431901989203e-05,6.7565217471818353e-05,-2.6054769387451618e-05,9.9999999737804524e-01
4.1000000014901161e+00,85,-1.4535721583638949e-04,1.4160428526950128e+07,2.9292382810716843e+06,2.0557088494557342e+04,3.6178012179397186e+01,5.6634270214915241e+03,-7.5037511545227666e+05,1.2619404228523638e+02,-2.9531440664252990e-04,3.9156626589086224e-02,-1.6050306768375480e-05,-9.9997156115092456e-01,-7.5416662863149013e-03,-1.2609855162599698e-05,-1.2594119067850931e-05,-2.1340450983130915e-06,9.9999999991841693e-01
4.1000000014901161e+00,88,-6.3629088918333129e-05,1.1830678798618458e+07,2.5540479888846260e+06,1.2432143659976422e+04,1.5663790497947866e+02,2.6622176284054767e+03,-5.7478065419906226e+05,9.9451166583393740e+02,-1.8709200461323704e-04,4.0568122714474776e-02,2.8825743769998813e-05,-9.9998936198817812e-01,-4.6116847345424898e-03,-9.0963650802957670e-05,-9.1067839078078490e-05,2.2382252971575074e-05,9.9999999560284170e-01
4.1250000000000000e+00,57,-1.2235858697893430e-04,1.1038304325570226e+07,-9.7493246294501144e+05,-1.3122673961380183e+03,2.8810102327428200e+02,-1.8248988302421009e+02,1.6649089026837764e+05,-1.9020160714520148e+03,-3.8940728809930844e-04,3.7458218652808670e-02,7.3231569615710439e-05,-9.9994588588835209e-01,-1.0394380043118372e-02,-4.2680027874650376e-04,-4.2795497237622053e-04,1.0886429341946054e-04,9.9999990250154891e-01
4.1250000000000000e+00,60,-1.1551341407052673e-04,1.0176701920088068e+07,-1.6340106694933977e+06,-1.1313367144230650e+04,-1.3919561667529302e+02,-2.1937406253291806e+03,3.5176288182368904e+05,-1.2410065189580916e+03,3.5646810849931338e-05,4.2494821007910709e-02,-2.0135254336181598e-05,-9.9999963941108683e-01,8.3891291662858720e-04,1.3191972771893159e-04,1.3188829077129382e-04,-3.7528644786685406e-05,9.9999999059853972e-01
4.1250000000000000e+00,61,-1.2139104874520605e-04,1.0944567111054420e+07,-9.7766731170910632e+05,-1.3438591434380774e+03,-2.5759012980341765e+02,-1.8790402054063654e+02,1.6706984047689024e+05,6.5473059519739911e+02,-3.8959088295217761e-04,3.7469820349214047e-02,1.5899405008629872e-05,-9.9994582997811121e-01,-1.0397101501624874e-02,4.8722659137292811e-04,4.8824248394290789e-04,-9.5171211230567042e-05,9.9999987628085107e-01
4.1250000000000000e+00,64,-1.1576363561986608e-04,1.0202078045112919e+07,-1.6329657485395332e+06,-1.1282085455441749e+04,1.7896197525132152e+02,-2.1893896447312309e+03,3.5154750369109598e+05,7.9756379240415527e+02,3.4325420372757201e-05,4.2494349097595426e-02,8.2074441712951755e-06,-9.9999966447876509e-01,8.0779036350219380e-04,-1.3607750021220417e-04,-1.3604727703467738e-04,3.7469460891383587e-05,9.9999999004358908e-01
4.1250000000000000e+00,68,-9.4825826085573930e-05,1.0932162450959891e+07,4.0481153031650661e+06,1.7824932829584035e+04,2.3934172348083081e+02,3.5163699115915442e+03,-7.5711330487108487e+05,4.5241158370127760e+03,-1.7876542869225338e-04,4.0307011916063194e-02,5.3229425712896489e-05,-9.9999016093462745e-01,-4.4349227266228678e-03,-9.7438937905082413e-05,-9.7565691533413451e-05,2.8364457247335757e-05,9.9999999483819679e-01
4.1250000000000000e+00,69,-1.0045906816068415e-04,1.0991435718312323e+07,4.0614979143471043e+06,2.8729669849714614e+04,-1.0239716875889657e+02,5.8086000845228291e+03,-8.0913304800373234e+05,-9.3976179812661940e+01,-3.2088706230078162e-04,3.8473519342705542e-02,3.6524577138144700e-05,-9.9996521951444362e-01,-8.3402021345871380e-03,2.8103108828889854e-05,2.8053083700953863e-05,6.1150575731605291e-06,9.9999999958781527e-01
4.1250000000000000e+00,72,-1.0838978139241286e-04,1.0189389982600495e+07,6.6976282852747869e+06,1.3060517485971324e+04,-2.4972635925759093e+01,2.9631537807870836e+03,-1.1654045830048239e+06,-8.1727894292172778e+01,-3.6308962535094704e-05,4.1878604592923800e-02,2.2587452901772923e-07,-9.9999962414976074e-01,-8.6700475430257753e-04,1.7587651688757237e-06,1.7582330306696754e-06,6.1452838944527438e-07,9.9999999999826561e-01
4.1250000000000000e+00,76,-9.4557666009090051e-05,1.0899313225597464e+07,4.0442746384289879e+06,1.7840693577537029e+04,-4.0426808694470446e+02,3.5164437992452536e+03,-7.5604941629165132e+05,-2.3225303010665712e+03,-1.7940474330045271e-04,4.0311129582227032e-02,-7.0619788282872936e-07,-9.9999008699439518e-01,-4.4504549599543681e-03,1.3915312367847543e-04,1.3924224349705179e-04,-1.9715037282079096e-05,9.9999999011145746e-01
4.1250000000000000e+00,78,-1.6537783565395944e-04,1.4042271502477575e+07,-5.5355028727199952e+05,-9.3042560210940405e+02,-1.8564746863853820e+01,1.5032316579211889e+02,8.6940463240904181e+04,6.4978361104678106e+02,-3.1901187845609282e-04,3.8453414807724691e-02,4.9265728325733127e-06,-9.9996558877567365e-01,-8.2957802251985083e-03,3.5985766089157100e-05,3.6184717625367921e-05,-2.3832165774237851e-05,9.9999999906134718e-01
4.1250000000000000e+00,80,-1.6552803462739293e-04,1.4054982731145740e+07,-5.5325688021320873e+05,-9.2916414354923597e+02,6.4611051667878296e+00,1.5173292996129234e+02,8.6787896401817372e+04,-5.6961309201417771e+02,-3.1888496802338044e-04,3.8448664662051407e-02,-3.9078135790882764e-05,-9.9996560595852191e-01,-8.2935620578345678e-03,-6.1060615674659829e-05,-6.1228837234377235e-05,2.0029485291952634e-05,9.9999999792492467e-01
4.1250000000000000e+00,83,-6.4366729644145694e-05,1.1784827383152079e+07,2.5563264691901067e+06,1.1330693561379987e+04,-9.2046024642707266e+01,2.2763198092580897e+03,-5.2715423348721245e+05,-2.5429016394620321e+03,-1.7035993031866897e-04,4.0570306490348311e-02,-6.1797876298363874e-05,-9.9999118209382820e-01,-4.1989928309059607e-03,6.4759509510253779e-05,6.4867622804858535e-05,-2.5611250080877074e-05,9.9999999756812774e-01
4.1250000000000000e+00,85,-1.4405757409712437e-04,1.4048627116811659e+07,2.9217082906398601e+06,1.8851390558717219e+04,3.5674440939274859e+01,5.0758895813040936e+03,-7.1607098759860464e+05,1.0108754545963939e+02,-2.7239389142998859e-04,3.9161713721441747e-02,-1.6072507183664571e-05,-9.9997581045875861e-01,-6.9554541119551559e-03,-1.2467768250212855e-05,-1.2454027343390325e-05,-2.0188707756893677e-06,9.9999999992041078e-01
4.1250000000000000e+00,88,-6.4497679845276472e-05,1.1802539740615536e+07,2.5576122624789984e+06,1.1340679622506010e+04,1.5178665443190317e+02,2.2807776996524481e+03,-5.2805405429338722e+05,1.2198841371307731e+03,-1.7047968870603726e-04,4.0567293377842151e-02,2.8836112813635640e-05,-9.9999116645431052e-01,-4.2022927888254102e-03,-8.8026498697774361e-05,-8.8118213352603853e-05,2.1639763219977493e-05,9.9999999588345057e-01
4.1500000059604645e+00,57,-1.2510079337802078e-04,1.1219667077739792e+07,-9.6845516752366745e+05,-1.0997743154384432e+03,2.9259048906039294e+02,-1.2257994232148395e+02,1.3932992488267325e+05,-2.2994745625819492e+03,-3.7017573557386049e-04,3.7457979281934166e-02,7.3336735152443902e-05,-9.9995108913167929e-01,-9.8811056135705323e-03,-4.2789744333057966e-04,-4.2898068201307202e-04,1.0750808168599238e-04,9.9999990220878854e-01
4.1500000059604645e+00,60,-1.1576181712688638e-04,1.0183680863336029e+07,-1.6345308815837000e+06,-1.0580980173264055e+04,-1.4215737802917971e+02,-1.8901581005814714e+03,3.2427884155940113e+05,-1.4740512297816936e+03,3.9686614889096229e-05,4.2493828087434904e-02,-2.0202748967778348e-05,-9.9999955486158254e-01,9.3400155484854748e-04,1.3385713380449854e-04,1.3382409616503578e-04,-3.5434552421296322e-05,9.9999999041775178e-01
4.1500000059604645e+00,61,-1.2412543902133732e-04,1.1125602893526381e+07,-9.7119828781938739e+05,-1.1303888528428301e+03,-2.6215471735718182e+02,-1.2712454746709942e+02,1.3986406820375420e+05,7.8756853633160949e+02,-3.7032847558109378e-04,3.7469582782452812e-02,1.5714722750286742e-05,-9.9995104131475587e-01,-9.8831634784499831e-03,4.8790695178337344e-04,4.8883331519022064e-04,-9.1316014480057918e-05,9.9999987635168008e-01
4.1500000059604645e+00,64,-1.1601329715819820e-04,1.0209291919387776e+07,-1.6334772101562202e+06,-1.0549844281226435e+04,1.8224988570668253e+02,-1.8867212449977035e+03,3.2408051939635898e+05,9.3978866642345758e+02,3.8365632856983550e-05,4.2493356598545536e-02,8.3230371534689202e-06,-9.9999958288164670e-01,9.0288854649129776e-04,-1.3794493549208764e-04,-1.3791400175335741e-04,3.4323031544086973e-05,9.9999998990082872e-01
4.1500000059604645e+00,68,-9.3660119956331700e-05,1.1001183994361674e+07,4.0450888583488888e+06,1.6708598839921229e+04,2.3877727161976378e+02,3.0203256377118687e+03,-6.6478484500358754e+05,5.4675304534741463e+03,-1.6713546007836265e-04,4.0306307774744192e-02,5.3170964600245308e-05,-9.9999139866507081e-01,-4.1464693741783912e-03,-9.6889649181531909e-05,-9.7009296090669119e-05,2.8654014933925834e-05,9.9999999488407187e-01
4.1500000059604645e+00,69,-1.0226982464237013e-04,1.1172634985633088e+07,4.0812473038038583e+06,2.7380115670896452e+04,-1.0274115063098851e+02,5.0888368343464072e+03,-7.3324606457946706e+05,-7.1591389669169985e+01,-3.0399256843111842e-04,3.8473181489968637e-02,3.6492271701521906e-05,-9.9996878468162365e-01,-7.9011947767918794e-03,2.7990277060940913e-05,2.7935513199467049e-05,7.0414497260837642e-06,9.9999999958501251e-01
4.1500000059604645e+00,72,-1.0845220933594960e-04,1.0196486391361902e+07,6.6970807102766577e+06,1.1567319337576693e+04,-2.5254646525344814e+01,2.4619418465665626e+03,-9.9645283787409088e+05,-6.7888303036545722e+01,-2.8977577844710165e-05,4.1877554146558998e-02,2.4103986328491210e-07,-9.9999976059434459e-01,-6.9195949802127767e-04,1.8183618699812386e-06,1.8181537721726446e-06,3.0136602271896551e-07,9.9999999999830180e-01
4.1500000059604645e+00,76,-9.3402320337293974e-05,1.0968461529548028e+07,4.0413406836848059e+06,1.6725582952056699e+04,-4.0390683921137202e+02,3.0198772561489595e+03,-6.6376529104928719e+05,-2.7493210931142812e+03,-1.6776798852150072e-04,4.0310423741930612e-02,-6.9196387389784130e-07,-9.9999132980346861e-01,-4.1618624275770663e-03,1.3863269544311864e-04,1.3871450278802501e-04,-1.9367776824613980e-05,9.9999999019158792e-01
4.1500000059604645e+00,78,-1.6377745900193519e-04,1.3931096815790616e+07,-5.5678025327087543e+05,-8.1140816701274230e+02,-1.3819851756428093e+01,1.8229998808160798e+02,7.2100809282813891e+04,7.6808498582511959e+02,-2.9302097531206696e-04,3.8463930290923397e-02,4.8521806354311805e-06,-9.9997098337721002e-01,-7.6178539086218921e-03,2.6560164120470974e-05,2.6747932243080762e-05,-2.4546546533373379e-05,9.9999999934100769e-01
4.1500000059604645e+00,80,-1.6390081655597073e-04,1.3940887425580377e+07,-5.5654491801406047e+05,-8.1075465639423521e+02,1.7698779647668728e+00,1.8359074590080209e+02,7.1953403586779663e+04,-6.6166195958611138e+02,-2.9290481107260060e-04,3.8459375386934093e-02,-3.8949750683180591e-05,-9.9997099817334234e-01,-7.6157845477607400e-03,-5.1360798581803932e-05,-5.1523919110457286e-05,2.1222543732622242e-05,9.9999999844744458e-01
4.1500000059604645e+00,83,-6.5255783325915022e-05,1.1757878815739557e+07,2.5600088902970646e+06,1.0240179465202084e+04,-8.7796200970587677e+01,1.9252263396898659e+03,-4.8038475386975904e+05,-3.0724953730822294e+03,-1.5375075195730154e-04,4.0569488052420478e-02,-6.1784728562354316e-05,-9.9999281716989596e-01,-3.7896907237587249e-03,6.2071194012013048e-05,6.2166971297207609e-05,-2.5155321880829223e-05,9.9999999775123871e-01
4.1500000059604645e+00,85,-1.4274994435027746e-04,1.3935992120685495e+07,2.9140816744291238e+06,1.7157469325904731e+04,3.5173005818130207e+01,4.5171662406240630e+03,-6.8175910996154882e+05,7.0861201291686029e+01,-2.4946536042780342e-04,3.9166843230523697e-02,-1.6096779951172965e-05,-9.9997971651997553e-01,-6.3691755124748849e-03,-1.2325610867588951e-05,-1.2313722670118753e-05,-1.9057351516523724e-06,9.9999999992237021e-01
4.1500000059604645e+00,88,-6.5366847750174758e-05,1.1774075549393129e+07,2.5611352518904163e+06,1.0248875569144508e+04,1.4693574119079221e+02,1.9293851979601086e+03,-4.8134008477529883e+05,1.4453170190394580e+03,-1.5386834434695577e-04,4.0566482676553883e-02,2.8847567683716492e-05,-9.9999280329314555e-01,-3.7929041987579170e-03,-8.5086162989188137e-05,-8.5165982262870043e-05,2.0882859690388658e-05,9.9999999615533075e-01
4.1749999970197678e+00,57,-1.2783368284539990e-04,1.1400343851609221e+07,-9.6199309720040043e+05,-8.9236194904766364e+02,2.9706022737554400e+02,-7.2457775704687108e+01,1.1216650959642488e+05,-2.6974063554600289e+03,-3.5094431407684391e-04,3.7457749490985653e-02,7.3436227152697510e-05,-9.9995602902335134e-01,-9.3678180464544861e-03,-4.2895792171287794e-04,-4.2997215893650353e-04,1.0625451908102276e-04,9.9999990191695509e-01
4.1749999970197678e+00,60,-1.1601045698239813e-04,1.0190848676908145e+07,-1.6350187750440019e+06,-9.8471248658458517e+03,-1.4509951147054235e+02,-1.6083562241400346e+03,2.9680099972133531e+05,-1.7073627781034834e+03,4.3725027667821490e-05,4.2492838514083454e-02,-2.0270392321934838e-05,-9.9999946129739237e-01,1.0290617901038107e-03,1.3578202217767764e-04,1.3574778954929183e-04,-3.3335636304796571e-05,9.9999999023063635e-01
4.1749999970197678e+00,61,-1.2685067948310595e-04,1.1305966155373057e+07,-9.6474412997957761e+05,-9.2199757465103903e+02,-2.6669795798391465e+02,-7.6170422851189812e+01,1.1265607933512058e+05,9.2222629803166149e+02,-3.5106634064062744e-04,3.7469354765503234e-02,1.5535422253134353e-05,-9.9995598858492607e-01,-9.3692160376813906e-03,4.8855294769516156e-04,4.8939494917105120e-04,-8.7576472555401131e-05,9.9999987641146504e-01
4.1749999970197678e+00,64,-1.1626318832357046e-04,1.0216692238547483e+07,-1.6339564470555405e+06,-9.8161432211163919e+03,1.8551503866783349e+02,-1.6058272016743374e+03,2.9661975478646345e+05,1.0829055138034864e+03,4.2404480001355492e-05,4.2492367451295504e-02,8.4388962563426839e-06,-9.9999949226655449e-01,9.9795894624185892e-04,-1.3980191225725305e-04,-1.3977087365293623e-04,3.1171760403622396e-05,9.9999998974621196e-01
4.1749999970197678e+00,68,-9.2496084248581679e-05,1.1069959706683291e+07,4.0420409851409160e+06,1.5588823985090239e+04,2.3821221498621333e+02,2.5698992992075900e+03,-5.7246411691576568e+05,6.4111724499976854e+03,-1.5550491435085221e-04,4.0305581854409189e-02,5.3109800473187046e-05,-9.9999255327847258e-01,-3.8579926893107601e-03,-9.6332810258173882e-05,-9.6445328521981919e-05,2.8978943141165212e-05,9.9999999492925973e-01
4.1749999970197678e+00,69,-1.0407457419454718e-04,1.1353155003491137e+07,4.1009042853317843e+06,2.6005874189395443e+04,-1.0307208007303593e+02,4.4206684659287457e+03,-6.5734816666986374e+05,-4.9106773639963649e+01,-2.8709822456899725e-04,3.8472852373284322e-02,3.6460066133177873e-05,-9.9997215717842691e-01,-7.4621773451824603e-03,2.7878175294727413e-05,2.7819535458001434e-05,7.9620728197847796e-06,9.9999999958133934e-01
4.1749999970197678e+00,72,-1.0851584457672823e-04,1.0203770457727816e+07,6.6965340305967806e+06,1.0072549224112696e+04,-2.5530516074329071e+01,2.0258938217886239e+03,-8.2749561149357841e+05,-5.4882745306361585e+01,-2.1647189086926361e-05,4.1876503157326966e-02,2.5621734648929140e-07,-9.9999986639033756e-01,-5.1692918566549238e-04,1.8772449252446998e-06,1.8772518034959837e-06,-1.2820780477804358e-08,9.9999999999823797e-01
4.1749999970197678e+00,76,-9.2248627437817836e-05,1.1037368745620443e+07,4.0383853786278120e+06,1.5606985479616642e+04,-4.0353258942506790e+02,2.5689087117890272e+03,-5.7148854196463246e+05,-3.1775506666505844e+03,-1.5613071802094951e-04,4.0309696179697131e-02,-6.7512146446512394e-07,-9.9999248941013563e-01,-3.8732480506383461e-03,1.3810451931805113e-04,1.3817939463113541e-04,-1.9063805598339079e-05,9.9999999027151298e-01
4.1749999970197678e+00,78,-1.6216667815334294e-04,1.3819089480927531e+07,-5.6001462611515878e+05,-6.8949801718974254e+02,-9.1395885026744530e+00,2.0664300545046410e+02,5.7267977431059131e+04,8.8711965662405612e+02,-2.6701304202466345e-04,3.8474492917360339e-02,4.7622158933842597e-06,-9.9997591889720672e-01,-6.9398365888249875e-03,1.7140809169854173e-05,1.7316252727894745e-05,-2.5220560939686918e-05,9.9999999953203544e-01
4.1749999970197678e+00,80,-1.6226320323085714e-04,1.3825960203729928e+07,-5.5983734512208658e+05,-6.8937021340635749e+02,-2.8551469984264291e+00,2.0781696280013639e+02,5.7125887129789437e+04,-7.4943060671693661e+02,-2.6690735605011201e-04,3.8470131647652270e-02,-3.8795528368053849e-05,-9.9997593150187269e-01,-6.9379161718491509e-03,-4.1667186082503132e-05,-4.1823391497772259e-05,2.2369661447642473e-05,9.9999999887520119e-01
4.1749999970197678e+00,83,-6.6145408331016485e-05,1.1730605636493225e+07,2.5636499554245635e+06,9.1492662285006772e+03,-8.3546115979125489e+01,1.6041981701133916e+03,-4.3362794967239676e+05,-3.6019433687109486e+03,-1.3714257737202219e-04,4.0568688026825422e-02,-6.1773185848103840e-05,-9.9999428469092166e-01,-3.3803934062572958e-03,5.9379379004148082e-05,5.9463169153747707e-05,-2.4686600715537372e-05,9.9999999792735161e-01
4.1749999970197678e+00,85,-1.4143432976906775e-04,1.3822524842328729e+07,2.9063584438537434e+06,1.5475522547208575e+04,3.4673770980275421e+01,3.9872818086503448e+03,-6.4743969047522987e+05,3.5715049409609264e+01,-2.2652877775977223e-04,3.9172013632733177e-02,-1.6123078941184283e-05,-9.9998327921117258e-01,-5.7828323194603695e-03,-1.2183392289616342e-05,-1.2173216509587028e-05,-1.7948514354561498e-06,9.9999999992429556e-01
4.1749999970197678e+00,88,-6.6236582991889106e-05,1.1745286672478532e+07,2.5646168956333208e+06,9.1568128265689975e+03,1.4208529029392022e+02,1.6080249723438621e+03,-4.3463894899460993e+05,1.6701839872026510e+03,-1.3725796793640996e-04,4.0565689645933815e-02,2.8860121395063769e-05,-9.9999427250703088e-01,-3.3835197268313301e-03,-8.2142510653413720e-05,-8.2211026661931251e-05,2.0110844662206639e-05,9.9999999641845039e-01
4.2000000029802322e+00,57,-1.3055724251285428e-04,1.1580333774192894e+07,-9.5554629085843288e+05,-6.9001129357939021e+02,3.0150917309186332e+02,-3.2129075692727895e+01,8.5000595560815505e+04,-3.0957810706704613e+03,-3.3171303549545686e-04,3.7457527975707540e-02,7.3530136115420065e-05,-9.9996070553459160e-01,-8.8545187663875893e-03,-4.2998160125738482e-04,-4.3092914151180556e-04,1.0510446106667382e-04,9.9999990162655883e-01
4.2000000029802322e+00,60,-1.1625933621037474e-04,1.0198205468963059e+07,-1.6354743269228211e+06,-9.1118558384864627e+03,-1.4802183038816440e+02,-1.3483363690829792e+03,2.6932940290795639e+05,-1.9410596127159224e+03,4.7762090147165423e-05,4.2491852274553911e-02,-2.0338242333204482e-05,-9.9999935872563173e-01,1.1240945598668518e-03,1.3769439289972960e-04,1.3765937372000646e-04,-3.1230544647265362e-05,9.9999999003727491e-01
4.2000000029802322e+00,61,-1.2956675968138845e-04,1.1485656244214064e+07,-9.5830487043875782e+05,-7.1866659896037629e+02,-2.7121886093745388e+02,-3.5047033934559991e+01,8.5445825184603251e+04,1.0587126853586008e+03,-3.3180449367466278e-04,3.7469134989218542e-02,1.5361472814837986e-05,-9.9996067176460623e-01,-8.8552607038470815e-03,4.8916453704647537e-04,4.8992717671456987e-04,-8.3953725615814193e-05,9.9999987646155897e-01
4.2000000029802322e+00,64,-1.1651331114054952e-04,1.0224279063437868e+07,-1.6344034390940717e+06,-9.0810369200067889e+03,1.8875728909419522e+02,-1.3467089462484976e+03,2.6916524401040748e+05,1.2269098049974737e+03,4.6442005197266439e-05,4.2491381643690478e-02,8.5550847808772143e-06,-9.9999939264038107e-01,1.0930025574142357e-03,-1.4164843262105557e-04,-1.4161789766606189e-04,2.8014108267130527e-05,9.9999998957979030e-01
4.2000000029802322e+00,68,-9.1333721259485745e-05,1.1138489357226571e+07,4.0389716894930732e+06,1.4465656954164684e+04,2.3764600152422531e+02,2.1650920669992602e+03,-4.8015133095869189e+05,7.3550092440462813e+03,-1.4387381677387649e-04,4.0304833503779010e-02,5.3045858763203186e-05,-9.9999362475389419e-01,-3.5694929595538587e-03,-9.5768364866756920e-05,-9.5873704443461363e-05,2.9339976515109102e-05,9.9999999497369918e-01
4.2000000029802322e+00,69,-1.0587331286296409e-04,1.1532995009203479e+07,4.1204687814594833e+06,2.4607097281514216e+04,-1.0339017443955204e+02,3.8041171699435135e+03,-5.8143941724094178e+05,-2.6532593056394035e+01,-2.7020404510383486e-04,3.8472531082042245e-02,3.6427972737469297e-05,-9.9997533698585894e-01,-7.0231509325578128e-03,2.7766822552233962e-05,2.7705162696292792e-05,8.8768043871838580e-06,9.9999999957681329e-01
4.2000000029802322e+00,72,-1.0858068933076390e-04,1.0211242266200464e+07,6.6959882590738256e+06,8.5762539686418750e+03,-2.5800273066336697e+01,1.6549976676919330e+03,-6.5853255384968733e+05,-4.2584273828208779e+01,-1.4317777582093629e-05,4.1875451646492375e-02,2.7141156436970048e-07,-9.9999994154574523e-01,-3.4191338140831141e-04,1.9354143617737252e-06,1.9355266672022831e-06,-3.2813074485711768e-07,9.9999999999807310e-01
4.2000000029802322e+00,76,-9.1096589903872830e-05,1.1106034715329772e+07,4.0354087354153832e+06,1.4484949778807480e+04,-4.0314490106220245e+02,2.1635393355639599e+03,-4.7921937189907336e+05,-3.6072034131172868e+03,-1.4449295795054294e-04,4.0308946250239328e-02,-6.5560322225796183e-07,-9.9999356579465448e-01,-3.5846121395929449e-03,1.3756853233655786e-04,1.3763682181488343e-04,-1.8804048942952770e-05,9.9999999035125642e-01
4.2000000029802322e+00,78,-1.6054552019059064e-04,1.3706251018786691e+07,-5.6325335415249609e+05,-5.6468323099020586e+02,-4.5244342808152753e+00,2.2336567442275273e+02,4.2441983087686007e+04,1.0070552118006641e+03,-2.4098801837993476e-04,3.8485100703337431e-02,4.6560914023772474e-06,-9.9998039514338666e-01,-6.2617305247838258e-03,7.7273136310475318e-06,7.8893602128206211e-06,-2.5854181073376044e-05,9.9999999963465958e-01
4.2000000029802322e+00,80,-1.6061521653065204e-04,1.3710202102539744e+07,-5.6313412104551319e+05,-5.6499890249394718e+02,-7.4134571100876654e+00,2.2442566631015737e+02,4.2305354168097401e+04,-8.3361421226542438e+02,-2.4089255326702669e-04,3.8480931479571746e-02,-3.8615180591839052e-05,-9.9998040575095704e-01,-6.2599593821777875e-03,-3.1979447497227601e-05,-3.2127000220893249e-05,2.3470319144935784e-05,9.9999999920849991e-01
4.2000000029802322e+00,83,-6.7035597974547534e-05,1.1703008508226283e+07,2.5672496283116792e+06,8.0580352655697798e+03,-7.9295889480731830e+01,1.3132196921146053e+03,-3.8688404587330064e+05,-4.1308021592295663e+03,-1.2053540141182248e-04,4.0567905448577933e-02,-6.1763222265071634e-05,-9.9999558466139959e-01,-2.9711015861148835e-03,5.6683952925242891e-05,5.6756118019852290e-05,-2.4204694100059449e-05,9.9999999809643803e-01
