effective_creep_strain,effective_plastic_strain,id,vonmises_stress,x,y,z
1.263073926676126e-05,0.001886498446334163,714,38729968.92668325,-0.0037060592496129755,-0.0024856767001764958,9.3750000000000029e-05
1.262935056798415e-05,0.001886439226645631,715,38728784.53291261,-0.0024727249956180927,-0.0037147133019235423,9.3750000000000029e-05
1.240793538902542e-05,0.001876546384274066,716,38530927.6854813,-0.00086294077634826007,-0.0043782184774126638,9.3750000000000029e-05
1.240993053743696e-05,0.001876638385343364,717,38532767.70686729,0.00087821835354297772,-0.0043751795783650363,9.3750000000000029e-05
1.263073926676135e-05,0.001886498446334161,718,38729968.92668322,0.0024856767001764967,-0.0037060592496129747,9.3750000000000029e-05
1.262935056798393e-05,0.001886439226645636,719,38728784.53291272,0.0037147133019235414,-0.0024727249956180927,9.3750000000000029e-05
1.240793538902533e-05,0.001876546384274074,720,38530927.68548148,0.0043782184774126638,-0.00086294077634825996,9.3750000000000029e-05
2.349441937957958e-05,0.002291223519816366,721,46824470.39632732,0.0041018435427266388,0.00082335232601593762,9.3750000000000029e-05
2.313355473249942e-05,0.00228002191649714,722,46600438.32994279,0.0034745260005231669,0.0023303859280068948,9.3750000000000029e-05
2.313560961463133e-05,0.002280084680896939,723,46601693.61793877,0.002318243371396671,0.0034826393974598437,9.3750000000000029e-05
2.349710186912359e-05,0.002291309026799718,724,46826180.53599437,0.00080902920390352477,0.0041046925888542866,9.3750000000000029e-05
2.349441937957932e-05,0.002291223519816361,725,46824470.39632721,-0.00082335232601593751,0.0041018435427266388,9.3750000000000029e-05
2.313355473249982e-05,0.002280021916497131,726,46600438.32994261,-0.0023303859280068943,0.0034745260005231669,9.3750000000000029e-05
2.313560961463089e-05,0.002280084680896946,727,46601693.61793891,-0.0034826393974598437,0.0023182433713966714,9.3750000000000029e-05
2.349710186912339e-05,0.002291309026799722,728,46826180.53599444,-0.0041046925888542866,0.00080902920390352499,9.3750000000000029e-05
2.34944193795794e-05,0.00229122351981637,729,46824470.39632738,-0.0041018435427266388,-0.00082335232601593643,9.3750000000000029e-05
2.313355473249946e-05,0.002280021916497137,730,46600438.32994273,-0.0034745260005231674,-0.0023303859280068935,9.3750000000000029e-05
2.313560961463136e-05,0.002280084680896939,731,46601693.61793877,-0.0023182433713966706,-0.0034826393974598446,9.3750000000000029e-05
2.349710186912353e-05,0.002291309026799716,732,46826180.53599432,-0.00080902920390352445,-0.0041046925888542866,9.3750000000000029e-05
2.349441937957935e-05,0.002291223519816364,733,46824470.39632727,0.00082335232601593784,-0.0041018435427266388,9.3750000000000029e-05
2.313355473249965e-05,0.00228002191649713,734,46600438.32994259,0.0023303859280068943,-0.0034745260005231665,9.3750000000000029e-05
2.313560961463117e-05,0.002280084680896946,735,46601693.61793891,0.0034826393974598446,-0.002318243371396671,9.3750000000000029e-05
2.349710186912397e-05,0.00229130902679972,736,46826180.53599439,0.0041046925888542866,-0.00080902920390352401,9.3750000000000029e-05
2.036538167169969e-05,0.002179847037725885,737,44596940.7545177,0.0043751795783650372,0.00087821835354297761,0.00053124999999999993
2.029906553808929e-05,0.002176165687719048,738,44523313.75438096,0.0037060592496129747,0.0024856767001764967,0.00053124999999999993
2.029924529216054e-05,0.002176179231721301,739,44523584.63442602,0.0024727249956180931,0.0037147133019235414,0.00053124999999999993
2.036539642438682e-05,0.002179859316290884,740,44597186.32581767,0.00086294077634826061,0.0043782184774126638,0.00053124999999999993
2.036538167169994e-05,0.002179847037725881,741,44596940.75451761,-0.0008782183535429775,0.0043751795783650372,0.00053124999999999993
2.029906553808954e-05,0.002176165687719041,742,44523313.75438082,-0.0024856767001764967,0.0037060592496129747,0.00053124999999999993
2.029924529216044e-05,0.002176179231721302,743,44523584.63442601,-0.0037147133019235414,0.0024727249956180935,0.00053124999999999993
2.036539642438662e-05,0.002179859316290882,744,44597186.32581764,-0.0043782184774126638,0.00086294077634826093,0.00053124999999999993
2.036538167169982e-05,0.002179847037725879,745,44596940.75451756,-0.004375179578365038,-0.0008782183535429762,0.00053124999999999993
2.029906553808944e-05,0.002176165687719046,746,44523313.75438093,-0.0037060592496129755,-0.0024856767001764958,0.00053124999999999993
2.029924529216052e-05,0.002176179231721302,747,44523584.63442604,-0.0024727249956180927,-0.0037147133019235423,0.00053124999999999993
2.036539642438673e-05,0.00217985931629088,748,44597186.32581761,-0.00086294077634826007,-0.0043782184774126638,0.00053124999999999993
2.036538167169988e-05,0.002179847037725877,749,44596940.75451756,0.00087821835354297772,-0.0043751795783650363,0.00053124999999999993
2.029906553808946e-05,0.002176165687719046,750,44523313.75438093,0.0024856767001764967,-0.0037060592496129747,0.00053124999999999993
2.029924529216032e-05,0.002176179231721307,751,44523584.63442613,0.0037147133019235414,-0.0024727249956180927,0.00053124999999999993
2.036539642438655e-05,0.002179859316290886,752,44597186.32581771,0.0043782184774126638,-0.00086294077634825996,0.00053124999999999993
3.608338599837418e-05,0.002615209938377847,753,53304198.76755695,0.0041018435427266388,0.00082335232601593762,0.00053124999999999993
3.621556251187601e-05,0.002619831125155092,754,53396622.50310186,0.0034745260005231669,0.0023303859280068948,0.00053124999999999993
3.621476094798544e-05,0.002619800901182277,755,53396018.02364555,0.002318243371396671,0.0034826393974598437,0.00053124999999999993
3.608218947900545e-05,0.002615168185196043,756,53303363.70392087,0.00080902920390352477,0.0041046925888542866,0.00053124999999999993
3.608338599837458e-05,0.002615209938377831,757,53304198.76755662,-0.00082335232601593751,0.0041018435427266388,0.00053124999999999993
3.621556251187639e-05,0.00261983112515508,758,53396622.50310161,-0.0023303859280068943,0.0034745260005231669,0.00053124999999999993
3.621476094798507e-05,0.002619800901182281,759,53396018.02364562,-0.0034826393974598437,0.0023182433713966714,0.00053124999999999993
