normal_displacement,normal_x,normal_y,normal_z,id,x,y,z
0,0.1950903220161283,0.9807852804032304,0,55,0.1755812898145155,0.8827067523629074,0.5
0,1,0,0,56,0.9,0,1
-1.169454214718664e-06,1,0,0,57,1,0,1
-1.033712560271114e-06,0.9238795325112867,0.3826834323650898,0,58,0.9238795325112867,0.3826834323650898,1
0,0.9238795325112867,0.3826834323650898,0,59,0.831491579260158,0.3444150891285808,1
0,1,0,0,60,0.9,0,0.75
-1.17966983788804e-06,1,0,0,61,1,0,0.75
-1.026063649390598e-06,0.9238795325112867,0.3826834323650898,0,62,0.9238795325112867,0.3826834323650898,0.75
0,0.9238795325112867,0.3826834323650898,0,63,0.831491579260158,0.3444150891285808,0.75
-5.940805706850465e-07,1,0,0,64,0.95,0,1
-1.007574134590316e-06,0.9807852804032304,0.1950903220161282,0,65,0.9807852804032304,0.1950903220161282,1
-5.214645174607178e-07,0.9238795325112867,0.3826834323650898,0,66,0.8776855558857224,0.3635492607468353,1
0,0.9807852804032304,0.1950903220161282,0,67,0.8827067523629074,0.1755812898145154,1
-1.019526315907322e-06,0.7071067811865476,0.7071067811865475,0,68,0.7071067811865476,0.7071067811865475,1
0,0.7071067811865476,0.7071067811865475,0,69,0.6363961030678928,0.6363961030678927,1
-1.02001840594206e-06,0.7071067811865476,0.7071067811865475,0,70,0.7071067811865476,0.7071067811865475,0.75
0,0.7071067811865476,0.7071067811865475,0,71,0.6363961030678928,0.6363961030678927,0.75
-1.015722368094733e-06,0.8314696123025452,0.5555702330196022,0,72,0.8314696123025452,0.5555702330196022,1
-5.254623299219919e-07,0.7071067811865476,0.7071067811865475,0,73,0.6717514421272202,0.67175144212722,1
0,0.8314696123025451,0.5555702330196022,0,74,0.7483226510722907,0.500013209717642,1
-1.033712592338796e-06,0.3826834323650898,0.9238795325112867,0,75,0.3826834323650898,0.9238795325112867,1
0,0.3826834323650898,0.9238795325112867,0,76,0.3444150891285809,0.831491579260158,1
-1.026063648441069e-06,0.3826834323650898,0.9238795325112867,0,77,0.3826834323650898,0.9238795325112867,0.75
0,0.3826834323650898,0.9238795325112867,0,78,0.3444150891285809,0.831491579260158,0.75
-1.015722380007621e-06,0.5555702330196023,0.8314696123025452,0,79,0.5555702330196023,0.8314696123025452,1
-5.214645333990873e-07,0.3826834323650898,0.9238795325112867,0,80,0.3635492607468353,0.8776855558857224,1
0,0.5555702330196023,0.8314696123025451,0,81,0.5000132097176421,0.7483226510722907,1
-1.169454186452912e-06,6.123233995736766e-17,1,0,82,6.123233995736766e-17,1,1
0,6.123233995736767e-17,1,0,83,5.51091059616309e-17,0.9,1
-1.179669941094622e-06,6.123233995736766e-17,1,0,84,6.123233995736766e-17,1,0.75
0,6.123233995736767e-17,1,0,85,5.51091059616309e-17,0.9,0.75
-1.007574080948245e-06,0.1950903220161283,0.9807852804032304,0,86,0.1950903220161283,0.9807852804032304,1
-5.940805582322814e-07,6.123233995736766e-17,1,0,87,5.817072295949927e-17,0.95,1
0,0.1950903220161283,0.9807852804032304,0,88,0.1755812898145155,0.8827067523629074,1
-1.276980417662322e-06,1,0,0,89,1,0,0
-2.218650664041215e-06,1,0,0,90,1.1,0,0
-2.03011498400902e-06,0.9238795325112866,0.3826834323650899,0,91,1.016267485762415,0.4209517756015988,0
-1.123706125110304e-06,0.9238795325112867,0.3826834323650898,0,92,0.9238795325112867,0.3826834323650898,0
-1.275492433802919e-06,1,0,0,93,1,0,0.5
-2.216644534780599e-06,1,0,0,94,1.1,0,0.5
