id,x,y,z,gap,constraint_pressure,recovered_pressure,normal_force_x,normal_force_y,normal_force_z,tangential_force_x,tangential_force_y,tangential_force_z,slip_x,slip_y,slip_z,elastic_slip_x,elastic_slip_y,elastic_slip_z,projected,sliding,primary_face
710,0.0015766557413441694,-0.0038063836739465019,0.0043750000000000004,-9.2020465830339265e-06,92020.465830339264,92298.396891887242,-0.011668662399092127,0.028170654715561589,3.0528666448351687e-07,-2.6189884294643802e-10,6.1323198404992311e-10,-6.2178232549880191e-05,1.7647490438431177e-09,-3.6879677508688715e-09,0.00052514932542873109,1.6977688075796116e-11,-3.513996402956052e-11,5.0117740330200325e-06,1,1,237
711,0.0029132799384885754,-0.0029132799384885767,0.0043750000000000004,-9.2020367017158404e-06,92020.367017158409,92298.29628022293,-0.021560875263656243,0.021560875276303185,3.0528196352120575e-07,-4.7633656793822922e-10,4.6731196446703365e-10,-6.2178206201086235e-05,3.0353571375376333e-09,-2.738070824781643e-09,0.00052514932571750856,2.898968985379816e-11,-2.6109145707935007e-11,5.0117740330201274e-06,1,1,238
712,0.0038063836739465019,-0.0015766557413441709,0.0043750000000000004,-9.2020465336815382e-06,92020.465336815381,92298.396437264804,-0.028170654679970576,0.011668662384159138,3.0528666403983138e-07,-6.1811604800143736e-10,2.5010768177451126e-10,-6.2178232471174946e-05,3.8488579590012302e-09,-1.3763257351285454e-09,0.00052514932542865216,3.669890442648518e-11,-1.3214073160325118e-11,5.0117740330201951e-06,1,1,239
737,0.0041200000000000004,0,0.0050000000000000001,-9.1781136189761838e-06,91781.136189761834,92062.261377746428,-0.015214790999537976,-4.4019331907861614e-12,5.8472475320093478e-08,-1.5106755555689084e-10,-3.1886296058976383e-12,-3.1025785890413092e-05,2.5468836513150717e-10,2.1059920248952364e-10,0.00052394221932098662,2.4362238579877824e-12,2.0345406325230137e-12,5.0117740331709721e-06,1,1,239
738,0.0038063836739465019,0.00157665574134417,0.0050000000000000001,-9.1781043055405427e-06,91781.043055405433,92062.165678321791,-0.014056628614452593,-0.0058224437694413458,5.847009859942883e-08,-1.3839559827104259e-10,-6.1269927064605858e-11,-3.1025772051954454e-05,1.513538782008196e-10,3.0036086750151971e-10,0.00052394221934980861,1.3955985203069684e-12,2.999074314186106e-12,5.0117740331708865e-06,1,1,225
739,0.0029132799384885763,0.0029132799384885759,0.0050000000000000001,-9.1780943513797933e-06,91780.943513797931,92062.064314857969,-0.010758472521078949,-0.010758472514731403,5.846902586948205e-08,-1.0490870394072923e-10,-1.0941813926742351e-10,-3.1025758750043286e-05,3.1183826854566276e-11,3.290161876948397e-10,0.00052394221940261652,2.8411087674458883e-13,3.1613856165992805e-12,5.0117740331709738e-06,1,1,226
740,0.0015766557413441702,0.0038063836739465019,0.0050000000000000001,-9.1781042559483679e-06,91781.042559483685,92062.165221664676,-0.0058224437619527336,-0.014056628596599499,5.8470098499879146e-08,-5.5378090568160548e-11,-1.4083607987891897e-10,-3.1025772012476071e-05,-8.8775846540524088e-11,3.1253958777497635e-10,0.0005239422193497917,-7.6026803936906693e-13,2.9527691571014434e-12,5.0117740331710525e-06,1,1,227
741,2.522772406243548e-19,0.0041200000000000004,0.0050000000000000001,-9.1781136189763227e-06,91781.136189763231,92062.261377751594,4.4019984055468364e-12,-0.015214790999537129,5.8472475353411936e-08,3.188629564488989e-12,-1.5106755564217057e-10,-3.1025785890411364e-05,-2.1059920269544147e-10,2.5468836223545799e-10,0.00052394221932097783,-2.0345406284534474e-12,2.4362238302856394e-12,5.0117740331709729e-06,1,1,228
760,-0.0015766557413441698,0.0038063836739465019,0.0050000000000000001,-9.1781043055411542e-06,91781.043055411545,92062.165678329795,0.0058224437694414967,-0.01405662861445253,5.8470098631637993e-08,6.1269926345910112e-11,-1.3839559886819651e-10,-3.1025772051954447e-05,-3.0036086657566782e-10,1.5135387623589021e-10,0.00052394221934981631,-2.999074367314764e-12,1.3955984758363916e-12,5.0117740331708865e-06,1,1,229
761,-0.0029132799384885759,0.0029132799384885763,0.0050000000000000001,-9.1780943513799627e-06,91780.943513799633,92062.064314863383,0.010758472514733705,-0.010758472521080689,5.8469025880395018e-08,1.0941813836539719e-10,-1.0490870477122737e-10,-3.1025758750049113e-05,-3.2901618541691043e-10,3.1183829131484516e-11,0.00052394221940262227,-3.1613856688816108e-12,2.8411082445254887e-13,5.0117740331709721e-06,1,1,230
762,-0.0038063836739465019,0.0015766557413441705,0.0050000000000000001,-9.178104255949342e-06,91781.04255949342,92062.165221679068,0.014056628596601223,-0.0058224437619538482,5.8470098521347143e-08,1.4083607958766943e-10,-5.537809087589575e-11,-3.1025772012480191e-05,-3.1253958602287707e-10,-8.8775846303148998e-11,0.000523942219349784,-2.9527690962542601e-12,-7.6026793066181124e-13,5.0117740331710508e-06,1,1,231
763,-0.0041200000000000004,5.0455448124870961e-19,0.0050000000000000001,-9.1781136189773527e-06,91781.136189773533,92062.261377755436,0.015214790999536402,4.401674120677046e-12,5.8472475338470135e-08,1.510675554958783e-10,3.1886297697967094e-12,-3.1025785890409887e-05,-2.5468836513466953e-10,-2.1059920264475194e-10,0.0005239422193209928,-2.4362238580180039e-12,-2.0345406423329868e-12,5.0117740331709729e-06,1,1,232
782,-0.0038063836739465019,-0.0015766557413441696,0.0050000000000000001,-9.1781043055401412e-06,91781.043055401416,92062.165678319885,0.014056628614451372,0.0058224437694410604,5.8470098632375633e-08,1.3839559847316955e-10,6.1269927075421968e-11,-3.1025772051951926e-05,-1.5135387761984193e-10,-3.0036086701965815e-10,0.00052394221934980113,-1.3955985000581318e-12,-2.9990743450453381e-12,5.0117740331708865e-06,1,1,233
783,-0.0029132799384885767,-0.0029132799384885754,0.0050000000000000001,-9.1780943513779976e-06,91780.943513779974,92062.064314851741,0.010758472521079704,0.010758472514732501,5.8469025883586525e-08,1.0490870395660801e-10,1.0941813932107629e-10,-3.1025758750045942e-05,-3.1183827562646968e-11,-3.2901618683993881e-10,0.00052394221940262737,-2.8411098116048774e-13,-3.1613855107789025e-12,5.0117740331709755e-06,1,1,234
784,-0.0015766557413441707,-0.0038063836739465019,0.0050000000000000001,-9.1781042559504414e-06,91781.042559504407,92062.165221684758,0.005822443761953104,0.014056628596600697,5.8470098504719496e-08,5.5378090458579377e-11,1.4083607979022463e-10,-3.1025772012478619e-05,8.8775844875445342e-11,-3.125395868846723e-10,0.00052394221934979051,7.6026786607051717e-13,-2.9527690833999416e-12,5.0117740331710525e-06,1,1,235
785,-7.5683172187306446e-19,-0.0041200000000000004,0.0050000000000000001,-9.1781136189776847e-06,91781.136189776851,92062.261377756338,-4.4016420282927404e-12,0.015214790999538083,5.8472475338696565e-08,-3.18862978614255e-12,1.5106755560095322e-10,-3.1025785890413302e-05,2.105992029207526e-10,-2.5468836222656901e-10,0.00052394221932098163,2.0345406474227975e-12,-2.4362238302005936e-12,5.0117740331709729e-06,1,1,236
799,0.0015766557413441694,-0.0038063836739465019,0.0050000000000000001,-9.1781043055393687e-06,91781.043055393689,92062.16567831389,-0.0058224437694416216,0.01405662861445281,5.8470098607423736e-08,-6.1269927124909625e-11,1.3839559830346614e-10,-3.1025772051955077e-05,3.0036086841251672e-10,-1.5135387672494857e-10,0.00052394221934980937,2.9990744194237144e-12,-1.3955984662081789e-12,5.0117740331708865e-06,1,1,237
800,0.0029132799384885754,-0.0029132799384885767,0.0050000000000000001,-9.1780943513795917e-06,91780.943513795923,92062.064314852629,-0.010758472514733016,0.010758472521080252,5.8469025879236363e-08,-1.0941813946502856e-10,1.0490870384292001e-10,-3.1025758750047487e-05,3.2901618662777464e-10,-3.1183826867361778e-11,0.00052394221940261652,3.1613856421614552e-12,-2.8411084109778902e-13,5.0117740331709729e-06,1,1,238
801,0.0038063836739465019,-0.0015766557413441709,0.0050000000000000001,-9.1781042559503025e-06,91781.042559503025,92062.165221679039,-0.014056628596600408,0.0058224437619533113,5.8470098516037292e-08,-1.4083607985301759e-10,5.5378090562920805e-11,-3.1025772012478239e-05,3.1253958734525287e-10,8.8775849348826062e-11,0.00052394221934979127,2.9527691348992348e-12,7.6026802255470762e-13,5.0117740331710508e-06,1,1,239
1721,0.0039631918369732507,0.00078832787067208501,0,-4.9538133017191257e-06,49538.133017191256,46147.18924308128,0.018167729811898695,0.0036137861852931857,-2.943160627975295e-05,5.6741868342522141e-08,1.1290528965162356e-08,3.7047313528053562e-05,7.5811849801658222e-07,1.5078704876803318e-07,0.0004155606032432327,9.1431899670520849e-09,1.8180759520671923e-09,5.0117653632481627e-06,1,1,80
1723,0.0041200000000000004,0,0.00031250000000000001,-5.7781198014024355e-06,57781.198014024354,58412.794351710036,0.038612970366344992,2.3316527745023685e-12,-5.7128291179226753e-05,1.1032228439889483e-07,1.1582765508604084e-11,7.8738874699273194e-05,6.3048880927949271e-07,1.3423087125482922e-10,0.00041524699711024379,7.6096006044770671e-09,1.4276784114139237e-12,5.011768256170025e-06,1,1,95
1724,0.0038063836739465019,0.00157665574134417,0.00031250000000000001,-5.7781172393852824e-06,57781.172393852823,58412.765238193722,0.035673721838081131,0.014776538028345543,-5.7128073642235572e-05,1.0191958756522152e-07,4.2229483445222473e-08,7.8738848925599146e-05,5.8244154993469818e-07,2.4140073726941974e-07,0.0004152470018608293,7.0297622906445412e-09,2.9134048813476502e-09,5.0117682562236515e-06,1,1,81
1726,0.0039631918369732507,0.00078832787067208501,0.00062500000000000001,-7.0792817598965765e-06,70792.817598965761,70984.770767324007,0.045836194998908869,0.0091173862354954754,-4.5943792940770347e-05,8.9567665838514457e-08,1.782795353562907e-08,9.3468358136685123e-05,4.6379599154284745e-07,9.2272282186979808e-08,0.00049401337193079623,4.7053286329719564e-09,9.3553740106492768e-10,5.0117717370436123e-06,1,1,96
1728,0.0033598318062175391,0.0022449678399163731,0,-4.9538114902386285e-06,49538.114902386282,46147.178968506982,0.015401850803184484,0.010291187727179747,-2.9431425210204855e-05,4.8101697179775261e-08,3.2145097824414344e-08,3.7047297110528921e-05,6.4270236379629419e-07,4.2942611468749814e-07,0.00041556061014436243,7.7514108360559671e-09,5.1785994251168241e-09,5.0117653633540122e-06,1,1,81
1730,0.0029132799384885763,0.0029132799384885759,0.00031250000000000001,-5.7781150552966782e-06,57781.150552966785,58412.741947073227,0.027303476017925016,0.027303476014636632,-5.71278792421716e-05,7.8000996620491243e-08,7.8017377102913558e-08,7.8738825119377328e-05,4.4572431007927955e-07,4.4591414121424982e-07,0.0004152470054086587,5.3797460632583968e-09,5.3817651049223998e-09,5.0117682562658041e-06,1,1,82
1731,0.0033598318062175391,0.0022449678399163731,0.00062500000000000001,-7.07927649375115e-06,70792.7649375115,70984.726351078556,0.038858024727251791,0.025964102196021563,-4.5943507242161411e-05,7.5926937058282853e-08,5.0746731658068468e-08,9.3468297898127885e-05,3.9317799152657793e-07,2.6273414641750659e-07,0.00049401337665871828,3.9891172753955263e-09,2.6649595877257619e-09,5.0117717370717008e-06,1,1,97
1733,0.0022449678399163731,0.0033598318062175387,0,-4.9538114882989019e-06,49538.114882989023,46147.178933767951,0.010291187718779141,0.015401850790612018,-2.9431425187484874e-05,3.213900127114836e-08,4.8105770712030586e-08,3.7047297080287446e-05,4.2944468189094631e-07,6.426899575892247e-07,0.00041556061014442,5.1796235405665798e-09,7.7507265440066421e-09,5.0117653633540096e-06,1,1,82
1735,0.0015766557413441702,0.0038063836739465019,0.00031250000000000001,-5.7781172281303347e-06,57781.172281303348,58412.765099551369,0.014776538008997206,0.035673721791351275,-5.7128073570608623e-05,4.2208081242418916e-08,1.0192845249799588e-07,7.8738848822463507e-05,2.4115271090682913e-07,5.825442858172815e-07,0.00041524700185974276,2.9107668751329992e-09,7.0308549886094619e-09,5.011768256223671e-06,1,1,83
1736,0.0022449678399163731,0.0033598318062175387,0.00062500000000000001,-7.0792764856756344e-06,70792.764856756345,70984.726252708264,0.025964102164118045,0.038858024679504229,-4.5943507189786057e-05,5.0728778079181499e-08,7.5938933126987296e-08,9.3468297783277427e-05,2.6270759428647354e-07,3.9319573309395753e-07,0.00049401337665877434,2.66571541882471e-09,3.9886122452029222e-09,5.0117717370716898e-06,1,1,98
1738,0.00078832787067208523,0.0039631918369732507,0,-4.9538132997263968e-06,49538.132997263965,46147.189208193842,0.0036137861823300988,0.018167729797002343,-2.9431606256916424e-05,1.1283337613435674e-08,5.6743298745519982e-08,3.7047313497677199e-05,1.5080895043619093e-07,7.5811414150441505e-07,0.00041556060324331238,1.8192839829797783e-09,9.1429496747662682e-09,5.011765363248161e-06,1,1,83
1740,2.522772406243548e-19,0.0041200000000000004,0.00031250000000000001,-5.7781198014046437e-06,57781.198014046437,58412.794351719465,-2.332549409699014e-12,0.038612970366350308,-5.7128291179274701e-05,-1.1582765281709683e-11,1.1032228439890741e-07,7.8738874699284036e-05,-1.3423087157776697e-10,6.304888092800707e-07,0.00041524699711024022,-1.4276784080118783e-12,7.6096006044841081e-09,5.0117682561700241e-06,1,1,84
1741,0.00078832787067208523,0.0039631918369732507,0.00062500000000000001,-7.0792817518182462e-06,70792.817518182463,70984.770668805475,0.0091173862243465811,0.045836194942860793,-4.5943792888523654e-05,1.7806775913513148e-08,8.9571878222511807e-08,9.3468358022392935e-05,9.2240962039907262e-08,4.6380222150802555e-07,0.00049401337193086356,9.3642897057645576e-10,4.7051512887701629e-09,5.0117717370436039e-06,1,1,99
1829,-0.00078832787067208479,0.0039631918369732507,0,-4.9538133017203361e-06,49538.133017203363,46147.189243084627,-0.0036137861852939836,0.018167729811902702,-2.9431606279783698e-05,-1.129052896546702e-08,5.6741868342469506e-08,3.7047313528061728e-05,-1.5078704876945354e-07,7.5811849801688853e-07,0.00041556060324323248,-1.8180759522328332e-09,9.143189967026247e-09,5.0117653632481619e-06,1,1,84
1831,-0.0015766557413441698,0.0038063836739465019,0.00031250000000000001,-5.7781172393864776e-06,57781.172393864777,58412.765238188411,-0.01477653802834796,0.035673721838087223,-5.71280736422666e-05,-4.2229483445376328e-08,1.0191958756515384e-07,7.8738848925612482e-05,-2.4140073727076017e-07,5.8244154993426249e-07,0.00041524700186082914,-2.9134048813982497e-09,7.0297622906250255e-09,5.0117682562236506e-06,1,1,85
1832,-0.00078832787067208479,0.0039631918369732507,0.00062500000000000001,-7.0792817598978479e-06,70792.81759897848,70984.770767324764,-0.0091173862354964972,0.045836194998913976,-4.5943792940748602e-05,-1.7827953534313291e-08,8.9567665838781749e-08,9.3468358136695545e-05,-9.2272282184004168e-08,4.6379599154242701e-07,0.0004940133719307945,-9.3553740089520966e-10,4.705328632995464e-09,5.0117717370436123e-06,1,1,100
1834,-0.0022449678399163731,0.0033598318062175391,0,-4.953811490239977e-06,49538.114902399771,46147.178968509346,-0.010291187727182061,0.01540185080318795,-2.9431425210210246e-05,-3.2145097824166752e-08,4.8101697179947281e-08,3.7047297110537263e-05,-4.2942611468648959e-07,6.4270236379687092e-07,0.00041556061014436199,-5.1785994248970083e-09,7.7514108362016783e-09,5.0117653633540113e-06,1,1,85
1836,-0.0029132799384885759,0.0029132799384885763,0.00031250000000000001,-5.7781150553003179e-06,57781.150553003179,58412.741947077797,-0.027303476014643668,0.027303476017932139,-5.7127879242193318e-05,-7.8017377103121438e-08,7.8000996620383603e-08,7.8738825119397738e-05,-4.459141412143988e-07,4.4572431007936107e-07,0.00041524700540865903,-5.3817651049944605e-09,5.3797460631891121e-09,5.0117682562658049e-06,1,1,86
1837,-0.0022449678399163731,0.0033598318062175391,0.00062500000000000001,-7.0792764937506587e-06,70792.764937506581,70984.726351072532,-0.02596410219602352,0.038858024727254754,-4.594350724217865e-05,-5.0746731658826476e-08,7.5926937057535638e-08,9.3468297898134973e-05,-2.6273414642333169e-07,3.9317799152285935e-07,0.00049401337665871947,-2.6649595878077438e-09,3.9891172753424965e-09,5.0117717370717008e-06,1,1,101
1839,-0.0033598318062175387,0.0022449678399163735,0,-4.9538114882992932e-06,49538.11488299293,46147.178933770476,-0.015401850790614242,0.010291187718780629,-2.9431425187493764e-05,-4.8105770711821449e-08,3.2139001271516237e-08,3.7047297080292793e-05,-6.4268995758710447e-07,4.29444681894403e-07,0.00041556061014441946,-7.7507265438546708e-09,5.1796235407974641e-09,5.0117653633540096e-06,1,1,86
1841,-0.0038063836739465019,0.0015766557413441705,0.00031250000000000001,-5.7781172281293216e-06,57781.172281293213,58412.765099553792,-0.03567372179135124,0.014776538008997774,-5.7128073570614538e-05,-1.0192845249797507e-07,4.2208081242458204e-08,7.87388488224639e-05,-5.8254428581720506e-07,2.4115271090717779e-07,0.00041524700185974309,-7.0308549886312722e-09,2.9107668750823038e-09,5.011768256223671e-06,1,1,87
1842,-0.0033598318062175387,0.0022449678399163735,0.00062500000000000001,-7.0792764856769363e-06,70792.764856769369,70984.726252712513,-0.038858024679511452,0.02596410216412286,-4.5943507189800829e-05,-7.5938933127371704e-08,5.0728778079097431e-08,9.3468297783294761e-05,-3.9319573309861034e-07,2.6270759427959595e-07,0.00049401337665877499,-3.9886122452259964e-09,2.665715418791035e-09,5.0117717370716881e-06,1,1,102
1844,-0.0039631918369732507,0.00078832787067208544,0,-4.9538132997265281e-06,49538.132997265282,46147.189208187265,-0.018167729797000841,0.0036137861823297996,-2.9431606256914574e-05,-5.6743298745527692e-08,1.1283337613411838e-08,3.7047313497674123e-05,-7.5811414150449085e-07,1.5080895043581175e-07,0.00041556060324331228,-9.142949674763603e-09,1.8192839829932173e-09,5.0117653632481593e-06,1,1,87
1846,-0.0041200000000000004,5.0455448124870961e-19,0.00031250000000000001,-5.7781198014026514e-06,57781.198014026515,58412.794351706369,-0.038612970366344264,-2.3323755036705474e-12,-5.712829117924206e-05,-1.103222843988516e-07,-1.1582765475020758e-11,7.873887469927169e-05,-6.304888092797861e-07,-1.3423087172587025e-10,0.00041524699711024282,-7.6096006044806257e-09,-1.4276784133871412e-12,5.0117682561700241e-06,1,1,88
1847,-0.0039631918369732507,0.00078832787067208544,0.00062500000000000001,-7.0792817518193109e-06,70792.817518193115,70984.7706688053,-0.045836194942861994,0.0091173862243468275,-4.5943792888509708e-05,-8.9571878222311444e-08,1.7806775913966371e-08,9.3468358022395374e-05,-4.6380222150811068e-07,9.2240962038453065e-08,0.00049401337193086443,-4.7051512887633693e-09,9.364289706001487e-10,5.011771737043603e-06,1,1,103
1935,-0.0039631918369732507,-0.00078832787067208458,0,-4.9538133017207265e-06,49538.133017207263,46147.189243075307,-0.01816772981190053,-0.0036137861852935512,-2.943160627975681e-05,-5.6741868342464987e-08,-1.1290528965432664e-08,3.7047313528057303e-05,-7.5811849801615521e-07,-1.5078704877006042e-07,0.00041556060324323134,-9.1431899670321283e-09,-1.8180759521662348e-09,5.0117653632481636e-06,1,1,88
1937,-0.0038063836739465019,-0.0015766557413441696,0.00031250000000000001,-5.7781172393851757e-06,57781.172393851753,58412.765238181397,-0.035673721838082532,-0.01477653802834609,-5.7128073642229067e-05,-1.0191958756495267e-07,-4.2229483445776174e-08,7.8738848925602223e-05,-5.8244154993313033e-07,-2.4140073727253074e-07,0.00041524700186083011,-7.0297622906354563e-09,-2.9134048813614009e-09,5.0117682562236515e-06,1,1,89
1938,-0.0039631918369732507,-0.00078832787067208458,0.00062500000000000001,-7.0792817598974709e-06,70792.817598974711,70984.770767315407,-0.04583619499890762,-0.0091173862354952256,-4.5943792940782978e-05,-8.9567665838728266e-08,-1.7827953535241252e-08,9.3468358136682576e-05,-4.6379599154301114e-07,-9.2272282186203833e-08,0.00049401337193079569,-4.7053286329760186e-09,-9.3553740104502551e-10,5.0117717370436132e-06,1,1,104
1940,-0.0033598318062175395,-0.0022449678399163726,0,-4.9538114902396661e-06,49538.114902396665,46147.178968501008,-0.015401850803186165,-0.01029118772718087,-2.9431425210208799e-05,-4.8101697179695216e-08,-3.2145097824631641e-08,3.7047297110532967e-05,-6.427023637989255e-07,-4.2942611468442156e-07,0.00041556061014436216,-7.7514108360582203e-09,-5.1785994251238485e-09,5.0117653633540105e-06,1,1,89
1942,-0.0029132799384885767,-0.0029132799384885754,0.00031250000000000001,-5.7781150552989652e-06,57781.150552989653,58412.741947074886,-0.027303476017930168,-0.027303476014642222,-5.7127879242179982e-05,-7.8000996621183017e-08,-7.801737710262423e-08,7.8738825119392805e-05,-4.4572431008112433e-07,-4.4591414121246449e-07,0.00041524700540866,-5.37974606334748e-09,-5.3817651048340024e-09,5.0117682562658041e-06,1,1,90
1943,-0.0033598318062175395,-0.0022449678399163726,0.00062500000000000001,-7.0792764937510898e-06,70792.764937510903,70984.726351071935,-0.038858024727251972,-0.025964102196021674,-4.5943507242168797e-05,-7.5926937056930327e-08,-5.0746731659724166e-08,9.3468297898128291e-05,-3.9317799152847269e-07,-2.6273414641510033e-07,0.00049401337665871991,-3.9891172752550205e-09,-2.6649595879403727e-09,5.0117717370717008e-06,1,1,105
1945,-0.0022449678399163739,-0.0033598318062175387,0,-4.9538114882987164e-06,49538.114882987167,46147.178933769945,-0.010291187718780825,-0.015401850790614534,-2.9431425187489248e-05,-3.2139001272079071e-08,-4.810577071142382e-08,3.7047297080293491e-05,-4.2944468189515527e-07,-6.426899575861234e-07,0.00041556061014442011,-5.1796235407943109e-09,-7.7507265438509899e-09,5.0117653633540096e-06,1,1,90
1947,-0.0015766557413441707,-0.0038063836739465019,0.00031250000000000001,-5.7781172281312232e-06,57781.172281312232,58412.765099562079,-0.014776538008999803,-0.035673721791356257,-5.712807357062166e-05,-4.2208081243785048e-08,-1.019284524973345e-07,7.8738848822474932e-05,-2.4115271090983811e-07,-5.8254428581614976e-07,0.00041524700185974488,-2.9107668752369716e-09,-7.0308549885677348e-09,5.011768256223671e-06,1,1,91
1948,-0.0022449678399163739,-0.0033598318062175387,0.00062500000000000001,-7.07927648567845e-06,70792.764856784503,70984.726252720575,-0.025964102164125001,-0.038858024679514637,-4.5943507189816103e-05,-5.072877808005131e-08,-7.5938933126731797e-08,9.3468297783302445e-05,-2.6270759428716334e-07,-3.9319573309395309e-07,0.00049401337665877336,-2.6657154189060835e-09,-3.9886122451531929e-09,5.0117717370716906e-06,1,1,106
1950,-0.00078832787067208566,-0.0039631918369732507,0,-4.9538132997260749e-06,49538.132997260749,46147.189208198768,-0.0036137861823302185,-0.018167729797002947,-2.9431606256917562e-05,-1.1283337613702769e-08,-5.6743298745436669e-08,3.7047313497678419e-05,-1.5080895043642051e-07,-7.5811414150433849e-07,0.0004155606032433119,-1.819283982974092e-09,-9.1429496747670375e-09,5.0117653632481602e-06,1,1,91
1952,-7.5683172187306446e-19,-0.0041200000000000004,0.00031250000000000001,-5.778119801404481e-06,57781.198014044807,58412.794351717108,2.3319816130212834e-12,-0.038612970366348184,-5.7128291179246661e-05,1.1582764867583157e-11,-1.1032228439885384e-07,7.8738874699279686e-05,1.3423087154159268e-10,-6.3048880927977265e-07,0.00041524699711024331,1.4276783947786869e-12,-7.6096006044804553e-09,5.011768256170025e-06,1,1,92
1953,-0.00078832787067208566,-0.0039631918369732507,0.00062500000000000001,-7.0792817518188552e-06,70792.817518188545,70984.770668809811,-0.0091173862243474485,-0.045836194942865144,-4.59437928885249e-05,-1.7806775914511635e-08,-8.9571878222230989e-08,9.3468358022401798e-05,-9.2240962039963087e-08,-4.6380222150799723e-07,0.00049401337193086324,-9.3642897066271953e-10,-4.7051512887528327e-09,5.0117717370436039e-06,1,1,107
2026,0.00078832787067208436,-0.0039631918369732507,0,-4.9538133017199397e-06,49538.133017199398,46147.189243082314,0.0036137861852934801,-0.018167729811900173,-2.9431606279755539e-05,1.1290528965061751e-08,-5.6741868342553707e-08,3.7047313528056571e-05,1.507870487692902e-07,-7.5811849801630609e-07,0.0004155606032432321,1.8180759520866495e-09,-9.1431899670479126e-09,5.0117653632481619e-06,1,1,92
2028,0.0015766557413441694,-0.0038063836739465019,0.00031250000000000001,-5.7781172393849284e-06,57781.172393849287,58412.765238175729,0.014776538028344714,-0.035673721838079646,-5.7128073642205953e-05,4.2229483445126679e-08,-1.0191958756510335e-07,7.8738848925595691e-05,2.4140073727263656e-07,-5.8244154993291084e-07,0.00041524700186083022,2.9134048812548393e-09,-7.0297622906774704e-09,5.011768256223649e-06,1,1,93
2029,0.00078832787067208436,-0.0039631918369732507,0.00062500000000000001,-7.0792817598957616e-06,70792.817598957612,70984.770767313123,0.0091173862354950626,-0.045836194998906767,-4.5943792940773674e-05,1.7827953535021443e-08,-8.9567665838723462e-08,9.3468358136680841e-05,9.2272282186745206e-08,-4.6379599154291495e-07,0.00049401337193079526,9.3553740102912627e-10,-4.7053286329793001e-09,5.011771737043614e-06,1,1,108
2031,0.0022449678399163722,-0.0033598318062175395,0,-4.9538114902391215e-06,49538.114902391215,46147.178968499895,0.010291187727179914,-0.015401850803184741,-2.943142521019546e-05,3.2145097824787462e-08,-4.8101697179476728e-08,3.7047297110529538e-05,4.2942611468487419e-07,-6.4270236379843284e-07,0.00041556061014436259,5.17859942520857e-09,-7.7514108359993052e-09,5.0117653633540122e-06,1,1,93
2033,0.0029132799384885754,-0.0029132799384885767,0.00031250000000000001,-5.778115055299094e-06,57781.150552990941,58412.741947073031,0.027303476014641354,-0.027303476017928794,-5.7127879242163448e-05,7.8017377103043471e-08,-7.8000996620604282e-08,7.8738825119389579e-05,4.4591414121459785e-07,-4.4572431007875904e-07,0.00041524700540865886,5.3817651049363378e-09,-5.3797460632423759e-09,5.0117682562658032e-06,1,1,94
2034,0.0022449678399163722,-0.0033598318062175395,0.00062500000000000001,-7.0792764937489875e-06,70792.764937489876,70984.726351065328,0.025964102196019762,-0.03885802472724912,-4.5943507242140662e-05,5.0746731659782783e-08,-7.5926937056754091e-08,9.3468297898121407e-05,2.6273414641466024e-07,-3.9317799152802122e-07,0.00049401337665871698,2.6649595878419494e-09,-3.9891172753132549e-09,5.0117717370717008e-06,1,1,109
2036,0.0033598318062175387,-0.0022449678399163739,0,-4.9538114882991543e-06,49538.11488299154,46147.178933769748,0.01540185079061466,-0.010291187718780914,-2.9431425187495777e-05,4.8105770711633017e-08,-3.2139001271803619e-08,3.7047297080293802e-05,6.426899575855904e-07,-4.2944468189681741e-07,0.00041556061014442016,7.7507265438601401e-09,-5.179623540791037e-09,5.0117653633540096e-06,1,1,94
2038,0.0038063836739465019,-0.0015766557413441709,0.00031250000000000001,-5.7781172281304558e-06,57781.172281304556,58412.765099564538,0.035673721791356312,-0.014776538008999614,-5.7128073570620847e-05,1.0192845249768203e-07,-4.22080812428388e-08,7.8738848822474891e-05,5.8254428581654194e-07,-2.4115271090913518e-07,0.00041524700185974293,7.030854988621815e-09,-2.910766875109446e-09,5.011768256223671e-06,1,1,95
2039,0.0033598318062175387,-0.0022449678399163739,0.00062500000000000001,-7.0792764856785567e-06,70792.764856785565,70984.726252721273,0.038858024679515775,-0.025964102164125771,-4.5943507189786118e-05,7.5938933126665331e-08,-5.0728778080213411e-08,9.3468297783305196e-05,3.9319573309582111e-07,-2.6270759428317583e-07,0.00049401337665877618,3.988612245097259e-09,-2.6657154189776536e-09,5.0117717370716898e-06,1,1,110
2041,0.0039631918369732507,-0.00078832787067208544,0,-4.9538132997267449e-06,49538.13299726745,46147.189208190321,0.018167729797002919,-0.0036137861823302042,-2.9431606256922807e-05,5.6743298745560746e-08,-1.1283337613279214e-08,3.7047313497678358e-05,7.581141415046538e-07,-1.508089504364195e-07,0.00041556060324331125,9.1429496747750098e-09,-1.8192839829531966e-09,5.0117653632481602e-06,1,1,95
