contact_pressure,contact_opening,shear_1,shear_2,normal_force_x,normal_force_y,normal_force_z,shear_force_x,shear_force_y,shear_force_z,heat_flow,id,x,y,z,current_x,current_y,current_z,generated,slip_1,slip_2,tangent_1_x,tangent_1_y,tangent_1_z,tangent_2_x,tangent_2_y,tangent_2_z
92867.26696096835,-9.258365118886473e-06,1.352792387842728e-05,185.7345339219361,0.01173669487012495,0.02833489949876983,-9.425400830771429e-07,5.631431999083389e-09,1.378110413421284e-08,6.254078763739681e-05,110834.389805183,562,0.0015766557413441702,0.0038063836739465019,0.0037500000000000003,0.0015773421907969653,0.0038080408823793995,0.0043493834721197999,0,-2.157911157281424e-11,0.0005265006040935604,0.923879527793846,-0.3826834437539989,4.652906905063075e-10,1.016972026789712e-05,2.45530995441762e-05,0.9999999996468611
92867.36094040502,-9.258374288039779e-06,5.742432352257495e-06,185.7347218808098,-7.507587108414315e-12,0.03066948545908405,-9.425480861305212e-07,-7.199085810560583e-11,1.488675891594849e-08,6.254081442476498e-05,110834.7785111973,563,2.522772406243548e-19,0.0041200000000000004,0.0037500000000000003,-8.1794520983476261e-16,0.0041217937632147764,0.004349383471670203,0,-3.093608034037799e-11,0.0005265006037012599,1,1.954069230786923e-13,2.821812419719697e-16,-6.201706880451303e-15,2.657652913204719e-05,0.9999999996468441
92867.26733871206,-9.258365159132336e-06,-2.041606465682968e-06,185.7345346774241,-0.01173669488323796,0.02833489953019561,-9.425400842168671e-07,-5.764452720330605e-09,1.372599559740713e-08,6.254078770688483e-05,110834.3898063208,582,-0.0015766557413441698,0.0038063836739465019,0.0037500000000000003,-0.0015773421907984743,0.0038080408823787703,0.0043493834721198008,0,-4.029192842662891e-11,0.0005265006040936915,0.9238795277936984,0.3826834437543551,-4.652907125941275e-10,-1.016972027889208e-05,2.455309954025537e-05,0.999999999646861
92867.16857434569,-9.25835545799161e-06,5.743679068281526e-06,185.7343371486912,-0.02168658305150634,0.02168658306221538,-9.425295464398939e-07,-1.057796175791602e-08,1.047614786996986e-08,6.254076202086138e-05,110833.942966658,583,-0.0029132799384885759,0.0029132799384885763,0.0037500000000000003,-0.0029145483067875276,0.0029145483067863722,0.0043493834727341141,0,-3.093402535692112e-11,0.0005265006046634807,0.707106781186412,0.707106781186683,1.086962010809668e-16,-1.879154708620869e-05,1.87915470778423e-05,0.9999999996468777
92867.26696096954,-9.258365118886443e-06,1.352792271877552e-05,185.7345339219385,-0.02833489949877022,0.01173669487012511,-9.42540083079562e-07,-1.378110413424891e-08,5.631431999167325e-09,6.254078763739767e-05,110834.3898051849,584,-0.0038063836739465019,0.0015766557413441705,0.0037500000000000003,-0.0038080408823793995,0.0015773421907969655,0.0043493834721197999,0,-2.157911162715843e-11,0.0005265006040935598,0.3826834437539987,0.9238795277938461,4.65290758577367e-10,-2.455309954417893e-05,1.016972026782667e-05,0.9999999996468611
92867.36094040386,-9.258374288039481e-06,7.971922844712544e-06,162.2494996116539,-0.03066948545908386,-7.50742653807257e-12,-9.425480861306614e-07,-1.488675891591929e-08,-7.199085809375399e-11,6.254081442476456e-05,110834.778511196,585,-0.0041200000000000004,5.0455448124870961e-19,0.0037500000000000003,-0.0041217937632147764,-8.1768726751627931e-16,0.004349383471670203,0,-3.093608008422579e-11,0.0005265006037012608,-1.948295274060607e-13,1,2.408208111619133e-16,-2.65765291320393e-05,-6.161246972626214e-15,0.9999999996468439
92867.26733871065,-9.258365159132233e-06,9.418613349706834e-07,-188.9888183978138,-0.02833489953019521,-0.01173669488323793,-9.425400842139122e-07,-1.372599559723272e-08,-5.764452720434552e-09,6.254078770688406e-05,110834.3898063217,604,-0.0038063836739465019,-0.0015766557413441696,0.0037500000000000003,-0.0038080408823787703,-0.001577342190798474,0.0043493834721197999,0,4.029192846522437e-11,-0.0005265006040936909,0.3826834437543555,-0.9238795277936984,4.652906683700419e-10,2.45530995403417e-05,1.016972027899397e-05,-0.999999999646861
92867.16857434355,-9.258355457991282e-06,-5.743679891879035e-06,-185.7343371486869,-0.02168658306221566,-0.02168658305150661,-9.425295464398149e-07,-1.047614786991076e-08,-1.057796175801064e-08,6.254076202086219e-05,110833.942966658,605,-0.0029132799384885767,-0.0029132799384885754,0.0037500000000000003,-0.0029145483067863727,-0.0029145483067875271,0.0043493834727341141,0,3.093402687586513e-11,-0.0005265006046634802,0.7071067811866831,-0.7071067811864118,-2.154830303786198e-16,1.879154707769998e-05,1.879154708618891e-05,-0.9999999996468777
92867.26696097082,-9.258365118886585e-06,-1.352792386508884e-05,-185.734533921941,-0.01173669487012514,-0.0283348994987703,-9.42540083077944e-07,-5.63143199913522e-09,-1.378110413423776e-08,6.254078763739787e-05,110834.389805183,606,-0.0015766557413441707,-0.0038063836739465019,0.0037500000000000003,-0.0015773421907969657,-0.0038080408823793995,0.0043493834721197999,0,2.157911220118412e-11,-0.0005265006040935597,0.9238795277938461,-0.3826834437539987,-4.652907662136633e-10,1.016972026779407e-05,2.455309954414865e-05,-0.9999999996468611
92867.3609404044,-9.258374288039769e-06,-5.742433325498054e-06,-185.7347218808086,7.507476628212939e-12,-0.03066948545908437,-9.42548086130801e-07,7.199085800782233e-11,-1.488675891593089e-08,6.254081442476562e-05,110834.7785111969,607,-7.5683172187306446e-19,-0.0041200000000000004,0.0037500000000000003,8.1744731604000157e-16,-0.0041217937632147764,0.004349383471670203,0,3.093607980541842e-11,-0.0005265006037012598,1,1.952672914454417e-13,-2.40491008145661e-16,-6.161990043231367e-15,2.657652913204256e-05,-0.9999999996468439
92867.26733871014,-9.258365159132216e-06,2.041603817934623e-06,-185.7345346774202,0.01173669488323785,-0.02833489953019541,-9.42540084214188e-07,5.764452720308255e-09,-1.372599559732216e-08,6.254078770688435e-05,110834.3898063217,621,0.0015766557413441694,-0.0038063836739465019,0.0037500000000000003,0.0015773421907984738,-0.0038080408823787703,0.0043493834721198008,0,4.029192825023876e-11,-0.0005265006040936906,0.9238795277936984,0.3826834437543552,4.652907892945967e-10,-1.01697202788953e-05,2.455309954040805e-05,-0.9999999996468611
92867.16857434716,-9.258355457991668e-06,-5.743678375710157e-06,-185.7343371486941,0.02168658305150667,-0.02168658306221547,-9.425295464497445e-07,1.057796175799816e-08,-1.047614786968187e-08,6.254076202086197e-05,110833.9429666571,622,0.0029132799384885754,-0.0029132799384885767,0.0037500000000000003,0.0029145483067875271,-0.0029145483067863727,0.0043493834727341141,0,3.093402662960109e-11,-0.0005265006046634803,0.7071067811864122,0.7071067811866829,-2.054980720432875e-16,-1.879154708571091e-05,1.879154707728202e-05,-0.9999999996468778
92867.26696097339,-9.258365118886794e-06,-1.462766450638498e-05,-188.9888183978138,0.02833489949877058,-0.01173669487012538,-9.425400830781186e-07,1.378110413442383e-08,-5.631431998787494e-09,6.254078763739856e-05,110834.3898051844,623,0.0038063836739465019,-0.0015766557413441709,0.0037500000000000003,0.0038080408823793995,-0.0015773421907969659,0.0043493834721197999,0,2.157911262591246e-11,-0.0005265006040935597,0.3826834437539984,0.9238795277938463,-4.652907618222463e-10,-2.455309954411322e-05,1.016972026779463e-05,-0.9999999996468611
92298.81295024737,-9.20208661616513e-06,7.367238611064705e-06,161.2566427399863,0.03049155343593433,7.619613382088553e-12,-3.175971593590729e-07,8.582841202909188e-09,4.037714017134581e-11,6.217798739709391e-05,111283.6891900729,648,0.0041200000000000004,0,0.0043750000000000004,0.0041218040680689825,9.2078168493443939e-16,0.0049746967398578033,0,-3.124527705725313e-11,0.0005251342828552705,2.466641805372587e-13,-1,6.465332772124065e-16,8.261378149427676e-06,1.972023132461858e-14,0.9999999999658749
92298.71695891012,-9.202077266643542e-06,-2.071459021747661e-06,184.5974339178202,0.02817051144303285,0.01166860296931723,-3.175934098663178e-07,7.914024413216773e-09,3.32284613899041e-09,6.217795983507677e-05,111283.298618001,649,0.0038063836739465019,0.00157665574134417,0.0043750000000000004,0.0038080504025947981,0.0015773461343516915,0.0049746967400713972,0,-4.067395695501067e-11,0.0005251342830475918,0.3826834440377813,-0.9238795276762994,-2.419018503205674e-10,7.63235263083555e-06,3.161161469193583e-06,0.9999999999658771
92298.6154707286,-9.202067297666449e-06,5.718338382337245e-06,184.597230941457,0.0215607655654642,0.02156076555462729,-3.175891107043262e-07,6.040952465830275e-09,6.098057525183881e-09,6.217793338402682e-05,111282.8501323525,650,0.0029132799384885763,0.0029132799384885759,0.0043750000000000004,0.0029145555930775702,0.0029145555930788704,0.0049746967403917174,0,-3.124322505326022e-11,0.0005251342833538364,0.7071067811867198,-0.7071067811863753,-1.569921030714885e-17,5.841262242869143e-06,5.84126226993921e-06,0.9999999999658795
92298.71657621564,-9.202077225834932e-06,1.350709771815253e-05,184.5974331524307,0.01166860295604415,0.02817051141118598,-3.175934094389837e-07,3.248240541251189e-09,7.944937615225883e-09,6.217795976468672e-05,111283.2986169069,651,0.0015766557413441702,0.0038063836739465019,0.0043750000000000004,0.0015773461343499928,0.0038080504025955054,0.0049746967400713972,0,-2.181554940583944e-11,0.0005251342830475412,0.9238795276764868,-0.382683444037329,2.419014418478508e-10,3.161161434222636e-06,7.632352645303874e-06,0.999999999965877
92298.81295024723,-9.202086616165183e-06,5.717120906221941e-06,184.5976259004943,-7.619763327249007e-12,0.03049155343593397,-3.175971593595597e-07,-4.037714023253484e-11,8.582841202986334e-09,6.217798739709316e-05,111283.6891900733,652,2.522772406243548e-19,0.0041200000000000004,0.0043750000000000004,-9.2051928980586305e-16,0.0041218040680689825,0.0049746967398578033,0,-3.124527639032213e-11,0.0005251342828552693,1,2.466635515534425e-13,7.344435742835482e-16,-1.980562006981273e-14,8.261378149428821e-06,0.9999999999658749
92298.71695890992,-9.202077266643615e-06,-2.071459057124929e-06,184.5974339178198,-0.01166860296931737,0.02817051144303316,-3.175934098662074e-07,-3.322846138996022e-09,7.914024413212564e-09,6.217795983507748e-05,111283.2986180006,671,-0.0015766557413441698,0.0038063836739465019,0.0043750000000000004,-0.0015773461343516913,0.0038080504025947977,0.0049746967400713972,0,-4.067395698994243e-11,0.000525134283047592,0.9238795276762997,0.3826834440377813,-2.419019026653122e-10,-3.161161469097529e-06,7.632352630779321e-06,0.9999999999658771
92298.61547072799,-9.202067297666445e-06,5.718338751781634e-06,184.5972309414558,-0.02156076555462762,0.02156076556546453,-3.17589110711406e-07,-6.098057525195236e-09,6.040952465819316e-09,6.217793338402779e-05,111282.8501323511,672,-0.0029132799384885759,0.0029132799384885763,0.0043750000000000004,-0.0029145555930788704,0.0029145555930775702,0.0049746967403917174,0,-3.124322453349019e-11,0.0005251342833538365,0.7071067811863756,0.7071067811867194,-2.029111283195007e-16,-5.841262269523651e-06,5.84126224269192e-06,0.9999999999658795
92298.71657621762,-9.202077225835116e-06,1.350709819420118e-05,184.5974331524347,-0.02817051141118621,0.01166860295604425,-3.175934094396495e-07,-7.944937615190625e-09,3.248240541342238e-09,6.217795976468722e-05,111283.2986169051,673,-0.0038063836739465019,0.0015766557413441705,0.0043750000000000004,-0.0038080504025955054,0.001577346134349993,0.0049746967400713963,0,-2.181554865267956e-11,0.0005251342830475395,0.3826834440373291,0.9238795276764868,2.419022066915951e-10,-7.63235264558229e-06,3.161161433532893e-06,0.9999999999658772
92298.81295024577,-9.202086616164923e-06,7.882564904076045e-06,161.2566427521136,-0.0304915534359335,-7.61957012242187e-12,-3.175971593596132e-07,-8.582841202956318e-09,-4.037714013818331e-11,6.217798739709217e-05,111283.6891900702,674,-0.0041200000000000004,5.0455448124870961e-19,0.0043750000000000004,-0.0041218040680689825,-9.202566603754758e-16,0.0049746967398578033,0,-3.124527588978996e-11,0.0005251342828552709,-2.466390211845879e-13,1,7.864965823390684e-17,-8.261378149284875e-06,-1.917539710676341e-14,0.9999999999658749
92298.71695890976,-9.202077266643463e-06,9.884345913518013e-07,-188.9888183978138,-0.0281705114430325,-0.01166860296931727,-3.175934098675923e-07,-7.914024413069972e-09,-3.322846139010944e-09,6.217795983507614e-05,111283.2986179997,693,-0.0038063836739465019,-0.0015766557413441696,0.0043750000000000004,-0.0038080504025947977,-0.0015773461343516911,0.0049746967400713972,0,4.067395607827277e-11,-0.0005251342830475921,0.3826834440377808,-0.9238795276762998,2.419017978201315e-10,7.632352630744662e-06,3.161161469188597e-06,-0.9999999999658771
