stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
39,0.039,1,1,0.515,0.5933333333333334,0.485436893312394,600.0000000000001,-920704.3313248698,920711.4222724456,2.505943919454555,271581864.6082385,6.427459229054325e-09,1.473028298091919e-08,0.02106723882166185,0.008491563419882331,-0.02955880201801292,0.1855944453325319,8.049938808244157e-19,9.687037238068312e-19,-5.984592548948894e-06,5.984609849433652e-06,1.893298232215963e-12,0.003530564239907096,8.355696997770614e-20,1.914936787519492e-19,0.02171517948349685,0.007840797680915255,-0.02955597716441211,0.1821257782614052,1.009681594224859e-18,1.667759452011437e-18,0.1351981455396949,2.391304948532102e-06,4.303106395204168e-07,-2.821615588052518e-06,1.413082482603633e-05,1.025894585992197e-22,1.697172758288008e-22,1.110709962508085e-05,1.000000000223532
40,0.04,1,1,0.515,0.6,0.4854368933078694,600,-980593.5203068443,980597.1758932499,1.281043496380379,280135995.3038153,-2.261243356446793e-09,3.563653849845042e-09,0.01981890851329213,0.009739893728252305,-0.02955880202733348,0.1986867986333227,7.096972850070281e-19,1.86116311372656e-18,-6.373865286939342e-06,6.373874238361271e-06,9.218378774448497e-13,0.0036417679389496,-2.939616363380827e-20,4.632750004798557e-20,0.02051337007173389,0.009042607101025998,-0.02955597717275989,0.1951214677326411,8.860733361312169e-19,1.818521936189567e-18,0.1426063747597576,2.296301078752298e-06,5.253145105874419e-07,-2.821615589339738e-06,1.613360951356546e-05,8.453665672879026e-23,1.940807717395856e-22,1.22494428539163e-05,1.000000000214211
41,0.041,1,1,0.515,0.6066666666666667,0.4854368933055563,600,-1042367.27931461,1042369.175096323,0.6583018921442492,288689983.0934418,1.646294151147195e-08,-7.460888157886325e-09,0.0184867680098876,0.01107203423165648,-0.02955880203209846,0.2117455237520564,1.583598749990319e-18,1.957043126739728e-18,-6.775391146670373e-06,6.775395807000694e-06,4.478368919906852e-13,0.003752969780214743,2.140182396491353e-19,-9.699154605252217e-20,0.01922684249058864,0.01032913468646161,-0.02955597717705025,0.2080847501579631,1.607513396426251e-18,1.569217561598372e-18,0.1500144888851637,2.187896178417466e-06,6.337194116463298e-07,-2.821615590063795e-06,1.832060828678646e-05,2.078442097822788e-22,1.449265108790879e-22,1.349966019978967e-05,1.000000000209446
42,0.042,1,1,0.515,0.6133333333333333,0.4854368933043675,600,-1106025.880658313,1106026.869880302,0.3404036754927074,297243820.0245785,5.06908968004006e-09,-8.380111799675641e-10,0.01707126540095581,0.01248753684058842,-0.02955880203454744,0.2247685052752394,1.67066784703202e-18,1.080764972499842e-18,-7.189170218717527e-06,7.189172659783456e-06,2.181853975173775e-13,0.003864169660319517,6.589816584052069e-20,-1.089414533957832e-20,0.01785581364084305,0.01170016353842605,-0.02955597717926911,0.2210134233534662,1.824512491677225e-18,1.552692455063733e-18,0.1574224812984679,2.064857268629993e-06,7.56758321842553e-07,-2.821615590472545e-06,2.070286245038578e-05,2.479985821700481e-22,1.404193078688702e-22,1.486433572726099e-05,1.000000000206997
43,0.043,1,1,0.515,0.62,0.4854368933037527,600,-1171569.384552015,1171569.903855625,0.1771001441631794,305797497.9218875,1.386143185191106e-10,-1.101086864286235e-08,0.01557287507927192,0.0139859271622724,-0.0295588020358139,0.2377536515650375,1.556947144636623e-18,1.976164584189639e-18,-7.615202044193731e-06,7.61520333045594e-06,1.065453061634546e-13,0.003975367472984534,1.801986140748438e-21,-1.431412923572106e-19,0.01640051466092685,0.01315546251949683,-0.02955597718042368,0.2339052906008379,1.751949667020704e-18,1.070972238946656e-18,0.1648303451892145,1.925877479881346e-06,8.957381108227904e-07,-2.821615590704136e-06,2.329171766021097e-05,2.418267369736191e-22,4.657088721298308e-23,1.635024819527258e-05,1.000000000205731
44,0.044,1,1,0.515,0.6266666666666667,0.4854368933034328,600,-1238997.740109394,1238998.014343118,0.09269335030539187,314351008.3872921,-9.459519454294531e-09,-5.784345058397317e-09,0.01399209727209587,0.01556670496944862,-0.02955880203647292,0.2506988960314022,1.655472319609756e-18,1.101434223156191e-18,-8.053485861101677e-06,8.053486542839663e-06,5.211616316118924e-14,0.004086563109034799,-1.229737529058289e-19,-7.519648575916514e-20,0.01486119089068891,0.01469478629033916,-0.02955597718102808,0.2467581610156003,1.31642430564131e-18,7.789589888117782e-19,0.1722380735539859,1.769574014331194e-06,1.052041576504638e-06,-2.821615590835831e-06,2.609882189909261e-05,1.530744794953015e-22,-9.91597605616019e-24,1.796437100847466e-05,1.000000000205072
45,0.045,1,1,0.515,0.6333333333333333,0.4854368933032654,600,-1308310.835956041,1308310.981616968,0.04880148561557388,322904342.8000391,-1.616670619741427e-08,-9.789066978445219e-09,0.01232945754977922,0.01722934469176475,-0.02955880203681769,0.2636021983675376,7.650265957960113e-19,9.973814026219914e-19,-8.504020725407884e-06,8.504021088816676e-06,2.551604133899435e-14,0.004197756456400504,-2.101671805663853e-19,-1.272578707197878e-19,0.01323810183266297,0.01631787534868336,-0.02955597718134633,0.2595698499143814,5.833952417205507e-19,2.88479619732018e-19,0.1796456591964541,1.594486121390035e-06,1.227129469520961e-06,-2.821615590910996e-06,2.913612339529814e-05,-7.553690784429998e-24,-1.120722555341986e-22,1.971387216581356e-05,1.000000000204727
46,0.046,1,1,0.515,0.64,0.4854368933031772,600,-1379508.525457809,1379508.603268702,0.0258418868811272,331457492.3167651,8.298158337592826e-09,8.461438952090142e-09,0.01058550631271424,0.01897329592883016,-0.0295588020369994,0.2764615457471803,1.516521715971681e-18,2.003863139482982e-18,-8.96680557095493e-06,8.966805765767399e-06,1.249309631773312e-14,0.004308947400117946,1.078760583887067e-19,1.09998706377172e-19,0.01153152111089822,0.01802445607061666,-0.02955597718151488,0.2723381791811562,1.002406729857137e-18,7.291898106491659e-19,0.1870530947274357,1.399073086983278e-06,1.422542503970775e-06,-2.821615590954053e-06,3.241586848383652e-05,8.616971685164024e-23,-1.67916689388182e-23,2.160611420630671e-05,1.000000000204545
47,0.047,1,1,0.515,0.6466666666666667,0.4854368933031306,600,-1452590.639332069,1452590.681131271,0.01376188567136101,340010447.8715683,-1.078890432752655e-08,4.323804739578204e-09,0.008760818257597169,0.02079798398394744,-0.02955880203709559,0.289274953982252,-3.875130286342225e-19,2.643079623610165e-18,-9.441839239000085e-06,9.441839344011637e-06,6.110626332137006e-15,0.004420135822330387,-1.402557562578451e-19,5.620946161451666e-20,0.009741736427392686,0.01981424075421197,-0.02955597718160466,0.2850609776323916,5.794997372052382e-19,8.149543998582709e-19,0.194460372564948,1.181712236870815e-06,1.639903354107994e-06,-2.821615590978808e-06,3.5950599410842e-05,-2.685793243857234e-23,1.861685309330528e-23,2.364865415192919e-05,1.000000000204449
48,0.048,1,1,0.515,0.6533333333333333,0.4854368933031057,600,-1527556.991936014,1527557.014513603,0.007369559176351848,348563200.1760814,1.200497269471768e-08,-1.698166603533447e-08,0.006855991824024285,0.02270281041751999,-0.02955880203714682,0.3020404686395562,8.79523586407612e-19,1.309206643354239e-19,-9.929120492504814e-06,9.929120549417698e-06,2.981412102472322e-15,0.004531321602289056,1.560646450313296e-19,-2.207616584593479e-19,0.007869049516151442,0.0216869276655013,-0.02955597718165274,0.2977360813810411,9.156464579402164e-19,2.534642723778268e-19,0.2018674849342701,9.406969543933406e-07,1.880918636599754e-06,-2.821615590993094e-06,3.975315208127518e-05,9.091646320309057e-23,-1.581136481550213e-22,2.584924344753627e-05,1.000000000204398
49,0.049,1,1,0.515,0.66,0.4854368933030924,600,-1604407.384363278,1604407.396624276,0.003968010458213921,357115739.7195493,1.579286479788331e-08,1.557884318568075e-08,0.004871648622452832,0.02468715361909145,-0.02955880203717424,0.3147561661152818,1.616171575360789e-18,1.151610373665704e-18,-1.042864802270483e-05,1.042864805371429e-05,1.448557741545645e-15,0.004642504616354143,2.053072423724831e-19,2.025249614138495e-19,0.005913776094885169,0.02364220108679347,-0.02955597718167863,0.3103613341993207,1.64917068302393e-18,9.620304016399498e-19,0.2092744238680053,6.74234713014566e-07,2.147380877986803e-06,-2.821615591001368e-06,4.383665375018947e-05,2.948719633243892e-22,3.828631624479379e-23,2.821582789774678e-05,1.00000000020437
50,0.05,1,1,0.515,0.6666666666666666,0.4854368933030851,600.0000000000001,-1683141.605920775,1683141.612614601,0.002148016940035627,365668056.7689107,-1.535005885428411e-08,9.918623410058611e-09,0.002808432844586969,0.02675036939695727,-0.0295588020371891,0.3274201546661843,8.771538953368401e-19,1.419193959927204e-19,-1.09404204517478e-05,1.094042046873214e-05,6.993455284611314e-16,0.004753684737995837,-1.995507651056933e-19,1.289421043307618e-19,0.003876245814360663,0.025679731367332,-0.02955597718169265,0.3229345878802119,1.115024307451294e-18,1.189353261011929e-18,0.216681181206148,3.804451240264485e-07,2.44117046697973e-06,-2.821615591006177e-06,4.821452065782041e-05,1.128225271464411e-22,1.403135480198982e-22,3.075654760071199e-05,1.000000000204355
51,0.051,1,1,0.515,0.6733333333333333,0.4854368933030813,600.0000000000001,-1763759.434776856,1763759.438450551,0.001169052006878348,374220141.3688834,-3.729415452845017e-09,-4.55893300267137e-09,0.000667010657273967,0.02889179158427031,-0.029558802037197,0.3400305753964219,1.903642508348527e-18,-5.815185386088577e-19,-1.146443633331369e-05,1.146443634266447e-05,3.347164541151106e-16,0.004864861837795485,-4.848240088698523e-20,-5.926612903472782e-20,0.001756802205413826,0.02779917497628647,-0.02955597718170028,0.3354537025976276,9.249048032155696e-19,1.024771822343753e-18,0.2240877485961525,5.735799978280307e-08,2.764257591226181e-06,-2.821615591008983e-06,5.290045560876511e-05,5.671285575413624e-23,8.22917423104814e-23,3.347973687869489e-05,1.000000000204347
52,0.052,1,1,0.515,0.6799999999999999,0.4854368933030792,599.9999999999999,-1846260.638183958,1846260.640210531,0.000639572350805255,382771983.3420522,4.421408633199172e-09,8.032663363939936e-09,-0.001551930418992792,0.03111073266053725,-0.02955880203720146,0.3525856031991206,2.466363874652791e-18,1.333463425489982e-18,-1.200069415219496e-05,1.200069415736925e-05,1.58001348365073e-16,0.004976035783446678,5.747831223158928e-20,1.044246237312193e-19,-0.0004441973763651077,0.03000017455806958,-0.02955597718170446,0.3479165472651809,1.146385117196063e-18,1.367858748524406e-18,0.2314941174930062,-2.970885671751949e-07,3.118704158185822e-06,-2.821615591010626e-06,5.790844549552869e-05,1.265775480850777e-22,1.977941574736528e-22,3.639392420538496e-05,1.000000000204343
53,0.053,1,1,0.515,0.6866666666666666,0.485436893303078,600.0000000000001,-1930644.972480598,1930644.973604132,0.0003516515542188185,391323572.2889624,4.079968316778451e-09,-1.592872043484829e-09,-0.003847682145850323,0.03340648438739501,-0.02955880203720375,0.3650834476518635,2.293726908461849e-18,2.222016200369006e-18,-1.254919232333666e-05,1.254919232621409e-05,7.294884480502895e-17,0.00508720643975651,5.303958811811984e-20,-2.070733656530276e-20,-0.002726381808264461,0.03228235898997123,-0.02955597718170675,0.3603209998934992,1.243907563540128e-18,1.334827497987761e-18,0.2389002791593052,-6.850501087399213e-07,3.506665699751513e-06,-2.821615591011591e-06,6.325275876672409e-05,1.766693829725498e-22,1.79325433605516e-22,3.950783212987347e-05,1.000000000204341
54,0.054,1,1,0.515,0.6933333333333334,0.4854368933030774,600,-2016912.183252755,2016912.183331887,-7.913322102032363e-05,399874897.5882172,-1.517650403686771e-09,-7.249382880595222e-09,-0.00621951621599591,0.03577831845754043,-0.02955880203720511,0.3775223538653882,2.44704614520357e-18,1.363153353663473e-18,-1.310992919059628e-05,1.310992919220391e-05,3.226784910984427e-17,0.005198373668646821,-1.972945524792802e-20,-9.424197744773792e-20,-0.005089366260392043,0.03464534344210008,-0.02955597718170802,0.3726649479460207,1.128459235333162e-18,1.069066859483332e-18,0.2463062246653339,-1.108777669244744e-06,3.930393260256906e-06,-2.82161559101216e-06,6.894794284022136e-05,1.437694415543155e-22,7.028439642473369e-23,4.28303771972144e-05,1.000000000204339
55,0.055,1,1,0.515,0.7,0.485436893303077,600,-2105062.003947907,2105062.003992787,-4.488114602899622e-05,408425948.3965779,-9.310361886053832e-09,-4.116083810594909e-09,-0.008666684914138981,0.03822548715568341,-0.02955880203720581,0.3899006032849004,2.611348799540133e-18,5.069818337675827e-19,-1.368290302535598e-05,1.368290302625852e-05,1.36802902335086e-17,0.005309537329155511,-1.210347045186998e-19,-5.35090895377338e-20,-0.007532752257914239,0.03708872943962298,-0.02955597718170873,0.3849462886932162,8.039213087285636e-19,8.678709179688034e-19,0.2537119448891478,-1.570619676500082e-06,4.392235267512581e-06,-2.821615591012497e-06,7.500882146155162e-05,-2.359569113062362e-26,-4.788988246506481e-24,4.637066986549657e-05,1.000000000204339
56,0.056,1,1,0.515,0.7066666666666667,0.4854368933030768,600,-2195094.157727827,2195094.157753408,-2.5587168376599e-05,416976713.6490695,1.798839739374963e-08,1.222717994039362e-08,-0.01118842178883812,0.04074722403038229,-0.02955880203720626,0.4022165144435073,2.93706288290738e-18,3.305409749352349e-18,-1.426811202505962e-05,1.426811202556846e-05,4.963281145984057e-18,0.005420697277437911,2.338491661187455e-19,1.589533392251172e-19,-0.01005612774558253,0.03961210492729166,-0.02955597718170912,0.3971629295651757,1.482684579708178e-18,1.46382399773163e-18,0.2611174305166598,-2.07302379550204e-06,4.894639386514739e-06,-2.821615591012698e-06,8.145049200788092e-05,3.04300048716478e-22,2.249864619246616e-22,5.013801441935214e-05,1.000000000204338
57,0.057,1,1,0.515,0.7133333333333334,0.4854368933030769,600,-2287008.35566707,2287008.355671844,-4.78144897697209e-06,425527182.0590902,-6.980991221171812e-09,-1.628616654761166e-09,-0.01378394233408115,0.04334274457562551,-0.02955880203720615,0.41446844366738,2.417308520196883e-18,1.406766314567811e-18,-1.48655543116331e-05,1.486555431206986e-05,1.717935691180081e-16,0.005531853366768175,-9.075288587523356e-20,-2.117201651189514e-20,-0.01265906715453697,0.04221504433624618,-0.02955597718170919,0.4093127885025019,1.207942331714223e-18,1.30211346092969e-18,0.2685226720417305,-2.618538764459705e-06,5.440154355472443e-06,-2.821615591012737e-06,8.828832273787795e-05,1.795524606098064e-22,1.768346378481352e-22,5.414190887982723e-05,1.000000000204338
58,0.058,1,1,0.515,0.72,0.4854368933030767,600.0000000000001,-2380804.296980383,2380804.296993092,-1.270445009554438e-05,434077342.1185256,-2.135195008282361e-09,7.846641175128721e-09,-0.01645244467947334,0.04601124692101773,-0.02955880203720638,0.4266547857323671,2.21666722885268e-18,2.287347196864896e-18,-1.547522793028932e-05,1.547522793053828e-05,5.980009574843208e-19,0.005643005447540835,-2.775753510767069e-20,1.020063352766733e-19,-0.01534113147137479,0.04489710865308419,-0.02955597718170938,0.42139379430545,1.209035157619919e-18,1.567729320344054e-18,0.2759276597662615,-3.209816212788891e-06,6.031431803801736e-06,-2.821615591012844e-06,9.553794998780969e-05,1.578783486489818e-22,3.140971623882593e-22,5.839204491054035e-05,1.000000000204338
59,0.059,1,1,0.515,0.7266666666666667,0.4854368933030767,600,-2476481.668846331,2476481.668848773,-2.442798137144525e-06,442627182.0978663,-1.185237194150813e-10,6.704569804612808e-09,-0.0191931102878956,0.04875191252944004,-0.02955880203720649,0.4387739744718737,2.592953394937021e-18,5.70508012307845e-19,-1.609713084740233e-05,1.609713084761586e-05,8.295887827304086e-17,0.005754153367272261,-1.540808352396057e-21,8.715940745996647e-20,-0.01810186830947396,0.0476578454911834,-0.02955597718170942,0.4334038869812584,1.233478302493856e-18,1.788358125262978e-18,0.2833323838002933,-3.849612460723293e-06,6.671228051736159e-06,-2.821615591012866e-06,0.0001032152753142078,1.623031216216474e-22,4.361042170600725e-22,6.289830772005441e-05,1.000000000204338
60,0.06,1,1,0.515,0.7333333333333334,0.4854368933030767,600,-2574040.146093867,2574040.146094338,-4.753665210683697e-07,451176690.0463316,1.743086155169796e-09,-2.874595311542545e-09,-0.0220051046595099,0.05156390690105425,-0.02955880203720649,0.4508244833359315,3.249397398767131e-18,1.644624960861662e-18,-1.673126094950827e-05,1.673126094971507e-05,9.878156923894415e-17,0.005865296970602309,2.266012001720732e-20,-3.736973905005305e-20,-0.02094081198255786,0.0504967891642673,-0.02955597718170942,0.4453410180896085,1.227477211543228e-18,1.714442362712214e-18,0.2907368340621064,-4.540790300194269e-06,7.362405891207139e-06,-2.82161559101287e-06,0.0001113364625834577,1.806552775576144e-22,3.862810310250928e-22,6.76707759603883e-05,1.000000000204338
61,0.061,1,1,0.515,0.74,0.4854368933030767,600,-2673479.391017812,2673479.391017899,-9.699648892119836e-08,459725853.7919972,3.315604833901518e-09,-7.924075065236057e-09,-0.0248875780409894,0.05444638028253378,-0.02955880203720649,0.4628048259014741,4.064090797423579e-18,-1.781848256138253e-18,-1.737761604151332e-05,1.73776160417188e-05,1.018176530824987e-16,0.005976436099295962,4.310286284071974e-20,-1.030129758480687e-19,-0.02385748358049043,0.05341346076219988,-0.02955597718170942,0.45720315108616,1.245747543921033e-18,1.502958303362087e-18,0.2981410002783263,-5.286320756634988e-06,8.107936347647859e-06,-2.821615591012871e-06,0.000119917935008673,2.24991494736662e-22,2.39948417434164e-22,7.271972162159433e-05,1.000000000204338
62,0.062,1,1,0.515,0.7466666666666667,0.4854368933030767,600,-2774799.053121949,2774799.053121963,-2.2487919872915e-08,468274660.9419262,6.22984970733379e-10,1.522903281178093e-08,-0.02783966613887265,0.05739846838041741,-0.02955880203720649,0.4747135563339433,4.720485295038286e-18,-6.90655372886604e-19,-1.80361938451901e-05,1.803619384539529e-05,1.024053276779764e-16,0.006087570592245035,8.098804619533918e-21,1.979774265531519e-19,-0.02685139104728843,0.05640736822899787,-0.02955597718170942,0.4689882616641002,1.416756034858879e-18,1.984469386105212e-18,0.3055448719840331,-6.089284831365262e-06,8.910900422378134e-06,-2.821615591012871e-06,0.0001289763721342244,2.787889616756684e-22,5.489831958895279e-22,7.805560992232753e-05,1.000000000204338
63,0.063,1,1,0.515,0.7533333333333334,0.4854368933030767,600.0000000000001,-2877998.768883916,2877998.768883922,-2.965906637955151e-09,476823098.8823075,-3.401082529586616e-09,2.079455151106106e-09,-0.03086049083594818,0.06041929307749286,-0.02955880203720649,0.4865492698004309,4.722300899071465e-18,-6.61514415739971e-19,-1.87069919976429e-05,1.870699199784804e-05,1.02528985769934e-16,0.006198700285469996,-4.421407288462598e-20,2.703291696437937e-20,-0.02992202926133784,0.05947800644304729,-0.02955597718170942,0.4806943380936536,1.285549794814721e-18,2.006097231347894e-18,0.3129484385228748,-6.95287522421659e-06,9.774490815229462e-06,-2.821615591012871e-06,0.0001385287067683042,1.988073067661221e-22,5.827494079488229e-22,8.368909919633355e-05,1.000000000204338
64,0.064,1,1,0.515,0.76,0.4854368933030767,600,-2983078.161518612,2983078.161518614,-8.777815425610675e-10,485371154.7785978,-1.249036539893646e-08,-1.216536935418212e-08,-0.03394916090959633,0.06350796315114048,-0.02955880203720651,0.4983106028346605,3.012357728043139e-18,-1.064381449767951e-18,-1.939000804976843e-05,1.939000804997355e-05,1.025507595015993e-16,0.006309825012121774,-1.623747501861741e-19,-1.581498016043677e-19,-0.03306888011780088,0.06262485729951033,-0.02955597718170942,0.492319381559492,8.226636633088026e-19,1.539616677802799e-18,0.320351689047184,-7.880398036058997e-06,1.070201362707187e-05,-2.821615591012871e-06,0.000148592121863915,-1.025999116946395e-22,2.884667063475918e-22,8.963104077478179e-05,1.000000000204338
65,0.065,1,1,0.515,0.7666666666666666,0.4854368933030767,600,-3090036.840741513,3090036.840741519,-6.894362419592565e-09,493918815.5756672,2.652695266885088e-09,-2.163498276132545e-09,-0.03710477275103687,0.06666357499258135,-0.02955880203720651,0.5099962336542061,4.099016942961448e-18,-1.678822279962205e-18,-2.008523946471735e-05,2.008523946492238e-05,1.02457347755751e-16,0.006420944602483676,3.44850384695061e-20,-2.812547758972309e-20,-0.0362914126132005,0.06584738979490995,-0.02955597718170942,0.5038614064959922,8.981590337088226e-19,1.560774663347083e-18,0.3277546125181005,-8.875274450894154e-06,1.169689004190703e-05,-2.821615591012871e-06,0.0001591840473486797,-4.225723853077634e-23,2.609798876479444e-22,9.589247886436999e-05,1.000000000204338
66,0.066,1,1,0.515,0.7733333333333333,0.4854368933030767,600,-3198874.402532301,3198874.402532298,1.406236330750129e-09,502466067.9979525,3.605118406361667e-09,7.077209569466414e-09,-0.04032641108445051,0.06988521332599518,-0.02955880203720649,0.5216048824304226,4.107124256933532e-18,-1.653116358278576e-18,-2.079268361635744e-05,2.079268361656249e-05,1.025440861273063e-16,0.006532058883973384,4.686653928270169e-20,9.200372440306337e-20,-0.03958908293216726,0.06914506011387674,-0.02955597718170942,0.5153184409202812,1.054542290335968e-18,1.802518328734788e-18,0.3351571977056965,-9.941042397181144e-06,1.276265798819401e-05,-2.821615591012871e-06,0.0001703221569038809,6.113661520552548e-23,4.343248934874793e-22,0.0001024846504211281,1.000000000204338
67,0.067,1,1,0.515,0.78,0.4854368933030767,600,-3309590.428898724,3309590.428898719,3.383913827276143e-09,511012898.5496139,-6.140541491328106e-09,1.717200553721926e-09,-0.04361314968496315,0.07317195192650751,-0.02955880203720651,0.5331353115116448,3.26482307616783e-18,-1.858483575725253e-18,-2.151233778773915e-05,2.151233778794424e-05,1.025893872544619e-16,0.006643167681144981,-7.982703938726543e-20,2.232360719838505e-20,-0.04296133453633504,0.07251731171804451,-0.02955597718170942,0.5266885267630171,8.856392852683173e-19,1.777670820675435e-18,0.342559433189107,-1.108135818806461e-05,1.390297377907748e-05,-2.821615591012871e-06,0.0001820243646931458,-8.597661697948989e-23,4.50808757203683e-22,0.0001094189850198479,1.000000000204338
68,0.068,1,1,0.515,0.7866666666666666,0.4854368933030767,600,-3422184.487640837,3422184.487640835,9.958398634792726e-10,519559293.5146966,-1.881479754073842e-09,-3.001724073561604e-09,-0.04696405209451295,0.07652285433605753,-0.02955880203720661,0.5445863256002963,3.274370607713549e-18,-1.837798033027689e-18,-2.22441991695629e-05,2.224419916976801e-05,1.025726816112149e-16,0.006754270815691059,-2.445923680295996e-20,-3.902241295630087e-20,-0.04640759825536998,0.07596357543707945,-0.02955597718170942,0.5379697201968463,7.920849714618405e-19,1.697668822125238e-18,0.3499613073566644,-1.229999814017698e-05,1.512161373118985e-05,-2.821615591012871e-06,0.0001943088220411988,-1.4695869314984e-22,3.757990597181572e-22,0.0001167071047190662,1.000000000204338
69,0.06900000000000001,1,1,0.515,0.7933333333333333,0.4854368933030767,600,-3536656.13211556,3536656.132115563,-2.049037092167398e-09,528105238.9573002,2.915555068321609e-09,-1.935736053899429e-09,-0.050378172334649,0.07993697457619343,-0.02955880203720649,0.5559567718846249,3.28370686067175e-18,-1.817113826408497e-18,-2.298826485864863e-05,2.298826485885371e-05,1.025106451725974e-16,0.006865368106444903,3.790221588818089e-20,-2.516456870069259e-20,-0.04992729238011823,0.07948326956182769,-0.02955597718170942,0.5491600919624875,8.402865728975109e-19,1.687885427540461e-18,0.3573628084060376,-1.360086017068982e-05,1.642247576170269e-05,-2.821615591012871e-06,0.0002071939140631189,-8.083601517311524e-23,3.385299716674794e-22,0.0001243608239215287,1.000000000204338
70,0.07000000000000001,1,1,0.515,0.8,0.4854368933030767,600.0000000000001,-3653004.901001576,3653004.901001574,-1.177652241965887e-09,536650720.7217495,1.031200241421862e-09,-6.750733380022991e-10,-0.05385455561532713,0.08341335785687128,-0.02955880203720649,0.5672455401258356,3.292832327104202e-18,-1.796434378856333e-18,-2.374453185640772e-05,2.374453185661277e-05,1.025106451725974e-16,0.006976459369382743,1.340560313848421e-20,-8.775953394029886e-21,-0.05351982275785613,0.0830757999395656,-0.02955597718170942,0.5602577276923815,8.539762268055149e-19,1.6771634929378e-18,0.364763924344376,-1.498796537229143e-05,1.78095809633043e-05,-2.821615591012871e-06,0.0002206982562445413,-5.629603999323227e-23,3.205013288189114e-22,0.0001323921492300627,1.000000000204338
71,0.07100000000000001,1,1,0.515,0.8066666666666666,0.4854368933030767,599.9999999999999,-3771230.31806459,3771230.318064587,-6.371951295324873e-10,545195724.432775,1.962070409699983e-09,9.138997496921678e-09,-0.05739223903881889,0.08695104128036309,-0.02955880203720649,0.5784515627014915,4.143961932257281e-18,-1.525093187786371e-18,-2.45129970673173e-05,2.451299706752235e-05,1.025279724265503e-16,0.007087544417626073,2.550691532609977e-20,1.188069674599818e-19,-0.05718458288962758,0.08674056007133704,-0.02955597718170942,0.5712607282318587,9.833434522919163e-19,1.95296374471239e-18,0.3721646429884576,-1.646545956577135e-05,1.928707515678422e-05,-2.821615591012871e-06,0.0002348406909732551,3.108763582516442e-23,5.783391281724852e-22,0.000140813279298786,1.000000000204338
72,0.07200000000000001,1,1,0.515,0.8133333333333334,0.4854368933030767,600,-3891331.891922977,3891331.891922976,3.394924082944484e-09,553740235.4956955,-8.706536752778063e-09,-7.085748374033754e-09,-0.06099025229786199,0.09054905453940654,-0.02955880203720659,0.5895738146060745,4.150597727080272e-18,-1.499617173656595e-18,-2.529365729739681e-05,2.529365729760189e-05,1.025604462585788e-16,0.007198623061444041,-1.131849777861148e-19,-9.211472886243886e-20,-0.06092095402965182,0.09047693121136127,-0.02955597718170942,0.5821672099577663,6.729133466796234e-19,1.65427434991993e-18,0.3795649519648416,-1.80376148298947e-05,2.085923042090758e-05,-2.821615591012871e-06,0.0002496402840226574,-2.517874428150423e-22,3.346027720744234e-22,0.0001496366046795812,1.000000000204338
73,0.073,1,1,0.515,0.8200000000000001,0.4854368933030767,600.0000000000001,-4013309.115813805,4013309.11581381,-1.662488879390243e-09,562284239.0966079,8.462207859249395e-09,1.656168705951913e-08,-0.06464761836722897,0.09420642060877342,-0.02955880203720649,0.600611313409698,4.458487274831983e-18,4.629085888296623e-19,-2.608650925268723e-05,2.608650925289227e-05,1.02487098026609e-16,0.007309695108255905,1.100087021702421e-19,2.153019317737486e-19,-0.06472830528678562,0.09428428246849509,-0.02955597718170942,0.5929753050945037,1.039612470514158e-18,2.240255609696987e-18,0.3869648387100272,-1.970883100825286e-05,2.253044659926574e-05,-2.821615591012871e-06,0.0002651163209875306,6.537341848305531e-23,8.728000223207368e-22,0.0001588747076637629,1.000000000204338
74,0.074,1,1,0.515,0.8266666666666667,0.4854368933030767,600,-4137161.467359263,4137161.46735926,-2.355294995319622e-09,570827720.2025841,3.021361493614219e-09,3.475780197319376e-09,-0.06836335418791317,0.09792215642945766,-0.02955880203720659,0.6115631191759809,4.452717472483698e-18,4.887519557362069e-19,-2.689154953773271e-05,2.689154953793773e-05,1.02492802953074e-16,0.007420760362633596,3.927769941698485e-20,4.51851425651519e-20,-0.06860599372802234,0.0981619709097318,-0.02955597718170942,0.6036831620274141,1.065574334079159e-18,2.312912485541795e-18,0.3943642904706154,-2.148363719277919e-05,2.430525278379208e-05,-2.821615591012871e-06,0.0002812883036726206,1.360873772869063e-22,9.725300257732892e-22,0.0001685403621188661,1.000000000204338
