increment,time_s,node,x_m,y_m,z_m,opening_m,pressure_pa,slip1_m,slip2_m,normal_force1_n,normal_force2_n,normal_force3_n,shear_force1_n,shear_force2_n,shear_force3_n,contact_heat_flux_w,state
17,0.3400000035762787,19,0.9976704695693599,0.005582831048407526,1.010615363549715,-0.000198517707683968,226679.7970091039,0.007015807031630152,-0.006196345370608437,28972.77391984536,60.39327489856541,34.14645952593398,1.668171592075657,-707.8189175661943,-981.4584508138954,554.3093246482235,1
17,0.3400000035762787,21,0.996615378671722,0.5110833791689974,1.010989798110039,-0.0003591238095993459,327540.9520813292,0.007147137157419143,-0.01022385772586763,83742.40841212151,151.0820083455206,98.59167592783149,7.85396698318231,-3161.645255469922,-2171.365220953989,597.9272501422943,1
17,0.3400000035762787,23,0.9958313403235625,1.018001832602516,1.011914872101739,-0.0003486954955822172,340463.609840207,0.00742101925528654,-0.01479222034840484,41487.01683197951,64.48551537305158,48.5594059335435,6.601709131299349,-1799.792448766891,-806.8173812853187,302.0918480817716,1
18,0.3600000143051147,13,0.9987709678169,0.004604630742111866,-0.0007233606474696653,-0.0001570883778801572,214845.8998457681,0.001868287354230227,-0.005854970005712361,27561.37247057001,59.92208509273439,33.68215024505199,0.2991488811001168,-764.4427583401151,-272.9796733002755,612.9283839966541,1
18,0.3600000143051147,15,0.9976733196792571,0.5114632509598185,-0.001457434232990932,-0.0003389780778021674,324574.5364293195,0.00162141094829382,-0.01059766167294772,83290.33477830057,157.7163164862265,101.9768636783943,4.964750960287356,-3637.694293666656,-379.8406427419461,752.2518966309212,1
18,0.3600000143051147,17,0.9968327584847914,1.019955955953191,-0.002191123534483087,-0.0003207372103923306,337033.9653241275,0.001384737467019311,-0.01595976308844722,40974.2942262233,67.4478680722747,49.97452570467728,5.634988683707102,-1930.390647368605,-71.21357260718219,394.398517363359,1
18,0.3600000143051147,19,0.9975364088673078,0.00519664229150643,1.011646145584544,-0.0002092946738922831,239391.1171850791,0.007594766585455738,-0.005976263775889283,30699.31353435383,66.94005307896211,37.51414567974074,1.702371167958115,-658.5388439346552,-1045.108825719072,598.7169757496968,1
18,0.3600000143051147,21,0.9964288095189185,0.5115198308944108,1.012036065587208,-0.0003787255033242405,345739.1988194349,0.007728507376881932,-0.01063174848385139,88689.61993035853,167.920745621847,108.5850513368974,8.467867438772329,-3259.563120921845,-2309.642684480279,645.4164648514487,1
18,0.3600000143051147,23,0.9955998868245652,1.019423251869982,1.013080431261204,-0.0003687966102693483,359961.4855526775,0.008039938321868053,-0.01589293773470085,43756.73775999231,71.66034931468612,53.36730823159971,7.258172797092374,-1884.283202815894,-848.8739938321086,333.3253040784579,1
19,0.3799999952316284,13,0.9986822047218233,0.004119634280510171,-0.001322757551074379,-0.0001666795921923171,226838.5258887837,0.001664082715109437,-0.005603509331089004,29198.85376934245,66.20047382166257,36.97985788945622,0.1509795545523317,-740.0923104346479,-239.6385703518895,674.3545648315192,1
19,0.3799999952316284,15,0.9975378319990631,0.5118901976721746,-0.002126424057312649,-0.0003570448932928504,341965.7180873565,0.00138425198409266,-0.01100555815633107,88050.20353964019,174.5700720776089,112.0338159197087,5.232043635642508,-3787.638844390669,-286.8489825424523,811.3927042983853,1
19,0.3799999952316284,17,0.9966529824000273,1.02146658258044,-0.002937796628397955,-0.0003389544263012384,355731.380515543,0.001121566457223134,-0.01709018449430733,43130.59900603668,74.68814692353857,54.77256711683091,6.178377679404908,-2022.423789549692,-42.34337345098818,435.1648738827037,1
19,0.3799999952316284,19,0.9974030515696757,0.00482210005570837,1.012696527259004,-0.0002199178863421367,251946.3954944616,0.008188019092405182,-0.005767137051905083,32417.57180839824,73.84975746743025,41.0514507273979,1.724872588755045,-611.2111409903979,-1100.737049038047,646.2445931653607,1
19,0.3799999952316284,21,0.9962419548661976,0.5119740021353802,1.013094324826278,-0.0003981976955095283,363856.1539645609,0.008320563343034125,-0.01105460970150967,93647.71305287154,185.9306407985079,119.1516390555666,9.113783596761118,-3361.730877947345,-2442.134090940674,694.0401820178286,1
19,0.3799999952316284,23,0.9953658344695739,1.020861505710853,1.014254395301931,-0.0003891862261176108,379635.3709881331,0.008666899657062549,-0.01700770608560273,46024.69638229208,79.3978835475247,58.44713158669875,7.962384066779471,-1969.747402313854,-891.6129633873675,365.8613258764842,1
20,0.4000000059604645,13,0.9985956561357623,0.003638725955267104,-0.001919179920985715,-0.0001760382996236197,238638.7665564036,0.001465854376694244,-0.00535768597505599,30822.82550850699,72.8133737071033,40.44504116421943,-0.01467449285796357,-712.3989320355756,-202.5741567082699,736.2767220340135,1
20,0.4000000059604645,15,0.997403376374862,0.5123276584889555,-0.002789891759449408,-0.0003749904746061991,359275.6085349224,0.001153105310293136,-0.01142289619169841,92820.24304165688,192.5899421632243,122.6858812434137,5.517648709599083,-3936.104069588329,-199.3776230967033,871.9245652368754,1
20,0.4000000059604645,17,0.9964719033940341,1.022989216412448,-0.003679044519045736,-0.000357468750499992,374618.2647276319,0.0008638080134771228,-0.01822955080225139,45287.45283087375,82.4955284818693,59.85257236874351,6.763419628634419,-2114.978028219419,-18.80492141716677,477.6337692003553,1
20,0.4000000059604645,19,0.9972704210593737,0.004455772945515596,1.013763491496778,-0.0002303744601484896,264334.0504789978,0.008792891358845565,-0.005565279205947913,34125.90716806814,81.14010425147757,44.77227061163921,1.739190843213429,-566.624783858711,-1150.067821315202,696.1565827040662,1
20,0.4000000059604645,21,0.9960546108529823,0.5124418820131149,1.014162623537039,-0.0004175491171364357,381897.5300017222,0.008921163529395423,-0.01148844390741471,98618.14907105424,205.2027760743596,130.3429753449846,9.800044230932956,-3468.793791371335,-2570.384088685368,743.2417765003554,1
20,0.4000000059604645,23,0.9951287679922958,1.022313445255555,1.015435534418247,-0.0004098987422291249,399506.6147390085,0.00930013561465174,-0.01813283233272865,48292.89910569871,87.74828486130822,63.82406819237738,8.717644905553133,-2056.243064321015,-934.9021622585799,399.4000058059756,1
