contact_pressure,id,x,y,z
90872.51374892886,604,-0.0038063836739465019,-0.0015766557413441696,0.0037500000000000003
90872.58829157843,605,-0.0029132799384885767,-0.0029132799384885754,0.0037500000000000003
90872.50992363346,606,-0.0015766557413441707,-0.0038063836739465019,0.0037500000000000003
90872.44656902974,607,-7.5683172187306446e-19,-0.0041200000000000004,0.0037500000000000003
90872.51374893538,621,0.0015766557413441694,-0.0038063836739465019,0.0037500000000000003
90872.58829157992,622,0.0029132799384885754,-0.0029132799384885767,0.0037500000000000003
90872.50992363491,623,0.0038063836739465019,-0.0015766557413441709,0.0037500000000000003
90256.6043274359,648,0.0041200000000000004,0,0.0043750000000000004
90256.64623444152,649,0.0038063836739465019,0.00157665574134417,0.0043750000000000004
90256.69524667352,650,0.0029132799384885763,0.0029132799384885759,0.0043750000000000004
90256.64438940497,651,0.0015766557413441702,0.0038063836739465019,0.0043750000000000004
90256.60432743741,652,2.522772406243548e-19,0.0041200000000000004,0.0043750000000000004
90256.64623444034,671,-0.0015766557413441698,0.0038063836739465019,0.0043750000000000004
90256.69524666959,672,-0.0029132799384885759,0.0029132799384885763,0.0043750000000000004
90256.64438940915,673,-0.0038063836739465019,0.0015766557413441705,0.0043750000000000004
90256.60432743329,674,-0.0041200000000000004,5.0455448124870961e-19,0.0043750000000000004
90256.64623443804,693,-0.0038063836739465019,-0.0015766557413441696,0.0043750000000000004
90256.69524666268,694,-0.0029132799384885767,-0.0029132799384885754,0.0043750000000000004
90256.64438941322,695,-0.0015766557413441707,-0.0038063836739465019,0.0043750000000000004
90256.60432744208,696,-7.5683172187306446e-19,-0.0041200000000000004,0.0043750000000000004
90256.64623444673,710,0.0015766557413441694,-0.0038063836739465019,0.0043750000000000004
90256.69524667397,711,0.0029132799384885754,-0.0029132799384885767,0.0043750000000000004
90256.64438940975,712,0.0038063836739465019,-0.0015766557413441709,0.0043750000000000004
89990.42809547174,737,0.0041200000000000004,0,0.0050000000000000001
89990.46161381424,738,0.0038063836739465019,0.00157665574134417,0.0050000000000000001
89990.50220984741,739,0.0029132799384885763,0.0029132799384885759,0.0050000000000000001
89990.46042649263,740,0.0015766557413441702,0.0038063836739465019,0.0050000000000000001
89990.4280954842,741,2.522772406243548e-19,0.0041200000000000004,0.0050000000000000001
89990.4616138141,760,-0.0015766557413441698,0.0038063836739465019,0.0050000000000000001
89990.50220984392,761,-0.0029132799384885759,0.0029132799384885763,0.0050000000000000001
89990.46042649024,762,-0.0038063836739465019,0.0015766557413441705,0.0050000000000000001
89990.4280954827,763,-0.0041200000000000004,5.0455448124870961e-19,0.0050000000000000001
89990.46161381093,782,-0.0038063836739465019,-0.0015766557413441696,0.0050000000000000001
89990.50220984108,783,-0.0029132799384885767,-0.0029132799384885754,0.0050000000000000001
89990.46042650356,784,-0.0015766557413441707,-0.0038063836739465019,0.0050000000000000001
89990.42809547494,785,-7.5683172187306446e-19,-0.0041200000000000004,0.0050000000000000001
89990.46161381302,799,0.0015766557413441694,-0.0038063836739465019,0.0050000000000000001
89990.50220984347,800,0.0029132799384885754,-0.0029132799384885767,0.0050000000000000001
89990.46042650551,801,0.0038063836739465019,-0.0015766557413441709,0.0050000000000000001
