case,node,temperature_k,ux_m,uy_m,uz_m,rfl_w,rf_x_n,rf_y_n,rf_z_n
D13_PLUS,2,410,0.048,-0.008,0.012,-85.11862391465735,6589998989.824568,-5532238234.397573,-6049635891.191123
D13_PLUS,3,445,0.068,0.036,-0.016,14.3489789748258,6363183049.643209,7496710792.716027,-6226982171.134209
D13_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188205577541,-4976632657.103899,5129160583.310403,-6167713106.409793
D13_PLUS,5,470,0.012,-0.02,0.056,54.86386559521134,-6796814356.524977,-6889388966.711405,6058361334.938382
D13_PLUS,6,430,0.0400001,0.016,0.04,8.63532030971586,5787011518.845937,-5305355822.046848,6172152728.468814
D13_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731488382428,5195641916.741302,7292445533.522601,6178726749.263038
D13_PLUS,8,455,-0.032,0.028,0.04399999999999999,91.06227657640376,-6859171312.735909,5052586836.080515,6135085925.980909
D13_MINUS,1,360,4.986666962406091e-27,6.754496601645855e-27,5.673082411033889e-27,-148.5830801938746,-5303214861.404561,-7243919936.884559,-6099993588.113766
D13_MINUS,2,410,0.048,-0.008,0.012,-85.11861750093134,6589995587.997087,-5532236017.098736,-6049635368.043327
D13_MINUS,3,445,0.068,0.036,-0.016,14.3489775950619,6363182707.300448,7496710049.07587,-6226981696.543792
D13_MINUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188078198845,-4976627754.345023,5129158634.392693,-6167711000.494997
D13_MINUS,5,470,0.012,-0.02,0.056,54.86386309250227,-6796813593.305709,-6889388135.680526,6058360687.738646
D13_MINUS,6,430,0.0399999,0.016,0.04,8.635322883722701,5787006103.393933,-5305353687.227413,6172150477.03775
D13_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731417789653,5195639687.032942,7292444435.587584,6178724766.706705
D13_MINUS,8,455,-0.032,0.028,0.04399999999999999,91.06227312654221,-6859167876.669114,5052584657.835092,6135085721.71278
D14_PLUS,1,360,4.98667016213276e-27,6.754497716470014e-27,5.673084120538476e-27,-148.5830816449461,-5303218191.004214,-7243921253.320551,-6099995392.325069
D14_PLUS,2,410,0.048,-0.008,0.012,-85.11862371350931,6589997356.605279,-5532237003.884909,-6049635573.221642
D14_PLUS,3,445,0.068,0.036,-0.016,14.34897430341237,6363184130.704837,7496711414.524641,-6226982170.568263
D14_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.78187939556345,-4976631167.6271,5129159574.875434,-6167712940.900529
D14_PLUS,5,470,0.012,-0.02,0.056,54.86386728392725,-6796815260.511988,-6889389558.852046,6058361031.848719
D14_PLUS,6,430,0.04,0.016,0.04,8.635318483298262,5787009896.156151,-5305354838.793102,6172152533.625052
D14_PLUS,7,515,0.0920001,0.064,0.07199999999999999,152.5731429853909,5195643002.51702,7292445905.174307,6178726568.840122
D14_PLUS,8,455,-0.032,0.028,0.04399999999999999,91.06228169799006,-6859169766.839986,5052585760.27623,6135085942.701609
D14_MINUS,1,360,4.986665938076052e-27,6.754495900065972e-27,5.673082542545167e-27,-148.5830828728951,-5303213819.090577,-7243919406.037702,-6099993765.704744
D14_MINUS,2,410,0.048,-0.008,0.012,-85.11861770207985,6589997221.216411,-5532237247.611487,-6049635686.012796
D14_MINUS,3,445,0.068,0.036,-0.016,14.34898226647471,6363181626.238908,7496709427.267223,-6226981697.109834
D14_MINUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188344220047,-4976629243.821769,5129159642.82773,-6167711166.004297
D14_MINUS,5,470,0.012,-0.02,0.056,54.86386140378693,-6796812689.318781,-6889387543.539817,6058360990.828317
D14_MINUS,6,430,0.04,0.016,0.04,8.635324710139702,5787007726.083661,-5305354670.48131,6172150671.881552
D14_MINUS,7,515,0.0919999,0.064,0.07199999999999999,152.5731476318171,5195638601.25722,7292444063.935829,6178724947.129639
D14_MINUS,8,455,-0.032,0.028,0.04399999999999999,91.06226800495701,-6859169422.565073,5052585733.639533,6135085704.992164
D15_PLUS,1,360,4.986667826480676e-27,6.754496486851505e-27,5.673083128497508e-27,-148.5830780962249,-5303215768.435586,-7243919814.806192,-6099994188.266782
D15_PLUS,2,410,0.048,-0.008,0.012,-85.11862000937458,6589994233.005093,-5532235932.083677,-6049634432.69691
D15_PLUS,3,445,0.068,0.036,-0.016,14.34897855034277,6363181300.321841,7496709927.641114,-6226980776.569155
D15_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.78187622166726,-4976628745.753549,5129158556.414791,-6167711491.841408
D15_PLUS,5,470,0.012,-0.02,0.056,54.86386568532235,-6796812186.533818,-6889387971.398439,6058359827.915775
D15_PLUS,6,430,0.04,0.016,0.04,8.635319599000711,5787007091.215887,-5305353623.532742,6172151281.522391
D15_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731383379202,5195640590.114832,7292444263.43517,6178725183.205994
D15_PLUS,8,455,-0.0319999,0.028,0.04399999999999999,91.06227215468064,-6859166513.934699,5052584594.32997,6135084596.730092
D15_MINUS,1,360,4.986668273728137e-27,6.75449712968448e-27,5.673083534586137e-27,-148.5830864216171,-5303216241.659148,-7243920844.552111,-6099994969.763082
D15_MINUS,2,410,0.048,-0.008,0.012,-85.11862140621459,6590000344.816626,-5532238319.41263,-6049636826.537449
D15_MINUS,3,445,0.068,0.036,-0.016,14.34897801954472,6363184456.621888,7496710914.150818,-6226983091.108829
D15_MINUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188661609769,-4976631665.695304,5129160661.288319,-6167712615.063566
D15_MINUS,5,470,0.012,-0.02,0.056,54.86386300239143,-6796815763.296934,-6889389130.993601,6058362194.761197
D15_MINUS,6,430,0.04,0.016,0.04,8.635323594437978,5787010531.023911,-5305355885.741546,6172151923.984288
D15_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731522792894,5195641013.659348,7292445705.675101,6178726332.763897
D15_MINUS,8,455,-0.0320001,0.028,0.04399999999999999,91.06227754826591,-6859172675.470387,5052586899.585648,6135087050.963544
D16_PLUS,1,360,4.986667132868056e-27,9.999999999999998e-08,5.67308209322675e-27,-148.5830863625601,-5303215060.187157,-7243917190.108196,-6099993285.478966
D16_PLUS,2,410,0.048,-0.008,0.012,-85.11862249638193,6589996632.563376,-5532235078.240236,-6049634397.577484
D16_PLUS,3,445,0.068,0.036,-0.016,14.34898268355106,6363181810.362318,7496708277.702295,-6226981715.95821
D16_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.78187347819116,-4976629728.442153,5129158695.775903,-6167711520.280886
D16_PLUS,5,470,0.012,-0.02,0.056,54.86385808239424,-6796812866.991421,-6889386602.34821,6058360547.518349
D16_PLUS,6,430,0.04,0.016,0.04,8.635319064334288,5787008405.97878,-5305353836.038835,6172151298.117897
D16_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731464822739,5195639872.598001,7292441875.025091,6178724456.529509
D16_PLUS,8,455,-0.032,0.028,0.04399999999999999,91.06227602457975,-6859169065.881743,5052583858.232188,6135084617.129793
D16_MINUS,1,360,4.986668967340756e-27,-9.999999999999998e-08,5.673084569856894e-27,-148.5830781552813,-5303216949.907653,-7243923469.250001,-6099995872.550838
D16_MINUS,2,410,0.048,-0.008,0.012,-85.11861891920715,6589997945.258509,-5532239173.256026,-6049636861.656895
D16_MINUS,3,445,0.068,0.036,-0.016,14.34897388633662,6363183946.581464,7496712564.089492,-6226982151.719836
D16_MINUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188935957246,-4976630683.006866,5129160521.927127,-6167712586.62406
D16_MINUS,5,470,0.012,-0.02,0.056,54.86387060531938,-6796815082.839412,-6889390500.043587,6058361475.158761
D16_MINUS,6,430,0.04,0.016,0.04,8.635324129103665,5787009216.261143,-5305355673.235373,6172151907.388762
D16_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731441349346,5195641731.176256,7292448094.08498,6178727059.440241
D16_MINUS,8,455,-0.032,0.028,0.04399999999999999,91.06227367836667,-6859170123.523441,5052587635.68339,6135087030.563863
D17_PLUS,1,360,4.986668331449679e-27,6.754494878711145e-27,5.67308218534035e-27,-148.5830813185071,-5303215917.586761,-7243918257.642139,-6099993402.291124
D17_PLUS,2,410,0.048,-0.007999900000000001,0.012,-85.11862671478001,6589996058.405078,-5532234174.197377,-6049634511.813169
D17_PLUS,3,445,0.068,0.036,-0.016,14.34898123968264,6363182695.314272,7496709445.270378,-6226981628.582755
D17_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.78187799325789,-4976629169.346787,5129158077.346222,-6167711813.901278
D17_PLUS,5,470,0.012,-0.02,0.056,54.86386428009683,-6796813879.340009,-6889387844.205386,6058360867.306103
D17_PLUS,6,430,0.04,0.016,0.04,8.635317753890481,5787007696.711042,-5305353097.989331,6172151213.727705
D17_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731464941381,5195640900.850739,7292442881.95719,6178724544.737857
D17_PLUS,8,455,-0.032,0.028,0.04399999999999999,91.06227625873686,-6859168385.007572,5052582969.460445,6135084730.816659
D17_MINUS,1,360,4.986667768759133e-27,6.754498737824841e-27,5.673084477743295e-27,-148.5830831993344,-5303216092.508158,-7243922401.716034,-6099995755.738671
D17_MINUS,2,410,0.048,-0.0080001,0.012,-85.11861470080922,6589998519.416702,-5532240077.298911,-6049636747.421208
D17_MINUS,3,445,0.068,0.036,-0.016,14.34897533020529,6363183061.629636,7496711396.52139,-6226982239.095342
D17_MINUS,4,385,-0.016,0.04399999999999999,0.008,-87.7818848445057,-4976631242.102131,5129161140.356827,-6167712293.003596
D17_MINUS,5,470,0.012,-0.02,0.056,54.86386440761689,-6796814070.490875,-6889389258.186389,6058361155.370923
D17_MINUS,6,430,0.04,0.016,0.04,8.635325439547302,5787009925.528821,-5305356411.284899,6172151991.779004
D17_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731441230703,5195640702.923577,7292447087.152863,6178726971.231897
D17_MINUS,8,455,-0.032,0.028,0.04399999999999999,91.06227344420947,-6859170804.397572,5052588524.455155,6135086916.876992
D18_PLUS,1,360,4.9866690821351e-27,6.75449887836155e-27,5.67308335649687e-27,-148.5830839465238,-5303217076.348117,-7243922485.129341,-6099994815.400455
D18_PLUS,2,410,0.048,-0.008,0.012,-85.11862234231678,6589997928.210474,-5532238078.316085,-6049636101.928162
D18_PLUS,3,445,0.068,0.0360001,-0.016,14.34897260950627,6363184071.306317,7496713941.462316,-6226983338.986267
D18_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188502842407,-4976630675.95725,5129161697.071334,-6167713341.452381
D18_PLUS,5,470,0.012,-0.02,0.056,54.86386669363618,-6796815150.846344,-6889391851.221553,6058362315.812532
D18_PLUS,6,430,0.04,0.016,0.04,8.635324546921217,5787009196.37044,-5305356873.164575,6172152897.476696
D18_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731497806472,5195641808.3069,7292447122.859512,6178726213.75698
D18_PLUS,8,455,-0.032,0.028,0.04399999999999999,91.0622776865537,-6859170101.042423,5052586526.438395,6135086170.721058
D18_MINUS,1,360,4.986667018073713e-27,6.754494738174436e-27,5.673083306586775e-27,-148.5830805713177,-5303214933.746694,-7243918174.228817,-6099994342.629417
D18_MINUS,2,410,0.048,-0.008,0.012,-85.11861907327255,6589996649.611426,-5532236173.180141,-6049635157.306341
D18_MINUS,3,445,0.068,0.03599989999999999,-0.016,14.34898396038163,6363181685.637467,7496706900.329497,-6226980528.69171
D18_MINUS,4,385,-0.016,0.04399999999999999,0.008,-87.78187780933985,-4976629735.491785,5129157520.631716,-6167710765.452446
D18_MINUS,5,470,0.012,-0.02,0.056,54.86386199407767,-6796812798.984469,-6889385251.170266,6058359706.864431
D18_MINUS,6,430,0.04,0.016,0.04,8.635318646516781,5787008425.86949,-5305352636.109655,6172150308.029913
D18_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731408365614,5195639795.467338,7292442846.250523,6178725302.212921
D18_MINUS,8,455,-0.032,0.028,0.04399999999999999,91.0622720163927,-6859169088.362771,5052584967.477146,6135085476.972651
D19_PLUS,1,360,4.986667907386874e-27,6.754497675898456e-27,5.673083194505475e-27,-148.5830894349074,-5303216192.420664,-7243921277.242902,-6099994835.091896
D19_PLUS,2,410,0.048,-0.008,0.012,-85.11862183172424,6589998347.905911,-5532238659.645893,-6049635744.906909
D19_PLUS,3,445,0.068,0.036,-0.016,14.34898042069653,6363183150.820211,7496712542.376855,-6226983154.148605
D19_PLUS,4,385,-0.016,0.0440001,0.008,-87.78188636054153,-4976631099.165798,5129162130.9185,-6167713155.920968
D19_PLUS,5,470,0.012,-0.02,0.056,54.86386470903075,-6796814133.823866,-6889390456.551219,6058362162.951111
D19_PLUS,6,430,0.04,0.016,0.04,8.635321900388092,5787009792.578514,-5305357361.576201,6172152726.136674
D19_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731499068705,5195640795.644499,7292445924.454969,6178725824.203205
D19_PLUS,8,455,-0.032,0.028,0.04399999999999999,91.06228069018731,-6859170661.538811,5052587157.265888,6135086176.77739
D19_MINUS,1,360,4.986668192821939e-27,6.75449594063753e-27,5.67308346857817e-27,-148.583075082934,-5303215817.674243,-7243919382.115273,-6099994322.938026
D19_MINUS,2,410,0.048,-0.008,0.012,-85.11861958386487,6589996229.915876,-5532235591.850384,-6049635514.32752
D19_MINUS,3,445,0.068,0.036,-0.016,14.3489761491912,6363182606.123682,7496708299.414959,-6226980713.529373
D19_MINUS,4,385,-0.016,0.04399989999999999,0.008,-87.78187647722223,-4976629312.28313,5129157086.784589,-6167710950.983863
D19_MINUS,5,470,0.012,-0.02,0.056,54.863863978683,-6796813816.007005,-6889386645.840604,6058359859.725865
D19_MINUS,6,430,0.04,0.016,0.04,8.635321293049765,5787007829.661368,-5305352147.69807,6172150479.369941
D19_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731407103379,5195640808.129804,7292444044.655079,6178725691.766612
D19_MINUS,8,455,-0.032,0.028,0.04399999999999999,91.0622690127592,-6859168527.866347,5052584336.6497,6135085470.916368
D20_PLUS,1,360,4.986667003274643e-27,6.75449492747661e-27,5.673083370422001e-27,-148.5830754495108,-5303214965.93698,-7243918372.134462,-6099994194.286325
D20_PLUS,2,410,0.048,-0.008,0.012,-85.11861722414979,6589996964.510872,-5532236442.081019,-6049635418.316496
D20_PLUS,3,445,0.068,0.036,-0.016,14.34897867066303,6363181675.981292,7496707124.19777,-6226980591.10333
D20_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.7818797634076,-4976630040.138796,5129157736.659723,-6167710853.37987
D20_PLUS,5,470,0.012,-0.0199999,0.056,54.86385953033769,-6796812798.151084,-6889385372.709758,6058359766.568565
D20_PLUS,6,430,0.04,0.016,0.04,8.635321711413965,5787008383.259945,-5305352891.287169,6172150356.308739
D20_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731434055144,5195639784.381074,7292443020.575329,6178725591.446171
D20_PLUS,8,455,-0.032,0.028,0.04399999999999999,91.06226911913919,-6859169003.90632,5052585196.779586,6135085342.762545
D20_MINUS,1,360,4.986669096934168e-27,6.754498689059376e-27,5.673083292661644e-27,-148.5830890683307,-5303217044.15781,-7243922287.223685,-6099994963.743604
D20_MINUS,2,410,0.048,-0.008,0.012,-85.11862419143932,6589997613.310948,-5532237809.415195,-6049635840.91792
D20_MINUS,3,445,0.068,0.036,-0.016,14.34897789922463,6363184080.962484,7496713717.594023,-6226983276.574636
D20_MINUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188307435616,-4976630371.310157,5129161481.043316,-6167713253.524936
D20_MINUS,5,470,0.012,-0.0200001,0.056,54.86386915737603,-6796815151.679725,-6889391729.682054,6058362256.108391
D20_MINUS,6,430,0.04,0.016,0.04,8.635321482024066,5787009238.980025,-5305356617.987046,6172152849.197863
D20_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.573147211694,5195641819.393161,7292446948.534695,6178725924.523629
D20_MINUS,8,455,-0.032,0.028,0.04399999999999999,91.06228058380736,-6859170185.498927,5052586297.135945,6135086304.931212
D21_PLUS,1,360,4.986668256726565e-27,6.754495941777091e-27,5.673083455420049e-27,-148.5830792454086,-5303216021.959524,-7243919375.267662,-6099994511.719195
D21_PLUS,2,410,0.048,-0.008,0.012,-85.11861814702604,6589996113.557123,-5532235466.61974,-6049635325.068057
D21_PLUS,3,445,0.068,0.036,-0.016,14.34898011624143,6363182824.042431,7496708267.41538,-6226980668.678719
D21_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.78187892224653,-4976629224.854619,5129157001.526738,-6167710921.131635
D21_PLUS,5,470,0.012,-0.02,0.056,54.86386436870033,-6796813667.634329,-6889386653.015192,6058359855.930162
D21_PLUS,6,430,0.04,0.0160001,0.04,8.635316265894604,5787007737.711743,-5305351976.581715,6172150449.557057
D21_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731413291021,5195640688.687546,7292444011.950996,6178725476.450719
D21_PLUS,8,455,-0.032,0.028,0.04399999999999999,91.06227423474265,-6859168449.55037,5052584190.591194,6135085644.659669
D21_MINUS,1,360,4.986667843482279e-27,6.754497674758893e-27,5.673083207663501e-27,-148.5830852724311,-5303215988.135341,-7243921284.090347,-6099994646.310429
D21_MINUS,2,410,0.048,-0.008,0.012,-85.11862326856256,6589998464.26466,-5532238784.876537,-6049635934.166475
D21_MINUS,3,445,0.068,0.036,-0.016,14.34897645364332,6363182932.901434,7496712574.376273,-6226983198.999374
D21_MINUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188391552042,-4976631186.594281,5129162216.176359,-6167713185.773172
D21_MINUS,5,470,0.012,-0.02,0.056,54.8638643190133,-6796814282.196623,-6889390449.376609,6058362166.746873
D21_MINUS,6,430,0.04,0.0159999,0.04,8.635326927543435,5787009884.528111,-5305357532.692523,6172152755.94929
D21_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731492881085,5195640915.08681,7292445957.159022,6178726039.51912
D21_MINUS,8,455,-0.032,0.028,0.04399999999999999,91.06227546820556,-6859170739.854776,5052587303.324361,6135086003.034169
D22_PLUS,1,360,4.986668958306443e-27,6.754499774331384e-27,5.673084575899418e-27,-148.5830806243475,-5303216945.20601,-7243923438.1201,-6099995885.18676
D22_PLUS,2,410,0.048,-0.008,0.012,-85.11861757187319,6589997785.049136,-5532239202.781264,-6049636843.99787
D22_PLUS,3,445,0.068,0.036,-0.016,14.34897320982644,6363183991.900019,7496712545.851292,-6226982361.147963
D22_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188356915297,-4976630513.644332,5129160513.337462,-6167712390.241612
D22_PLUS,5,470,0.012,-0.02,0.056,54.86386836914809,-6796815088.446003,-6889390505.500705,6058361248.207271
D22_PLUS,6,430,0.04,0.016,0.04,8.63532706421681,5787009371.336224,-5305355690.463675,6172152114.457898
D22_PLUS,7,515,0.09200000000000001,0.0640001,0.07199999999999999,152.5731392137812,5195641727.629863,7292448137.663116,6178727072.350199
D22_PLUS,8,455,-0.032,0.028,0.04399999999999999,91.06227390840107,-6859170328.618898,5052587640.013872,6135087045.558837
D22_MINUS,1,360,4.986667141902401e-27,6.754493842204599e-27,5.673082087184134e-27,-148.5830838934921,-5303215064.888801,-7243917221.23795,-6099993272.842802
D22_MINUS,2,410,0.048,-0.008,0.012,-85.11862384371545,6589996792.772688,-5532235048.715015,-6049634415.236554
D22_MINUS,3,445,0.068,0.036,-0.016,14.34898336005829,6363181765.043799,7496708295.94035,-6226981506.530269
D22_MINUS,4,385,-0.016,0.04399999999999999,0.008,-87.78187926861396,-4976629897.804603,5129158704.365587,-6167711716.663246
D22_MINUS,5,470,0.012,-0.02,0.056,54.86386031856568,-6796812861.384856,-6889386596.89109,6058360774.469831
D22_MINUS,6,430,0.04,0.016,0.04,8.635316129221088,5787008250.903725,-5305353818.810511,6172151091.048568
D22_MINUS,7,515,0.09200000000000001,0.0639999,0.07199999999999999,152.5731514034292,5195639876.144399,7292441831.446946,6178724443.619516
D22_MINUS,8,455,-0.032,0.028,0.04399999999999999,91.06227579454723,-6859168860.786353,5052583853.901682,6135084602.134956
D23_PLUS,1,360,4.986667728687935e-27,6.7544985835534e-27,5.673084421023524e-27,-148.5830816895977,-5303215860.734178,-7243922241.787678,-6099995702.664322
D23_PLUS,2,410,0.048,-0.008,0.012,-85.11861933410395,6589998481.085319,-5532239904.103453,-6049636693.329613
D23_PLUS,3,445,0.068,0.036,-0.016,14.34897732937908,6363182808.048492,7496711222.890669,-6226982012.106431
D23_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.7818862358379,-4976631194.246061,5129161018.17636,-6167712431.310806
D23_PLUS,5,470,0.012,-0.02,0.056,54.86386871751075,-6796814214.090444,-6889389124.015183,6058361326.414079
D23_PLUS,6,430,0.04,0.016,0.04,8.635324466692419,5787009905.012931,-5305356309.9954,6172151766.243541
D23_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731458565093,5195640836.998549,7292446901.95398,6178726884.404518
D23_PLUS,8,455,-0.032,0.0280001,0.04399999999999999,91.06227088944806,-6859170762.074607,5052588436.880702,6135086862.349036
D23_MINUS,1,360,4.986668371520909e-27,6.754495032982583e-27,5.673082242060026e-27,-148.5830828282419,-5303216149.360684,-7243918417.570359,-6099993455.365245
D23_MINUS,2,410,0.048,-0.008,0.012,-85.11862208148476,6589996096.736463,-5532234347.392851,-6049634565.904826
D23_MINUS,3,445,0.068,0.036,-0.016,14.34897924050549,6363182948.89537,7496709618.90096,-6226981855.57172
D23_MINUS,4,385,-0.016,0.04399999999999999,0.008,-87.78187660192894,-4976629217.202834,5129158199.526713,-6167711675.594099
D23_MINUS,5,470,0.012,-0.02,0.056,54.86385997020304,-6796813735.740517,-6889387978.376594,6058360696.263079
D23_MINUS,6,430,0.04,0.016,0.04,8.63531872674584,5787007717.226923,-5305353199.278814,6172151439.262848
D23_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.573144760701,5195640766.775819,7292443067.156061,6178724631.565202
D23_MINUS,8,455,-0.032,0.0279999,0.04399999999999999,91.06227881350017,-6859168427.330542,5052583057.034883,6135084785.34476
D24_PLUS,1,360,4.986667257678154e-27,6.75449556995292e-27,9.999999999999998e-08,-148.583092599196,-5303215185.129473,-7243919041.040743,-6099991823.045292
D24_PLUS,2,410,0.048,-0.008,0.012,-85.11862304421025,6589996750.258191,-5532235965.06536,-6049633764.654658
D24_PLUS,3,445,0.068,0.036,-0.016,14.34897869270135,6363182625.50516,7496710182.410364,-6226981348.335818
D24_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188281065455,-4976629308.208736,5129159361.274182,-6167710599.634002
D24_PLUS,5,470,0.012,-0.02,0.056,54.863867485425,-6796813522.698521,-6889388162.717525,6058360402.914314
D24_PLUS,6,430,0.04,0.016,0.04,8.635324636642009,5787007838.220508,-5305354695.852249,6172150100.547014
D24_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731479359326,5195639990.53161,7292443682.324584,6178723023.207181
D24_PLUS,8,455,-0.032,0.028,0.04399999999999999,91.06227970335979,-6859169188.478745,5052584638.666746,6135084009.00126
D24_MINUS,1,360,4.986668842530691e-27,6.754498046583064e-27,-9.999999999999998e-08,-148.583071918644,-5303216824.965341,-7243921618.31736,-6099997334.984242
D24_MINUS,2,410,0.048,-0.008,0.012,-85.11861837137866,6589997827.563672,-5532238286.430968,-6049637494.579712
D24_MINUS,3,445,0.068,0.036,-0.016,14.34897787718269,6363183131.438684,7496710659.381416,-6226982519.342191
D24_MINUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188002711326,-4976631103.240166,5129159856.429063,-6167713507.27073
D24_MINUS,5,470,0.012,-0.02,0.056,54.86386120228988,-6796814427.132408,-6889388939.674464,6058361619.762644
D24_MINUS,6,430,0.04,0.016,0.04,8.635318556796795,5787009784.019345,-5305354813.422071,6172153104.959256
D24_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731426812778,5195641613.242652,7292446286.78553,6178728492.762502
D24_MINUS,8,455,-0.032,0.028,0.04399999999999999,91.06226999958884,-6859170000.926436,5052586855.248857,6135087638.692475
D25_PLUS,1,360,4.986668237164538e-27,6.754495662066519e-27,5.673081560588234e-27,-148.5830815475277,-5303215859.138956,-7243919094.001202,-6099992725.555308
D25_PLUS,2,410,0.048,-0.008,0.0120001,-85.11862826758048,6589996093.704421,-5532236019.030283,-6049632728.743053
D25_PLUS,3,445,0.068,0.036,-0.016,14.34897613126363,6363181784.6163,7496709954.726174,-6226980382.615097
D25_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.7818802258669,-4976630214.997275,5129159513.605803,-6167711377.550155
D25_PLUS,5,470,0.012,-0.02,0.056,54.86386719571462,-6796812811.364267,-6889388344.076943,6058359345.732855
D25_PLUS,6,430,0.04,0.016,0.04,8.635323200007118,5787008549.186299,-5305354470.541459,6172151003.96604
D25_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.573146318366,5195640843.209115,7292443765.546052,6178723868.602943
D25_PLUS,8,455,-0.032,0.028,0.04399999999999999,91.06227719562366,-6859168385.215639,5052584693.771856,6135082996.161777
D25_MINUS,1,360,4.986667863044306e-27,6.754497954469464e-27,5.673085102495316e-27,-148.5830829703121,-5303216150.955955,-7243921565.356913,-6099996432.474198
D25_MINUS,2,410,0.048,-0.008,0.0119999,-85.11861314800827,6589998484.117352,-5532238232.466063,-6049638530.491337
D25_MINUS,3,445,0.068,0.036,-0.016,14.34898043862035,6363183972.3275,7496710887.065662,-6226983485.062927
D25_MINUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188261190041,-4976630196.451667,5129159704.097385,-6167712729.354556
D25_MINUS,5,470,0.012,-0.02,0.056,54.8638614919995,-6796815138.466581,-6889388758.314981,6058362676.944118
D25_MINUS,6,430,0.04,0.016,0.04,8.635319993431972,5787009073.053656,-5305355038.732917,6172152201.54021
D25_MINUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731442988443,5195640760.565195,7292446203.564068,6178727647.366716
D25_MINUS,8,455,-0.032,0.028,0.04399999999999999,91.06227250732468,-6859170804.189502,5052586800.143755,6135088651.531975
D26_PLUS,1,360,4.986668125066999e-27,6.754496833223041e-27,5.673082814709842e-27,-148.583077761471,-5303215881.176967,-7243920100.039836,-6099994001.008212
D26_PLUS,2,410,0.048,-0.008,0.012,-85.11861657175491,6589996147.931313,-5532236835.904317,-6049634076.231192
D26_PLUS,3,445,0.068,0.036,-0.0159999,14.34896853340476,6363181844.430266,7496709004.038072,-6226978862.631217
D26_PLUS,4,385,-0.016,0.04399999999999999,0.008,-87.78188028208324,-4976629861.105659,5129158403.2575,-6167710035.641559
D26_PLUS,5,470,0.012,-0.02,0.056,54.86386655867516,-6796812905.208574,-6889387194.900249,6058358031.60681
D26_PLUS,6,430,0.04,0.016,0.04,8.635323361206046,5787008563.360244,-5305353505.032443,6172149604.99053
D26_PLUS,7,515,0.09200000000000001,0.064,0.07199999999999999,152.5731399562391,5195640528.896854,7292444544.539138,6178725142.310964
D26_PLUS,8,455,-0.032,0.028,0.04399999999999999,91.06227620578414,-6859168437.127478,5052585684.042137,6135084196.603874
D26_MINUS,1,360,4.986667975141845e-27,6.754496783312944e-27,5.67308384837371e-27,-148.5830867563688,-5303216128.917881,-7243920559.318323,-6099995157.021258
D26_MINUS,2,410,0.048,-0.008,0.012,-85.11862484383397,6589998429.890465,-5532237415.592137,-6049637183.003163
D26_MINUS,3,445,0.068,0.036,-0.0160001,14.34898803647911,6363183912.513542,7496711837.75365,-6226985005.046838
