stage,time_s,node,temperature_k,ux_m,uy_m,uz_m,reaction_heat_flux_w,rfx_n,rfy_n,rfz_n
3,0.003,1,600,-2.172933539192149e-34,-1.794221539500942e-34,-2.217690556616735e-34,1.499526705510043e-14,-59175549.70205717,-27757618.04363814,-0.0001010421425104141
3,0.003,2,600,0.0036,-1.794221539500942e-34,-2.217690556617447e-34,1.77627958738055e-14,59175549.70205717,-27757618.04363814,-0.0001010421425104141
3,0.003,3,600,0.0036,1.794221539500559e-34,-2.217690556615203e-34,1.77627958738055e-14,59175549.70205717,27757618.04363814,-0.0001010421425104141
3,0.003,4,600,-2.172933539192149e-34,1.794221539501462e-34,-2.217690556616899e-34,1.499526705510043e-14,-59175549.70205717,27757618.04363814,-0.0001010421425104141
3,0.003,5,600,-2.172933539192204e-34,-1.794221539500586e-34,-0.002892659467419158,-1.77627958738055e-14,-59175549.70205717,-27757618.04363814,0
3,0.003,6,600,0.0036,-1.794221539500559e-34,-0.002892659467419157,-1.499526705510043e-14,59175549.70205717,-27757618.04363814,0
3,0.003,7,600,0.0036,1.794221539500915e-34,-0.002892659467419158,-1.499526705510043e-14,59175549.70205717,27757618.04363814,0
3,0.003,8,600,-2.172933539193901e-34,1.79422153950179e-34,-0.002892659467419157,-1.77627958738055e-14,-59175549.70205717,27757618.04363814,0
4,0.004,1,600,-2.05078179500841e-34,-1.701147110753298e-34,-2.089049706204392e-34,-3.059469429916851e-15,-59919124.88868549,-29191228.33675546,-9.39174291544595e-05
4,0.004,2,600,0.0048,-1.701147110753298e-34,-2.089049706205103e-34,-7.40541857282347e-17,59919124.88868549,-29191228.33675546,-9.39174291544595e-05
4,0.004,3,600,0.0048,1.701147110779189e-34,-2.089049706230009e-34,-2.518291045799934e-15,59919124.88868549,29191228.33675546,-9.391492634480805e-05
4,0.004,4,600,-2.050781795007535e-34,1.701147110779217e-34,-2.089049706229954e-34,-5.503706289988551e-15,-59919124.88868549,29191228.33675546,-9.391492634480805e-05
4,0.004,5,600,-2.050781795010217e-34,-1.701147110780092e-34,-0.004065556942662711,2.518291045799934e-15,-59919124.88868549,-29191228.33675546,0
4,0.004,6,600,0.0048,-1.701147110779189e-34,-0.004065556942662711,5.503706289988551e-15,59919124.88868549,-29191228.33675546,0
4,0.004,7,600,0.0048,1.701147110752395e-34,-0.004065556942662711,3.059469429916851e-15,59919124.88868549,29191228.33675546,0
4,0.004,8,600,-2.050781795009286e-34,1.701147110752395e-34,-0.004065556942662711,7.40541857282347e-17,-59919124.88868549,29191228.33675546,0
5,0.005,1,600,-1.991972467152981e-34,-1.655234171237865e-34,-2.030371801281687e-34,-5.74923350824914e-15,-60635570.66352029,-30031602.9657065,-9.068927317994423e-05
5,0.005,2,600,0.006,-1.655234171236113e-34,-2.03037180128415e-34,1.871159745358477e-15,60635570.66352029,-30031602.9657065,-9.068927317994423e-05
5,0.005,3,600,0.006,1.655234171251495e-34,-2.030371801296795e-34,7.759625361240374e-15,60635570.66352029,30031602.9657065,-9.068910628420527e-05
5,0.005,4,600,-1.991972467152981e-34,1.655234171252398e-34,-2.030371801298491e-34,1.392321076327563e-16,-60635570.66352029,30031602.9657065,-9.068910628420527e-05
5,0.005,5,600,-1.991972467153036e-34,-1.655234171251522e-34,-0.005240573409741862,-7.759625361240374e-15,-60635570.66352029,-30031602.9657065,0
5,0.005,6,600,0.006,-1.655234171251495e-34,-0.005240573409741862,-1.392321076327563e-16,60635570.66352029,-30031602.9657065,0
5,0.005,7,600,0.006,1.655234171237838e-34,-0.005240573409741862,5.74923350824914e-15,60635570.66352029,30031602.9657065,0
5,0.005,8,600,-1.991972467152981e-34,1.655234171236962e-34,-0.005240573409741862,-1.871159745358477e-15,-60635570.66352029,30031602.9657065,0
6,0.006,1,600,-1.965446822055792e-34,-1.633989260225774e-34,-2.00656809350386e-34,2.106778601642583e-14,-61344767.88486278,-30617765.33463202,-8.93186070014952e-05
6,0.006,2,600,0.0072,-1.633989260225774e-34,-2.006568093503696e-34,1.136049626524545e-14,61344767.88486278,-30617765.33463202,-8.93186070014952e-05
6,0.006,3,600,0.0072,1.633989260215757e-34,-2.006568093495321e-34,1.136049626524545e-14,61344767.88486278,30617765.33463202,-8.931946382026692e-05
6,0.006,4,600,-1.965446822055792e-34,1.633989260215785e-34,-2.00656809349439e-34,2.106778601642583e-14,-61344767.88486278,30617765.33463202,-8.931946382026692e-05
6,0.006,5,600,-1.965446822055847e-34,-1.633989260215785e-34,-0.006414852131968533,-1.136049626524545e-14,-61344767.88486278,-30617765.33463202,0
6,0.006,6,600,0.0072,-1.633989260215757e-34,-0.006414852131968534,-2.106778601642583e-14,61344767.88486278,-30617765.33463202,0
6,0.006,7,600,0.0072,1.633989260226623e-34,-0.006414852131968533,-2.106778601642583e-14,61344767.88486278,30617765.33463202,0
6,0.006,8,600,-1.965446822054916e-34,1.633989260225747e-34,-0.006414852131968534,-1.136049626524545e-14,-61344767.88486278,30617765.33463202,0
7,0.007,1,600,-1.953321429302703e-34,-1.623830838202852e-34,-1.998247067500845e-34,-1.51174599999272e-14,-62050463.11683138,-31093957.82575391,-8.877160866701319e-05
7,0.007,2,600,0.008399999999999999,-1.623830838204603e-34,-1.998247067501556e-34,-1.555817980614982e-14,62050463.11683138,-31093957.82575391,-8.877160866701319e-05
7,0.007,3,600,0.008399999999999999,1.623830838207723e-34,-1.998247067505443e-34,-1.555817980614982e-14,62050463.11683138,31093957.82575391,-8.877200464761542e-05
7,0.007,4,600,-1.953321429301827e-34,1.623830838207751e-34,-1.998247067506264e-34,-1.51174599999272e-14,-62050463.11683138,31093957.82575391,-8.877200464761542e-05
7,0.007,5,600,-1.953321429302758e-34,-1.623830838208626e-34,-0.007587222460518153,1.555817980614982e-14,-62050463.11683138,-31093957.82575391,0
7,0.007,6,600,0.008399999999999999,-1.623830838207723e-34,-0.007587222460518154,1.51174599999272e-14,62050463.11683138,-31093957.82575391,0
7,0.007,7,600,0.008399999999999999,1.6238308382037e-34,-0.007587222460518153,1.51174599999272e-14,62050463.11683138,31093957.82575391,0
7,0.007,8,600,-1.953321429302703e-34,1.6238308382037e-34,-0.007587222460518154,1.555817980614982e-14,-62050463.11683138,31093957.82575391,0
8,0.008,1,600,-1.947223467002096e-34,-1.618318778406605e-34,-1.996418526161568e-34,1.526640249232202e-14,-62753384.39936611,-31522048.87295452,-8.84753773977996e-05
8,0.008,2,600,0.009599999999999999,-1.618318778406605e-34,-1.996418526156149e-34,1.768750377812778e-14,62753384.39936611,-31522048.87295452,-8.84753773977996e-05
8,0.008,3,600,0.009599999999999999,1.618318778407974e-34,-1.996418526155656e-34,1.768750377812778e-14,62753384.39936611,31522048.87295452,-8.847464816067207e-05
8,0.008,4,600,-1.947223467002096e-34,1.618318778408001e-34,-1.99641852616436e-34,1.526640249232202e-14,-62753384.39936611,31522048.87295452,-8.847464816067207e-05
8,0.008,5,600,-1.947223466993392e-34,-1.618318778408877e-34,-0.008757195583541223,-1.768750377812778e-14,-62753384.39936611,-31522048.87295452,0
8,0.008,6,600,0.009599999999999999,-1.618318778407974e-34,-0.008757195583541223,-1.526640249232202e-14,62753384.39936611,-31522048.87295452,0
8,0.008,7,600,0.009599999999999999,1.618318778406578e-34,-0.008757195583541223,-1.526640249232202e-14,62753384.39936611,31522048.87295452,0
8,0.008,8,600,-1.947223466993337e-34,1.618318778406578e-34,-0.008757195583541223,-1.768750377812778e-14,-62753384.39936611,31522048.87295452,0
9,0.009000000000000001,1,600,-1.943445492434292e-34,-1.614590261877242e-34,-1.997107524182042e-34,-3.455591638212499e-15,-63453686.23788961,-31928791.9376906,-8.841840717752204e-05
9,0.009000000000000001,2,600,0.0108,-1.614590261877242e-34,-1.997107524183629e-34,4.128919698187165e-15,63453686.23788961,-31928791.9376906,-8.841840717752204e-05
9,0.009000000000000001,3,600,0.0108,1.614590261874231e-34,-1.997107524179633e-34,4.128919698187165e-15,63453686.23788961,31928791.9376906,-8.841810431520714e-05
9,0.009000000000000001,4,600,-1.943445492435167e-34,1.614590261875134e-34,-1.997107524178703e-34,-3.455591638212499e-15,-63453686.23788961,31928791.9376906,-8.841810431520714e-05
9,0.009000000000000001,5,600,-1.943445492434346e-34,-1.614590261875134e-34,-0.00992456729284538,-4.128919698187165e-15,-63453686.23788961,-31928791.9376906,0
9,0.009000000000000001,6,600,0.0108,-1.614590261874231e-34,-0.00992456729284538,3.455591638212499e-15,63453686.23788961,-31928791.9376906,0
9,0.009000000000000001,7,600,0.0108,1.61459026187809e-34,-0.00992456729284538,3.455591638212499e-15,63453686.23788961,31928791.9376906,0
9,0.009000000000000001,8,600,-1.943445492435167e-34,1.614590261876338e-34,-0.00992456729284538,-4.128919698187165e-15,-63453686.23788961,31928791.9376906,0
10,0.01,1,600,-1.940377084205376e-34,-1.611401197270929e-34,-1.998583494482793e-34,-1.267086820487251e-14,-64151410.60254078,-32325848.02451135,-8.834363393043847e-05
10,0.01,2,600,0.012,-1.611401197270053e-34,-1.998583494476498e-34,-2.013666626201071e-14,64151410.60254078,-32325848.02451135,-8.834276952122958e-05
10,0.01,3,600,0.012,1.61140119728631e-34,-1.998583494490895e-34,-2.013666626201071e-14,64151410.60254078,32325848.02451135,-8.834089465881018e-05
10,0.01,4,600,-1.940377084203624e-34,1.611401197286338e-34,-1.998583494498722e-34,-1.267086820487251e-14,-64151410.60254078,32325848.02451135,-8.834175906801908e-05
10,0.01,5,600,-1.940377084195797e-34,-1.611401197287214e-34,-0.01108925446614762,2.013666626201071e-14,-64151410.60254078,-32325848.02451135,0
10,0.01,6,600,0.012,-1.61140119728631e-34,-0.01108925446614762,1.267086820487251e-14,64151410.60254078,-32325848.02451135,0
10,0.01,7,600,0.012,1.611401197270026e-34,-0.01108925446614762,1.267086820487251e-14,64151410.60254078,32325848.02451135,0
10,0.01,8,600,-1.940377084196618e-34,1.611401197270026e-34,-0.01108925446614762,2.013666626201071e-14,-64151410.60254078,32325848.02451135,0
11,0.011,1,600,-1.937326627896355e-34,-1.608218155986668e-34,-2.00009911814157e-34,1.723720745310351e-14,-64846576.08044993,-32718339.42445277,-8.834858393364675e-05
11,0.011,2,600,0.0132,-1.608218155985792e-34,-2.000099118145785e-34,1.493430244743245e-14,64846576.08044993,-32718339.42445277,-8.834908981953212e-05
11,0.011,3,600,0.0132,1.608218155988036e-34,-2.000099118147044e-34,1.493430244743245e-14,64846576.08044993,32718339.42445277,-8.834917986697433e-05
11,0.011,4,600,-1.937326627893728e-34,1.608218155986312e-34,-2.000099118143486e-34,1.723720745310351e-14,-64846576.08044993,32718339.42445277,-8.834867398108896e-05
11,0.011,5,600,-1.937326627899913e-34,-1.608218155988063e-34,-0.01225122615144692,-1.493430244743245e-14,-64846576.08044993,-32718339.42445277,0
11,0.011,6,600,0.0132,-1.608218155988036e-34,-0.01225122615144692,-1.723720745310351e-14,64846576.08044993,-32718339.42445277,0
11,0.011,7,600,0.0132,1.60821815598664e-34,-0.01225122615144692,-1.723720745310351e-14,64846576.08044993,32718339.42445277,0
11,0.011,8,600,-1.93732662790161e-34,1.608218155984889e-34,-0.01225122615144692,-1.493430244743245e-14,-64846576.08044993,32718339.42445277,0
12,0.012,1,600,-1.934002689505707e-34,-1.604817266200819e-34,-2.001336043989496e-34,-1.432695223448251e-14,-65539195.88902767,-33108533.52124044,-8.823043572972379e-05
12,0.012,2,600,0.0144,-1.604817266200819e-34,-2.001336043991959e-34,-2.287056061318423e-14,65539195.88902767,-33108533.52124044,-8.823065042884132e-05
12,0.012,3,600,0.0144,1.604817266203063e-34,-2.001336043993218e-34,-1.698169233131479e-14,65539195.88902767,33108533.52124044,-8.823068869044224e-05
12,0.012,4,600,-1.934002689503955e-34,1.604817266203966e-34,-2.001336043990536e-34,-8.438083952613068e-15,-65539195.88902767,33108533.52124044,-8.823047399132471e-05
12,0.012,5,600,-1.934002689507513e-34,-1.60481726620309e-34,-0.01341047408408937,1.698169233131479e-14,-65539195.88902767,-33108533.52124044,0
12,0.012,6,600,0.0144,-1.604817266203063e-34,-0.01341047408408937,8.438083952613068e-15,65539195.88902767,-33108533.52124044,0
12,0.012,7,600,0.0144,1.604817266200791e-34,-0.01341047408408937,1.432695223448251e-14,65539195.88902767,33108533.52124044,0
12,0.012,8,600,-1.934002689506582e-34,1.604817266201667e-34,-0.01341047408408937,2.287056061318423e-14,-65539195.88902767,33108533.52124044,0
13,0.013,1,600,-1.930288293800537e-34,-1.601109494933579e-34,-2.002163440470699e-34,6.938291330592503e-15,-66229281.79565974,-33497441.72557142,-8.813057795822083e-05
13,0.013,2,600,0.0156,-1.601109494934454e-34,-2.002163440481044e-34,-1.7303630773665e-16,66229281.79565974,-33497441.72557142,-8.813066974996111e-05
13,0.013,3,600,0.0156,1.601109494926189e-34,-2.002163440472669e-34,-1.7303630773665e-16,66229281.79565974,33497441.72557142,-8.813068612754882e-05
13,0.013,4,600,-1.930288293799661e-34,1.60110949492534e-34,-2.002163440462105e-34,6.938291330592503e-15,-66229281.79565974,33497441.72557142,-8.813059433580854e-05
13,0.013,5,600,-1.930288293810226e-34,-1.60110949492534e-34,-0.01456699993573275,1.7303630773665e-16,-66229281.79565974,-33497441.72557142,0
13,0.013,6,600,0.0156,-1.601109494926189e-34,-0.01456699993573275,-6.938291330592503e-15,66229281.79565974,-33497441.72557142,0
13,0.013,7,600,0.0156,1.601109494934427e-34,-0.01456699993573275,-6.938291330592503e-15,66229281.79565974,33497441.72557142,0
13,0.013,8,600,-1.930288293810171e-34,1.601109494933551e-34,-0.01456699993573275,1.7303630773665e-16,-66229281.79565974,33497441.72557142,0
14,0.014,1,600,-1.926142734992499e-34,-1.597064666061545e-34,-2.002532768869472e-34,-2.230574440387182e-14,-66916845.0771354,-33885518.78761307,-8.807610051284534e-05
14,0.014,2,600,0.0168,-1.597064666062421e-34,-2.002532768863177e-34,-1.268937351073281e-14,66916845.0771354,-33885518.78761307,-8.807614004210321e-05
14,0.014,3,600,0.0168,1.597064666071672e-34,-2.002532768871443e-34,-1.268937351073281e-14,66916845.0771354,33885518.78761307,-8.8075246647494e-05
14,0.014,4,600,-1.926142734993374e-34,1.597064666070823e-34,-2.002532768878394e-34,-2.230574440387182e-14,-66916845.0771354,33885518.78761307,-8.807520711823612e-05
14,0.014,5,600,-1.926142734983795e-34,-1.597064666071699e-34,-0.01572080975006095,1.268937351073281e-14,-66916845.0771354,-33885518.78761307,0
14,0.014,6,600,0.0168,-1.597064666071672e-34,-0.01572080975006095,2.230574440387182e-14,66916845.0771354,-33885518.78761307,0
14,0.014,7,600,0.0168,1.597064666061518e-34,-0.01572080975006095,2.230574440387182e-14,66916845.0771354,33885518.78761307,0
14,0.014,8,600,-1.92614273498374e-34,1.597064666061518e-34,-0.01572080975006095,1.268937351073281e-14,-66916845.0771354,33885518.78761307,0
15,0.015,1,600,-1.921558689619935e-34,-1.592678298019408e-34,-2.002431715775649e-34,-2.1525754954368e-14,-67601896.79477718,-34272970.93685082,-8.788400056492464e-05
15,0.015,2,600,0.018,-1.592678298020283e-34,-2.002431715764975e-34,-1.170233199424324e-14,67601896.79477718,-34272970.93685082,-8.788401770934182e-05
15,0.015,3,600,0.018,1.592678298029534e-34,-2.002431715771489e-34,-1.170233199424324e-14,67601896.79477718,34272970.93685082,-8.788362977374419e-05
15,0.015,4,600,-1.921558689619935e-34,1.592678298028686e-34,-2.00243171578282e-34,-2.1525754954368e-14,-67601896.79477718,34272970.93685082,-8.788361262932701e-05
15,0.015,5,600,-1.921558689606853e-34,-1.592678298028686e-34,-0.01687191149509664,1.170233199424324e-14,-67601896.79477718,-34272970.93685082,0
15,0.015,6,600,0.018,-1.592678298029534e-34,-0.01687191149509664,2.1525754954368e-14,67601896.79477718,-34272970.93685082,0
15,0.015,7,600,0.018,1.592678298020256e-34,-0.01687191149509664,2.1525754954368e-14,67601896.79477718,34272970.93685082,0
15,0.015,8,600,-1.92155868960855e-34,1.592678298020256e-34,-0.01687191149509664,1.170233199424324e-14,-67601896.79477718,34272970.93685082,0
16,0.016,1,600,-1.916543381316001e-34,-1.587957054319427e-34,-2.001863908341703e-34,-1.234793422755651e-14,-68284447.88763094,-34659892.65424404,-8.772930861589534e-05
16,0.016,2,600,0.0192,-1.587957054319427e-34,-2.001863908352049e-34,-2.205086069606147e-14,68284447.88763094,-34659892.65424404,-8.772931610387037e-05
16,0.016,3,600,0.0192,1.587957054308534e-34,-2.001863908341922e-34,-2.205086069606147e-14,68284447.88763094,34659892.65424404,-8.772914646985908e-05
16,0.016,4,600,-1.916543381316876e-34,1.587957054310313e-34,-2.001863908332234e-34,-1.234793422755651e-14,-68284447.88763094,34659892.65424404,-8.772913898188405e-05
16,0.016,5,600,-1.916543381327441e-34,-1.587957054309437e-34,-0.01802031397837573,2.205086069606147e-14,-68284447.88763094,-34659892.65424404,0
16,0.016,6,600,0.0192,-1.587957054308534e-34,-0.01802031397837573,1.234793422755651e-14,68284447.88763094,-34659892.65424404,0
16,0.016,7,600,0.0192,1.587957054320275e-34,-0.01802031397837573,1.234793422755651e-14,68284447.88763094,34659892.65424404,0
16,0.016,8,600,-1.916543381325635e-34,1.5879570543194e-34,-0.01802031397837573,2.205086069606147e-14,-68284447.88763094,34659892.65424404,0
17,0.017,1,600,-1.911110259633002e-34,-1.582912324073551e-34,-2.000839926865875e-34,-1.632652880435438e-14,-68964509.20860793,-35046327.81746955,-8.748329657842523e-05
17,0.017,2,600,0.0204,-1.582912324075303e-34,-2.00083992687622e-34,-1.69798954808744e-14,68964509.20860793,-35046327.81746955,-8.748329987143891e-05
17,0.017,3,600,0.0204,1.582912324082802e-34,-2.00083992688361e-34,-1.69798954808744e-14,68964509.20860793,35046327.81746955,-8.748230558107486e-05
17,0.017,4,600,-1.911110259633002e-34,1.582912324082829e-34,-2.000839926875673e-34,-1.632652880435438e-14,-68964509.20860793,35046327.81746955,-8.748230228806119e-05
17,0.017,5,600,-1.911110259641815e-34,-1.582912324083705e-34,-0.01916602636270788,1.69798954808744e-14,-68964509.20860793,-35046327.81746955,0
17,0.017,6,600,0.0204,-1.582912324082802e-34,-0.01916602636270788,1.632652880435438e-14,68964509.20860793,-35046327.81746955,0
17,0.017,7,600,0.0204,1.5829123240744e-34,-0.01916602636270788,1.632652880435438e-14,68964509.20860793,35046327.81746955,0
17,0.017,8,600,-1.911110259641761e-34,1.582912324073524e-34,-0.01916602636270788,1.69798954808744e-14,-68964509.20860793,35046327.81746955,0
18,0.018,1,600,-1.905275295858802e-34,-1.577557368951494e-34,-1.999373290814755e-34,4.65486919290871e-15,-69642091.53986788,-35432297.22973935,-8.732710987573113e-05
18,0.018,2,600,0.0216,-1.57755736895237e-34,-1.999373290815467e-34,-3.285161525531469e-15,69642091.53986788,-35432297.22973935,-8.732711133374387e-05
18,0.018,3,600,0.0216,1.577557368967751e-34,-1.999373290827235e-34,2.604035395616474e-15,69642091.53986788,35432297.22973935,-8.732667058462655e-05
18,0.018,4,600,-1.905275295857926e-34,1.577557368966027e-34,-1.999373290827181e-34,1.054406611405665e-14,-69642091.53986788,35432297.22973935,-8.73266691266138e-05
18,0.018,5,600,-1.905275295857981e-34,-1.577557368965151e-34,-0.02030905794856185,-2.604035395616474e-15,-69642091.53986788,-35432297.22973935,0
18,0.018,6,600,0.0216,-1.577557368967751e-34,-0.02030905794856185,-1.054406611405665e-14,69642091.53986788,-35432297.22973935,0
18,0.018,7,600,0.0216,1.577557368951467e-34,-0.02030905794856185,-4.65486919290871e-15,69642091.53986788,35432297.22973935,0
18,0.018,8,600,-1.905275295857926e-34,1.577557368950591e-34,-0.02030905794856185,3.285161525531469e-15,-69642091.53986788,35432297.22973935,0
19,0.019,1,600,-1.899055328158649e-34,-1.571906051526025e-34,-1.997478657519799e-34,6.489025026761115e-15,-70317205.59980546,-35817811.09993041,-8.700328547527182e-05
19,0.019,2,600,0.0228,-1.571906051525149e-34,-1.997478657521386e-34,1.691855514016343e-14,70317205.59980546,-35817811.09993041,-8.700328612513233e-05
19,0.019,3,600,0.0228,1.571906051553668e-34,-1.997478657546292e-34,2.280780660057342e-14,70317205.59980546,35817811.09993041,-8.700215738247046e-05
19,0.019,4,600,-1.899055328158649e-34,1.571906051552819e-34,-1.997478657545362e-34,1.23782764871711e-14,-70317205.59980546,35817811.09993041,-8.700215673260995e-05
19,0.019,5,600,-1.899055328159579e-34,-1.571906051552819e-34,-0.02144941807566561,-2.280780660057342e-14,-70317205.59980546,-35817811.09993041,0
19,0.019,6,600,0.0228,-1.571906051553668e-34,-0.02144941807566561,-1.23782764871711e-14,70317205.59980546,-35817811.09993041,0
19,0.019,7,600,0.0228,1.571906051525998e-34,-0.02144941807566561,-6.489025026761115e-15,70317205.59980546,35817811.09993041,0
19,0.019,8,600,-1.899055328157773e-34,1.571906051525122e-34,-0.02144941807566561,-1.691855514016343e-14,-70317205.59980546,35817811.09993041,0
20,0.02,1,600,-1.892467315862813e-34,-1.565972264479438e-34,-1.995171005406867e-34,-1.466724077536751e-15,-70989862.04641931,-36202874.73905697,-8.679876810029531e-05
20,0.02,2,600,0.024,-1.565972264477686e-34,-1.995171005405827e-34,-1.466724077536751e-15,70989862.04641931,-36202874.73905697,-8.679846792082294e-05
20,0.02,3,600,0.024,1.565972264460663e-34,-1.99517100538957e-34,4.422581858298768e-15,70989862.04641931,36202874.73905697,-8.680047506376717e-05
20,0.02,4,600,-1.892467315861937e-34,1.56597226446069e-34,-1.995171005389515e-34,4.422581858298768e-15,-70989862.04641931,36202874.73905697,-8.680077524323954e-05
20,0.02,5,600,-1.89246731586024e-34,-1.565972264461566e-34,-0.02258711607828353,-4.422581858298768e-15,-70989862.04641931,-36202874.73905697,0
20,0.02,6,600,0.024,-1.565972264460663e-34,-0.02258711607828353,-4.422581858298768e-15,70989862.04641931,-36202874.73905697,0
20,0.02,7,600,0.024,1.56597226447941e-34,-0.02258711607828353,1.466724077536751e-15,70989862.04641931,36202874.73905697,0
20,0.02,8,600,-1.892467315861061e-34,1.565972264478535e-34,-0.02258711607828353,1.466724077536751e-15,-70989862.04641931,36202874.73905697,0
21,0.021,1,600,-1.885528008631408e-34,-1.559769679394528e-34,-1.992465267114393e-34,-1.773585710584109e-14,-71660071.4790625,-36587491.17783967,-8.6482092556093e-05
21,0.021,2,600,0.0252,-1.559769679394528e-34,-1.992465267108974e-34,-1.751907987884207e-14,71660071.4790625,-36587491.17783967,-8.648087096459534e-05
21,0.021,3,600,0.0252,1.559769679398524e-34,-1.992465267111984e-34,-1.162971953117824e-14,71660071.4790625,36587491.17783967,-8.648037034597605e-05
21,0.021,4,600,-1.885528008631408e-34,1.559769679399427e-34,-1.992465267118936e-34,-1.184649675817726e-14,-71660071.4790625,36587491.17783967,-8.648159193747372e-05
21,0.021,5,600,-1.885528008624456e-34,-1.559769679398551e-34,-0.02372216126482748,1.162971953117824e-14,-71660071.4790625,-36587491.17783967,0
21,0.021,6,600,0.0252,-1.559769679398524e-34,-0.02372216126482748,1.184649675817726e-14,71660071.4790625,-36587491.17783967,0
21,0.021,7,600,0.0252,1.559769679393625e-34,-0.02372216126482748,1.773585710584109e-14,71660071.4790625,36587491.17783967,0
21,0.021,8,600,-1.885528008624402e-34,1.559769679393625e-34,-0.02372216126482748,1.751907987884207e-14,-71660071.4790625,36587491.17783967,0
22,0.022,1,600,-1.87825379075962e-34,-1.553311629923083e-34,-1.989376153887914e-34,-1.902742708830951e-14,-72327844.43945611,-36971662.37743922,-8.615484612797299e-05
22,0.022,2,600,0.0264,-1.553311629923083e-34,-1.989376153889501e-34,-1.675390636341368e-14,72327844.43945611,-36971662.37743922,-8.615412815629238e-05
22,0.022,3,600,0.0264,1.553311629926204e-34,-1.989376153892512e-34,-1.675390636341368e-14,72327844.43945611,36971662.37743922,-8.615357500697574e-05
22,0.022,4,600,-1.87825379075962e-34,1.553311629927107e-34,-1.989376153893333e-34,-1.902742708830951e-14,-72327844.43945611,36971662.37743922,-8.615429297865634e-05
22,0.022,5,600,-1.878253790757923e-34,-1.553311629927107e-34,-0.02485456290857344,1.675390636341368e-14,-72327844.43945611,-36971662.37743922,0
22,0.022,6,600,0.0264,-1.553311629926204e-34,-0.02485456290857345,1.902742708830951e-14,72327844.43945611,-36971662.37743922,0
22,0.022,7,600,0.0264,1.553311629923056e-34,-0.02485456290857345,1.902742708830951e-14,72327844.43945611,36971662.37743922,0
22,0.022,8,600,-1.878253790757869e-34,1.553311629923056e-34,-0.02485456290857345,1.675390636341368e-14,-72327844.43945611,36971662.37743922,0
23,0.023,1,600,-1.870660624315642e-34,-1.546611071304125e-34,-1.985918086983008e-34,1.542547615429312e-14,-72993191.41235848,-37355389.79310776,-8.587264385231194e-05
23,0.023,2,600,0.0276,-1.546611071303249e-34,-1.985918086984595e-34,1.629057585262063e-14,72993191.41235848,-37355389.79310776,-8.587122241916893e-05
23,0.023,3,600,0.0276,1.546611071317754e-34,-1.985918086996364e-34,1.629057585262063e-14,72993191.41235848,37355389.79310776,-8.587028673824367e-05
23,0.023,4,600,-1.870660624316518e-34,1.546611071316906e-34,-1.985918086996309e-34,1.542547615429312e-14,-72993191.41235848,37355389.79310776,-8.587170817138668e-05
