id,x,y,z,temperature,displacement_x,displacement_y,displacement_z
194,0.0050000000000000001,0.001,0.00050000000000000001,650.67353547357686,1.9093205625036415e-06,-9.1309693632061541e-07,-9.4584813110554119e-06
195,0.0060000000000000001,0,0.00050000000000000001,649.86455931322405,2.3592363253812505e-06,-1.02367369374474e-06,-1.508262154039612e-05
196,0.0060000000000000001,0.001,0.00050000000000000001,650.67391730790155,2.2317684202110164e-06,-9.1583078623434845e-07,-1.3499773521483839e-05
197,0.007000000000000001,0,0.00050000000000000001,649.86483645116391,2.5471120060475616e-06,-1.0095880719495308e-06,-1.9868440404115086e-05
198,0.007000000000000001,0.001,0.00050000000000000001,650.67353547357698,2.6539020728383665e-06,-9.1760634559784289e-07,-1.8236894614348926e-05
199,0.0080000000000000002,0,0.00050000000000000001,649.86356989269609,3.1316790479468684e-06,-1.0175646384883018e-06,-2.5323900189464679e-05
200,0.0080000000000000002,0.001,0.00050000000000000001,650.67529952235145,3.0242631333803097e-06,-8.9215636172345984e-07,-2.3687428047596421e-05
201,0.0090000000000000011,0,0.00050000000000000001,649.87018415427872,3.3259459534860156e-06,-9.7959607220653485e-07,-3.1464717789421565e-05
202,0.0090000000000000011,0.001,0.00050000000000000001,650.66501752960323,3.4002668907352253e-06,-8.9647825823685701e-07,-2.983357425682513e-05
203,0.01,0,0.00050000000000000001,649.83870157113654,3.8898315129202475e-06,-9.5218646477428594e-07,-3.8284445962603707e-05
204,0.01,0.001,0.00050000000000000001,650.72952218285252,3.7969556876319761e-06,-8.3663434842714372e-07,-3.669225856334867e-05
