stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ivol_m3
7,0.7000000000000001,1,2,0.7855204340564358,0.211702696869096,0.2117026968690961,600,-217688737.4011691,0.007639378309249878,0.007639378309249878,-1.577321174729348e-09,-3.981444571926789e-09,-3.471169742548102e-09,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028763,0.0003265331061284914,0.0003265331061284916,-2.050517527148153e-20,-5.175877943504826e-20,-4.512520665312533e-20,-0.002919575995071565,0.001459787997535783,0.001459787997535783,-1.783414528336896e-19,-1.898133721957582e-19,1.340636661148269e-19,0.008844368704404209,0.1249455894861781
7,0.7000000000000001,1,3,0.2104795659435643,0.790085220814829,0.211702696869096,600,-217688737.401169,0.007639527320861816,0.007639527320861816,-4.764668527871044e-09,-7.349992755607836e-10,9.669960975576815e-09,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028764,0.000326533106128492,0.000326533106128492,-6.194069086232353e-20,-9.55499058229019e-21,1.257094926824986e-19,-0.002919575995071563,0.001459787997535782,0.001459787997535782,-5.43736882874463e-19,1.998812699133602e-20,1.656698411729808e-19,0.008844368704404207,0.1249455894861781
7,0.7000000000000001,1,4,0.7855204340564358,0.790085220814829,0.2117026968690961,600,-217688737.4011687,0.007639884948730469,0.007639795541763306,-4.76466852787104e-09,-3.037957196740083e-09,-1.297281453620777e-10,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028763,0.0003265331061284927,0.0003265331061284924,-6.194069086232353e-20,-3.949344355762108e-20,-1.686465889707009e-21,-0.002919575995071564,0.001459787997535781,0.001459787997535781,-5.437368828744623e-19,-4.90769545825764e-19,6.539018352755184e-19,0.008844368704404207,0.1249455894861781
7,0.7000000000000001,1,5,0.2104795659435643,0.211702696869096,0.790085220814829,600,-217688737.4011691,0.007639318704605103,0.007639288902282715,-2.790458891088243e-09,-6.300807572499707e-09,-1.260847907267503e-08,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028763,0.0003265331061284914,0.0003265331061284911,-3.627596558414716e-20,-8.191049844249619e-20,-1.639102279447755e-19,-0.002919575995071566,0.001459787997535784,0.001459787997535783,-1.038447981116773e-20,-1.96204566571503e-19,-1.240809741216866e-19,0.00884436870440421,0.1249455894861781
7,0.7000000000000001,1,6,0.7855204340564359,0.211702696869096,0.790085220814829,600,-217688737.4011688,0.007639586925506592,0.007639616727828979,-2.79045889108824e-09,-7.558326320928156e-09,-1.637982655991392e-08,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028763,0.0003265331061284916,0.0003265331061284918,-3.627596558414712e-20,-9.825824217206598e-20,-2.12937745278881e-19,-0.002919575995071565,0.001459787997535783,0.001459787997535783,-1.038447981116474e-20,-2.848256479461509e-19,-2.5801257339451e-19,0.008844368704404212,0.1249455894861781
7,0.7000000000000001,1,7,0.2104795659435643,0.790085220814829,0.790085220814829,600,-217688737.4011689,0.007639676332473755,0.00763973593711853,-1.110117756893737e-08,-3.323564002669158e-09,3.542015725650536e-10,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028763,0.0003265331061284922,0.0003265331061284924,-1.443153083961858e-19,-4.320633203469907e-20,4.604620443345696e-21,-0.002919575995071565,0.001459787997535783,0.001459787997535782,-1.401082011727672e-21,-1.726604910101221e-19,5.103914114872689e-19,0.008844368704404207,0.1249455894861781
7,0.7000000000000001,1,8,0.7855204340564358,0.790085220814829,0.790085220814829,600,-217688737.4011688,0.007639586925506592,0.007639616727828979,-1.110117756893736e-08,-1.185079082294851e-08,-1.379335851008391e-08,-0.004008021397538822,0.001786321261667292,0.001786321261667292,0,0,0,-0.001088443687028763,0.0003265331061284916,0.0003265331061284918,-1.443153083961857e-19,-1.540602806983305e-19,-1.793136606310908e-19,-0.002919575995071567,0.001459787997535784,0.001459787997535782,-1.401082011724735e-21,-6.572238304538345e-19,2.199712420992972e-19,0.008844368704404212,0.1249455894861781
8,0.8,1,1,0.2111135405397798,0.2114769861332796,0.2114769861332796,600,219333552.1089445,0.00129033625125885,0.001290306448936462,-5.665659501358803e-10,-4.250854579354645e-09,3.64482032240226e-09,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.0003290003281589004,-0.0003290003281589006,-7.365357351766443e-21,-5.526110953161037e-20,4.73826641912294e-20,-0.002097168645648698,0.001048584322824348,0.001048584322824348,-1.847442711557955e-19,-1.487122129710687e-19,2.376810337813184e-20,0.009666776053827077,0.1250548454997773
8,0.8,1,2,0.7878864594602202,0.2114769861332796,0.2114769861332796,600,219333552.1089441,0.001289889216423035,0.001289874315261841,-5.66565950135908e-10,-4.475247615938714e-10,9.335514495442868e-10,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.0003290003281589015,-0.0003290003281589019,-7.365357351766804e-21,-5.817821900720329e-21,1.213616884407573e-20,-0.002097168645648698,0.001048584322824349,0.001048584322824349,-1.84744271155795e-19,-1.940758847708218e-19,1.445649263979698e-19,0.009666776053827075,0.1250548454997773
8,0.8,1,3,0.2111135405397798,0.7892428568809482,0.2114769861332796,600,219333552.1089442,0.001290015876293182,0.001289986073970795,-1.438178484593649e-09,-2.626463960212671e-09,6.301963047860634e-09,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.0003290003281589011,-0.0003290003281589013,-1.869632029971744e-20,-3.414403148276473e-20,8.192551962218824e-20,-0.002097168645648697,0.001048584322824349,0.001048584322824349,-5.600332550466319e-19,-9.31882888905887e-21,2.365588685454287e-19,0.009666776053827073,0.1250548454997773
8,0.8,1,4,0.7878864594602202,0.7892428568809482,0.2114769861332796,600,219333552.1089446,0.001290328800678253,0.001290298998355865,-1.438178484593677e-09,5.093893813217461e-09,-5.93796258054105e-09,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540852,-0.0003290003281589007,-0.0003290003281589007,-1.86963202997178e-20,6.622061957182699e-20,-7.719351354703365e-20,-0.002097168645648697,0.001048584322824348,0.001048584322824348,-5.600332550466314e-19,-4.322827238653737e-19,5.871073477941226e-19,0.009666776053827073,0.1250548454997773
8,0.8,1,5,0.2111135405397798,0.2114769861332796,0.7892428568809482,600,219333552.1089441,0.001289866864681244,0.001289874315261841,-3.728417932372277e-09,-1.788867981330054e-08,2.182804008967112e-09,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.0003290003281589018,-0.0003290003281589016,-4.84694331208396e-20,-2.32552837572907e-19,2.837645211657246e-20,-0.002097168645648699,0.00104858432282435,0.001048584322824349,-5.208700905534471e-20,-3.958862065167648e-19,-9.952721968593368e-20,0.009666776053827078,0.1250548454997773
8,0.8,1,6,0.7878864594602203,0.2114769861332796,0.7892428568809482,600,219333552.1089443,0.001290097832679749,0.001290082931518555,-1.268341617734928e-08,-1.408534999553975e-08,7.985496027945329e-09,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.000329000328158901,-0.0003290003281589012,-1.648844103055405e-19,-1.831095499420168e-19,1.038114483632893e-19,-0.002097168645648697,0.001048584322824349,0.001048584322824349,-1.537689137413536e-19,-4.412498783165181e-19,-1.681859523546161e-19,0.00966677605382708,0.1250548454997773
8,0.8,1,7,0.2111135405397798,0.7892428568809482,0.7892428568809482,600,219333552.1089443,0.001290090382099152,0.001290090382099152,-1.488115232677955e-08,-6.246644263262286e-09,4.66106378373635e-09,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540852,-0.0003290003281589012,-0.0003290003281589011,-1.934549802481341e-19,-8.120637542240973e-20,6.059382918857256e-20,-0.002097168645648699,0.001048584322824349,0.001048584322824349,-1.678453972832673e-19,-2.424524411841537e-19,5.628224199905925e-19,0.009666776053827073,0.1250548454997773
8,0.8,1,8,0.7878864594602202,0.7892428568809482,0.7892428568809482,600,219333552.1089444,0.001290127635002136,0.00129014253616333,-2.383615057175653e-08,7.091814359866699e-09,1.547577418904488e-09,-0.001000500333583534,0.000719584051512655,0.000719584051512655,0,0,0,0.001096667760540851,-0.000329000328158901,-0.000329000328158901,-3.09869957432835e-19,9.219358667826707e-20,2.011850644575833e-20,-0.002097168645648699,0.00104858432282435,0.001048584322824348,-2.695273019692763e-19,-5.750759276507562e-19,2.37379509519549e-19,0.00966677605382708,0.1250548454997773
9,0.9,1,1,0.2119588400014006,0.2110565464406018,0.2110565464406019,600,227246431.4260784,0.1188820600509644,0.1188820600509644,8.209412821405294e-09,3.520876006760902e-09,1.319209711888137e-08,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773746,-0.0003408696467230303,-0.0003408696467230303,1.067223666782689e-19,4.577138808789172e-20,1.714972625454578e-19,0.001859270954122405,-0.000929635477061205,-0.0009296354770612042,2.423366311751624e-19,3.446206423712422e-20,7.128051343880318e-19,0.01362321565359818,0.1250568251039959
9,0.9,1,2,0.7910411599985995,0.2110565464406018,0.2110565464406019,600,227246431.4260776,0.1188813447952271,0.1188813447952271,8.209412821405333e-09,3.863916284564306e-09,2.886953889561814e-09,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773744,-0.0003408696467230316,-0.0003408696467230316,1.067223666782693e-19,5.023091169933595e-20,3.753040056430359e-20,0.001859270954122405,-0.0009296354770612029,-0.0009296354770612029,2.423366311751651e-19,6.930479150594583e-21,2.953535477066364e-19,0.01362321565359818,0.1250568251039958
9,0.9,1,3,0.2119588400014006,0.7876737545863562,0.2110565464406019,600,227246431.4260778,0.1188812255859375,0.1188812255859375,2.9673751875151e-08,2.805497639824819e-09,7.073262020504253e-09,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773745,-0.0003408696467230321,-0.0003408696467230321,3.857587743769631e-19,3.647146931772264e-20,9.195240626655529e-20,0.001859270954122405,-0.0009296354770612037,-0.0009296354770612011,9.837187051762739e-19,1.365331208548373e-19,6.060027422709882e-19,0.01362321565359817,0.1250568251039959
9,0.9,1,4,0.7910411599985995,0.7876737545863564,0.2110565464406019,600,227246431.4260787,0.1188822984695435,0.118882417678833,2.9673751875151e-08,1.098300310781502e-08,-2.549153039279545e-08,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773745,-0.0003408696467230299,-0.0003408696467230286,3.857587743769629e-19,1.427790404015952e-19,-3.313898951063409e-19,0.001859270954122405,-0.0009296354770612055,-0.0009296354770612044,9.837187051762771e-19,1.420531427488586e-19,-7.443419479066203e-19,0.01362321565359817,0.1250568251039958
9,0.9,1,5,0.2119588400014006,0.2110565464406018,0.7876737545863561,600,227246431.4260772,0.1188809275627136,0.1188809275627136,-1.575274868656299e-09,1.266228453598025e-08,4.03253025780931e-08,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773742,-0.0003408696467230325,-0.0003408696467230321,-2.047857329253188e-20,1.646096989677432e-19,5.242289335152104e-19,0.001859270954122407,-0.0009296354770612024,-0.000929635477061202,-1.341947315197676e-19,2.623233243347013e-19,2.006705512880639e-18,0.01362321565359818,0.1250568251039958
9,0.9,1,6,0.7910411599985995,0.2110565464406018,0.7876737545863561,600,227246431.4260782,0.1188818216323853,0.1188818216323853,-3.359930862745384e-09,1.300532481378365e-08,3.462558713745931e-08,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773745,-0.0003408696467230308,-0.0003408696467230303,-4.367910121568998e-20,1.690692225791874e-19,4.501326327869709e-19,0.001859270954122406,-0.0009296354770612048,-0.0009296354770612035,-3.29091085467308e-19,2.347917392481715e-19,1.640344681036643e-18,0.01362321565359818,0.1250568251039958
9,0.9,1,7,0.2119588400014006,0.7876737545863564,0.7876737545863564,600,227246431.4260778,0.1188814043998718,0.1188815236091614,-6.29461863058833e-09,1.207081568065622e-08,3.417081760894503e-08,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773744,-0.0003408696467230321,-0.0003408696467230308,-8.183004219764832e-20,1.569206038485309e-19,4.442206289162854e-19,0.001859270954122405,-0.0009296354770612035,-0.0009296354770612016,-4.959377858781675e-19,3.852903817224861e-19,2.347599965233889e-18,0.01362321565359818,0.1250568251039958
9,0.9,1,8,0.7910411599985994,0.7876737545863564,0.7876737545863564,600,227246431.4260778,0.1188814043998718,0.1188815236091614,-8.079274624677412e-09,2.136796149725699e-08,6.956800534418861e-09,0.002995508979798149,-0.001270505723742366,-0.001270505723742366,0,0,0,0.001136232156773744,-0.0003408696467230321,-0.0003408696467230308,-1.050305701208064e-19,2.77783499464341e-19,9.043840694744514e-20,0.001859270954122404,-0.0009296354770612033,-0.0009296354770612022,-6.90834139825708e-19,5.396307986403672e-19,6.007404780120639e-19,0.01362321565359818,0.1250568251039958
10,1,1,1,0.2113248654051851,0.2112765458172423,0.2112765458172423,600,-228678198.4875807,0.0009669512510299683,0.0009669512510299683,5.978471691266895e-09,3.249271150452712e-09,2.81699776442839e-09,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440804,0.0003430172977347553,0.0003430172977347553,7.772013198646964e-20,4.224052495588526e-20,3.662097093756909e-20,0.00114338736344679,-0.0005716936817233976,-0.0005716936817233968,2.985595505640004e-19,6.475109052658133e-20,7.392612087473701e-19,0.01433909924427379,0.1249428438488591
10,1,1,2,0.7886751345948151,0.2112765458172423,0.2112765458172423,600,-228678198.4875814,0.000966191291809082,0.0009661614894866943,5.978471691266776e-09,-8.63870589690868e-09,-2.560662371849878e-09,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440806,0.0003430172977347539,0.0003430172977347537,7.77201319864681e-20,-1.123031766598128e-19,-3.328861083404841e-20,0.00114338736344679,-0.0005716936817233953,-0.0005716936817233953,2.985595505640021e-19,-7.367150860521474e-20,2.713048690125068e-19,0.01433909924427379,0.124942843848859
10,1,1,3,0.211324865405185,0.7884948034376121,0.2112765458172424,600,-228678198.4875814,0.000966198742389679,0.0009661167860031128,2.207700509417016e-08,4.165126327763661e-10,2.226408794683317e-08,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440805,0.0003430172977347538,0.0003430172977347533,2.870010662242121e-19,5.414664226092759e-21,2.894331433088311e-19,0.001143387363446791,-0.0005716936817233967,-0.0005716936817233942,1.191359152117168e-18,1.40369241249448e-19,8.150978199107765e-19,0.01433909924427379,0.1249428438488591
10,1,1,4,0.7886751345948151,0.7884948034376121,0.2112765458172424,600,-228678198.4875804,0.000967174768447876,0.000967174768447876,2.207700509417001e-08,-4.50554033043142e-09,-8.747242424904208e-09,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440804,0.0003430172977347558,0.0003430172977347558,2.870010662242101e-19,-5.857202429560851e-20,-1.137141515237547e-19,0.00114338736344679,-0.0005716936817233981,-0.0005716936817233968,1.19135915211717e-18,1.002681313311072e-19,-8.264924199285185e-19,0.01433909924427379,0.1249428438488591
10,1,1,5,0.211324865405185,0.2112765458172423,0.788494803437612,600,-228678198.4875819,0.0009657740592956543,0.0009657517075538635,3.920289505506759e-09,4.919677105482432e-09,-1.411368369444972e-08,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440807,0.0003430172977347531,0.000343017297734753,5.096376357158787e-20,6.395580237127161e-20,-1.834778880278463e-19,0.001143387363446791,-0.0005716936817233946,-0.0005716936817233944,-9.767937267490955e-20,3.080733299975195e-19,1.87415565074743e-18,0.0143390992442738,0.1249428438488591
10,1,1,6,0.7886751345948151,0.2112765458172423,0.7884948034376121,600,-228678198.4875809,0.0009667724370956421,0.0009667426347732544,-1.95069267905073e-09,-6.968299941878961e-09,-1.712017192262711e-08,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440805,0.0003430172977347551,0.0003430172977347549,-2.535900482765948e-20,-9.058789924442649e-20,-2.225622349941525e-19,0.001143387363446791,-0.0005716936817233974,-0.0005716936817233961,-3.474111818553344e-19,1.696507308657234e-19,1.479559128719534e-18,0.0143390992442738,0.124942843848859
10,1,1,7,0.211324865405185,0.7884948034376121,0.7884948034376121,600,-228678198.4875814,0.0009662359952926636,0.0009662359952926636,-3.654499744697374e-09,7.008016754008953e-09,1.015471628924795e-08,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440806,0.000343017297734754,0.000343017297734754,-4.750849668106586e-20,9.11042178021164e-20,1.320113117602233e-19,0.00114338736344679,-0.0005716936817233961,-0.0005716936817233942,-5.302593313947344e-19,4.51106767768916e-19,2.44296884789285e-18,0.01433909924427379,0.124942843848859
10,1,1,8,0.7886751345948151,0.7884948034376122,0.7884948034376122,600,-228678198.4875814,0.0009662359952926636,0.0009662359952926636,-4.690626833172952e-09,-6.933710933245884e-09,-2.380259542896242e-08,0,-0.0002286768897125735,-0.0002286768897125735,0,0,0,-0.001143390992440806,0.000343017297734754,0.000343017297734754,-6.097814883124838e-20,-9.013824213219651e-20,-3.094337405765116e-19,0.001143387363446789,-0.0005716936817233959,-0.0005716936817233948,-7.348865611152619e-19,4.757217574010598e-19,3.771963763568556e-19,0.0143390992442738,0.124942843848859
